cnt,pos,speed,DTorque,STorque,Force
2642,195.053,-0.0012,9,0,4
2643,195.053,0.0048,9,0,4
2644,195.053,0.0024,9,0,4
2645,195.053,-0.0036,9,0,4
2646,195.053,-0.0012,9,0,4
2647,195.053,-0.0012,9,0,4
2648,195.053,0,9,0,4
2649,195.053,-0.0012,9,0,4
2650,195.053,0,9,0,4
2651,195.053,0.0024,9,0,4
2652,195.053,-0.0012,9,0,4
2653,195.053,-0.0024,9,0,4
2654,195.053,0,9,0,4
2655,195.053,-0.0024,9,0,4
2656,195.053,0.0012,9,0,4
2657,195.053,0.0024,9,0,4
2658,195.053,0.0012,9,0,4
2659,195.053,0.0012,9,0,4
2660,195.053,0.0024,9,0,4
2661,195.053,-0.0012,9,0,4
2662,195.053,0,9,0,4
2663,195.053,-0.0024,9,0,4
2664,195.053,-0.0012,9,0,4
2665,195.053,-0.0024,9,0,4
2666,195.053,-0.0012,9,0,4
2667,195.053,0.0024,9,0,4
2668,195.053,0,9,0,4
2669,195.053,0.0036,9,0,4
2670,195.053,0.0012,9,0,4
2671,195.053,0.0024,9,0,4
2672,195.053,0.0012,9,0,4
2673,195.053,-0.0012,9,0,4
2674,195.053,-0.0012,9,0,4
2675,195.053,0.0012,9,0,4
2676,195.053,0.0012,9,0,4
2677,195.053,0.0012,9,0,4
2678,195.053,-0.0024,9,0,4
2679,195.053,0.0012,9,0,4
2680,195.053,-0.0024,9,0,4
2681,195.053,0.0012,9,0,4
2682,195.053,0.0024,9,0,4
2683,195.053,-0.0024,9,0,4
2684,195.053,0,9,0,4
2685,195.053,-0.0012,9,0,4
2686,195.053,0,9,0,4
2687,195.053,0.0012,9,0,4
2688,195.053,-0.0012,9,0,4
2689,195.053,-0.0024,9,0,4
2690,195.053,0.0024,9,0,4
2691,195.053,-0.0012,9,0,4
2692,195.053,0,9,0,4
2693,195.053,-0.0036,9,0,4
2694,195.053,-0.0024,9,0,4
2695,195.053,0.0024,9,0,4
2696,195.053,0.0036,9,0,4
2697,195.053,0.0024,9,0,4
2698,195.053,0,9,0,4
2699,195.053,-0.0024,9,0,4
2700,195.053,0.0012,9,0,4
2701,195.053,0.0012,9,0,4
2702,195.053,0.0012,9,0,4
2703,195.053,-0.0012,9,0,4
2704,195.053,0.0024,9,0,4
2705,195.053,0.0024,9,0,4
2706,195.053,-0.0012,9,0,4
2707,195.053,-0.0012,9,0,4
2708,195.053,0.0012,9,0,4
2709,195.053,0.0036,9,0,4
2710,195.053,0.0012,9,0,4
2711,195.053,0,9,0,4
2712,195.053,-0.0024,9,0,4
2713,195.053,0,9,0,4
2714,195.053,0.0012,9,0,4
2715,195.053,0,9,0,4
2716,195.053,0.0012,9,0,4
2717,195.053,-0.0048,9,0,4
2718,195.053,-0.0012,9,0,4
2719,195.053,0.0036,9,0,4
2720,195.053,0.0036,9,0,4
2721,195.053,0.0012,9,0,4
2722,195.053,-0.0048,9,0,4
2723,195.053,0,9,0,4
2724,195.053,0.0012,9,0,4
2725,195.053,0,9,0,4
2726,195.053,0.0048,9,0,4
2727,195.053,0.0036,9,0,4
2728,195.053,-0.0012,9,0,4
2729,195.053,0,9,0,4
2730,195.053,-0.0036,9,0,4
2731,195.053,0,9,0,4
2732,195.053,-0.0036,9,0,4
2733,195.053,0.0012,9,0,4
2734,195.053,0.0012,9,0,4
2735,195.053,-0.0012,9,0,4
2736,195.053,-0.0012,9,0,4
2737,195.053,-0.0012,9,0,4
2738,195.053,0.0012,9,0,4
2739,195.053,0,9,0,4
2740,195.053,0.0048,9,0,4
2741,195.053,0,9,0,4
2742,195.053,0.0012,9,0,4
2743,195.053,0.0024,9,0,4
2744,195.053,-0.0012,9,0,4
2745,195.053,0,9,0,4
2746,195.053,-0.0036,9,0,4
2747,195.053,0,9,0,4
2748,195.053,0.0012,9,0,4
2749,195.053,0,9,0,4
2750,195.053,0.0036,9,0,4
2751,195.053,0,9,0,4
2752,195.053,0.0012,9,0,4
2753,195.053,-0.006,9,0,4
2754,195.053,-0.0012,9,0,4
2755,195.053,0.0036,9,0,4
2756,195.053,0.0024,9,0,4
2757,195.053,0.0012,9,0,4
2758,195.053,-0.0012,9,0,4
2759,195.053,-0.0024,9,0,4
2760,195.053,-0.0012,9,0,4
2761,195.053,0.0012,9,0,4
2762,195.053,0.0012,9,0,4
2763,195.053,-0.0024,9,0,4
2764,195.053,-0.0012,9,0,4
