cnt,pos,speed,DTorque,Force,Dir
3905,54.62,-0.87,0.00,0,0.00,0
3906,54.62,-0.60,0.00,0,0.00,0
3907,54.62,-0.36,0.00,0,0.00,0
3908,54.62,-0.11,0.00,0,0.00,0
3909,54.62,0.13,0.00,0,0.00,0
3910,54.62,0.31,0.00,0,0.00,0
3911,54.62,0.45,-1.00,0,-0.18,0
3912,54.62,0.51,0.00,0,0.00,0
3913,54.61,0.51,0.00,0,0.00,0
3914,54.61,0.45,0.00,0,0.00,0
3915,54.61,0.35,0.00,0,0.00,0
3916,54.61,0.23,0.00,0,0.00,0
3917,54.61,0.08,0.00,0,0.00,0
3918,54.61,-0.04,0.00,0,0.00,0
3919,54.61,-0.15,0.00,0,0.00,0
3920,54.61,-0.21,0.00,0,0.00,0
3921,54.61,-0.23,0.00,0,0.00,0
3922,54.61,-0.20,0.00,0,0.00,0
3923,54.61,-0.14,0.00,0,0.00,0
3924,54.61,-0.07,0.00,0,0.00,0
3925,54.61,0.02,0.00,0,0.00,0
3926,54.61,0.09,0.00,0,0.00,0
3927,54.61,0.14,0.00,0,0.00,0
3928,54.61,0.15,0.00,0,0.00,0
3929,54.61,0.16,0.00,0,0.00,0
3930,54.61,0.08,0.00,0,0.00,0
3931,54.61,0.02,0.00,0,0.00,0
3932,54.61,-0.03,0.00,0,0.00,0
3933,54.61,-0.07,0.00,0,0.00,0
3934,54.61,-0.09,0.00,0,0.00,0
3935,54.61,-0.08,0.00,0,0.00,0
3936,54.61,-0.05,0.00,0,0.00,0
3937,54.61,-0.02,0.00,0,0.00,0
3938,54.61,0.02,0.00,0,0.00,0
3939,54.61,0.05,0.00,0,0.00,0
3940,54.61,0.07,0.00,0,0.00,0
3941,54.61,0.06,0.00,0,0.00,0
3942,54.61,0.04,0.00,0,0.00,0
3943,54.61,0.02,0.00,0,0.00,0
3944,54.61,0.00,0.00,0,0.00,0
3945,54.61,-0.02,0.00,0,0.00,0
3946,54.61,-0.02,0.00,0,0.00,0
3947,54.61,-0.02,0.00,0,0.00,0
3948,54.61,-0.01,0.00,0,0.00,0
3949,54.61,0.00,0.00,0,0.00,0
3950,54.61,0.02,0.00,0,0.00,0
3951,54.61,0.02,0.00,0,0.00,0
3952,54.61,0.03,0.00,0,0.00,0
3953,54.61,0.03,0.00,0,0.00,0
3954,54.61,0.02,0.00,0,0.00,0
3955,54.61,0.01,0.00,0,0.00,0
3956,54.61,0.00,0.00,0,0.00,0
3957,54.61,0.00,0.00,0,0.00,0
3958,54.61,0.00,0.00,0,0.00,0
3959,54.61,-0.01,0.00,0,0.00,0
3960,54.61,0.00,0.00,0,0.00,0
3961,54.61,0.01,0.00,0,0.00,0
3962,54.61,0.01,0.00,0,0.00,0
3963,54.61,0.01,0.00,0,0.00,0
3964,54.61,0.02,0.00,0,0.00,0
3965,54.61,0.02,0.00,0,0.00,0
3966,54.61,0.01,0.00,0,0.00,0
3967,54.61,0.01,0.00,0,0.00,0
3968,54.61,0.01,0.00,0,0.00,0
3969,54.61,0.01,0.00,0,0.00,0
3970,54.61,0.00,0.00,0,0.00,0
3971,54.61,-0.01,0.00,0,0.00,0
3972,54.61,-0.00,0.00,0,0.00,0
3973,54.61,0.01,0.00,0,0.00,0
3974,54.61,0.01,0.00,0,0.00,0
3975,54.61,0.00,0.00,0,0.00,0
3976,54.61,0.01,0.00,0,0.00,0
3977,54.61,0.00,0.00,0,0.00,0
3978,54.61,0.00,0.00,0,0.00,0
3979,54.61,0.00,0.00,0,0.00,0
3980,54.61,0.00,0.00,0,0.00,0
3981,54.61,0.01,0.00,0,0.00,0
3982,54.61,0.00,0.00,0,0.00,0
3983,54.61,0.00,0.00,0,0.00,0
3984,54.61,0.00,0.00,0,0.00,0
3985,54.61,0.01,0.00,0,0.00,0
3986,54.61,0.00,0.00,0,0.00,0
3987,54.61,0.00,0.00,0,0.00,0
3988,54.61,0.00,0.00,0,0.00,0
3989,54.61,0.00,0.00,0,0.00,0
3990,54.61,0.01,0.00,0,0.00,0
3991,54.61,0.01,0.00,0,0.00,0
3992,54.61,0.00,0.00,0,0.00,0
3993,54.61,0.00,0.00,0,0.00,0
3994,54.61,0.00,0.00,0,0.00,0
3995,54.61,0.00,0.00,0,0.00,0
3996,54.61,0.00,0.00,0,0.00,0
3997,54.61,0.00,0.00,0,0.00,0
3998,54.61,-0.01,0.00,0,0.00,0
3999,54.61,0.00,0.00,0,0.00,0
4000,54.61,0.01,0.00,0,0.00,0
4001,54.61,0.01,0.00,0,0.00,0
4002,54.61,0.00,0.00,0,0.00,0
4003,54.61,0.01,0.00,0,0.00,0
4004,54.61,0.01,0.00,0,0.00,0
4005,54.61,0.01,0.00,0,0.00,0
4006,54.61,-0.00,0.00,0,0.00,0
4007,54.61,0.01,0.00,0,0.00,0
4008,54.61,-0.00,0.00,0,0.00,0
4009,54.61,-0.00,0.00,0,0.00,0
4010,54.61,-0.01,0.00,0,0.00,0
4011,54.61,-0.00,0.00,0,0.00,0
4012,54.61,-0.00,0.00,0,0.00,0
4013,54.61,0.01,0.00,0,0.00,0
4014,54.61,0.00,0.00,0,0.00,0
4015,54.61,0.02,0.00,0,0.00,0
4016,54.61,0.01,0.00,0,0.00,0
4017,54.61,0.00,0.00,0,0.00,0
4018,54.61,0.00,0.00,0,0.00,0
4019,54.61,0.00,0.00,0,0.00,0
4020,54.61,0.00,0.00,0,0.00,0
4021,54.61,0.00,0.00,0,0.00,0
4022,54.61,-0.01,0.00,0,0.00,0
4023,54.61,0.00,0.00,0,0.00,0
4024,54.61,-0.00,0.00,0,0.00,0
4025,54.61,0.00,0.00,0,0.00,0
4026,54.61,0.00,0.00,0,0.00,0
4027,54.61,0.00,0.00,0,0.00,0
4028,54.61,0.01,0.00,0,0.00,0
4029,54.61,0.00,0.00,0,0.00,0
4030,54.61,0.00,0.00,0,0.00,0
4031,54.61,0.01,0.00,0,0.00,0
4032,54.61,0.00,0.00,0,0.00,0
4033,54.61,0.01,0.00,0,0.00,0
4034,54.61,0.00,0.00,0,0.00,0
4035,54.61,0.00,0.00,0,0.00,0
4036,54.61,-0.00,0.00,0,0.00,0
4037,54.61,-0.01,0.00,0,0.00,0
4038,54.61,0.00,0.00,0,0.00,0
4039,54.61,0.00,0.00,0,0.00,0
4040,54.61,0.00,0.00,0,0.00,0
4041,54.61,0.00,0.00,0,0.00,0
4042,54.61,0.00,0.00,0,0.00,0
4043,54.61,0.00,0.00,0,0.00,0
4044,54.61,-0.01,0.00,0,0.00,0
4045,54.61,0.00,0.00,0,0.00,0
4046,54.61,0.00,0.00,0,0.00,0
4047,54.61,0.00,0.00,0,0.00,0
4048,54.61,0.01,0.00,0,0.00,0
4049,54.61,0.00,0.00,0,0.00,0
4050,54.61,-0.00,0.00,0,0.00,0
4051,54.61,-0.01,0.00,0,0.00,0
4052,54.61,0.00,0.00,0,0.00,0
4053,54.61,0.00,0.00,0,0.00,0
4054,54.61,0.00,0.00,0,0.00,0
4055,54.61,0.00,0.00,0,0.00,0
4056,54.61,-0.00,0.00,0,0.00,0
4057,54.61,0.01,0.00,0,0.00,0
4058,54.61,0.00,0.00,0,0.00,0
4059,54.61,0.00,0.00,0,0.00,0
4060,54.61,-0.00,0.00,0,0.00,0
4061,54.61,-0.01,0.00,0,0.00,0
4062,54.61,-0.01,0.00,0,0.00,0
4063,54.61,0.00,0.00,0,0.00,0
4064,54.61,0.00,0.00,0,0.00,0
4065,54.61,-0.00,0.00,0,0.00,0
4066,54.61,0.00,0.00,0,0.00,0
4067,54.61,0.00,0.00,0,0.00,0
4068,54.61,0.00,0.00,0,0.00,0
4069,54.61,0.01,0.00,0,0.00,0
4070,54.61,0.00,0.00,0,0.00,0
4071,54.61,0.01,0.00,0,0.00,0
4072,54.61,0.01,0.00,0,0.00,0
4073,54.61,0.00,0.00,0,0.00,0
4074,54.61,-0.00,0.00,0,0.00,0
4075,54.61,-0.01,0.00,0,0.00,0
4076,54.61,-0.01,0.00,0,0.00,0
4077,54.61,-0.01,0.00,0,0.00,0
4078,54.61,0.00,0.00,0,0.00,0
4079,54.61,0.00,0.00,0,0.00,0
4080,54.61,0.00,0.00,0,0.00,0
4081,54.61,0.01,0.00,0,0.00,0
4082,54.61,0.01,0.00,0,0.00,0
4083,54.61,0.00,0.00,0,0.00,0
4084,54.61,0.01,0.00,0,0.00,0
4085,54.61,0.01,0.00,0,0.00,0
4086,54.61,0.00,0.00,0,0.00,0
4087,54.61,0.00,0.00,0,0.00,0
4088,54.61,-0.01,0.00,0,0.00,0
4089,54.61,-0.01,0.00,0,0.00,0
4090,54.61,-0.00,0.00,0,0.00,0
4091,54.61,-0.00,0.00,0,0.00,0
4092,54.61,-0.01,0.00,0,0.00,0
4093,54.61,0.01,0.00,0,0.00,0
4094,54.61,0.01,0.00,0,0.00,0
4095,54.61,0.00,0.00,0,0.00,0
4096,54.61,0.00,0.00,0,0.00,0
4097,54.61,-0.01,0.00,0,0.00,0
4098,54.61,-0.01,0.00,0,0.00,0
4099,54.61,0.00,0.00,0,0.00,0
4100,54.61,0.01,0.00,0,0.00,0
4101,54.61,0.00,0.00,0,0.00,0
4102,54.61,0.00,0.00,0,0.00,0
4103,54.61,-0.00,0.00,0,0.00,0
4104,54.61,-0.00,0.00,0,0.00,0
4105,54.61,-0.00,0.00,0,0.00,0
4106,54.61,0.00,0.00,0,0.00,0
4107,54.61,-0.01,0.00,0,0.00,0
