cnt,pos,speed,DTorque,Force,Dir
3951,49.97,0.00,0.00,0,0.00,0
3952,49.97,-0.00,0.00,0,0.00,0
3953,49.97,0.00,0.00,0,0.00,0
3954,49.97,0.00,0.00,0,0.00,0
3955,49.97,-0.00,0.00,0,0.00,0
3956,49.97,0.00,0.00,0,0.00,0
3957,49.97,0.00,0.00,0,0.00,0
3958,49.97,-0.00,0.00,0,0.00,0
3959,49.97,0.01,0.00,0,0.00,0
3960,49.97,-0.00,0.00,0,0.00,0
3961,49.97,0.00,0.00,0,0.00,0
3962,49.97,-0.00,0.00,0,0.00,0
3963,49.97,0.01,0.00,0,0.00,0
3964,49.97,0.00,0.00,0,0.00,0
3965,49.97,0.00,0.00,0,0.00,0
3966,49.97,-0.00,0.00,0,0.00,0
3967,49.97,-0.01,0.00,0,0.00,0
3968,49.97,-0.00,0.00,0,0.00,0
3969,49.97,0.00,0.00,0,0.00,0
3970,49.97,0.00,0.00,0,0.00,0
3971,49.97,0.00,0.00,0,0.00,0
3972,49.97,0.00,0.00,0,0.00,0
3973,49.97,-0.00,0.00,0,0.00,0
3974,49.97,0.00,0.00,0,0.00,0
3975,49.97,0.00,0.00,0,0.00,0
3976,49.97,0.00,0.00,0,0.00,0
3977,49.97,0.00,0.00,0,0.00,0
3978,49.97,-0.00,0.00,0,0.00,0
3979,49.97,0.00,0.00,0,0.00,0
3980,49.97,-0.00,0.00,0,0.00,0
3981,49.97,0.00,0.00,0,0.00,0
3982,49.97,-0.00,0.00,0,0.00,0
3983,49.97,0.01,0.00,0,0.00,0
3984,49.97,-0.00,0.00,0,0.00,0
3985,49.97,-0.01,0.00,0,0.00,0
3986,49.97,-0.01,0.00,0,0.00,0
3987,49.97,0.01,0.00,0,0.00,0
3988,49.97,0.00,0.00,0,0.00,0
3989,49.97,0.00,0.00,0,0.00,0
3990,49.97,0.00,0.00,0,0.00,0
3991,49.97,0.00,0.00,0,0.00,0
3992,49.97,0.00,0.00,0,0.00,0
3993,49.97,-0.01,0.00,0,0.00,0
3994,49.97,0.00,0.00,0,0.00,0
3995,49.97,0.00,0.00,0,0.00,0
3996,49.97,0.00,0.00,0,0.00,0
3997,49.97,0.01,0.00,0,0.00,0
3998,49.97,-0.01,0.00,0,0.00,0
3999,49.97,0.01,0.00,0,0.00,0
4000,49.97,-0.00,0.00,0,0.00,0
4001,49.97,-0.00,0.00,0,0.00,0
4002,49.97,-0.01,0.00,0,0.00,0
4003,49.97,0.01,0.00,0,0.00,0
4004,49.97,0.00,0.00,0,0.00,0
4005,49.97,0.00,0.00,0,0.00,0
4006,49.97,0.00,0.00,0,0.00,0
4007,49.97,0.00,0.00,0,0.00,0
4008,49.97,-0.00,0.00,0,0.00,0
4009,49.97,0.00,0.00,0,0.00,0
4010,49.97,-0.00,0.00,0,0.00,0
4011,49.97,0.00,0.00,0,0.00,0
4012,49.97,-0.01,0.00,0,0.00,0
4013,49.97,0.01,0.00,0,0.00,0
4014,49.97,-0.00,0.00,0,0.00,0
4015,49.97,-0.00,0.00,0,0.00,0
4016,49.97,0.00,0.00,0,0.00,0
4017,49.97,0.00,0.00,0,0.00,0
4018,49.97,0.00,0.00,0,0.00,0
4019,49.97,0.00,0.00,0,0.00,0
4020,49.97,0.00,0.00,0,0.00,0
4021,49.97,0.01,0.00,0,0.00,0
4022,49.97,-0.01,0.00,0,0.00,0
4023,49.97,-0.01,0.00,0,0.00,0
4024,49.97,0.00,0.00,0,0.00,0
4025,49.97,0.00,0.00,0,0.00,0
4026,49.97,0.01,0.00,0,0.00,0
4027,49.97,-0.01,0.00,0,0.00,0
4028,49.97,0.00,0.00,0,0.00,0
4029,49.97,0.00,0.00,0,0.00,0
