cnt,pos,speed,DTorque,STorque,Force
4012,292.92,0.01,22.00,0,3.87,0
4013,292.92,0.00,22.00,0,3.87,0
4014,292.92,-0.01,22.00,0,3.87,0
4015,292.92,0.00,22.00,0,3.87,0
4016,292.92,0.00,22.00,0,3.87,0
4017,292.92,-0.00,22.00,0,3.87,0
4018,292.92,0.00,22.00,0,3.87,0
4019,292.92,0.00,22.00,0,3.87,0
4020,292.92,0.00,22.00,0,3.87,0
4021,292.92,-0.00,22.00,0,3.87,0
4022,292.92,0.01,22.00,0,3.87,0
4023,292.92,-0.01,22.00,0,3.87,0
4024,292.92,0.00,22.00,0,3.87,0
4025,292.92,0.00,22.00,0,3.87,0
4026,292.92,-0.01,22.00,0,3.87,0
4027,292.92,0.01,22.00,0,3.87,0
4028,292.92,-0.00,22.00,0,3.87,0
4029,292.92,-0.00,22.00,0,3.87,0
4030,292.92,0.00,22.00,0,3.87,0
4031,292.92,0.00,22.00,0,3.87,0
4032,292.92,0.01,22.00,0,3.87,0
4033,292.92,0.00,22.00,0,3.87,0
4034,292.92,0.00,22.00,0,3.87,0
4035,292.92,-0.01,22.00,0,3.87,0
4036,292.92,0.00,22.00,0,3.87,0
4037,292.92,0.01,22.00,0,3.87,0
4038,292.92,-0.01,22.00,0,3.87,0
4039,292.92,0.00,22.00,0,3.87,0
4040,292.92,-0.00,22.00,0,3.87,0
4041,292.92,0.00,22.00,0,3.87,0
4042,292.92,0.00,22.00,0,3.87,0
4043,292.92,0.01,22.00,0,3.87,0
4044,292.92,-0.00,22.00,0,3.87,0
4045,292.92,0.00,22.00,0,3.87,0
4046,292.92,-0.00,22.00,0,3.87,0
4047,292.92,0.00,22.00,0,3.87,0
4048,292.92,0.00,22.00,0,3.87,0
4049,292.92,-0.00,22.00,0,3.87,0
4050,292.92,-0.00,22.00,0,3.87,0
4051,292.92,0.00,22.00,0,3.87,0
4052,292.92,0.00,22.00,0,3.87,0
4053,292.92,-0.00,22.00,0,3.87,0
4054,292.92,0.00,22.00,0,3.87,0
4055,292.92,0.00,22.00,0,3.87,0
4056,292.92,0.00,22.00,0,3.87,0
4057,292.92,0.00,22.00,0,3.87,0
4058,292.92,0.00,22.00,0,3.87,0
4059,292.92,0.00,22.00,0,3.87,0
4060,292.92,0.00,22.00,0,3.87,0
4061,292.92,-0.00,22.00,0,3.87,0
4062,292.92,0.00,22.00,0,3.87,0
4063,292.92,0.00,22.00,0,3.87,0
4064,292.92,0.00,22.00,0,3.87,0
4065,292.92,0.00,22.00,0,3.87,0
4066,292.92,0.00,22.00,0,3.87,0
4067,292.92,0.00,22.00,0,3.87,0
4068,292.92,-0.01,22.00,0,3.87,0
4069,292.92,0.01,22.00,0,3.87,0
4070,292.92,0.00,22.00,0,3.87,0
4071,292.92,0.00,22.00,0,3.87,0
4072,292.92,-0.00,22.00,0,3.87,0
4073,292.92,0.00,22.00,0,3.87,0
4074,292.92,0.01,22.00,0,3.87,0
4075,292.92,0.01,22.00,0,3.87,0
4076,292.92,-0.00,22.00,0,3.87,0
4077,292.92,-0.00,22.00,0,3.87,0
4078,292.92,0.00,22.00,0,3.87,0
4079,292.92,0.00,22.00,0,3.87,0
4080,292.92,0.00,22.00,0,3.87,0
4081,292.92,0.00,22.00,0,3.87,0
4082,292.92,0.00,22.00,0,3.87,0
4083,292.92,-0.00,22.00,0,3.87,0
4084,292.92,-0.00,22.00,0,3.87,0
4085,292.92,0.00,22.00,0,3.87,0
4086,292.92,0.00,22.00,0,3.87,0
4087,292.92,-0.00,22.00,0,3.87,0
4088,292.92,-0.00,22.00,0,3.87,0
4089,292.92,0.00,22.00,0,3.87,0
4090,292.92,-0.00,22.00,0,3.87,0
4091,292.92,0.00,22.00,0,3.87,0
4092,292.92,0.00,22.00,0,3.87,0
4093,292.92,0.00,22.00,0,3.87,0
4094,292.92,0.00,22.00,0,3.87,0
4095,292.92,-0.01,22.00,0,3.87,0
4096,292.92,0.01,22.00,0,3.87,0
4097,292.92,-0.00,22.00,0,3.87,0
4098,292.92,0.00,22.00,0,3.87,0
4099,292.92,-0.00,22.00,0,3.87,0
4100,292.92,0.00,22.00,0,3.87,0
4101,292.92,0.00,22.00,0,3.87,0
4102,292.92,-0.00,22.00,0,3.87,0
4103,292.92,0.00,22.00,0,3.87,0
4104,292.92,0.00,22.00,0,3.87,0
4105,292.92,-0.00,22.00,0,3.87,0
4106,292.92,-0.01,22.00,0,3.87,0
4107,292.92,0.00,22.00,0,3.87,0
4108,292.92,0.00,22.00,0,3.87,0
4109,292.92,0.00,22.00,0,3.87,0
4110,292.92,0.00,22.00,0,3.87,0
4111,292.92,-0.01,22.00,0,3.87,0
4112,292.92,0.00,22.00,0,3.87,0
4113,292.92,0.00,22.00,0,3.87,0
4114,292.92,0.00,22.00,0,3.87,0
4115,292.92,0.00,22.00,0,3.87,0
4116,292.92,-0.00,22.00,0,3.87,0
4117,292.92,0.01,22.00,0,3.87,0
4118,292.92,-0.01,22.00,0,3.87,0
4119,292.92,-0.00,22.00,0,3.87,0
4120,292.92,0.01,22.00,0,3.87,0
4121,292.92,-0.00,22.00,0,3.87,0
4122,292.92,0.00,22.00,0,3.87,0
4123,292.92,0.00,22.00,0,3.87,0
4124,292.92,0.00,22.00,0,3.87,0
4125,292.92,0.00,22.00,0,3.87,0
4126,292.92,-0.00,22.00,0,3.87,0
4127,292.92,-0.00,22.00,0,3.87,0
4128,292.92,0.00,22.00,0,3.87,0
4129,292.92,-0.00,22.00,0,3.87,0
4130,292.92,0.00,22.00,0,3.87,0
4131,292.92,0.00,22.00,0,3.87,0
4132,292.92,-0.01,22.00,0,3.87,0
4133,292.92,-0.00,22.00,0,3.87,0
4134,292.92,0.00,22.00,0,3.87,0
4135,292.92,0.00,22.00,0,3.87,0
4136,292.92,-0.00,22.00,0,3.87,0
4137,292.92,0.00,22.00,0,3.87,0
4138,292.92,0.00,22.00,0,3.87,0
4139,292.92,0.00,22.00,0,3.87,0
4140,292.92,-0.00,22.00,0,3.87,0
4141,292.92,0.00,22.00,0,3.87,0
4142,292.92,0.00,22.00,0,3.87,0
4143,292.92,-0.01,22.00,0,3.87,0
4144,292.92,0.01,22.00,0,3.87,0
4145,292.92,0.01,22.00,0,3.87,0
4146,292.92,0.00,22.00,0,3.87,0
4147,292.92,-0.01,22.00,0,3.87,0
4148,292.92,0.00,22.00,0,3.87,0
4149,292.92,0.00,22.00,0,3.87,0
4150,292.92,0.01,22.00,0,3.87,0
4151,292.92,-0.01,22.00,0,3.87,0
4152,292.92,0.00,22.00,0,3.87,0
4153,292.92,0.00,22.00,0,3.87,0
4154,292.92,0.00,22.00,0,3.87,0
4155,292.92,-0.00,22.00,0,3.87,0
4156,292.92,0.00,22.00,0,3.87,0
4157,292.92,0.00,22.00,0,3.87,0
4158,292.92,0.01,22.00,0,3.87,0
4159,292.92,-0.00,22.00,0,3.87,0
4160,292.92,-0.01,22.00,0,3.87,0
4161,292.92,0.01,22.00,0,3.87,0
4162,292.92,0.01,21.00,0,3.70,0
4163,292.92,-0.01,21.00,0,3.70,0
4164,292.92,-0.01,21.00,0,3.70,0
4165,292.92,0.00,21.00,0,3.70,0
4166,292.92,0.00,21.00,0,3.70,0
4167,292.92,-0.00,21.00,0,3.70,0
4168,292.92,0.00,21.00,0,3.70,0
4169,292.92,0.00,21.00,0,3.70,0
4170,292.92,0.00,22.00,0,3.87,0
4171,292.92,0.00,21.00,0,3.70,0
4172,292.92,-0.00,21.00,0,3.70,0
4173,292.92,-0.00,21.00,0,3.70,0
4174,292.92,-0.00,22.00,0,3.87,0
4175,292.92,0.01,22.00,0,3.87,0
4176,292.92,0.00,22.00,0,3.87,0
4177,292.92,-0.01,21.00,0,3.70,0
4178,292.92,0.01,21.00,0,3.70,0
4179,292.92,-0.01,21.00,0,3.87,0
4180,292.92,0.00,22.00,0,3.87,0
4181,292.92,-0.00,22.00,0,3.87,0
4182,292.92,0.01,21.00,0,3.70,0
4183,292.92,-0.01,21.00,0,3.70,0
4184,292.92,0.00,22.00,0,3.87,0
4185,292.92,0.00,22.00,0,3.70,0
4186,292.92,-0.01,21.00,0,3.70,0
4187,292.92,0.00,22.00,0,3.87,0
4188,292.92,0.01,22.00,0,3.70,0
4189,292.92,0.00,21.00,0,3.70,0
4190,292.92,0.00,21.00,0,3.70,0
4191,292.92,-0.01,21.00,0,3.70,0
4192,292.92,0.01,22.00,0,3.87,0
4193,292.92,0.01,21.00,0,3.70,0
4194,292.92,-0.01,22.00,0,3.87,0
4195,292.92,-0.00,22.00,0,3.87,0
4196,292.92,0.01,22.00,0,3.87,0
4197,292.92,0.01,21.00,0,3.70,0
4198,292.92,-0.01,22.00,0,3.87,0
4199,292.92,0.00,22.00,0,3.87,0
4200,292.92,0.00,21.00,0,3.70,0
4201,292.92,0.00,21.00,0,3.70,0
4202,292.92,-0.00,22.00,0,3.87,0
4203,292.92,-0.00,21.00,0,3.70,0
4204,292.92,0.01,21.00,0,3.70,0
4205,292.92,-0.00,21.00,0,3.70,0
