cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,19.9254,0,0,0,0,0,-1
2,19.9257,0,0,0,0,0,-1
3,19.9257,0,0,0,0,0,-1
4,19.9258,0.003,0,0,0,0,-1
5,19.9258,-0.003,0,0,0,0,-1
6,19.9259,-0.003,0,0,0,0,-1
7,19.9259,-0.003,0,0,0,0,-1
8,19.926,0.0061,0,0,0,0,-1
9,19.926,0,0,0,0,0,-1
10,19.926,0,0,0,0,0,-1
11,19.9261,-0.003,0,0,0,0,-1
12,19.9261,-0.0061,0,0,0,0,-1
13,19.9261,0.003,0,0,0,0,-1
14,19.9262,0.003,0,0,0,0,-1
15,19.9262,-0.003,0,0,0,0,-1
16,19.9263,0,0,0,0,0,-1
17,19.9263,0.003,0,0,0,0,-1
18,19.9263,-0.003,0,0,0,0,-1
19,19.9263,0,0,0,0,0,-1
20,19.9263,0.003,0,0,0,0,-1
21,19.9264,0,0,0,0,0,-1
22,19.9264,0.003,0,0,0,0,-1
23,19.9264,-0.003,0,0,0,0,-1
24,19.9264,-0.0091,0,0,0,0,-1
25,19.9265,-0.0061,0,0,0,0,-1
26,19.9265,0.003,0,0,0,0,-1
27,19.9265,-0.003,0,0,0,0,-1
28,19.9265,0.003,0,0,0,0,-1
29,19.9265,0.003,0,0,0,0,-1
30,19.9265,0.003,0,0,0,0,-1
31,19.9265,-0.0061,0,0,0,0,-1
32,19.9267,0,0,0,0,0,-1
33,19.9268,0.0061,0,0,0,0,-1
34,19.9269,0,0,0,0,0,-1
35,19.927,0.0122,0,0,0,0,-1
36,19.927,0.0122,0,0,0,0,-1
37,19.927,-0.003,0,0,0,0,-1
38,19.9273,-0.0091,0,0,0,0,-1
39,19.928,-0.0213,0,0,0,0,-1
40,19.9301,-0.1369,0,0,0,0,-1
41,19.9343,-0.1308,0,0,0,0,-1
42,19.9614,-1.1776,0,0,0,0,-1
43,20.0417,-2.6138,0,0,0,0,-1
44,20.22,-8.2127,0,0,0,0,-1
45,20.703,-14.8188,0,0,0,0,-1
46,21.358,-20.6946,14,17.1101,0,3,-1
47,22.567,-12.1563,32,36.3255,0,6,-1
48,22.8836,-5.2672,38,39.541,0,7,-1
49,22.9544,0.0913,40,40.2932,0,7,-1
50,22.9509,0.1826,40,40.2932,0,7,-1
51,22.9437,0.213,40,40.2932,0,7,-1
52,22.9382,0.003,40,40.2932,0,7,-1
53,22.9377,0.0122,40,40.2932,0,7,-1
54,22.9371,-0.0061,40,40.2932,0,7,-1
55,22.9363,0.07,40,40.2932,0,7,-1
56,22.9335,0.073,40,40.2932,0,7,-1
57,22.9329,-0.0213,40,40.2932,0,7,-1
58,22.9341,-0.0822,40,40.2932,0,7,-1
59,22.935,-0.0669,40,40.2932,0,7,-1
60,22.9362,-0.0548,40,40.2932,0,7,-1
61,22.9365,0.0396,40,40.2932,0,7,-1
62,22.9357,0.0213,40,40.2932,0,7,-1
63,22.935,0.0243,40,40.2932,0,7,-1
64,22.9345,0,40,40.2932,0,7,-1
65,22.9338,0.0274,40,40.2932,0,7,-1
66,22.9318,0.0335,40,40.2932,0,7,-1
67,22.9241,0.5964,40,40.2932,0,7,-1
68,22.9104,-0.073,40,40.2932,0,7,-1
69,22.9121,0,40,40.2932,0,7,-1
70,22.9155,-0.0365,40,40.2932,0,7,-1
71,22.9155,0.0426,40,40.2932,0,7,-1
72,22.9136,0.073,40,40.2932,0,7,-1
73,22.9067,0.5325,40,40.2932,0,7,-1
74,22.8631,1.6888,39,38.8338,0,7,-1
75,22.8106,0.1126,38,38.4073,0,7,-1
76,22.8077,-0.0274,38,38.4073,0,7,-1
77,22.8085,0.003,38,38.4073,0,7,-1
78,22.8092,0.0061,38,38.4073,0,7,-1
79,22.8096,0,38,38.4073,0,7,-1
80,22.8095,0.003,38,38.4073,0,7,-1
81,22.8095,0.0091,38,38.4073,0,7,-1
82,22.8094,-0.0091,38,38.4073,0,7,-1
