cnt,pos,speed,DTorque,STorque,Force
1520,61.0641,1.8409,98,0,44
1521,61.0526,1.9414,97,0,43
1522,61.0467,2.0144,97,0,43
1523,61.0427,2.0205,97,0,43
1524,61.0386,2.0418,97,0,43
1525,61.0366,2.1057,97,0,43
1526,61.0302,2.1331,97,0,43
1527,61.0281,2.13,97,0,43
1528,61.0238,2.1878,96,0,43
1529,61.0194,2.1878,96,0,43
1530,61.0172,2.1696,96,0,43
1531,61.0108,2.2061,96,0,43
1532,61.0086,2.2122,96,0,43
1533,61.0042,2.1574,96,0,43
1534,61.002,2.1635,96,0,43
1535,60.9955,2.1726,96,0,43
1536,60.9913,2.0813,95,0,42
1537,60.9892,2.0296,96,0,43
1538,60.9851,2.0752,96,0,43
1539,60.983,2.0874,96,0,43
1540,60.9809,2.0266,95,0,42
1541,60.9769,1.9748,95,0,42
1542,60.975,1.984,95,0,42
1543,60.973,1.9353,95,0,42
1544,60.9692,1.8775,95,0,42
1545,60.8946,1.3571,94,0,42
1546,60.8878,1.2993,94,0,42
1547,60.8852,1.3389,94,0,42
1548,60.8812,1.2841,94,0,42
1549,60.8787,1.2415,94,0,42
1550,60.8762,1.2232,94,0,42
1551,60.8726,1.1715,94,0,42
1552,60.8692,1.0467,94,0,42
1553,60.8671,1.0285,94,0,42
1554,60.8651,0.9768,94,0,42
1555,60.8632,0.925,94,0,42
1556,60.8614,0.9189,94,0,42
1557,60.8604,0.9007,94,0,42
1558,60.8587,0.8733,94,0,42
1559,60.8569,0.8337,94,0,42
1560,60.8561,0.8064,94,0,42
1561,60.8545,0.7516,94,0,42
1562,60.853,0.7272,94,0,42
1563,60.8516,0.7181,94,0,42
1564,60.8508,0.7181,94,0,42
1565,60.8494,0.6755,94,0,42
1566,60.8481,0.6451,94,0,42
1567,60.8468,0.6177,94,0,42
1568,60.8462,0.5873,94,0,42
1569,60.8456,0.5629,94,0,42
1570,60.8445,0.5508,94,0,42
1571,60.844,0.5325,94,0,42
1572,60.8429,0.5203,94,0,42
1573,60.8419,0.499,94,0,42
1574,60.8409,0.4899,94,0,42
1575,60.8404,0.4686,94,0,42
1576,60.8395,0.4382,94,0,42
1577,60.8386,0.4138,94,0,42
1578,60.8378,0.4017,94,0,42
1579,60.8374,0.3864,94,0,42
1580,60.8363,0.3804,94,0,42
1581,60.8359,0.3621,94,0,42
1582,60.8352,0.3499,94,0,42
1583,60.8348,0.3256,94,0,42
1584,60.8342,0.3104,94,0,42
1585,60.8339,0.2982,94,0,42
1586,60.833,0.2799,94,0,42
1587,60.8328,0.2526,94,0,42
1588,60.8323,0.213,94,0,42
1589,60.8319,0.2039,94,0,42
1590,60.8317,0.1613,94,0,42
1591,60.8313,0.1461,94,0,42
1592,60.8312,0.1461,94,0,42
1593,60.8309,0.1278,94,0,42
1594,60.8308,0.1035,94,0,42
1595,60.8306,0.07,94,0,42
1596,60.8305,0.073,94,0,42
1597,60.8304,0.0548,94,0,42
1598,60.8303,0.0639,94,0,42
1599,60.8302,0.0517,94,0,42
1600,60.8301,0.0639,94,0,42
1601,60.83,0.0517,94,0,42
1602,60.83,0.0517,93,0,41
1603,60.8299,0.0426,94,0,42
1604,60.8298,0.0426,94,0,42
1605,60.8298,0.0548,94,0,42
1606,60.8297,0.0396,93,0,41
1607,60.8297,0.0517,94,0,42
1608,60.8296,0.0335,93,0,41
1609,60.8296,0.0426,93,0,41
1610,60.8295,0.0396,94,0,42
1611,60.8294,0.0487,93,0,41
1612,60.8294,0.0396,94,0,42
1613,60.8293,0.0396,94,0,42
1614,60.8292,0.0304,93,0,41
1615,60.8292,0.0335,93,0,41
1616,60.8291,0.0365,93,0,41
1617,60.829,0.0304,93,0,41
1618,60.829,0.0335,93,0,41
1619,60.829,0.0304,93,0,41
1620,60.8289,0.0365,93,0,41
1621,60.8288,0.0365,93,0,41
1622,60.8288,0.0396,93,0,41
1623,60.8287,0.0396,93,0,41
1624,60.8286,0.0396,93,0,41
1625,60.8286,0.0426,93,0,41
1626,60.8285,0.0456,93,0,41
1627,60.8284,0.0426,93,0,41
1628,60.8283,0.0426,93,0,41
1629,60.8283,0.0456,93,0,41
1630,60.8282,0.0396,93,0,41
1631,60.8281,0.0426,93,0,41
1632,60.8281,0.0274,93,0,41
1633,60.828,0.0274,93,0,41
1634,60.828,0.0335,93,0,41
1635,60.8279,0.0396,93,0,41
1636,60.8278,0.0396,93,0,41
1637,60.8278,0.0456,93,0,41
1638,60.8277,0.0426,93,0,41
1639,60.8276,0.0487,93,0,41
1640,60.8275,0.0517,93,0,41
1641,60.8275,0.0426,93,0,41
1642,60.8274,0.0396,93,0,41
1643,60.8274,0.0304,93,0,41
1644,60.8273,0.0335,93,0,41
1645,60.8273,0.0517,93,0,41
1646,60.8272,0.0456,92,0,41
1647,60.8271,0.0426,93,0,41
1648,60.827,0.0426,93,0,41
1649,60.8256,0.0426,92,0,41
1650,60.8256,0.0365,92,0,41
1651,60.8255,0.0183,92,0,41
1652,60.8255,0.0213,92,0,41
1653,60.8254,0.0335,92,0,41
1654,60.8254,0.0213,92,0,41
1655,60.8253,0.0183,92,0,41
1656,60.8252,0.0152,92,0,41
1657,60.8252,0.0122,92,0,41
1658,60.8252,0.0152,92,0,41
1659,60.8252,0.0122,92,0,41
1660,60.8252,0.0152,92,0,41
1661,60.8252,0.003,92,0,41
1662,60.8251,0.0152,92,0,41
1663,60.8251,0.0183,92,0,41
1664,60.8251,0.0152,92,0,41
1665,60.8251,0.0122,92,0,41
1666,60.8251,0.0091,92,0,41
1667,60.825,0.0061,92,0,41
1668,60.825,0.0183,92,0,41
1669,60.825,0.0152,92,0,41
1670,60.825,0.0122,92,0,41
1671,60.825,0.0152,92,0,41
1672,60.8249,0.0091,92,0,41
1673,60.8249,0.0152,92,0,41
1674,60.8249,0.0152,92,0,41
1675,60.8249,0.0091,92,0,41
1676,60.8249,0.0061,92,0,41
1677,60.8248,0.0091,92,0,41
1678,60.8248,0.0152,92,0,41
1679,60.8248,0.0122,92,0,41
1680,60.8248,0.0091,91,0,40
1681,60.8248,0.0091,91,0,40
1682,60.8248,0.003,92,0,41
1683,60.8247,0.0091,91,0,40
1684,60.8247,0.0091,91,0,40
1685,60.8247,0.003,91,0,40
1686,60.8247,0.003,91,0,40
1687,60.8247,0.0061,92,0,41
1688,60.8247,0.0243,91,0,40
1689,60.8247,0.0091,91,0,40
1690,60.8247,0,91,0,40
1691,60.8247,0,91,0,40
1692,60.8247,0.0061,91,0,40
1693,60.8246,0.0152,91,0,40
1694,60.8246,0.0122,91,0,40
1695,60.8246,0.003,91,0,40
1696,60.8246,0,91,0,40
1697,60.8246,0.003,91,0,40
1698,60.8246,-0.003,91,0,40
1699,60.8246,0.0091,91,0,40
1700,60.8245,0.0091,91,0,40
1701,60.8245,0.0183,91,0,40
1702,60.8245,0.0091,91,0,40
1703,60.8245,0.0061,91,0,40
1704,60.8245,0.003,91,0,40
1705,60.8245,0,91,0,40
1706,60.8245,0.0061,91,0,40
1707,60.8245,0.0122,91,0,40
1708,60.8244,0.0091,91,0,40
1709,60.8244,-0.003,91,0,40
1710,60.8244,0.0091,91,0,40
1711,60.8244,0.0183,91,0,40
1712,60.8244,0.0152,91,0,40
1713,60.8243,0.0091,91,0,40
1714,60.8242,0,90,0,40
1715,60.8242,0.0152,90,0,40
1716,60.8241,0.003,90,0,40
1717,60.8241,0,90,0,40
1718,60.8241,0,90,0,40
1719,60.8241,0.0091,90,0,40
1720,60.8241,0.0091,90,0,40
1721,60.8241,0.003,90,0,40
1722,60.8241,0.0061,90,0,40
1723,60.824,0.003,90,0,40
1724,60.824,0.0122,90,0,40
1725,60.824,0.0122,90,0,40
1726,60.824,0.003,90,0,40
1727,60.824,0.0122,90,0,40
1728,60.824,0.0091,90,0,40
1729,60.824,0.0152,90,0,40
1730,60.8239,0.0061,90,0,40
1731,60.8239,0,90,0,40
1732,60.8239,0.003,90,0,40
1733,60.8239,0.0091,90,0,40
1734,60.8239,0.0061,90,0,40
1735,60.8239,0.0091,90,0,40
1736,60.8239,0.0091,90,0,40
1737,60.8239,-0.003,90,0,40
1738,60.8239,0.0091,90,0,40
1739,60.8239,0.0091,90,0,40
1740,60.8239,-0.003,89,0,40
1741,60.8239,0.0091,90,0,40
1742,60.8238,-0.003,90,0,40
1743,60.8238,0,90,0,40
1744,60.8238,0.0061,89,0,40
1745,60.8238,-0.003,89,0,40
1746,60.8238,0.003,89,0,40
1747,60.8238,-0.0061,89,0,40
1748,60.8238,0.003,89,0,40
1749,60.8238,0.0122,89,0,40
1750,60.8238,0.0061,89,0,40
1751,60.8238,0.0122,90,0,40
1752,60.8238,0.003,89,0,40
1753,60.8238,0,89,0,40
1754,60.8238,0.003,89,0,40
1755,60.8238,0,89,0,40
1756,60.8238,0.003,89,0,40
1757,60.8238,0.003,89,0,40
1758,60.8238,0,89,0,40
1759,60.8238,0.003,89,0,40
1760,60.8238,0.0061,89,0,40
1761,60.8238,0.003,89,0,40
1762,60.8238,-0.003,89,0,40
1763,60.8238,0,89,0,40
1764,60.8238,0,89,0,40
1765,60.8238,0,89,0,40
1766,60.8238,0.0061,89,0,40
1767,60.8237,0,89,0,40
1768,60.8237,0.0061,89,0,40
1769,60.8237,-0.003,89,0,40
1770,60.8237,0.003,89,0,40
1771,60.8237,-0.003,89,0,40
1772,60.8237,-0.0061,89,0,40
1773,60.8237,0,89,0,40
1774,60.8237,0.0122,89,0,40
1775,60.8237,0.0061,89,0,40
1776,60.8237,0.0061,89,0,40
1777,60.8237,0,89,0,40
1778,60.8237,0,89,0,40
1779,60.8237,0,89,0,40
1780,60.8237,0,89,0,40
1781,60.8237,0.003,89,0,40
1782,60.8237,-0.003,89,0,40
1783,60.8237,0,89,0,40
1784,60.8237,0,89,0,40
1785,60.8237,0.0061,89,0,40
1786,60.8237,0.003,89,0,40
1787,60.8237,0,89,0,40
1788,60.8237,0.003,89,0,40
1789,60.8237,-0.003,89,0,40
1790,60.8237,0.003,89,0,40
1791,60.8237,0.0061,88,0,39
1792,60.8237,0,89,0,40
1793,60.8237,0.003,89,0,40
1794,60.8237,0.0091,89,0,40
1795,60.8237,0.003,89,0,40
1796,60.8237,0,88,0,39
1797,60.8237,0.003,89,0,40
1798,60.8237,0,89,0,40
1799,60.8237,0.003,88,0,39
1800,60.8236,0,88,0,39
1801,60.8236,-0.003,88,0,39
1802,60.8236,-0.003,88,0,39
1803,60.8236,0.0061,88,0,39
1804,60.8236,0,88,0,39
1805,60.8236,0,89,0,40
1806,60.8236,0,88,0,39
1807,60.8236,0,88,0,39
1808,60.8236,0.0061,88,0,39
1809,60.8236,0.003,88,0,39
1810,60.8236,-0.0061,88,0,39
1811,60.8236,0.0122,88,0,39
1812,60.8236,0.0091,88,0,39
1813,60.8236,-0.0061,88,0,39
1814,60.8236,0.003,88,0,39
1815,60.8236,-0.003,88,0,39
1816,60.8236,0.0061,88,0,39
1817,60.8236,-0.003,88,0,39
1818,60.8236,0.003,88,0,39
1819,60.8236,0.003,88,0,39
1820,60.8236,0.0061,88,0,39
1821,60.8236,-0.0122,88,0,39
1822,60.8236,0.0061,88,0,39
1823,60.8236,0.0152,88,0,39
1824,60.8236,-0.003,88,0,39
1825,60.8236,0,88,0,39
1826,60.8236,0.0061,88,0,39
1827,60.8236,0.003,88,0,39
1828,60.8236,-0.0061,88,0,39
1829,60.8236,-0.0122,88,0,39
1830,60.8236,0.0061,88,0,39
1831,60.8236,-0.0061,88,0,39
1832,60.8236,0,88,0,39
1833,60.8236,0,88,0,39
1834,60.8236,0.0061,88,0,39
1835,60.8236,-0.003,88,0,39
