cnt,pos,pos1,speed,speed1,DTorque,DTorque1,DAC,DAC1,STorque,STorque1,Force,Force1
69,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
70,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
71,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
72,143.292,-0,0,0,-6,0,0,0,0,0,-2,0
73,143.289,-0,0,0,-8,0,0,0,0,0,-3,0
74,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
75,143.292,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
76,143.287,-0,2.1572,0,-9,0,0,0,0,0,-4,0
77,143.292,-0,-4.3143,0,-7,0,0,0,0,0,-3,0
78,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
79,143.292,-0,2.1572,0,-4,0,0,0,0,0,-1,0
80,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
81,143.292,-0,-4.3143,0,-8,0,0,0,0,0,-3,0
82,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
83,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
84,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
85,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
86,143.292,-0,2.1572,0,-6,0,0,0,0,0,-2,0
87,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
88,143.289,-0,0,0,-6,0,0,0,0,0,-2,0
89,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
90,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
91,143.289,-0,2.1572,0,-6,0,0,0,0,0,-2,0
92,143.289,-0,2.1572,0,-7,0,0,0,0,0,-3,0
93,143.289,-0,0,0,-9,0,0,0,0,0,-4,0
94,143.289,-0,2.1572,0,-9,0,0,0,0,0,-4,0
95,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
96,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
97,143.289,-0,2.1572,0,-7,0,0,0,0,0,-3,0
98,143.287,-0,2.1572,0,-8,0,0,0,0,0,-3,0
99,143.289,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
100,143.289,-0,0,0,-9,0,0,0,0,0,-4,0
101,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
102,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
103,143.287,-0,-4.3143,0,-6,0,0,0,0,0,-2,0
104,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
105,143.292,-0,0,0,-6,0,0,0,0,0,-2,0
106,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
107,143.292,-0,2.1572,0,-6,0,0,0,0,0,-2,0
108,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
109,143.287,-0,0,0,-9,0,0,0,0,0,-4,0
110,143.287,-0,-4.3143,0,-7,0,0,0,0,0,-3,0
111,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
112,143.292,-0,0,0,-8,0,0,0,0,0,-3,0
113,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
114,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
115,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
116,143.289,-0,-2.1572,0,-8,0,0,0,0,0,-3,0
117,143.292,-0,0,0,-6,0,0,0,0,0,-2,0
118,143.289,-0,2.1572,0,-8,0,0,0,0,0,-3,0
119,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
120,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
121,143.289,-0,2.1572,0,-8,0,0,0,0,0,-3,0
122,143.292,-0,-2.1572,0,-11,0,0,0,0,0,-4,0
123,143.287,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
124,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
125,143.292,-0,-2.1572,0,-8,0,0,0,0,0,-3,0
126,143.292,-0,2.1572,0,-9,0,0,0,0,0,-4,0
127,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
128,143.292,-0,0,0,-9,0,0,0,0,0,-4,0
129,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
130,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
131,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
132,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
133,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
134,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
135,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
136,143.289,-0,2.1572,0,-8,0,0,0,0,0,-3,0
137,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
138,143.287,-0,-2.1572,0,-8,0,0,0,0,0,-3,0
139,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
140,143.289,-0,2.1572,0,-8,0,0,0,0,0,-3,0
141,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
142,143.289,-0,2.1572,0,-6,0,0,0,0,0,-2,0
143,143.289,-0,0,0,-8,0,0,0,0,0,-3,0
144,143.292,-0,0,0,-6,0,0,0,0,0,-2,0
145,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
146,143.292,-0,2.1572,0,-6,0,0,0,0,0,-2,0
147,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
148,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
149,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
150,143.287,-0,2.1572,0,-7,0,0,0,0,0,-3,0
151,143.289,-0,0,0,-6,0,0,0,0,0,-2,0
152,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
153,143.289,-0,0,0,-7,0,0,0,0,0,-3,0
154,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
155,143.289,-0,0,0,-8,0,0,0,0,0,-3,0
156,143.287,-0,0,0,-7,0,0,0,0,0,-3,0
157,143.292,-0,-2.1572,0,-9,0,0,0,0,0,-4,0
158,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
159,143.292,-0,2.1572,0,-8,0,0,0,0,0,-3,0
160,143.292,-0,0,0,-8,0,0,0,0,0,-3,0
161,143.292,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
162,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
163,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
164,143.292,-0,2.1572,0,-9,0,0,0,0,0,-4,0
165,143.289,-0,0,0,-6,0,0,0,0,0,-2,0
166,143.292,-0,0,0,-9,0,0,0,0,0,-4,0
167,143.289,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
168,143.289,-0,0,0,-6,0,0,0,0,0,-2,0
169,143.292,-0,2.1572,0,-6,0,0,0,0,0,-2,0
170,143.289,-0,2.1572,0,-9,0,0,0,0,0,-4,0
171,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
172,143.289,-0,2.1572,0,-6,0,0,0,0,0,-2,0
173,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
174,143.292,-0,2.1572,0,-7,0,0,0,0,0,-3,0
175,143.289,-0,0,0,-8,0,0,0,0,0,-3,0
176,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
177,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
178,143.292,-0,0,0,-6,0,0,0,0,0,-2,0
179,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
180,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
181,143.289,-0,-2.1572,0,-6,0,0,0,0,0,-2,0
182,143.294,-0,0,0,-6,0,0,0,0,0,-2,0
183,143.294,-0,2.1572,0,-8,0,0,0,0,0,-3,0
184,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
185,143.294,-0,0,0,-4,0,0,0,0,0,-1,0
186,143.292,-0,-2.1572,0,-9,0,0,0,0,0,-4,0
187,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
188,143.294,-0,0,0,-7,0,0,0,0,0,-3,0
189,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
190,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
191,143.292,-0,-2.1572,0,-7,0,0,0,0,0,-3,0
192,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
193,143.294,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
194,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
195,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
196,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
197,143.292,-0,0,0,-7,0,0,0,0,0,-3,0
198,143.294,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
199,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
200,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
201,143.292,-0,-2.1572,0,-5,0,0,0,0,0,-2,0
202,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
203,143.294,-0,0,0,-4,0,0,0,0,0,-1,0
204,143.296,-0,2.1572,0,-4,0,0,0,0,0,-1,0
205,143.294,-0,2.1572,0,-4,0,0,0,0,0,-1,0
206,143.294,-0,0,0,-2,0,0,0,0,0,0,0
207,143.294,-0,2.1572,0,-4,0,0,0,0,0,-1,0
208,143.294,-0,-2.1572,0,-2,0,0,0,0,0,0,0
209,143.294,-0,0,0,-2,0,0,0,0,0,0,0
210,143.292,-0,0,0,-2,0,0,0,0,0,0,0
211,143.294,-0,2.1572,0,-4,0,0,0,0,0,-1,0
212,143.294,-0,0,0,-2,0,0,0,0,0,0,0
213,143.292,-0,0,0,0,0,0,0,0,0,0,0
214,143.292,-0,0,0,-2,0,0,0,0,0,0,0
215,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
216,143.292,-0,0,0,-2,0,0,0,0,0,0,0
217,143.292,-0,0,0,0,0,0,0,0,0,0,0
218,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
219,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
220,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
221,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
222,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
223,143.294,-0,0,0,0,0,0,0,0,0,0,0
224,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
225,143.292,-0,0,0,-2,0,0,0,0,0,0,0
226,143.294,-0,0,0,-2,0,0,0,0,0,0,0
227,143.292,-0,0,0,-2,0,0,0,0,0,0,0
228,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
229,143.294,-0,2.1572,0,0,0,0,0,0,0,0,0
230,143.294,-0,0,0,-4,0,0,0,0,0,-1,0
231,143.292,-0,0,0,-2,0,0,0,0,0,0,0
232,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
233,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
234,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
235,143.294,-0,0,0,-2,0,0,0,0,0,0,0
236,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
237,143.294,-0,0,0,0,0,0,0,0,0,0,0
238,143.294,-0,0,0,-2,0,0,0,0,0,0,0
239,143.294,-0,0,0,-2,0,0,0,0,0,0,0
240,143.294,-0,-2.1572,0,-2,0,0,0,0,0,0,0
241,143.294,-0,0,0,-2,0,0,0,0,0,0,0
242,143.296,-0,2.1572,0,0,0,0,0,0,0,0,0
243,143.296,-0,0,0,0,0,0,0,0,0,0,0
244,143.296,-0,-2.1572,0,0,0,0,0,0,0,0,0
245,143.296,-0,0,0,0,0,0,0,0,0,0,0
246,143.294,-0,0,0,2,0,0,0,0,0,0,0
247,143.296,-0,2.1572,0,2,0,0,0,0,0,0,0
248,143.296,-0,0,0,0,0,0,0,0,0,0,0
249,143.296,-0,0,0,0,0,0,0,0,0,0,0
250,143.298,-0,-4.3143,0,0,0,0,0,0,0,0,0
251,143.296,-0,0,0,0,0,0,0,0,0,0,0
252,143.294,-0,-2.1572,0,0,0,0,0,0,0,0,0
253,143.296,-0,0,0,0,0,0,0,0,0,0,0
254,143.298,-0,2.1572,0,0,0,0,0,0,0,0,0
255,143.296,-0,0,0,2,0,0,0,0,0,0,0
256,143.296,-0,2.1572,0,2,0,0,0,0,0,0,0
257,143.296,-0,0,0,0,0,0,0,0,0,0,0
258,143.298,-0,2.1572,0,2,0,0,0,0,0,0,0
259,143.298,-0,0,0,1,0,0,0,0,0,0,0
260,143.296,-0,2.1572,0,2,0,0,0,0,0,0,0
261,143.296,-0,0,0,2,0,0,0,0,0,0,0
262,143.296,-0,0,0,4,0,0,0,0,0,1,0
263,143.296,-0,0,0,1,0,0,0,0,0,0,0
264,143.296,-0,-2.1572,0,2,0,0,0,0,0,0,0
265,143.296,-0,0,0,2,0,0,0,0,0,0,0
266,143.296,-0,0,0,4,0,0,0,0,0,1,0
267,143.296,-0,0,0,4,0,0,0,0,0,1,0
268,143.294,-0,2.1572,0,1,0,0,0,0,0,0,0
269,143.296,-0,0,0,2,0,0,0,0,0,0,0
270,143.296,-0,0,0,1,0,0,0,0,0,0,0
271,143.296,-0,0,0,4,0,0,0,0,0,1,0
272,143.296,-0,2.1572,0,4,0,0,0,0,0,1,0
273,143.294,-0,2.1572,0,1,0,0,0,0,0,0,0
274,143.294,-0,0,0,4,0,0,0,0,0,1,0
275,143.294,-0,0,0,1,0,0,0,0,0,0,0
276,143.296,-0,-2.1572,0,5,0,0,0,0,0,2,0
277,143.294,-0,0,0,1,0,0,0,0,0,0,0
278,143.296,-0,0,0,6,0,0,0,0,0,2,0
279,143.294,-0,0,0,4,0,0,0,0,0,1,0
280,143.294,-0,0,0,4,0,0,0,0,0,1,0
281,143.294,-0,2.1572,0,4,0,0,0,0,0,1,0
282,143.296,-0,0,0,6,0,0,0,0,0,2,0
283,143.294,-0,0,0,4,0,0,0,0,0,1,0
284,143.294,-0,-2.1572,0,4,0,0,0,0,0,1,0
285,143.296,-0,0,0,4,0,0,0,0,0,1,0
286,143.292,-0,0,0,4,0,0,0,0,0,1,0
287,143.294,-0,0,0,6,0,0,0,0,0,2,0
288,143.294,-0,0,0,4,0,0,0,0,0,1,0
289,143.292,-0,-2.1572,0,3,0,0,0,0,0,1,0
290,143.294,-0,0,0,4,0,0,0,0,0,1,0
291,143.296,-0,-2.1572,0,7,0,0,0,0,0,3,0
292,143.294,-0,2.1572,0,6,0,0,0,0,0,2,0
293,143.294,-0,0,0,4,0,0,0,0,0,1,0
294,143.296,-0,2.1572,0,7,0,0,0,0,0,3,0
295,143.296,-0,-2.1572,0,4,0,0,0,0,0,1,0
296,143.294,-0,0,0,4,0,0,0,0,0,1,0
297,143.294,-0,-2.1572,0,6,0,0,0,0,0,2,0
298,143.294,-0,0,0,4,0,0,0,0,0,1,0
299,143.294,-0,0,0,6,0,0,0,0,0,2,0
300,143.296,-0,0,0,4,0,0,0,0,0,1,0
301,143.294,-0,0,0,6,0,0,0,0,0,2,0
302,143.294,-0,2.1572,0,6,0,0,0,0,0,2,0
303,143.292,-0,0,0,6,0,0,0,0,0,2,0
304,143.292,-0,-2.1572,0,6,0,0,0,0,0,2,0
305,143.292,-0,-2.1572,0,9,0,0,0,0,0,4,0
306,143.292,-0,-2.1572,0,6,0,0,0,0,0,2,0
307,143.292,-0,0,0,5,0,0,0,0,0,2,0
308,143.292,-0,0,0,6,0,0,0,0,0,2,0
309,143.292,-0,0,0,7,0,0,0,0,0,3,0
310,143.289,-0,-2.1572,0,6,0,0,0,0,0,2,0
311,143.292,-0,0,0,9,0,0,0,0,0,4,0
312,143.292,-0,0,0,4,0,0,0,0,0,1,0
313,143.292,-0,0,0,6,0,0,0,0,0,2,0
314,143.289,-0,0,0,6,0,0,0,0,0,2,0
315,143.292,-0,0,0,4,0,0,0,0,0,1,0
316,143.289,-0,-2.1572,0,6,0,0,0,0,0,2,0
317,143.289,-0,0,0,6,0,0,0,0,0,2,0
318,143.289,-0,-2.1572,0,6,0,0,0,0,0,2,0
319,143.292,-0,-2.1572,0,4,0,0,0,0,0,1,0
320,143.292,-0,0,0,6,0,0,0,0,0,2,0
321,143.292,-0,0,0,6,0,0,0,0,0,2,0
322,143.289,-0,-2.1572,0,5,0,0,0,0,0,2,0
323,143.292,-0,0,0,7,0,0,0,0,0,3,0
324,143.289,-0,-2.1572,0,9,0,0,0,0,0,4,0
325,143.289,-0,-2.1572,0,4,0,0,0,0,0,1,0
326,143.292,-0,0,0,5,0,0,0,0,0,2,0
327,143.292,-0,0,0,6,0,0,0,0,0,2,0
328,143.294,-0,2.1572,0,4,0,0,0,0,0,1,0
329,143.292,-0,0,0,4,0,0,0,0,0,1,0
330,143.292,-0,-2.1572,0,7,0,0,0,0,0,3,0
331,143.292,-0,2.1572,0,6,0,0,0,0,0,2,0
332,143.292,-0,0,0,6,0,0,0,0,0,2,0
333,143.292,-0,0,0,9,0,0,0,0,0,4,0
334,143.292,-0,0,0,4,0,0,0,0,0,1,0
335,143.294,-0,2.1572,0,7,0,0,0,0,0,3,0
336,143.292,-0,2.1572,0,9,0,0,0,0,0,4,0
337,143.292,-0,0,0,6,0,0,0,0,0,2,0
338,143.292,-0,0,0,6,0,0,0,0,0,2,0
339,143.292,-0,0,0,6,0,0,0,0,0,2,0
340,143.292,-0,0,0,4,0,0,0,0,0,1,0
341,143.292,-0,0,0,4,0,0,0,0,0,1,0
342,143.289,-0,0,0,9,0,0,0,0,0,4,0
343,143.292,-0,0,0,5,0,0,0,0,0,2,0
344,143.292,-0,0,0,6,0,0,0,0,0,2,0
345,143.294,-0,2.1572,0,6,0,0,0,0,0,2,0
346,143.292,-0,0,0,6,0,0,0,0,0,2,0
347,143.292,-0,-2.1572,0,6,0,0,0,0,0,2,0
348,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
349,143.292,-0,-2.1572,0,9,0,0,0,0,0,4,0
350,143.292,-0,0,0,6,0,0,0,0,0,2,0
351,143.292,-0,0,0,8,0,0,0,0,0,3,0
352,143.292,-0,2.1572,0,5,0,0,0,0,0,2,0
353,143.292,-0,0,0,6,0,0,0,0,0,2,0
354,143.289,-0,0,0,6,0,0,0,0,0,2,0
355,143.292,-0,2.1572,0,9,0,0,0,0,0,4,0
356,143.289,-0,0,0,9,0,0,0,0,0,4,0
357,143.292,-0,2.1572,0,9,0,0,0,0,0,4,0
358,143.294,-0,2.1572,0,11,0,0,0,0,0,4,0
359,143.292,-0,0,0,6,0,0,0,0,0,2,0
360,143.292,-0,0,0,9,0,0,0,0,0,4,0
361,143.292,-0,0,0,6,0,0,0,0,0,2,0
362,143.289,-0,2.1572,0,5,0,0,0,0,0,2,0
363,143.292,-0,2.1572,0,6,0,0,0,0,0,2,0
364,143.292,-0,-2.1572,0,8,0,0,0,0,0,3,0
365,143.292,-0,2.1572,0,5,0,0,0,0,0,2,0
366,143.289,-0,-2.1572,0,6,0,0,0,0,0,2,0
367,143.289,-0,-2.1572,0,8,0,0,0,0,0,3,0
368,143.289,-0,-2.1572,0,8,0,0,0,0,0,3,0
369,143.294,-0,2.1572,0,9,0,0,0,0,0,4,0
370,143.292,-0,0,0,6,0,0,0,0,0,2,0
371,143.289,-0,0,0,5,0,0,0,0,0,2,0
372,143.292,-0,2.1572,0,8,0,0,0,0,0,3,0
373,143.292,-0,0,0,6,0,0,0,0,0,2,0
374,143.289,-0,-2.1572,0,6,0,0,0,0,0,2,0
375,143.289,-0,-2.1572,0,10,0,0,0,0,0,4,0
376,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
377,143.289,-0,0,0,5,0,0,0,0,0,2,0
378,143.287,-0,0,0,6,0,0,0,0,0,2,0
379,143.289,-0,-2.1572,0,9,0,0,0,0,0,4,0
380,143.289,-0,0,0,8,0,0,0,0,0,3,0
381,143.287,-0,0,0,6,0,0,0,0,0,2,0
382,143.289,-0,2.1572,0,9,0,0,0,0,0,4,0
383,143.287,-0,0,0,5,0,0,0,0,0,2,0
384,143.287,-0,-4.3143,0,4,0,0,0,0,0,1,0
385,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
386,143.287,-0,0,0,6,0,0,0,0,0,2,0
387,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
388,143.287,-0,0,0,6,0,0,0,0,0,2,0
389,143.287,-0,-2.1572,0,6,0,0,0,0,0,2,0
390,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
391,143.292,-0,2.1572,0,9,0,0,0,0,0,4,0
392,143.289,-0,2.1572,0,8,0,0,0,0,0,3,0
393,143.287,-0,-2.1572,0,6,0,0,0,0,0,2,0
394,143.289,-0,0,0,9,0,0,0,0,0,4,0
395,143.289,-0,2.1572,0,4,0,0,0,0,0,1,0
396,143.289,-0,0,0,6,0,0,0,0,0,2,0
397,143.287,-0,0,0,9,0,0,0,0,0,4,0
398,143.289,-0,0,0,9,0,0,0,0,0,4,0
399,143.289,-0,0,0,4,0,0,0,0,0,1,0
400,143.289,-0,2.1572,0,4,0,0,0,0,0,1,0
401,143.289,-0,0,0,3,0,0,0,0,0,1,0
402,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
403,143.287,-0,-4.3143,0,6,0,0,0,0,0,2,0
404,143.289,-0,0,0,6,0,0,0,0,0,2,0
405,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
406,143.287,-0,2.1572,0,6,0,0,0,0,0,2,0
407,143.289,-0,4.3143,0,4,0,0,0,0,0,1,0
408,143.289,-0,2.1572,0,4,0,0,0,0,0,1,0
409,143.289,-0,0,0,6,0,0,0,0,0,2,0
410,143.285,-0,-4.3143,0,4,0,0,0,0,0,1,0
411,143.287,-0,0,0,4,0,0,0,0,0,1,0
412,143.287,-0,0,0,6,0,0,0,0,0,2,0
413,143.287,-0,-2.1572,0,6,0,0,0,0,0,2,0
414,143.285,-0,-2.1572,0,4,0,0,0,0,0,1,0
415,143.287,-0,0,0,4,0,0,0,0,0,1,0
416,143.289,-0,0,0,5,0,0,0,0,0,2,0
417,143.287,-0,0,0,4,0,0,0,0,0,1,0
418,143.289,-0,0,0,6,0,0,0,0,0,2,0
419,143.289,-0,-2.1572,0,9,0,0,0,0,0,4,0
420,143.285,-0,-4.3143,0,5,0,0,0,0,0,2,0
421,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
422,143.289,-0,2.1572,0,4,0,0,0,0,0,1,0
423,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
424,143.287,-0,2.1572,0,4,0,0,0,0,0,1,0
425,143.289,-0,2.1572,0,6,0,0,0,0,0,2,0
426,143.287,-0,0,0,4,0,0,0,0,0,1,0
427,143.287,-0,0,0,6,0,0,0,0,0,2,0
428,143.285,-0,-2.1572,0,9,0,0,0,0,0,4,0
429,143.287,-0,0,0,3,0,0,0,0,0,1,0
430,143.289,-0,0,0,4,0,0,0,0,0,1,0
431,143.287,-0,-2.1572,0,4,0,0,0,0,0,1,0
432,143.289,-0,-2.1572,0,7,0,0,0,0,0,3,0
433,143.287,-0,-2.1572,0,7,0,0,0,0,0,3,0
434,143.287,-0,0,0,4,0,0,0,0,0,1,0
435,143.289,-0,2.1572,0,3,0,0,0,0,0,1,0
436,143.289,-0,4.3143,0,4,0,0,0,0,0,1,0
