cnt,pos,pos1,speed,speed1,DTorque,DTorque1,DAC,DAC1,STorque,STorque1,Force,Force1
39,143.292,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
40,143.287,-0,-6.4715,0,-2,0,0,0,0,0,0,0
41,143.294,-0,4.3143,0,-2,0,0,0,0,0,0,0
42,143.287,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
43,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
44,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
45,143.292,-0,2.1572,0,-4,0,0,0,0,0,-1,0
46,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
47,143.292,-0,0,0,-2,0,0,0,0,0,0,0
48,143.292,-0,2.1572,0,-4,0,0,0,0,0,-1,0
49,143.289,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
50,143.292,-0,0,0,0,0,0,0,0,0,0,0
51,143.296,-0,4.3143,0,-4,0,0,0,0,0,-1,0
52,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
53,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
54,143.289,-0,0,0,-2,0,0,0,0,0,0,0
55,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
56,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
57,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
58,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
59,143.292,-0,0,0,-2,0,0,0,0,0,0,0
60,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
61,143.292,-0,0,0,-2,0,0,0,0,0,0,0
62,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
63,143.289,-0,0,0,-2,0,0,0,0,0,0,0
64,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
65,143.292,-0,2.1572,0,-4,0,0,0,0,0,-1,0
66,143.292,-0,0,0,-2,0,0,0,0,0,0,0
67,143.289,-0,0,0,-2,0,0,0,0,0,0,0
68,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
69,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
70,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
71,143.294,-0,4.3143,0,-4,0,0,0,0,0,-1,0
72,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
73,143.289,-0,0,0,-2,0,0,0,0,0,0,0
74,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
75,143.289,-0,4.3143,0,-2,0,0,0,0,0,0,0
76,143.292,-0,-2.1572,0,-1,0,0,0,0,0,0,0
77,143.287,-0,4.3143,0,-4,0,0,0,0,0,-1,0
78,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
79,143.292,-0,0,0,-2,0,0,0,0,0,0,0
80,143.289,-0,4.3143,0,-2,0,0,0,0,0,0,0
81,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
82,143.287,-0,0,0,-2,0,0,0,0,0,0,0
83,143.285,-0,4.3143,0,-4,0,0,0,0,0,-1,0
84,143.287,-0,0,0,-2,0,0,0,0,0,0,0
85,143.289,-0,0,0,-2,0,0,0,0,0,0,0
86,143.289,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
87,143.289,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
88,143.289,-0,-4.3143,0,-4,0,0,0,0,0,-1,0
89,143.285,-0,-6.4715,0,-4,0,0,0,0,0,-1,0
90,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
91,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
92,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
93,143.294,-0,-4.3143,0,-2,0,0,0,0,0,0,0
94,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
95,143.292,-0,0,0,0,0,0,0,0,0,0,0
96,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
97,143.292,-0,0,0,0,0,0,0,0,0,0,0
98,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
99,143.287,-0,-2.1572,0,-2,0,0,0,0,0,0,0
100,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
101,143.289,-0,0,0,-2,0,0,0,0,0,0,0
102,143.285,-0,-4.3143,0,-2,0,0,0,0,0,0,0
103,143.289,-0,0,0,-5,0,0,0,0,0,-2,0
104,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
105,143.292,-0,0,0,-2,0,0,0,0,0,0,0
106,143.289,-0,-4.3143,0,-4,0,0,0,0,0,-1,0
107,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
108,143.294,-0,6.4715,0,0,0,0,0,0,0,0,0
109,143.289,-0,0,0,-2,0,0,0,0,0,0,0
110,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
111,143.292,-0,2.1572,0,-4,0,0,0,0,0,-1,0
112,143.287,-0,4.3143,0,-4,0,0,0,0,0,-1,0
113,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
114,143.292,-0,0,0,-2,0,0,0,0,0,0,0
115,143.292,-0,0,0,-2,0,0,0,0,0,0,0
116,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
117,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
118,143.292,-0,0,0,0,0,0,0,0,0,0,0
119,143.287,-0,2.1572,0,-4,0,0,0,0,0,-1,0
120,143.292,-0,-4.3143,0,0,0,0,0,0,0,0,0
121,143.292,-0,6.4715,0,-4,0,0,0,0,0,-1,0
122,143.287,-0,4.3143,0,-2,0,0,0,0,0,0,0
123,143.292,-0,-4.3143,0,-2,0,0,0,0,0,0,0
124,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
125,143.294,-0,2.1572,0,0,0,0,0,0,0,0,0
126,143.289,-0,4.3143,0,-2,0,0,0,0,0,0,0
127,143.287,-0,0,0,-2,0,0,0,0,0,0,0
128,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
129,143.289,-0,0,0,-2,0,0,0,0,0,0,0
130,143.292,-0,4.3143,0,0,0,0,0,0,0,0,0
131,143.294,-0,0,0,-2,0,0,0,0,0,0,0
132,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
133,143.287,-0,0,0,-2,0,0,0,0,0,0,0
134,143.289,-0,0,0,-2,0,0,0,0,0,0,0
135,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
136,143.289,-0,0,0,-2,0,0,0,0,0,0,0
137,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
138,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
139,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
140,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
141,143.287,-0,4.3143,0,-2,0,0,0,0,0,0,0
142,143.289,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
143,143.294,-0,-4.3143,0,-2,0,0,0,0,0,0,0
144,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
145,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
146,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
147,143.292,-0,2.1572,0,0,0,0,0,0,0,0,0
148,143.285,-0,-6.4715,0,-4,0,0,0,0,0,-1,0
149,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
150,143.292,-0,0,0,-2,0,0,0,0,0,0,0
151,143.289,-0,0,0,-1,0,0,0,0,0,0,0
152,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
153,143.289,-0,-4.3143,0,0,0,0,0,0,0,0,0
154,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
155,143.289,-0,0,0,0,0,0,0,0,0,0,0
156,143.289,-0,-4.3143,0,0,0,0,0,0,0,0,0
157,143.292,-0,0,0,-2,0,0,0,0,0,0,0
158,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
159,143.292,-0,0,0,-4,0,0,0,0,0,-1,0
160,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
161,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
162,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
163,143.289,-0,-4.3143,0,0,0,0,0,0,0,0,0
164,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
165,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
166,143.285,-0,4.3143,0,-4,0,0,0,0,0,-1,0
167,143.287,-0,2.1572,0,-4,0,0,0,0,0,-1,0
168,143.287,-0,-2.1572,0,-2,0,0,0,0,0,0,0
169,143.285,-0,-4.3143,0,-2,0,0,0,0,0,0,0
170,143.292,-0,-4.3143,0,-2,0,0,0,0,0,0,0
171,143.292,-0,-6.4715,0,-2,0,0,0,0,0,0,0
172,143.289,-0,0,0,0,0,0,0,0,0,0,0
173,143.285,-0,-2.1572,0,-2,0,0,0,0,0,0,0
174,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
175,143.292,-0,-8.6286,0,-2,0,0,0,0,0,0,0
176,143.294,-0,0,0,0,0,0,0,0,0,0,0
177,143.287,-0,2.1572,0,-4,0,0,0,0,0,-1,0
178,143.287,-0,-4.3143,0,0,0,0,0,0,0,0,0
179,143.292,-0,0,0,0,0,0,0,0,0,0,0
180,143.287,-0,2.1572,0,-4,0,0,0,0,0,-1,0
181,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
182,143.292,-0,6.4715,0,-2,0,0,0,0,0,0,0
183,143.283,-0,-4.3143,0,-7,0,0,0,0,0,-3,0
184,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
185,143.289,-0,4.3143,0,-2,0,0,0,0,0,0,0
186,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
187,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
188,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
189,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
190,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
191,143.289,-0,6.4715,0,-2,0,0,0,0,0,0,0
192,143.287,-0,4.3143,0,-1,0,0,0,0,0,0,0
193,143.287,-0,2.1572,0,-2,0,0,0,0,0,0,0
194,143.285,-0,6.4715,0,-4,0,0,0,0,0,-1,0
195,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
196,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
197,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
198,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
199,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
200,143.294,-0,-6.4715,0,-2,0,0,0,0,0,0,0
201,143.292,-0,0,0,-2,0,0,0,0,0,0,0
202,143.287,-0,4.3143,0,-4,0,0,0,0,0,-1,0
203,143.289,-0,-2.1572,0,0,0,0,0,0,0,0,0
204,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
205,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
206,143.294,-0,-6.4715,0,0,0,0,0,0,0,0,0
207,143.289,-0,-4.3143,0,0,0,0,0,0,0,0,0
208,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
209,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
210,143.287,-0,0,0,-2,0,0,0,0,0,0,0
211,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
212,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
213,143.287,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
214,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
215,143.294,-0,0,0,0,0,0,0,0,0,0,0
216,143.296,-0,4.3143,0,-2,0,0,0,0,0,0,0
217,143.289,-0,0,0,-4,0,0,0,0,0,-1,0
218,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
219,143.287,-0,-2.1572,0,-2,0,0,0,0,0,0,0
220,143.287,-0,-4.3143,0,-4,0,0,0,0,0,-1,0
221,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
222,143.289,-0,4.3143,0,-4,0,0,0,0,0,-1,0
223,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
224,143.292,-0,4.3143,0,-2,0,0,0,0,0,0,0
225,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
226,143.289,-0,0,0,-2,0,0,0,0,0,0,0
227,143.285,-0,-6.4715,0,-4,0,0,0,0,0,-1,0
228,143.289,-0,-4.3143,0,-4,0,0,0,0,0,-1,0
229,143.292,-0,4.3143,0,0,0,0,0,0,0,0,0
230,143.287,-0,0,0,-4,0,0,0,0,0,-1,0
231,143.287,-0,-4.3143,0,-2,0,0,0,0,0,0,0
232,143.294,-0,-4.3143,0,0,0,0,0,0,0,0,0
233,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
234,143.287,-0,6.4715,0,-2,0,0,0,0,0,0,0
235,143.289,-0,2.1572,0,-4,0,0,0,0,0,-1,0
236,143.287,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
237,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
238,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
239,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
240,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
241,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
242,143.287,-0,-2.1572,0,-4,0,0,0,0,0,-1,0
243,143.292,-0,0,0,-2,0,0,0,0,0,0,0
244,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
245,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
246,143.294,-0,2.1572,0,0,0,0,0,0,0,0,0
247,143.289,-0,2.1572,0,-2,0,0,0,0,0,0,0
248,143.289,-0,-2.1572,0,-2,0,0,0,0,0,0,0
249,143.294,-0,-2.1572,0,-2,0,0,0,0,0,0,0
250,143.294,-0,0,0,0,0,0,0,0,0,0,0
251,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
252,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
253,143.294,-0,0,0,0,0,0,0,0,0,0,0
254,143.292,-0,2.1572,0,-2,0,0,0,0,0,0,0
255,143.289,-0,4.3143,0,-2,0,0,0,0,0,0,0
256,143.292,-0,4.3143,0,-4,0,0,0,0,0,-1,0
257,143.292,-0,0,0,-2,0,0,0,0,0,0,0
258,143.289,-0,0,0,0,0,0,0,0,0,0,0
259,143.294,-0,0,0,0,0,0,0,0,0,0,0
260,143.292,-0,-4.3143,0,0,0,0,0,0,0,0,0
261,143.296,-0,-4.3143,0,2,0,0,0,0,0,0,0
262,143.294,-0,-2.1572,0,0,0,0,0,0,0,0,0
263,143.296,-0,-2.1572,0,-2,0,0,0,0,0,0,0
264,143.294,-0,2.1572,0,-2,0,0,0,0,0,0,0
265,143.296,-0,4.3143,0,-2,0,0,0,0,0,0,0
266,143.292,-0,0,0,-2,0,0,0,0,0,0,0
267,143.292,-0,2.1572,0,0,0,0,0,0,0,0,0
268,143.292,-0,-4.3143,0,0,0,0,0,0,0,0,0
269,143.296,-0,-4.3143,0,0,0,0,0,0,0,0,0
270,143.294,-0,-2.1572,0,2,0,0,0,0,0,0,0
271,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
272,143.292,-0,2.1572,0,0,0,0,0,0,0,0,0
273,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
274,143.294,-0,0,0,-2,0,0,0,0,0,0,0
275,143.292,-0,-2.1572,0,-2,0,0,0,0,0,0,0
276,143.294,-0,-2.1572,0,0,0,0,0,0,0,0,0
277,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
278,143.294,-0,0,0,0,0,0,0,0,0,0,0
279,143.296,-0,0,0,2,0,0,0,0,0,0,0
280,143.294,-0,2.1572,0,0,0,0,0,0,0,0,0
281,143.294,-0,0,0,0,0,0,0,0,0,0,0
282,143.296,-0,2.1572,0,0,0,0,0,0,0,0,0
283,143.296,-0,0,0,1,0,0,0,0,0,0,0
284,143.292,-0,-2.1572,0,0,0,0,0,0,0,0,0
285,143.298,-0,2.1572,0,0,0,0,0,0,0,0,0
286,143.296,-0,2.1572,0,1,0,0,0,0,0,0,0
287,143.296,-0,0,0,0,0,0,0,0,0,0,0
288,143.296,-0,0,0,1,0,0,0,0,0,0,0
289,143.296,-0,-2.1572,0,0,0,0,0,0,0,0,0
290,143.298,-0,2.1572,0,0,0,0,0,0,0,0,0
291,143.296,-0,2.1572,0,0,0,0,0,0,0,0,0
292,143.296,-0,-2.1572,0,4,0,0,0,0,0,1,0
293,143.298,-0,0,0,4,0,0,0,0,0,1,0
294,143.298,-0,0,0,4,0,0,0,0,0,1,0
295,143.296,-0,-2.1572,0,1,0,0,0,0,0,0,0
296,143.3,-0,2.1572,0,1,0,0,0,0,0,0,0
297,143.298,-0,-2.1572,0,4,0,0,0,0,0,1,0
298,143.302,-0,2.1572,0,4,0,0,0,0,0,1,0
299,143.3,-0,0,0,7,0,0,0,0,0,3,0
300,143.3,-0,-2.1572,0,4,0,0,0,0,0,1,0
301,143.3,-0,2.1572,0,6,0,0,0,0,0,2,0
302,143.3,-0,0,0,4,0,0,0,0,0,1,0
303,143.302,-0,4.3143,0,9,0,0,0,0,0,4,0
304,143.3,-0,-2.1572,0,4,0,0,0,0,0,1,0
305,143.3,-0,2.1572,0,6,0,0,0,0,0,2,0
306,143.3,-0,2.1572,0,6,0,0,0,0,0,2,0
307,143.3,-0,0,0,6,0,0,0,0,0,2,0
308,143.3,-0,2.1572,0,4,0,0,0,0,0,1,0
309,143.298,-0,0,0,6,0,0,0,0,0,2,0
310,143.298,-0,-2.1572,0,9,0,0,0,0,0,4,0
311,143.302,-0,-4.3143,0,6,0,0,0,0,0,2,0
312,143.3,-0,2.1572,0,6,0,0,0,0,0,2,0
313,143.3,-0,-2.1572,0,9,0,0,0,0,0,4,0
314,143.3,-0,0,0,6,0,0,0,0,0,2,0
315,143.302,-0,-4.3143,0,8,0,0,0,0,0,3,0
316,143.3,-0,2.1572,0,6,0,0,0,0,0,2,0
317,143.3,-0,0,0,6,0,0,0,0,0,2,0
318,143.298,-0,-4.3143,0,10,0,0,0,0,0,4,0
319,143.302,-0,2.1572,0,8,0,0,0,0,0,3,0
320,143.298,-0,2.1572,0,9,0,0,0,0,0,4,0
321,143.3,-0,0,0,10,0,0,0,0,0,4,0
322,143.298,-0,0,0,11,0,0,0,0,0,4,0
323,143.298,-0,2.1572,0,8,0,0,0,0,0,3,0
324,143.298,-0,-2.1572,0,10,0,0,0,0,0,4,0
325,143.298,-0,-4.3143,0,10,0,0,0,0,0,4,0
326,143.3,-0,2.1572,0,10,0,0,0,0,0,4,0
327,143.3,-0,0,0,8,0,0,0,0,0,3,0
328,143.3,-0,2.1572,0,8,0,0,0,0,0,3,0
329,143.298,-0,0,0,11,0,0,0,0,0,4,0
330,143.3,-0,0,0,10,0,0,0,0,0,4,0
331,143.298,-0,0,0,11,0,0,0,0,0,4,0
332,143.298,-0,0,0,8,0,0,0,0,0,3,0
333,143.302,-0,-4.3143,0,13,0,0,0,0,0,5,0
334,143.298,-0,0,0,10,0,0,0,0,0,4,0
335,143.298,-0,-4.3143,0,13,0,0,0,0,0,5,0
336,143.3,-0,2.1572,0,10,0,0,0,0,0,4,0
337,143.302,-0,-4.3143,0,10,0,0,0,0,0,4,0
338,143.298,-0,2.1572,0,10,0,0,0,0,0,4,0
339,143.3,-0,0,0,10,0,0,0,0,0,4,0
340,143.302,-0,-4.3143,0,13,0,0,0,0,0,5,0
341,143.302,-0,-2.1572,0,13,0,0,0,0,0,5,0
342,143.302,-0,2.1572,0,13,0,0,0,0,0,5,0
343,143.3,-0,-2.1572,0,15,0,0,0,0,0,6,0
344,143.3,-0,0,0,13,0,0,0,0,0,5,0
345,143.307,-0,4.3143,0,13,0,0,0,0,0,5,0
346,143.302,-0,-2.1572,0,17,0,0,0,0,0,7,0
347,143.302,-0,0,0,13,0,0,0,0,0,5,0
348,143.305,-0,0,0,17,0,0,0,0,0,7,0
349,143.307,-0,2.1572,0,15,0,0,0,0,0,6,0
350,143.305,-0,0,0,17,0,0,0,0,0,7,0
351,143.307,-0,-2.1572,0,17,0,0,0,0,0,7,0
352,143.309,-0,-2.1572,0,17,0,0,0,0,0,7,0
353,143.307,-0,0,0,19,0,0,0,0,0,8,0
354,143.311,-0,2.1572,0,22,0,0,0,0,0,9,0
355,143.313,-0,-2.1572,0,20,0,0,0,0,0,9,0
356,143.315,-0,0,0,22,0,0,0,0,0,9,0
357,143.32,-0,0,0,24,0,0,0,0,0,10,0
358,143.322,-0,0,0,22,0,0,0,0,0,9,0
359,143.322,-0,-2.1572,0,24,0,0,0,0,0,10,0
360,143.324,-0,-2.1572,0,26,0,0,0,0,0,11,0
361,143.322,-0,2.1572,0,26,0,0,0,0,0,11,0
362,143.324,-0,0,0,30,0,0,0,0,0,13,0
363,143.326,-0,2.1572,0,28,0,0,0,0,0,12,0
364,143.328,-0,0,0,30,0,0,0,0,0,13,0
365,143.328,-0,0,0,31,0,0,0,0,0,13,0
366,143.328,-0,0,0,32,0,0,0,0,0,14,0
367,143.326,-0,2.1572,0,29,0,0,0,0,0,13,0
368,143.328,-0,0,0,32,0,0,0,0,0,14,0
369,143.328,-0,-2.1572,0,35,0,0,0,0,0,15,0
370,143.328,-0,-2.1572,0,33,0,0,0,0,0,14,0
371,143.326,-0,-4.3143,0,33,0,0,0,0,0,14,0
372,143.33,-0,2.1572,0,39,0,0,0,0,0,17,0
373,143.33,-0,-2.1572,0,38,0,0,0,0,0,17,0
374,143.328,-0,2.1572,0,39,0,0,0,0,0,17,0
375,143.326,-0,0,0,35,0,0,0,0,0,15,0
376,143.326,-0,2.1572,0,39,0,0,0,0,0,17,0
377,143.326,-0,2.1572,0,37,0,0,0,0,0,16,0
378,143.322,-0,-4.3143,0,39,0,0,0,0,0,17,0
379,143.322,-0,0,0,39,0,0,0,0,0,17,0
380,143.324,-0,-2.1572,0,44,0,0,0,0,0,19,0
381,143.322,-0,4.3143,0,39,0,0,0,0,0,17,0
382,143.317,-0,-2.1572,0,42,0,0,0,0,0,18,0
383,143.317,-0,-2.1572,0,39,0,0,0,0,0,17,0
384,143.313,-0,0,0,44,0,0,0,0,0,19,0
385,143.313,-0,-6.4715,0,39,0,0,0,0,0,17,0
386,143.317,-0,2.1572,0,44,0,0,0,0,0,19,0
387,143.315,-0,4.3143,0,39,0,0,0,0,0,17,0
388,143.309,-0,-4.3143,0,46,0,0,0,0,0,20,0
389,143.313,-0,-2.1572,0,42,0,0,0,0,0,18,0
390,143.317,-0,8.6286,0,46,0,0,0,0,0,20,0
391,143.311,-0,-4.3143,0,42,0,0,0,0,0,18,0
392,143.313,-0,2.1572,0,48,0,0,0,0,0,21,0
393,143.311,-0,0,0,44,0,0,0,0,0,19,0
394,143.315,-0,2.1572,0,48,0,0,0,0,0,21,0
395,143.311,-0,2.1572,0,44,0,0,0,0,0,19,0
396,143.315,-0,-8.6286,0,48,0,0,0,0,0,21,0
397,143.315,-0,-8.6286,0,47,0,0,0,0,0,21,0
398,143.317,-0,-4.3143,0,48,0,0,0,0,0,21,0
399,143.317,-0,0,0,51,0,0,0,0,0,22,0
400,143.317,-0,6.4715,0,45,0,0,0,0,0,20,0
401,143.317,-0,6.4715,0,48,0,0,0,0,0,21,0
402,143.32,-0,2.1572,0,48,0,0,0,0,0,21,0
403,143.322,-0,4.3143,0,55,0,0,0,0,0,24,0
404,143.315,-0,-4.3143,0,50,0,0,0,0,0,22,0
405,143.322,-0,0,0,55,0,0,0,0,0,24,0
406,143.32,-0,-2.1572,0,53,0,0,0,0,0,23,0
407,143.326,-0,4.3143,0,55,0,0,0,0,0,24,0
408,143.32,-0,2.1572,0,52,0,0,0,0,0,23,0
409,143.32,-0,4.3143,0,52,0,0,0,0,0,23,0
410,143.317,-0,4.3143,0,53,0,0,0,0,0,23,0
411,143.32,-0,2.1572,0,55,0,0,0,0,0,24,0
412,143.317,-0,-2.1572,0,55,0,0,0,0,0,24,0
413,143.315,-0,-2.1572,0,55,0,0,0,0,0,24,0
414,143.32,-0,-2.1572,0,53,0,0,0,0,0,23,0
415,143.32,-0,-2.1572,0,60,0,0,0,0,0,27,0
416,143.32,-0,4.3143,0,57,0,0,0,0,0,25,0
417,143.32,-0,2.1572,0,60,0,0,0,0,0,27,0
418,143.32,-0,-4.3143,0,57,0,0,0,0,0,25,0
419,143.317,-0,0,0,60,0,0,0,0,0,27,0
420,143.322,-0,4.3143,0,66,0,0,0,0,0,29,0
421,143.32,-0,2.1572,0,62,0,0,0,0,0,27,0
422,143.317,-0,-4.3143,0,65,0,0,0,0,0,29,0
423,143.317,-0,-4.3143,0,61,0,0,0,0,0,27,0
424,143.322,-0,-2.1572,0,64,0,0,0,0,0,28,0
425,143.32,-0,4.3143,0,66,0,0,0,0,0,29,0
426,143.317,-0,-2.1572,0,59,0,0,0,0,0,26,0
427,143.317,-0,0,0,62,0,0,0,0,0,27,0
428,143.315,-0,-2.1572,0,64,0,0,0,0,0,28,0
429,143.315,-0,-2.1572,0,66,0,0,0,0,0,29,0
