cnt,pos,pos1,speed,speed1,DTorque,DTorque1,DAC,DAC1,STorque,STorque1,Force,Force1
1178,117.677,-0,-2.1572,0,31,0,31.1398,0,0,0,14,0
1179,117.682,-0,-2.1572,0,30,0,31.157,0,0,0,14,0
1180,117.688,-0,0,0,31,0,31.1685,0,0,0,14,0
1181,117.69,-0,-2.1572,0,30,0,31.18,0,0,0,14,0
1182,117.697,-0,-2.1572,0,30,0,31.1916,0,0,0,14,0
1183,117.701,-0,0,0,29,0,31.203,0,0,0,14,0
1184,117.703,-0,0,0,33,0,31.203,0,0,0,14,0
1185,117.703,-0,0,0,30,0,31.203,0,0,0,14,0
1186,117.703,-0,0,0,34,0,31.2088,0,0,0,14,0
1187,117.703,-0,-2.1572,0,31,0,31.2088,0,0,0,14,0
1188,117.708,-0,2.1572,0,30,0,31.2146,0,0,0,14,0
1189,117.708,-0,-2.1572,0,30,0,31.2146,0,0,0,14,0
1190,117.714,-0,0,0,33,0,31.2261,0,0,0,14,0
1191,117.725,-0,-2.1572,0,33,0,31.2836,0,0,0,14,0
1192,117.736,-0,-2.1572,0,30,0,31.2836,0,0,0,14,0
1193,117.751,-0,-2.1572,0,33,0,31.3181,0,0,0,14,0
1194,117.766,-0,-4.3143,0,29,0,31.4044,0,0,0,14,0
1195,117.815,-0,-4.3143,0,31,0,31.4964,0,0,0,14,0
1196,117.843,-0,-6.4715,0,31,0,31.554,0,0,0,14,0
1197,117.882,-0,-4.3143,0,29,0,31.6287,0,0,0,14,0
1198,117.912,-0,-6.4715,0,33,0,31.7093,0,0,0,14,0
1199,117.953,-0,-8.6286,0,31,0,31.8186,0,0,0,14,0
1200,117.992,-0,-10.7858,0,33,0,31.9394,0,0,0,14,0
1201,118.061,-0,-8.6286,0,32,0,32.0774,0,0,0,14,0
1202,118.137,-0,-12.943,0,32,0,32.2385,0,0,0,15,0
1203,118.251,-0,-15.1001,0,32,0,32.6354,0,0,0,15,0
1204,118.363,-0,-15.1001,0,33,0,32.7907,0,0,0,15,0
1205,118.536,-0,-19.4144,0,34,0,33.3717,0,0,0,15,0
1206,118.644,-0,-25.8859,0,33,0,33.5961,0,0,0,15,0
1207,118.829,-0,-28.0431,0,31,0,33.9872,0,0,0,15,0
1208,119.01,-0,-32.3574,0,35,0,34.4417,0,0,0,15,0
1209,119.297,-0,-36.6717,0,32,0,35.5691,0,0,0,16,0
1210,119.5,-0,-43.1432,0,37,0,35.5691,0,0,0,16,0
1211,119.772,-0,-49.6147,0,34,0,36.99,0,0,0,17,0
1212,120.139,-0,-56.0862,0,36,0,37.8529,0,0,0,17,0
1213,120.555,-0,-62.5577,0,38,0,38.8135,0,0,0,17,0
1214,120.885,-0,-69.0291,0,38,0,39.8777,0,0,0,18,0
1215,121.325,-0,-77.6578,0,38,0,41.0742,0,0,0,18,0
1216,121.888,-0,-88.4436,0,40,0,42.3685,0,0,0,19,0
1217,122.509,-0,-88.4436,0,42,0,43.7894,0,0,0,20,0
1218,123.096,-0,-103.544,0,42,0,45.331,0,0,0,20,0
1219,123.84,-0,-112.172,0,45,0,46.9935,0,0,0,21,0
1220,125.126,-0,-122.958,0,50,0,51.3308,0,0,0,23,0
1221,125.885,-0,-129.43,0,51,0,53.3787,0,0,0,24,0
1222,126.83,-0,-135.901,0,52,0,55.5473,0,0,0,25,0
1223,127.529,-0,-142.373,0,56,0,57.7908,0,0,0,26,0
1224,128.705,-0,-148.844,0,56,0,60.1493,0,0,0,27,0
1225,129.626,-0,-157.473,0,57,0,61.7657,0,0,0,28,0
1226,130.901,-0,-161.787,0,63,0,66.6667,0,0,0,30,0
1227,131.714,-0,-161.787,0,65,0,66.6667,0,0,0,30,0
1228,132.885,-0,-168.258,0,67,0,66.6667,0,0,0,30,0
1229,133.912,-0,-172.573,0,68,0,66.6667,0,0,0,30,0
1230,135.133,-0,-179.044,0,64,0,66.6667,0,0,0,30,0
1231,136.203,-0,-179.044,0,66,0,66.6667,0,0,0,30,0
1232,137.297,-0,-183.359,0,66,0,66.6667,0,0,0,30,0
1233,138.22,-0,-187.673,0,66,0,66.6667,0,0,0,30,0
1234,139.348,-0,-187.673,0,66,0,66.6667,0,0,0,30,0
1235,140.304,-0,-194.144,0,66,0,66.6667,0,0,0,30,0
1236,141.857,-0,-200.616,0,66,0,66.6667,0,0,0,30,0
1237,143.052,-0,-198.459,0,66,0,66.6667,0,0,0,30,0
1238,144.463,-0,-207.087,0,63,0,66.6667,0,0,0,30,0
1239,145.492,-0,-213.559,0,63,0,66.6667,0,0,0,30,0
1240,147.166,-0,-213.559,0,66,0,66.6667,0,0,0,30,0
1241,148.452,-0,-220.03,0,65,0,66.6667,0,0,0,30,0
1242,149.959,-0,-215.716,0,64,0,66.6667,0,0,0,30,0
1243,150.837,-0,-215.716,0,65,0,66.6667,0,0,0,30,0
1244,152.611,-0,-222.188,0,67,0,66.6667,0,0,0,30,0
1245,153.73,-0,-224.345,0,68,0,66.6667,0,0,0,30,0
1246,155.764,-0,-222.188,0,66,0,66.6667,0,0,0,30,0
1247,156.901,-0,-230.816,0,64,0,66.6667,0,0,0,30,0
1248,158.506,-0,-232.973,0,65,0,66.6667,0,0,0,30,0
1249,159.662,-0,-232.973,0,67,0,66.6667,0,0,0,30,0
1250,161.282,-0,-228.659,0,64,0,66.6667,0,0,0,30,0
1251,162.671,-0,-230.816,0,66,0,66.6667,0,0,0,30,0
1252,164.531,-0,-232.973,0,69,0,66.6667,0,0,0,30,0
1253,165.689,-0,-230.816,0,66,0,66.6667,0,0,0,30,0
1254,167.549,-0,-232.973,0,67,0,66.6667,0,0,0,30,0
1255,168.94,-0,-230.816,0,68,0,66.6667,0,0,0,30,0
1256,170.556,-0,-232.973,0,65,0,66.6667,0,0,0,30,0
1257,171.714,-0,-230.816,0,66,0,66.6667,0,0,0,30,0
1258,173.328,-0,-224.345,0,69,0,66.6667,0,0,0,30,0
1259,174.941,-0,-230.816,0,66,0,66.6667,0,0,0,30,0
1260,176.32,-0,-228.659,0,66,0,66.6667,0,0,0,30,0
1261,177.923,-0,-226.502,0,65,0,66.6667,0,0,0,30,0
1262,179.515,-0,-226.502,0,68,0,66.6667,0,0,0,30,0
1263,181.327,-0,-228.659,0,67,0,66.6667,0,0,0,30,0
1264,182.683,-0,-230.816,0,63,0,66.6667,0,0,0,30,0
1265,184.493,-0,-224.345,0,68,0,66.6667,0,0,0,30,0
1266,185.628,-0,-226.502,0,64,0,66.6667,0,0,0,30,0
1267,187.218,-0,-230.816,0,63,0,66.6667,0,0,0,30,0
1268,188.577,-0,-222.188,0,67,0,66.6667,0,0,0,30,0
1269,190.397,-0,-226.502,0,65,0,66.6667,0,0,0,30,0
1270,191.541,-0,-228.659,0,65,0,66.6667,0,0,0,30,0
1271,193.143,-0,-232.973,0,63,0,66.6667,0,0,0,30,0
1272,195.219,-0,-232.973,0,65,0,66.6667,0,0,0,30,0
1273,196.845,-0,-228.659,0,66,0,66.6667,0,0,0,30,0
1274,198.469,-0,-230.816,0,65,0,66.6667,0,0,0,30,0
1275,199.639,-0,-230.816,0,64,0,66.6667,0,0,0,30,0
1276,201.507,-0,-235.13,0,62,0,66.6667,0,0,0,30,0
1277,203.146,-0,-235.13,0,63,0,66.6667,0,0,0,30,0
1278,205.478,-0,-235.13,0,65,0,66.6667,0,0,0,30,0
1279,207.527,-0,-222.188,0,67,0,66.6667,0,0,0,30,0
1280,209.506,-0,-217.873,0,67,0,66.6667,0,0,0,30,0
1281,211.479,-0,-220.03,0,63,0,66.6667,0,0,0,30,0
1282,215.142,-0,-237.288,0,62,0,66.6667,0,0,0,30,0
1283,217.073,-0,-245.916,0,65,0,66.6667,0,0,0,30,0
1284,219.062,-0,-250.231,0,70,0,66.6667,0,0,0,30,0
1285,220.587,-0,-258.859,0,66,0,66.6667,0,0,0,30,0
1286,222.641,-0,-263.174,0,66,0,66.6667,0,0,0,30,0
1287,223.926,-0,-256.702,0,67,0,66.6667,0,0,0,30,0
1288,225.712,-0,-256.702,0,64,0,66.6667,0,0,0,30,0
1289,227.237,-0,-252.388,0,65,0,66.6667,0,0,0,30,0
1290,228.76,-0,-252.388,0,68,0,66.6667,0,0,0,30,0
1291,230.281,-0,-252.388,0,70,0,66.6667,0,0,0,30,0
1292,231.796,-0,-250.231,0,65,0,66.6667,0,0,0,30,0
1293,233.303,-0,-258.859,0,64,0,66.6667,0,0,0,30,0
1294,235.068,-0,-250.231,0,65,0,66.6667,0,0,0,30,0
1295,236.82,-0,-245.916,0,69,0,66.6667,0,0,0,30,0
1296,238.562,-0,-250.231,0,68,0,66.6667,0,0,0,30,0
1297,240.057,-0,-243.759,0,66,0,66.6667,0,0,0,30,0
1298,242.033,-0,-250.231,0,66,0,66.6667,0,0,0,30,0
1299,243.772,-0,-245.916,0,65,0,66.6667,0,0,0,30,0
1300,246.249,-0,-250.231,0,67,0,66.6667,0,0,0,30,0
1301,247.985,-0,-243.759,0,65,0,66.6667,0,0,0,30,0
1302,249.967,-0,-248.073,0,64,0,66.6667,0,0,0,30,0
1303,251.456,-0,-254.545,0,66,0,66.6667,0,0,0,30,0
1304,253.456,-0,-252.388,0,64,0,66.6667,0,0,0,30,0
1305,254.968,-0,-250.231,0,65,0,66.6667,0,0,0,30,0
1306,256.987,-0,-250.231,0,66,0,66.6667,0,0,0,30,0
1307,258.26,-0,-256.702,0,68,0,66.6667,0,0,0,30,0
1308,260.046,-0,-256.702,0,66,0,66.6667,0,0,0,30,0
1309,261.588,-0,-261.016,0,63,0,66.6667,0,0,0,30,0
1310,263.389,-0,-256.702,0,64,0,66.6667,0,0,0,30,0
1311,264.684,-0,-261.016,0,68,0,66.6667,0,0,0,30,0
1312,266.245,-0,-258.859,0,64,0,66.6667,0,0,0,30,0
1313,267.814,-0,-261.016,0,67,0,66.6667,0,0,0,30,0
1314,269.386,-0,-265.331,0,68,0,66.6667,0,0,0,30,0
1315,270.7,-0,-258.859,0,68,0,66.6667,0,0,0,30,0
1316,272.544,-0,-261.016,0,64,0,66.6667,0,0,0,30,0
1317,274.138,-0,-263.174,0,67,0,66.6667,0,0,0,30,0
1318,276.529,-0,-263.174,0,66,0,66.6667,0,0,0,30,0
1319,278.127,-0,-269.645,0,64,0,66.6667,0,0,0,30,0
1320,280.524,-0,-267.488,0,65,0,66.6667,0,0,0,30,0
1321,281.587,-0,-263.174,0,68,0,66.6667,0,0,0,30,0
1322,283.442,-0,-265.331,0,64,0,66.6667,0,0,0,30,0
1323,284.769,-0,-263.174,0,67,0,66.6667,0,0,0,30,0
1324,286.365,-0,-265.331,0,68,0,66.6667,0,0,0,30,0
1325,287.422,-0,-265.331,0,63,0,66.6667,0,0,0,30,0
1326,289.556,-0,-265.331,0,63,0,66.6667,0,0,0,30,0
1327,291.156,-0,-265.331,0,65,0,66.6667,0,0,0,30,0
1328,293.555,-0,-269.645,0,65,0,66.6667,0,0,0,30,0
1329,295.164,-0,-267.488,0,67,0,66.6667,0,0,0,30,0
1330,297.045,-0,-269.645,0,66,0,66.6667,0,0,0,30,0
1331,298.383,-0,-267.488,0,63,0,66.6667,0,0,0,30,0
1332,300.275,-0,-269.645,0,69,0,66.6667,0,0,0,30,0
1333,301.899,-0,-271.802,0,65,0,66.6667,0,0,0,30,0
1334,304.073,-0,-267.488,0,65,0,66.6667,0,0,0,30,0
1335,306.254,-0,-278.274,0,65,0,66.6667,0,0,0,30,0
1336,307.628,-0,-271.802,0,65,0,66.6667,0,0,0,30,0
1337,309.542,-0,-273.959,0,66,0,66.6667,0,0,0,30,0
1338,310.918,-0,-276.116,0,64,0,66.6667,0,0,0,30,0
1339,313.397,-0,-278.274,0,64,0,66.6667,0,0,0,30,0
1340,315.332,-0,-271.802,0,63,0,66.6667,0,0,0,30,0
1341,317.545,-0,-276.116,0,66,0,66.6667,0,0,0,30,0
1342,318.93,-0,-278.274,0,65,0,66.6667,0,0,0,30,0
1343,321.436,-0,-278.274,0,66,0,66.6667,0,0,0,30,0
1344,323.11,-0,-276.116,0,64,0,66.6667,0,0,0,30,0
1345,325.904,-0,-282.588,0,63,0,66.6667,0,0,0,30,0
1346,328.715,-0,-273.959,0,71,0,66.6667,0,0,0,30,0
1347,331.245,-0,-280.431,0,67,0,66.6667,0,0,0,30,0
1348,332.656,-0,-280.431,0,66,0,66.6667,0,0,0,30,0
1349,335.193,-0,-280.431,0,68,0,66.6667,0,0,0,30,0
1350,337.168,-0,-278.274,0,66,0,66.6667,0,0,0,30,0
1351,339.701,-0,-280.431,0,65,0,66.6667,0,0,0,30,0
1352,341.658,-0,-284.745,0,63,0,66.6667,0,0,0,30,0
1353,344.449,-0,-276.116,0,68,0,66.6667,0,0,0,30,0
1354,345.84,-0,-273.959,0,67,0,66.6667,0,0,0,30,0
1355,348.049,-0,-273.959,0,65,0,66.6667,0,0,0,30,0
1356,349.706,-0,-278.274,0,62,0,66.6667,0,0,0,30,0
1357,351.619,-0,-276.116,0,63,0,66.6667,0,0,0,30,0
1358,353.261,-0,-273.959,0,65,0,66.6667,0,0,0,30,0
1359,355.159,-0,-278.274,0,63,0,66.6667,0,0,0,30,0
1360,356.522,-0,-271.802,0,66,0,66.6667,0,0,0,30,0
1361,358.427,-0,-269.645,0,65,0,66.6667,0,0,0,30,0
1362,360.326,-0,-269.645,0,64,0,66.6667,0,0,0,30,0
1363,362.772,-0,-269.645,0,63,0,66.6667,0,0,0,30,0
1364,364.409,-0,-269.645,0,62,0,66.6667,0,0,0,30,0
1365,366.86,-0,-271.802,0,61,0,66.6667,0,0,0,30,0
1366,368.493,-0,-269.645,0,67,0,66.6667,0,0,0,30,0
1367,370.678,-0,-273.959,0,66,0,66.6667,0,0,0,30,0
1368,372.593,-0,-273.959,0,65,0,66.6667,0,0,0,30,0
1369,374.509,-0,-276.116,0,64,0,66.6667,0,0,0,30,0
1370,375.883,-0,-271.802,0,69,0,66.6667,0,0,0,30,0
1371,377.257,-0,-273.959,0,65,0,66.6667,0,0,0,30,0
1372,378.359,-0,-273.959,0,64,0,66.6667,0,0,0,30,0
1373,380.568,-0,-273.959,0,65,0,66.6667,0,0,0,30,0
1374,382.501,-0,-278.274,0,63,0,66.6667,0,0,0,30,0
1375,384.997,-0,-278.274,0,64,0,66.6667,0,0,0,30,0
1376,386.667,-0,-271.802,0,67,0,66.6667,0,0,0,30,0
1377,388.612,-0,-273.959,0,66,0,66.6667,0,0,0,30,0
1378,390.006,-0,-280.431,0,69,0,66.6667,0,0,0,30,0
1379,391.958,-0,-282.588,0,65,0,66.6667,0,0,0,30,0
1380,395.023,-0,-280.431,0,66,0,66.6667,0,0,0,30,0
1381,396.413,-0,-273.959,0,67,0,66.6667,0,0,0,30,0
1382,398.917,-0,-280.431,0,68,0,66.6667,0,0,0,30,0
1383,400.576,-0,-278.274,0,65,0,66.6667,0,0,0,30,0
1384,402.235,-0,-276.116,0,67,0,66.6667,0,0,0,30,0
1385,403.885,-0,-276.116,0,72,0,66.6667,0,0,0,30,0
1386,405.801,-0,-271.802,0,64,0,66.6667,0,0,0,30,0
1387,407.177,-0,-273.959,0,67,0,66.6667,0,0,0,30,0
1388,409.364,-0,-278.274,0,67,0,66.6667,0,0,0,30,0
1389,411.01,-0,-271.802,0,64,0,66.6667,0,0,0,30,0
1390,413.208,-0,-269.645,0,65,0,66.6667,0,0,0,30,0
1391,415.117,-0,-284.745,0,65,0,66.6667,0,0,0,30,0
1392,417.605,-0,-278.274,0,65,0,66.6667,0,0,0,30,0
1393,418.987,-0,-280.431,0,65,0,66.6667,0,0,0,30,0
1394,421.207,-0,-276.116,0,66,0,66.6667,0,0,0,30,0
1395,422.607,-0,-280.431,0,66,0,66.6667,0,0,0,30,0
1396,424.838,-0,-280.431,0,67,0,66.6667,0,0,0,30,0
1397,426.238,-0,-280.431,0,63,0,66.6667,0,0,0,30,0
1398,428.196,-0,-282.588,0,65,0,66.6667,0,0,0,30,0
1399,429.888,-0,-276.116,0,61,0,66.6667,0,0,0,30,0
1400,431.866,-0,-286.902,0,67,0,66.6667,0,0,0,30,0
1401,433.287,-0,-280.431,0,63,0,66.6667,0,0,0,30,0
1402,435.848,-0,-289.06,0,68,0,66.6667,0,0,0,30,0
1403,437.569,-0,-286.902,0,68,0,66.6667,0,0,0,30,0
1404,439.289,-0,-284.745,0,63,0,66.6667,0,0,0,30,0
1405,441.299,-0,-291.217,0,69,0,66.6667,0,0,0,30,0
1406,443.042,-0,-286.902,0,65,0,66.6667,0,0,0,30,0
1407,445.661,-0,-291.217,0,65,0,66.6667,0,0,0,30,0
1408,447.425,-0,-293.374,0,67,0,66.6667,0,0,0,30,0
1409,449.479,-0,-295.531,0,63,0,66.6667,0,0,0,30,0
1410,451.25,-0,-297.688,0,68,0,66.6667,0,0,0,30,0
1411,453.025,-0,-297.688,0,67,0,66.6667,0,0,0,30,0
1412,455.1,-0,-295.531,0,65,0,66.6667,0,0,0,30,0
1413,458.375,-0,-304.16,0,66,0,66.6667,0,0,0,30,0
1414,461.076,-0,-299.845,0,63,0,66.6667,0,0,0,30,0
1415,463.181,-0,-297.688,0,63,0,66.6667,0,0,0,30,0
1416,466.197,-0,-302.003,0,64,0,66.6667,0,0,0,30,0
1417,468.022,-0,-308.474,0,63,0,66.6667,0,0,0,30,0
1418,470.77,-0,-306.317,0,67,0,66.6667,0,0,0,30,0
1419,472.614,-0,-312.788,0,64,0,66.6667,0,0,0,30,0
1420,475.719,-0,-312.788,0,65,0,66.6667,0,0,0,30,0
1421,477.912,-0,-310.631,0,66,0,66.6667,0,0,0,30,0
1422,480.768,-0,-319.26,0,64,0,66.6667,0,0,0,30,0
1423,483.008,-0,-317.103,0,63,0,66.6667,0,0,0,30,0
1424,485.275,-0,-325.731,0,64,0,66.6667,0,0,0,30,0
1425,487.557,-0,-327.888,0,67,0,66.6667,0,0,0,30,0
1426,490.197,-0,-330.046,0,67,0,66.6667,0,0,0,30,0
1427,492.195,-0,-336.517,0,67,0,66.6667,0,0,0,30,0
1428,493.871,-0,-338.674,0,68,0,66.6667,0,0,0,30,0
1429,495.217,-0,-338.674,0,62,0,66.6667,0,0,0,30,0
1430,497.584,-0,-342.988,0,67,0,66.6667,0,0,0,30,0
1431,499.974,-0,-340.831,0,66,0,66.6667,0,0,0,30,0
1432,503.408,-0,-345.146,0,66,0,66.6667,0,0,0,30,0
1433,505.837,-0,-345.146,0,65,0,66.6667,0,0,0,30,0
1434,509.306,-0,-347.303,0,67,0,66.6667,0,0,0,30,0
1435,512.785,-0,-349.46,0,63,0,66.6667,0,0,0,30,0
1436,516.278,-0,-349.46,0,66,0,142.178,0,0,0,64,0
1437,518.376,-0,-347.303,0,141,0,142.178,0,0,0,64,0
1438,520.65,-0,-280.431,0,288,0,447.957,0,0,0,202,0
1439,521.787,-0,-94.9151,0,436,0,447.957,0,0,0,202,0
1440,520.313,-0,487.518,0,500,0,508.851,0,0,0,229,0
1441,516.694,-0,619.105,0,-9,0,508.851,0,0,0,229,0
1442,513.303,-0,377.503,0,2,0,508.851,0,0,0,229,0
1443,511.916,-0,172.573,0,0,0,508.851,0,0,0,229,0
1444,511.426,-0,-62.5577,0,0,0,508.851,0,0,0,229,0
1445,512.25,-0,-207.087,0,0,0,508.851,0,0,0,229,0
1446,514.129,-0,-278.274,0,1,0,508.851,0,0,0,229,0
1447,515.855,-0,-289.06,0,3,0,508.851,0,0,0,229,0
1448,518.612,-0,-317.103,0,0,0,508.851,0,0,0,229,0
1449,520.87,-0,-336.517,0,0,0,508.851,0,0,0,229,0
1450,522.902,-0,-338.674,0,-3,0,508.851,0,0,0,229,0
1451,525.348,-0,-353.774,0,-1,0,508.851,0,0,0,229,0
1452,527.154,-0,-368.874,0,1,0,508.851,0,0,0,229,0
1453,530.135,-0,-377.503,0,-2,0,508.851,0,0,0,229,0
1454,531.669,-0,-390.446,0,-2,0,508.851,0,0,0,229,0
1455,534.009,-0,-390.446,0,2,0,508.851,0,0,0,229,0
1456,535.99,-0,-401.232,0,0,0,508.851,0,0,0,229,0
1457,539.232,-0,-414.175,0,-4,0,508.851,0,0,0,229,0
1458,541.309,-0,-416.332,0,0,0,508.851,0,0,0,229,0
1459,544.262,-0,-422.803,0,0,0,508.851,0,0,0,229,0
1460,547.267,-0,-437.904,0,-3,0,508.851,0,0,0,229,0
1461,549.455,-0,-440.061,0,-1,0,508.851,0,0,0,229,0
1462,553.016,-0,-446.532,0,2,0,508.851,0,0,0,229,0
1463,554.83,-0,-453.004,0,0,0,508.851,0,0,0,229,0
1464,558.04,-0,-463.789,0,-1,0,508.851,0,0,0,229,0
1465,560.84,-0,-472.418,0,-3,0,508.851,0,0,0,229,0
1466,564.145,-0,-476.733,0,2,0,508.851,0,0,0,229,0
1467,567.012,-0,-478.89,0,0,0,508.851,0,0,0,229,0
1468,570.388,-0,-491.833,0,0,0,508.851,0,0,0,229,0
1469,573.317,-0,-489.675,0,7,0,508.851,0,0,0,229,0
1470,577.263,-0,-493.99,0,-3,0,508.851,0,0,0,229,0
1471,579.254,-0,-496.147,0,0,0,508.851,0,0,0,229,0
1472,582.763,-0,-504.776,0,-2,0,508.851,0,0,0,229,0
1473,585.296,-0,-500.461,0,3,0,508.851,0,0,0,229,0
1474,590.411,-0,-515.561,0,-2,0,508.851,0,0,0,229,0
1475,593.51,-0,-522.033,0,4,0,508.851,0,0,0,229,0
1476,596.623,-0,-526.347,0,-3,0,508.851,0,0,0,229,0
1477,599.768,-0,-524.19,0,-3,0,508.851,0,0,0,229,0
1478,603.455,-0,-530.661,0,-3,0,508.851,0,0,0,229,0
1479,606.635,-0,-524.19,0,-1,0,508.851,0,0,0,229,0
1480,613.585,-0,-537.133,0,3,0,508.851,0,0,0,229,0
1481,616.821,-0,-541.447,0,-2,0,508.851,0,0,0,229,0
1482,621.156,-0,-545.762,0,2,0,508.851,0,0,0,229,0
1483,624.422,-0,-550.076,0,4,0,508.851,0,0,0,229,0
1484,628.795,-0,-552.233,0,1,0,508.851,0,0,0,229,0
1485,631.537,-0,-547.919,0,3,0,508.851,0,0,0,229,0
1486,635.929,-0,-550.076,0,0,0,508.851,0,0,0,229,0
1487,639.229,-0,-545.762,0,-2,0,508.851,0,0,0,229,0
1488,644.741,-0,-556.547,0,0,0,508.851,0,0,0,229,0
1489,648.622,-0,-556.547,0,4,0,508.851,0,0,0,229,0
1490,654.152,-0,-554.39,0,1,0,508.851,0,0,0,229,0
1491,656.918,-0,-550.076,0,-3,0,508.851,0,0,0,229,0
1492,661.884,-0,-554.39,0,-1,0,508.851,0,0,0,229,0
1493,665.18,-0,-550.076,0,-3,0,508.851,0,0,0,229,0
1494,669.026,-0,-543.604,0,1,0,508.851,0,0,0,229,0
1495,672.318,-0,-545.762,0,0,0,508.851,0,0,0,229,0
1496,681.044,-0,-543.604,0,0,0,508.851,0,0,0,229,0
1497,684.303,-0,-545.762,0,0,0,508.851,0,0,0,229,0
1498,689.174,-0,-534.976,0,0,0,508.851,0,0,0,229,0
1499,692.412,-0,-539.29,0,-3,0,508.851,0,0,0,229,0
1500,695.641,-0,-539.29,0,5,0,508.851,0,0,0,229,0
1501,699.401,-0,-532.819,0,-1,0,508.851,0,0,0,229,0
1502,703.685,-0,-537.133,0,2,0,508.851,0,0,0,229,0
1503,706.886,-0,-528.504,0,2,0,508.851,0,0,0,229,0
1504,710.607,-0,-532.819,0,0,0,508.851,0,0,0,229,0
1505,713.794,-0,-528.504,0,-1,0,508.851,0,0,0,229,0
1506,717.489,-0,-526.347,0,0,0,508.851,0,0,0,229,0
1507,720.645,-0,-524.19,0,-4,0,508.851,0,0,0,229,0
1508,725.861,-0,-519.876,0,-3,0,508.851,0,0,0,229,0
1509,728.967,-0,-524.19,0,5,0,508.851,0,0,0,229,0
1510,734.634,-0,-513.404,0,4,0,508.851,0,0,0,229,0
1511,738.204,-0,-502.618,0,-1,0,508.851,0,0,0,229,0
1512,742.758,-0,-509.09,0,-2,0,2000,0,0,0,900,0
1513,746.27,-0,-500.461,0,0,0,2000,0,0,0,900,0
1514,751.235,-0,-496.147,0,5,0,2000,0,0,0,900,0
1515,754.191,-0,-489.675,0,1,0,2000,0,0,0,900,0
1516,758.602,-0,-487.518,0,0,0,2000,0,0,0,900,0
1517,762.981,-0,-485.361,0,3,0,2000,0,0,0,900,0
1518,769.731,-0,-472.418,0,2,0,2000,0,0,0,900,0
1519,772.112,-0,-476.733,0,-3,0,2000,0,0,0,900,0
1520,775.913,-0,-470.261,0,-1,0,2000,0,0,0,900,0
1521,778.733,-0,-468.104,0,-1,0,2000,0,0,0,900,0
1522,785.256,-0,-457.318,0,-1,0,2000,0,0,0,900,0
1523,789.391,-0,-453.004,0,0,0,2000,0,0,0,900,0
1524,793.924,-0,-450.846,0,0,0,2000,0,0,0,900,0
1525,796.616,-0,-446.532,0,0,0,2000,0,0,0,900,0
1526,800.162,-0,-444.375,0,-2,0,2000,0,0,0,900,0
1527,840.622,-0,-394.76,0,-3,0,2000,0,0,0,900,0
1528,844.552,-0,-388.289,0,0,0,2000,0,0,0,900,0
1529,846.502,-0,-390.446,0,-1,0,2000,0,0,0,900,0
1530,849.593,-0,-379.66,0,0,0,2000,0,0,0,900,0
1531,852.27,-0,-381.817,0,0,0,2000,0,0,0,900,0
1532,855.308,-0,-375.346,0,3,0,2000,0,0,0,900,0
1533,857.562,-0,-373.189,0,0,0,2000,0,0,0,900,0
1534,859.43,-0,-371.032,0,0,0,2000,0,0,0,900,0
1535,862.392,-0,-366.717,0,1,0,2000,0,0,0,900,0
1536,864.583,-0,-362.403,0,-2,0,2000,0,0,0,900,0
1537,867.491,-0,-368.874,0,3,0,2000,0,0,0,900,0
1538,869.299,-0,-364.56,0,1,0,2000,0,0,0,900,0
1539,872.166,-0,-353.774,0,0,0,2000,0,0,0,900,0
1540,874.302,-0,-353.774,0,-2,0,2000,0,0,0,900,0
1541,877.472,-0,-349.46,0,-2,0,2000,0,0,0,900,0
1542,879.567,-0,-342.988,0,2,0,2000,0,0,0,900,0
1543,883.37,-0,-340.831,0,-3,0,2000,0,0,0,900,0
1544,886.433,-0,-338.674,0,-3,0,2000,0,0,0,900,0
1545,890.78,-0,-332.203,0,-1,0,2000,0,0,0,900,0
1546,894.411,-0,-323.574,0,2,0,2000,0,0,0,900,0
1547,896.36,-0,-319.26,0,-1,0,2000,0,0,0,900,0
1548,899.903,-0,-319.26,0,0,0,2000,0,0,0,900,0
1549,901.18,-0,-314.945,0,-2,0,2000,0,0,0,900,0
1550,904.333,-0,-317.103,0,-2,0,2000,0,0,0,900,0
1551,906.206,-0,-310.631,0,0,0,2000,0,0,0,900,0
1552,909.278,-0,-299.845,0,2,0,2000,0,0,0,900,0
1553,911.396,-0,-297.688,0,3,0,2000,0,0,0,900,0
1554,914.953,-0,-293.374,0,0,0,2000,0,0,0,900,0
1555,916.403,-0,-286.902,0,0,0,2000,0,0,0,900,0
1556,919.27,-0,-276.116,0,0,0,2000,0,0,0,900,0
1557,921.509,-0,-273.959,0,-3,0,2000,0,0,0,900,0
1558,924.535,-0,-273.959,0,0,0,2000,0,0,0,900,0
1559,926.421,-0,-273.959,0,0,0,2000,0,0,0,900,0
1560,928.817,-0,-261.016,0,3,0,2000,0,0,0,900,0
1561,930.372,-0,-271.802,0,0,0,2000,0,0,0,900,0
1562,933.179,-0,-250.231,0,-2,0,2000,0,0,0,900,0
1563,934.924,-0,-252.388,0,0,0,2000,0,0,0,900,0
1564,927.307,-0,2620.95,0,1967,0,2000,0,0,0,900,0
1565,908.626,-0,3222.8,0,-5,0,2000,0,0,0,900,0
1566,878.372,-0,2756.85,0,4,0,2000,0,0,0,900,0
1567,860.148,-0,2409.55,0,3,0,2000,0,0,0,900,0
1568,838.035,-0,2006.16,0,-1,0,2000,0,0,0,900,0
