cnt,pos,speed,DTorque,STorque,Force,Dir
10037,88.33,-0.02,111.00,0,19.54,0
10038,88.33,-0.02,111.00,0,19.54,0
10039,88.33,-0.02,111.00,0,19.54,0
10040,88.33,-0.02,111.00,0,19.54,0
10041,88.33,-0.02,111.00,0,19.54,0
10042,88.34,-0.01,110.00,0,19.36,0
10043,88.34,-0.02,110.00,0,19.36,0
10044,88.34,-0.02,110.00,0,19.36,0
10045,88.34,-0.02,110.00,0,19.36,0
10046,88.34,-0.03,110.00,0,19.36,0
10047,88.34,-0.02,110.00,0,19.36,0
10048,88.34,-0.02,110.00,0,19.36,0
10049,88.34,-0.02,110.00,0,19.36,0
10050,88.34,-0.02,110.00,0,19.36,0
10051,88.34,-0.02,110.00,0,19.36,0
10052,88.34,-0.02,109.00,0,19.18,0
10053,88.34,-0.02,109.00,0,19.18,0
10054,88.34,-0.02,109.00,0,19.18,0
10055,88.34,-0.02,109.00,0,19.18,0
10056,88.34,-0.02,109.00,0,19.18,0
10057,88.34,-0.02,109.00,0,19.18,0
10058,88.34,-0.02,109.00,0,19.18,0
10059,88.34,-0.02,109.00,0,19.18,0
10060,88.34,-0.01,109.00,0,19.18,0
10061,88.34,-0.02,109.00,0,19.18,0
10062,88.34,-0.01,109.00,0,19.18,0
10063,88.34,-0.01,109.00,0,19.18,0
10064,88.34,-0.02,109.00,0,19.18,0
10065,88.34,-0.02,108.00,0,19.01,0
10066,88.34,-0.02,108.00,0,19.01,0
10067,88.34,-0.02,108.00,0,19.01,0
10068,88.34,-0.02,108.00,0,19.01,0
10069,88.34,-0.02,108.00,0,19.01,0
10070,88.34,-0.02,108.00,0,19.01,0
10071,88.34,-0.01,108.00,0,19.01,0
10072,88.34,-0.02,108.00,0,19.01,0
10073,88.34,-0.01,108.00,0,19.01,-1
10074,88.34,-0.01,107.00,0,18.83,-1
10075,88.34,0.00,107.00,0,18.83,-1
10076,88.34,-0.01,107.00,0,18.83,-1
10077,88.34,-0.01,107.00,0,18.83,-1
10078,88.34,-0.01,107.00,0,18.83,-1
10079,88.34,-0.02,107.00,0,18.83,-1
10080,88.34,-0.01,107.00,0,18.83,-1
10081,88.34,-0.02,107.00,0,18.83,-1
10082,88.34,-0.01,107.00,0,18.83,-1
10083,88.34,-0.01,107.00,0,18.83,-1
10084,88.34,-0.01,106.00,0,18.66,-1
10085,88.34,-0.01,106.00,0,18.66,-1
10086,88.34,-0.02,106.00,0,18.66,-1
10087,88.34,-0.02,106.00,0,18.66,-1
10088,88.34,-0.02,106.00,0,18.66,-1
10089,88.34,-0.01,106.00,0,18.66,-1
10090,88.34,-0.01,105.00,0,18.48,-1
10091,88.34,-0.02,105.00,0,18.48,-1
10092,88.34,-0.03,105.00,0,18.48,-1
10093,88.34,-0.04,105.00,0,18.48,-1
10094,88.34,-0.05,104.00,0,18.30,-1
10095,88.34,-0.04,104.00,0,18.30,-1
10096,88.34,-0.04,104.00,0,18.30,-1
10097,88.34,-0.05,104.00,0,18.30,-1
10098,88.34,-0.03,103.00,0,18.13,-1
10099,88.34,-0.06,103.00,0,18.13,-1
10100,88.34,-0.06,103.00,0,18.13,-1
10101,88.34,-0.06,102.00,0,17.95,-1
10102,88.34,-0.07,102.00,0,17.95,-1
10103,88.34,-0.08,102.00,0,17.95,-1
10104,88.34,-0.09,101.00,0,17.78,-1
10105,88.34,-0.11,101.00,0,17.78,-1
10106,88.34,-0.10,100.00,0,17.60,-1
10107,88.34,-0.11,100.00,0,17.60,-1
10108,88.34,-0.12,99.00,0,17.42,-1
10109,88.34,-0.12,99.00,0,17.42,-1
10110,88.34,-0.12,98.00,0,17.25,-1
10111,88.34,-0.13,98.00,0,17.25,-1
10112,88.34,-0.13,97.00,0,17.07,-1
10113,88.34,-0.14,97.00,0,17.07,-1
10114,88.34,-0.15,96.00,0,16.90,-1
10115,88.34,-0.17,96.00,0,16.90,-1
10116,88.34,-0.18,95.00,0,16.72,-1
10117,88.34,-0.20,94.00,0,16.54,-1
10118,88.34,-0.22,94.00,0,16.54,-1
10119,88.34,-0.24,93.00,0,16.37,-1
10120,88.34,-0.26,92.00,0,16.19,-1
10121,88.34,-0.28,92.00,0,16.19,-1
10122,88.34,-0.31,91.00,0,16.02,-1
10123,88.34,-0.33,90.00,0,15.84,-1
10124,88.34,-0.36,90.00,0,15.84,-1
10125,88.34,-0.39,89.00,0,15.66,-1
10126,88.34,-0.43,88.00,0,15.49,-1
10127,88.34,-0.47,87.00,0,15.31,-1
10128,88.34,-0.52,86.00,0,15.14,-1
10129,88.34,-0.57,86.00,0,15.14,-1
10130,88.34,-0.62,85.00,0,14.96,-1
10131,88.34,-0.71,83.00,0,14.61,-1
10132,88.34,-0.77,83.00,0,14.43,-1
10133,88.35,-0.96,81.00,0,14.26,-1
10134,88.35,-1.06,81.00,0,14.26,-1
10135,88.35,-1.17,80.00,0,14.08,-1
10136,88.35,-1.27,79.00,0,13.90,-1
10137,88.35,-1.37,78.00,0,13.73,-1
10138,88.35,-1.49,78.00,0,13.73,-1
10139,88.35,-1.68,77.00,0,13.55,-1
10140,88.36,-1.83,76.00,0,13.38,-1
10141,88.36,-1.98,75.00,0,13.20,-1
10142,88.36,-2.22,75.00,0,13.20,-1
10143,88.36,-2.43,74.00,0,13.02,-1
10144,88.37,-2.61,73.00,0,12.85,-1
10145,88.37,-2.80,73.00,0,12.85,-1
10146,88.37,-3.06,72.00,0,12.67,-1
10147,88.37,-3.30,71.00,0,12.50,-1
10148,88.38,-3.41,71.00,0,12.50,-1
10149,88.38,-3.73,70.00,0,12.32,-1
10150,88.39,-4.05,69.00,0,12.14,-1
10151,88.39,-4.40,69.00,0,12.14,-1
10152,88.40,-4.65,68.00,0,11.97,-1
10153,88.41,-5.16,68.00,0,11.97,-1
10154,88.41,-5.54,67.00,0,11.79,-1
10155,88.42,-5.97,67.00,0,11.79,-1
10156,88.42,-6.35,66.00,0,11.62,-1
10157,88.43,-6.63,66.00,0,11.62,-1
10158,88.44,-7.13,66.00,0,11.62,-1
10159,88.44,-7.52,65.00,0,11.44,-1
10160,88.45,-7.95,65.00,0,11.44,-1
10161,88.46,-8.29,65.00,0,11.44,-1
10162,88.47,-8.82,65.00,0,11.44,-1
10163,88.48,-9.21,64.00,0,11.26,-1
10164,88.49,-9.71,64.00,0,11.26,-1
10165,88.50,-10.27,64.00,0,11.26,-1
10166,88.51,-10.49,64.00,0,11.26,-1
10167,88.52,-11.23,64.00,0,11.26,-1
10168,88.54,-12.24,64.00,0,11.26,-1
10169,88.56,-12.68,64.00,0,11.26,-1
10170,88.57,-13.31,64.00,0,11.26,-1
10171,88.58,-13.80,64.00,0,11.26,-1
10172,88.60,-14.52,64.00,0,11.26,-1
10173,88.61,-14.88,64.00,0,11.26,-1
10174,88.63,-15.49,64.00,0,11.26,-1
10175,88.64,-16.13,64.00,0,11.26,-1
10176,88.66,-16.57,65.00,0,11.44,-1
10177,88.68,-17.22,65.00,0,11.44,-1
10178,88.70,-17.83,65.00,0,11.44,-1
10179,88.71,-18.23,66.00,0,11.62,-1
10180,88.73,-18.79,66.00,0,11.62,-1
10181,88.77,-20.07,66.00,0,11.62,-1
10182,88.77,-20.42,66.00,0,11.62,-1
10183,88.81,-21.00,67.00,0,11.79,-1
10184,88.84,-21.57,67.00,0,11.79,-1
10185,88.86,-22.01,67.00,0,11.79,-1
10186,88.88,-22.67,67.00,0,11.79,-1
10187,88.90,-23.28,67.00,0,11.79,-1
10188,88.93,-23.74,68.00,0,11.97,-1
10189,88.95,-24.43,68.00,0,11.97,-1
10190,88.98,-24.90,68.00,0,11.97,-1
10191,89.00,-25.62,68.00,0,11.97,-1
10192,89.03,-26.10,69.00,0,12.14,-1
10193,89.06,-26.79,69.00,0,12.14,-1
10194,89.08,-27.35,69.00,0,12.14,-1
10195,89.11,-27.93,70.00,0,12.32,-1
10196,89.14,-28.46,70.00,0,12.32,-1
10197,89.17,-29.03,71.00,0,12.50,-1
10198,89.20,-29.59,72.00,0,12.67,-1
10199,89.23,-29.85,72.00,0,12.67,-1
10200,89.26,-30.44,73.00,0,12.85,-1
10201,89.29,-30.94,73.00,0,12.85,-1
10202,89.32,-31.43,73.00,0,12.85,-1
10203,89.35,-31.83,73.00,0,12.85,-1
10204,89.38,-32.29,73.00,0,12.85,-1
10205,89.42,-32.88,74.00,0,13.02,-1
10206,89.45,-33.80,74.00,0,13.02,-1
10207,89.48,-34.41,75.00,0,13.20,-1
10208,89.55,-34.73,75.00,0,13.20,-1
10209,89.55,-35.32,76.00,0,13.38,-1
10210,89.63,-35.75,76.00,0,13.38,-1
10211,89.66,-36.18,76.00,0,13.38,-1
10212,89.70,-36.60,77.00,0,13.55,-1
10213,89.73,-36.93,77.00,0,13.55,-1
10214,89.77,-37.44,77.00,0,13.55,-1
10215,89.81,-37.81,77.00,0,13.55,-1
10216,89.85,-38.39,77.00,0,13.55,-1
10217,89.89,-38.81,77.00,0,13.55,-1
10218,89.93,-39.36,77.00,0,13.55,-1
10219,89.97,-39.92,78.00,0,13.73,-1
10220,90.01,-40.32,78.00,0,13.73,-1
10221,90.05,-40.85,79.00,0,13.90,-1
10222,90.09,-41.22,80.00,0,14.08,-1
10223,90.13,-41.61,81.00,0,14.26,-1
10224,90.17,-42.16,81.00,0,14.26,-1
10225,90.22,-42.59,81.00,0,14.26,-1
10226,90.26,-43.09,82.00,0,14.43,-1
10227,90.30,-43.57,82.00,0,14.43,-1
10228,90.35,-44.16,82.00,0,14.43,-1
10229,90.39,-45.08,84.00,0,14.78,-1
10230,90.44,-45.08,84.00,0,14.96,-1
10231,90.53,-46.04,85.00,0,14.96,-1
10232,90.53,-46.63,86.00,0,15.14,-1
10233,90.62,-47.05,86.00,0,15.14,-1
10234,90.67,-47.61,87.00,0,15.31,-1
10235,90.72,-48.10,87.00,0,15.31,-1
10236,90.77,-48.62,87.00,0,15.31,-1
10237,90.81,-49.10,88.00,0,15.49,-1
10238,90.86,-49.66,89.00,0,15.66,-1
