cnt,pos,speed,DTorque,STorque,Force,Dir
11291,26.95,-8.23,285.00,0,50.16,0
11292,26.95,-8.33,285.00,0,50.51,0
11293,26.96,-8.54,287.00,0,50.86,0
11294,26.97,-8.65,289.00,0,50.86,0
11295,26.98,-8.79,290.00,0,51.39,0
11296,26.99,-8.95,292.00,0,51.39,0
11297,27.00,-9.02,293.00,0,51.57,0
11298,27.01,-9.13,295.00,0,51.92,0
11299,27.02,-9.30,297.00,0,52.27,0
11300,27.03,-9.15,298.00,0,52.45,0
11301,27.03,-9.48,300.00,0,52.80,0
11302,27.04,-9.54,301.00,0,52.98,0
11303,27.05,-9.38,303.00,0,53.33,0
11304,27.06,-9.55,304.00,0,53.50,0
11305,27.07,-9.44,305.00,0,53.68,0
11306,27.08,-9.46,306.00,0,53.86,0
11307,27.09,-9.43,307.00,0,54.03,0
11308,27.10,-8.99,308.00,0,54.21,0
11309,27.11,-9.09,309.00,0,54.38,0
11310,27.12,-8.88,309.00,0,54.38,0
11311,27.13,-8.50,310.00,0,54.56,0
11312,27.14,-8.43,310.00,0,54.56,0
11313,27.14,-8.23,310.00,0,54.56,0
11314,27.15,-7.77,311.00,0,54.74,0
11315,27.16,-7.72,311.00,0,54.74,0
11316,27.17,-7.53,310.00,0,54.56,0
11317,27.17,-7.08,310.00,0,54.56,0
11318,27.18,-7.06,310.00,0,54.56,0
11319,27.19,-6.87,310.00,0,54.56,0
11320,27.19,-6.70,310.00,0,54.56,0
11321,27.20,-6.46,310.00,0,54.56,0
11322,27.21,-6.40,309.00,0,54.38,0
11323,27.22,-6.24,309.00,0,54.38,0
11324,27.23,-6.18,310.00,0,54.56,0
11325,27.23,-6.36,310.00,0,54.56,0
11326,27.24,-6.31,310.00,0,54.56,-1
11327,27.24,-6.26,311.00,0,54.74,-1
11328,27.25,-6.27,312.00,0,54.91,-1
11329,27.26,-6.50,313.00,0,55.09,-1
11330,27.27,-6.58,314.00,0,55.26,-1
11331,27.28,-6.74,315.00,0,55.44,-1
11332,27.28,-6.90,316.00,0,55.79,-1
11333,27.30,-7.15,319.00,0,56.14,-1
11334,27.31,-7.52,320.00,0,56.32,-1
11335,27.31,-7.71,321.00,0,56.50,-1
11336,27.32,-7.84,323.00,0,56.85,-1
11337,27.33,-8.19,325.00,0,57.20,-1
11338,27.34,-8.45,327.00,0,57.55,-1
11339,27.35,-8.54,329.00,0,57.90,-1
11340,27.36,-8.84,331.00,0,58.26,-1
11341,27.36,-9.17,333.00,0,58.61,-1
11342,27.37,-9.13,335.00,0,58.96,-1
11343,27.38,-9.58,337.00,0,59.31,-1
11344,27.39,-9.76,339.00,0,59.66,-1
11345,27.40,-9.81,342.00,0,60.19,-1
11346,27.42,-10.07,344.00,0,60.54,-1
11347,27.43,-10.35,346.00,0,60.90,-1
11348,27.44,-10.40,348.00,0,61.25,-1
11349,27.45,-10.63,351.00,0,61.78,-1
11350,27.48,-10.39,352.00,0,61.95,-1
11351,27.49,-10.60,353.00,0,62.13,-1
11352,27.50,-10.46,355.00,0,62.48,-1
11353,27.51,-10.35,356.00,0,62.66,-1
11354,27.52,-10.21,356.00,0,62.66,-1
11355,27.54,-9.70,356.00,0,62.66,-1
11356,27.55,-9.36,356.00,0,62.66,-1
11357,27.56,-9.02,356.00,0,62.66,-1
11358,27.56,-8.69,356.00,0,62.66,-1
11359,27.57,-8.14,355.00,0,62.48,-1
