cnt,pos,speed,DTorque,STorque,Force,Dir
1,29.27,0.04,329.00,0,57.90,-1
2,29.27,0.04,330.00,0,58.08,-1
3,29.27,0.04,330.00,0,58.08,-1
4,29.27,0.04,332.00,0,58.43,-1
5,29.27,0.04,332.00,0,58.43,-1
6,29.27,0.05,332.00,0,58.43,-1
7,29.27,0.05,333.00,0,58.61,-1
8,29.27,0.06,334.00,0,58.78,-1
9,29.27,0.06,334.00,0,58.78,-1
10,29.27,0.05,335.00,0,58.96,-1
11,29.27,0.06,335.00,0,58.96,-1
12,29.27,0.06,335.00,0,58.96,-1
13,29.27,0.05,336.00,0,59.14,-1
14,29.27,0.06,336.00,0,59.14,-1
15,29.27,0.05,336.00,0,59.14,-1
16,29.27,0.04,336.00,0,59.14,-1
17,29.27,0.05,337.00,0,59.31,-1
18,29.27,0.05,337.00,0,59.31,-1
19,29.27,0.04,337.00,0,59.31,-1
20,29.27,0.03,337.00,0,59.31,-1
21,29.27,0.02,337.00,0,59.31,-1
22,29.27,0.02,337.00,0,59.31,-1
23,29.27,0.01,337.00,0,59.31,-1
24,29.27,0.00,337.00,0,59.31,-1
25,29.27,-0.00,337.00,0,59.31,-1
26,29.27,-0.00,337.00,0,59.31,-1
27,29.27,-0.01,336.00,0,59.14,-1
28,29.27,-0.02,336.00,0,59.14,-1
29,29.27,-0.03,336.00,0,59.14,-1
30,29.27,-0.02,335.00,0,58.96,-1
31,29.27,-0.01,335.00,0,58.96,-1
32,29.27,-0.01,334.00,0,58.78,-1
33,29.27,-0.02,334.00,0,58.78,-1
34,29.27,-0.05,332.00,0,58.43,-1
35,29.27,-0.05,332.00,0,58.26,-1
36,29.27,-0.07,331.00,0,58.26,-1
37,29.27,-0.05,330.00,0,58.08,-1
38,29.27,-0.04,329.00,0,57.90,-1
39,29.27,-0.05,328.00,0,57.73,-1
40,29.27,-0.06,327.00,0,57.55,-1
41,29.27,-0.07,326.00,0,57.38,-1
42,29.27,-0.09,323.00,0,56.85,-1
43,29.27,-0.10,322.00,0,56.67,-1
44,29.27,-0.12,321.00,0,56.50,-1
45,29.27,-0.13,319.00,0,56.14,-1
46,29.27,-0.16,318.00,0,55.97,-1
47,29.27,-0.16,316.00,0,55.44,-1
48,29.27,-0.21,314.00,0,55.26,-1
49,29.27,-0.22,312.00,0,54.91,-1
50,29.27,-0.25,310.00,0,54.56,-1
51,29.27,-0.30,308.00,0,54.21,-1
