cnt,pos,speed,DTorque,STorque,Force,Dir
10750,44.33,0.10,518.00,0,91.17,0
10751,44.33,0.11,519.00,0,91.34,0
10752,44.33,0.13,520.00,0,91.52,0
10753,44.33,0.18,521.00,0,91.70,0
10754,44.33,0.24,522.00,0,91.87,0
10755,44.33,0.30,523.00,0,92.05,0
10756,44.33,0.38,524.00,0,92.22,0
10757,44.33,0.44,525.00,0,92.40,0
10758,44.33,0.51,526.00,0,92.58,0
10759,44.33,0.57,526.00,0,92.58,0
10760,44.33,0.62,527.00,0,92.75,0
10761,44.33,0.65,528.00,0,92.93,0
10762,44.32,0.68,529.00,0,93.10,0
10763,44.32,0.70,530.00,0,93.28,0
10764,44.32,0.73,531.00,0,93.46,0
10765,44.32,0.76,532.00,0,93.63,0
10766,44.32,0.78,533.00,0,93.81,0
10767,44.32,0.80,534.00,0,93.98,0
10768,44.32,0.81,535.00,0,94.16,0
10769,44.32,0.81,536.00,0,94.34,0
10770,44.32,0.84,537.00,0,94.51,0
10771,44.32,0.87,538.00,0,94.69,0
10772,44.32,0.92,539.00,0,94.86,0
10773,44.32,0.95,539.00,0,94.86,0
10774,44.31,0.97,540.00,0,95.04,0
10775,44.31,0.99,541.00,0,95.22,0
10776,44.31,1.01,542.00,0,95.39,0
10777,44.31,1.00,543.00,0,95.57,0
10778,44.31,1.00,544.00,0,95.74,0
10779,44.31,1.01,545.00,0,95.92,0
10780,44.31,1.01,546.00,0,96.10,0
10781,44.31,1.02,547.00,0,96.27,0
10782,44.31,1.05,548.00,0,96.45,0
10783,44.31,1.09,549.00,0,96.80,0
10784,44.30,1.15,551.00,0,96.98,0
10785,44.30,1.20,552.00,0,97.15,0
10786,44.30,1.22,553.00,0,97.33,0
10787,44.30,1.25,554.00,0,97.50,-1
10788,44.30,1.32,554.00,0,97.50,-1
10789,44.30,1.44,555.00,0,97.68,-1
10790,44.30,1.55,556.00,0,97.86,-1
10791,44.29,1.55,557.00,0,98.03,-1
10792,44.29,1.88,558.00,0,98.21,-1
10793,44.29,1.99,559.00,0,98.38,-1
10794,44.29,2.05,559.00,0,98.38,-1
10795,44.28,2.09,560.00,0,98.56,-1
10796,44.28,2.14,560.00,0,98.74,-1
10797,44.28,2.25,562.00,0,98.91,-1
10798,44.28,2.19,563.00,0,99.09,-1
10799,44.27,2.13,563.00,0,99.09,-1
10800,44.27,2.13,564.00,0,99.26,-1
10801,44.27,2.02,565.00,0,99.44,-1
10802,44.27,1.99,566.00,0,99.62,-1
10803,44.27,1.96,567.00,0,99.79,-1
10804,44.26,1.90,568.00,0,99.97,-1
10805,44.26,1.80,569.00,0,100.14,-1
10806,44.26,1.69,570.00,0,100.32,-1
10807,44.26,1.62,571.00,0,100.50,-1
10808,44.26,1.56,571.00,0,100.50,-1
10809,44.25,1.55,572.00,0,100.67,-1
10810,44.25,1.50,573.00,0,100.85,-1
10811,44.25,1.48,574.00,0,101.02,-1
