cnt,pos,speed,DTorque,STorque,Force,Dir
3927,20.89,-0.31,291.00,0,51.22,0
3928,20.89,-0.31,291.00,0,51.22,0
3929,20.89,-0.28,292.00,0,51.39,0
3930,20.89,-0.28,292.00,0,51.39,0
3931,20.89,-0.27,292.00,0,51.39,0
3932,20.89,-0.28,293.00,0,51.57,0
3933,20.89,-0.27,293.00,0,51.57,0
3934,20.89,-0.28,293.00,0,51.57,0
3935,20.89,-0.29,294.00,0,51.74,0
3936,20.89,-0.30,294.00,0,51.74,0
3937,20.89,-0.31,295.00,0,51.92,0
3938,20.89,-0.30,295.00,0,51.92,0
3939,20.90,-0.31,295.00,0,51.92,0
3940,20.90,-0.31,296.00,0,52.10,0
3941,20.90,-0.30,296.00,0,52.10,0
3942,20.90,-0.30,297.00,0,52.27,0
3943,20.90,-0.28,297.00,0,52.27,0
3944,20.90,-0.26,297.00,0,52.27,0
3945,20.90,-0.24,298.00,0,52.45,0
3946,20.90,-0.20,298.00,0,52.45,0
3947,20.90,-0.17,299.00,0,52.62,0
3948,20.90,-0.13,299.00,0,52.62,0
3949,20.90,-0.08,299.00,0,52.62,0
3950,20.90,-0.04,300.00,0,52.80,0
3951,20.90,0.00,300.00,0,52.80,0
3952,20.90,0.03,300.00,0,52.80,0
3953,20.90,0.04,300.00,0,52.80,0
3954,20.90,0.03,301.00,0,52.98,0
3955,20.90,0.02,301.00,0,52.98,0
3956,20.90,0.02,301.00,0,52.98,0
3957,20.90,0.00,302.00,0,53.15,0
3958,20.90,0.01,303.00,0,53.33,0
3959,20.90,0.02,303.00,0,53.33,0
3960,20.90,0.03,303.00,0,53.33,0
3961,20.90,0.03,303.00,0,53.33,0
3962,20.90,0.03,304.00,0,53.50,0
3963,20.90,0.02,304.00,0,53.50,-1
3964,20.90,0.01,305.00,0,53.68,-1
3965,20.90,0.01,305.00,0,53.68,-1
3966,20.90,0.01,306.00,0,53.86,-1
3967,20.90,0.02,306.00,0,53.86,-1
3968,20.90,0.04,307.00,0,54.03,-1
3969,20.90,0.04,307.00,0,54.03,-1
3970,20.90,0.03,307.00,0,54.03,-1
3971,20.90,0.02,308.00,0,54.21,-1
3972,20.90,0.02,308.00,0,54.38,-1
3973,20.90,0.02,309.00,0,54.38,-1
3974,20.90,0.03,309.00,0,54.38,-1
3975,20.90,0.04,310.00,0,54.56,-1
3976,20.90,0.05,310.00,0,54.56,-1
3977,20.90,0.05,310.00,0,54.56,-1
3978,20.90,0.04,311.00,0,54.74,-1
3979,20.90,0.03,311.00,0,54.74,-1
3980,20.90,0.01,311.00,0,54.74,-1
3981,20.90,0.01,311.00,0,54.74,-1
3982,20.90,0.01,311.00,0,54.74,-1
