cnt,pos,speed,DTorque,STorque,Force
2785,185.025,-2.3889,133,-21.7,59
2786,185.041,-3.1876,149,-21.7,67
2787,185.054,-3.5988,162,-21.7,72
2788,185.062,-3.7311,169,-21.7,76
2789,185.069,-3.9111,176,-21.7,79
2790,185.077,-4.0339,183,-21.8,82
2791,185.085,-4.0411,191,-21.8,85
2792,185.098,-4.1984,201,-21.8,90
2793,185.102,-4.2282,209,-21.8,94
2794,185.11,-4.2497,216,-21.8,97
2795,185.119,-4.2819,220,-21.8,99
2796,185.128,-4.2771,227,-21.8,102
2797,185.132,-4.2485,231,-21.8,103
2798,185.136,-4.1674,234,-21.8,105
2799,185.14,-4.1066,241,-21.8,108
2800,185.148,-3.96,244,-21.8,109
2801,185.152,-3.8789,251,-22.4,112
2802,185.164,-3.5237,256,-22.4,115
2803,185.167,-3.3866,262,-22.4,117
2804,185.174,-3.2197,264,-22.4,118
2805,185.177,-2.8872,266,-22.4,119
2806,185.2,0.056,288,-23.8,129
2807,185.2,-0.0179,295,-23.8,132
2808,185.2,0.0322,300,-23.8,135
2809,185.2,-0.0072,302,-23.8,135
2810,185.2,-0.0226,306,-23.8,137
2811,185.2,-0.0107,308,-23.8,138
2812,185.2,0.0119,311,-23.8,139
2813,185.2,-0.0036,315,-26.4,141
2814,185.2,-0.0107,319,-26.4,143
2815,185.2,0.0155,321,-26.4,144
2816,185.2,0.0107,324,-26.4,145
2817,185.2,-0.0179,326,-26.4,146
2818,185.2,-0.0167,330,-26.4,148
2819,185.2,0.0048,332,-26.4,149
2820,185.2,0.0048,336,-26.4,151
2821,185.2,-0.0131,339,-26.4,152
2822,185.2,-0.0191,345,-26.4,155
2823,185.2,-0.0179,347,-26.4,156
2824,185.2,-0.0334,349,-26.4,157
2825,185.2,-0.0393,353,-30.2,158
2826,185.2,-0.0572,357,-30.2,160
2827,185.2,-0.0811,359,-30.2,161
2828,185.2,-0.0942,363,-30.2,163
2829,185.2,-0.1144,365,-30.2,164
2830,185.201,-0.1466,369,-30.2,166
2831,185.201,-0.1669,371,-30.2,166
2832,185.201,-0.2098,375,-30.2,168
2833,185.202,-0.2527,380,-30.2,171
2834,185.202,-0.2932,384,-30.2,172
2835,185.202,-0.3123,387,-30.2,174
2836,185.203,-0.3242,389,-30.2,175
2837,185.203,-0.3278,393,-30.2,176
2838,185.204,-0.3219,396,-35.5,178
2839,185.205,-0.2921,400,-35.5,180
2840,185.205,-0.273,403,-35.5,181
2841,185.205,-0.2563,405,-35.5,182
2842,185.206,-0.2026,409,-35.5,184
2843,185.206,-0.1383,411,-35.5,184
2844,185.206,-0.1013,415,-35.5,186
2845,185.206,-0.0322,416,-35.5,187
2846,185.206,0.0048,420,-35.5,189
2847,185.206,0.0238,421,-35.5,189
2848,185.206,0.0072,425,-35.5,191
2849,185.206,-0.0083,427,-35.5,192
2850,185.206,0.0167,431,-35.5,193
2851,185.206,0.0286,433,-42.8,194
2852,185.206,0.0083,441,-42.8,198
2853,185.206,0.0322,444,-42.8,199
2854,185.206,0.0274,446,-42.8,200
2855,185.206,0.0191,450,-42.8,202
2856,185.206,0.0238,452,-42.8,203
2857,185.206,0.0346,455,-42.8,204
2858,185.206,0.0525,457,-42.8,205
2859,185.206,0.0691,461,-42.8,207
2860,185.206,0.0787,463,-42.8,208
2861,185.206,0.1144,466,-42.8,209
2862,185.205,0.1395,468,-42.8,210
2863,185.205,0.1979,471,-51.5,211
2864,185.204,0.2563,474,-51.5,213
2865,185.204,0.3159,476,-51.5,214
2866,185.204,0.3326,479,-51.5,215
2867,185.203,0.3481,480,-51.5,216
2868,185.203,0.3707,484,-51.5,217
2869,185.202,0.3743,485,-51.5,218
2870,185.202,0.3874,488,-51.5,219
2871,185.201,0.3946,490,-51.5,220
2872,185.2,0.4148,493,-51.5,221
2873,185.2,0.4303,495,-51.5,222
2874,185.199,0.4399,498,-51.5,224
2875,185.199,0.4351,501,-61.8,225
2876,185.198,0.422,504,-61.8,226
2877,185.197,0.3958,506,-61.8,227
2878,185.196,0.3767,509,-61.8,229
2879,185.196,0.3612,511,-61.8,229
2880,185.195,0.3171,515,-61.8,231
2881,185.195,0.2956,516,-61.8,232
2882,185.194,0.2158,522,-61.8,234
2883,185.193,0.1955,526,-61.8,236
2884,185.193,0.1621,528,-61.8,237
2885,185.193,0.1526,532,-61.8,239
2886,185.193,0.1383,535,-61.8,240
2887,185.193,0.1335,537,-72.1,241
2888,185.192,0.1407,540,-72.1,243
2889,185.192,0.149,544,-72.1,244
2890,185.192,0.1621,545,-72.1,245
2891,185.192,0.174,547,-72.1,246
2892,185.191,0.2313,550,-72.1,247
2893,185.191,0.2587,553,-72.1,248
2894,185.191,0.3219,555,-72.1,249
2895,185.19,0.4089,557,-72.1,250
2896,185.189,0.447,559,-72.1,251
2897,185.189,0.4899,561,-72.1,252
2898,185.188,0.5889,563,-72.1,253
2899,185.187,0.6842,564,-72.1,253
2900,185.185,0.7331,565,-82.6,254
2901,185.184,0.8452,567,-82.6,255
2902,185.183,0.9346,569,-82.6,256
2903,185.181,0.9834,569,-82.6,256
2904,185.18,1.0848,570,-82.6,256
2905,185.179,1.1372,571,-82.6,256
2906,185.176,1.1813,572,-82.6,257
2907,185.174,1.235,573,-82.6,257
2908,185.173,1.254,574,-82.6,258
2909,185.171,1.26,575,-82.6,258
2910,185.169,1.2862,576,-82.6,259
2911,185.168,1.2981,577,-82.6,259
2912,185.164,1.297,580,-93.3,261
2913,185.161,1.2815,582,-93.3,261
2914,185.159,1.3101,582,-93.3,261
2915,185.157,1.291,583,-93.3,262
2916,185.155,1.3077,584,-93.3,262
2917,185.153,1.2755,586,-93.3,263
2918,185.151,1.3005,587,-93.3,264
2919,185.148,1.3339,587,-93.3,264
2920,185.147,1.3661,588,-93.3,264
2921,185.145,1.3911,589,-93.3,265
2922,185.143,1.3709,589,-93.3,265
2923,185.141,1.44,590,-93.3,265
2924,185.138,1.5234,590,-93.3,265
2925,185.137,1.5854,590,-102.6,265
2926,185.134,1.6319,590,-102.6,265
2927,185.13,1.657,590,-102.6,265
2928,185.129,1.7845,590,-102.6,265
2929,185.127,1.8525,589,-102.6,265
2930,185.123,1.9276,589,-102.6,265
2931,185.121,2.0396,588,-102.6,264
2932,185.117,2.1624,586,-102.6,263
2933,185.113,2.2887,585,-102.6,263
2934,185.11,2.3793,585,-102.6,263
2935,185.108,2.4783,583,-102.6,262
2936,185.103,2.545,581,-102.6,261
2937,185.098,2.7715,578,-102.6,260
2938,185.095,2.9074,575,-111.3,258
2939,185.089,3.1554,572,-111.3,257
2940,185.086,3.2293,570,-111.3,256
2941,185.079,3.3795,568,-111.3,255
2942,185.068,3.6227,561,-111.3,252
2943,185.065,3.7347,557,-111.3,250
2944,185.057,3.718,553,-111.3,248
2945,185.05,3.6167,552,-111.3,248
2946,185.046,3.4438,551,-111.3,247
2947,185.039,3.2102,549,-111.3,247
2948,185.033,2.9539,549,-111.3,247
2949,185.03,2.5415,550,-111.3,247
2950,185.025,2.0205,551,-119,247
2951,185.022,1.8155,553,-119,248
2952,185.02,1.3113,556,-119,250
2953,185.018,1.0955,557,-119,250
2954,185.017,0.6306,559,-119,251
2955,185.016,0.4482,562,-119,252
2956,185.016,0.2825,564,-119,253
2957,185.015,-0.0036,567,-119,255
2958,185.016,-0.0894,568,-119,255
2959,185.016,-0.0322,568,-119,255
2960,185.016,0.0334,568,-119,255
2961,185.016,0.0453,568,-119,255
2962,185.015,-0.0024,568,-119,255
2963,185.016,-0.0381,569,-125.2,256
2964,185.016,0.0274,569,-125.2,256
2965,185.016,0.0346,569,-125.2,256
2966,185.016,0.0072,569,-125.2,256
2967,185.016,-0.0238,569,-125.2,256
2968,185.016,0.0179,570,-125.2,256
2969,185.016,0.0238,570,-125.2,256
2970,185.016,-0.0131,570,-125.2,256
2971,185.016,-0.0191,571,-125.2,256
2972,185.016,-0.0095,571,-125.2,256
2973,185.016,0.0179,571,-125.2,256
2974,185.016,0.0119,571,-125.2,256
2975,185.016,-0.0167,571,-125.2,256
2976,185.016,-0.0119,571,-130.9,256
2977,185.016,0.0083,572,-130.9,257
2978,185.016,0.0048,572,-130.9,257
2979,185.016,-0.0107,573,-130.9,257
2980,185.016,-0.006,573,-130.9,257
2981,185.016,0.0036,573,-130.9,257
2982,185.016,0.0072,573,-130.9,257
2983,185.016,-0.006,574,-130.9,258
2984,185.016,-0.0048,574,-130.9,258
2985,185.016,-0.0012,574,-130.9,258
2986,185.016,0.0048,574,-130.9,258
2987,185.016,0.0048,574,-130.9,258
2988,185.016,0.0012,574,-130.9,258
2989,185.016,-0.0024,574,-135.6,258
2990,185.016,0,575,-135.6,258
2991,185.016,-0.0012,575,-135.6,258
2992,185.016,0.0024,575,-135.6,258
2993,185.016,0.0036,576,-135.6,259
2994,185.016,0,576,-135.6,259
2995,185.016,-0.0048,576,-135.6,259
2996,185.016,0.0012,576,-135.6,259
2997,185.016,0.0012,576,-135.6,259
2998,185.016,-0.0012,577,-135.6,259
2999,185.016,-0.006,577,-135.6,259
3000,185.016,-0.0048,577,-135.6,259
3001,185.016,-0.0048,577,-135.6,259
3002,185.016,-0.0048,578,-139.5,260
3003,185.016,-0.0095,578,-139.5,260
3004,185.016,-0.0083,578,-139.5,260
3005,185.016,-0.0083,578,-139.5,260
3006,185.016,-0.0048,579,-139.5,260
3007,185.016,-0.0048,579,-139.5,260
3008,185.016,-0.0083,579,-139.5,260
3009,185.016,-0.0107,579,-139.5,260
3010,185.016,-0.0036,579,-139.5,260
3011,185.016,-0.0012,580,-139.5,261
3012,185.016,-0.0012,580,-139.5,261
3013,185.016,-0.0036,580,-139.5,261
3014,185.016,-0.0036,581,-142.8,261
3015,185.016,-0.0012,581,-142.8,261
3016,185.016,0.0036,581,-142.8,261
3017,185.016,0.0024,581,-142.8,261
3018,185.016,0.0012,581,-142.8,261
3019,185.016,0,581,-142.8,261
3020,185.016,0.006,581,-142.8,261
3021,185.016,0.006,582,-142.8,261
3022,185.016,0.0012,582,-142.8,261
3023,185.016,-0.0036,582,-142.8,261
3024,185.016,0.006,583,-142.8,262
3025,185.016,0.0095,583,-142.8,262
3026,185.016,0.0024,583,-142.8,262
3027,185.016,-0.0048,583,-145.5,262
3028,185.016,0.0036,584,-145.5,262
3029,185.016,0.0072,584,-145.5,262
3030,185.016,-0.0024,584,-145.5,262
3031,185.016,0.0012,584,-145.5,262
3032,185.016,0.0024,585,-145.5,263
3033,185.016,0.0012,585,-145.5,263
3034,185.016,0.0024,585,-145.5,263
