cnt,pos,speed,DTorque,sTorque,Force
3133,147,0,42,-11.5,18
3134,147,0.0048,42,-11.5,18
3135,147,-0.0024,42,-11.5,18
3136,147,-0.0012,42,-11.5,18
3137,147,-0.0024,41,-11.5,18
3138,147,-0.0095,41,-11.5,18
3139,147,-0.0215,39,-11.5,17
3140,147,-0.0584,35,-11.5,15
3141,147,-0.1121,33,-11.5,14
3142,147.001,-0.2015,26,-11.5,11
3143,147.001,-0.3254,23,-11.5,10
3144,147.001,-0.3958,17,-11.5,7
3145,147.002,-0.4816,14,-11.5,6
3146,147.003,-0.658,12,-11.5,5
3147,147.003,-0.7808,9,-11.5,4
3148,147.005,-0.925,8,-11.5,3
3149,147.006,-1.2266,7,-11.5,3
3150,147.009,-1.347,8,-11.5,3
3151,147.01,-1.6534,8,-11.5,3
3152,147.014,-1.8739,10,-11.5,4
3153,147.018,-1.9454,12,-11.5,5
3154,147.02,-2.0956,14,-11.5,6
3155,147.022,-2.1588,15,-11.5,6
3156,147.066,-2.3913,22,-11.5,9
3157,147.073,-2.3221,23,-11.5,10
3158,147.082,-2.309,25,-11.5,11
3159,147.089,-2.2887,26,-11.5,11
3160,147.096,-2.2434,28,-11.5,12
3161,147.103,-2.1958,30,-11.5,13
3162,147.109,-2.0873,31,-11.5,13
3163,147.113,-1.9276,33,-11.4,14
3164,147.121,-1.744,34,-11.4,15
3165,147.124,-1.5521,34,-11.4,15
3166,147.129,-1.3923,34,-11.4,15
3167,147.133,-1.198,34,-11.4,15
3168,147.135,-1.0299,34,-11.4,15
3169,147.137,-0.8988,34,-11.4,15
3170,147.139,-0.7546,34,-11.4,15
3171,147.14,-0.6878,33,-11.4,14
3172,147.141,-0.627,33,-11.4,14
3173,147.142,-0.515,32,-11.4,14
3174,147.143,-0.4589,32,-11.4,14
3175,147.143,-0.3445,32,-11.4,14
3176,147.143,-0.304,31,-11.4,13
3177,147.144,-0.2563,31,-11.4,13
3178,147.144,-0.1645,31,-11.4,13
3179,147.145,-0.1228,30,-11.4,13
3180,147.145,-0.0536,30,-11.4,13
3181,147.145,-0.0262,29,-11.4,13
3182,147.145,0.0179,29,-11.4,13
3183,147.145,0.0274,28,-11.4,12
3184,147.145,0.0191,28,-11.4,12
3185,147.145,0.0072,29,-11.4,13
3186,147.145,-0.0036,29,-11.4,13
3187,147.145,-0.0131,29,-11.4,13
3188,147.145,-0.0036,29,-11.2,13
3189,147.145,0,29,-11.2,13
3190,147.145,0.006,29,-11.2,13
3191,147.145,0.0036,29,-11.2,13
3192,147.145,-0.006,29,-11.2,13
3193,147.145,-0.006,29,-11.2,13
3194,147.145,-0.0072,29,-11.2,13
3195,147.145,0,29,-11.2,13
3196,147.145,0.0048,29,-11.2,13
3197,147.145,0.0036,28,-11.2,12
3198,147.145,-0.0012,29,-11.2,13
3199,147.145,-0.0048,29,-11.2,13
3200,147.145,0.0024,29,-11.2,13
3201,147.145,0.0048,29,-11.1,13
3202,147.145,0.0024,29,-11.1,13
3203,147.145,-0.0012,29,-11.1,13
3204,147.145,0.0012,29,-11.1,13
3205,147.145,-0.0024,29,-11.1,13
3206,147.145,-0.0024,29,-11.1,13
3207,147.145,0,29,-11.1,13
3208,147.145,0.0036,29,-11.1,13
3209,147.145,0.0024,29,-11.1,13
3210,147.145,-0.0024,29,-11.1,13
3211,147.145,-0.0012,29,-11.1,13
3212,147.145,-0.0012,29,-11.1,13
3213,147.145,0,29,-11.1,13
3214,147.145,-0.0024,29,-11.1,13
3215,147.145,-0.0024,29,-11,13
3216,147.145,0.0036,29,-11,13
3217,147.145,0.006,29,-11,13
3218,147.145,-0.0024,29,-11,13
3219,147.145,0.0012,29,-11,13
3220,147.145,-0.006,29,-11,13
3221,147.145,0,29,-11,13
3222,147.145,0.0048,29,-11,13
3223,147.145,-0.0012,29,-11,13
3224,147.145,0.0024,29,-11,13
3225,147.145,-0.0012,29,-11,13
3226,147.145,0.0012,29,-11,13
3227,147.145,-0.0012,29,-11,13
3228,147.145,0.0012,29,-11,13
3229,147.145,0,29,-10.8,13
3230,147.145,0,29,-10.8,13
3231,147.145,0.0024,29,-10.8,13
3232,147.145,0.0036,29,-10.8,13
3233,147.145,0.0024,29,-10.8,13
3234,147.145,-0.0012,29,-10.8,13
3235,147.145,-0.0036,29,-10.8,13
3236,147.145,-0.0024,29,-10.8,13
3237,147.145,-0.0036,29,-10.8,13
3238,147.145,0,29,-10.8,13
3239,147.145,0.0048,29,-10.8,13
3240,147.145,0.0048,29,-10.8,13
3241,147.145,0,29,-10.8,13
3242,147.145,-0.0012,29,-10.8,13
3243,147.145,-0.0024,29,-10.8,13
3244,147.145,0.0024,29,-10.6,13
3245,147.145,0.0036,29,-10.6,13
3246,147.145,0.0024,29,-10.6,13
3247,147.145,0,29,-10.6,13
3248,147.145,-0.0048,29,-10.6,13
3249,147.145,0,29,-10.6,13
3250,147.145,-0.0012,29,-10.6,13
3251,147.145,0.0012,29,-10.6,13
3252,147.145,0.0012,29,-10.6,13
3253,147.145,0.0012,29,-10.6,13
3254,147.145,0.0024,29,-10.6,13
3255,147.145,0.0036,29,-10.6,13
3256,147.145,0,29,-10.6,13
3257,147.145,-0.0012,29,-10.6,13
3258,147.145,-0.0024,29,-10.5,13
3259,147.145,-0.0024,29,-10.5,13
3260,147.145,0.006,29,-10.5,13
3261,147.145,0.0024,29,-10.5,13
3262,147.145,-0.0012,29,-10.5,13
3263,147.145,-0.0012,29,-10.5,13
3264,147.145,-0.0036,29,-10.5,13
3265,147.145,0.0012,29,-10.5,13
3266,147.145,-0.0024,29,-10.5,13
3267,147.145,0,29,-10.5,13
3268,147.145,0.0012,29,-10.5,13
3269,147.145,0.0012,29,-10.5,13
3270,147.145,-0.0012,29,-10.5,13
3271,147.145,0.0012,29,-10.5,13
3272,147.145,-0.0012,29,-10.5,13
3273,147.145,-0.0012,29,-10.4,13
3274,147.145,-0.0012,29,-10.4,13
3275,147.145,0.0048,30,-10.4,13
3276,147.145,-0.0012,29,-10.4,13
3277,147.145,-0.0048,29,-10.4,13
3278,147.145,-0.0024,29,-10.4,13
3279,147.145,0,29,-10.4,13
3280,147.145,0.0012,29,-10.4,13
3281,147.145,0.0024,29,-10.4,13
3282,147.145,0.0024,29,-10.4,13
3283,147.145,-0.0024,29,-10.4,13
3284,147.145,-0.0024,29,-10.4,13
3285,147.145,-0.0048,29,-10.4,13
3286,147.145,-0.0012,29,-10.4,13
3287,147.145,0,29,-10.3,13
3288,147.145,0,29,-10.3,13
3289,147.145,-0.0012,30,-10.3,13
3290,147.145,-0.0012,29,-10.3,13
3291,147.145,-0.0024,30,-10.3,13
3292,147.145,-0.0072,29,-10.3,13
3293,147.145,-0.006,30,-10.3,13
3294,147.145,-0.0036,30,-10.3,13
3295,147.145,-0.0036,30,-10.3,13
3296,147.145,-0.0072,30,-10.3,13
3297,147.145,-0.0095,30,-10.3,13
3298,147.145,-0.0143,30,-10.3,13
3299,147.145,-0.0215,30,-10.3,13
3300,147.145,-0.0322,30,-10.3,13
3301,147.145,-0.0489,30,-10.3,13
3302,147.145,-0.0608,30,-10.3,13
3303,147.145,-0.0846,30,-10.3,13
3304,147.145,-0.1001,31,-10.3,13
3305,147.145,-0.1168,31,-10.3,13
3306,147.145,-0.1562,31,-10.3,13
3307,147.146,-0.18,32,-10.3,14
3308,147.146,-0.2479,32,-10.3,14
3309,147.146,-0.2849,33,-10.3,14
3310,147.147,-0.3326,33,-10.3,14
3311,147.147,-0.3743,34,-10.3,15
3312,147.148,-0.4625,35,-10.3,15
3313,147.148,-0.5257,36,-10.3,16
3314,147.149,-0.5817,37,-10.3,16
3315,147.15,-0.7164,38,-10.3,17
3316,147.151,-0.7856,40,-10.3,18
3317,147.152,-0.9405,41,-10.3,18
3318,147.153,-0.9989,44,-10.3,19
3319,147.155,-1.0848,45,-10.3,20
3320,147.156,-1.2862,47,-10.3,21
3321,147.159,-1.3887,50,-10.3,22
3322,147.162,-1.5842,54,-10.3,24
3323,147.164,-1.7678,56,-10.3,25
3324,147.166,-1.8954,60,-10.3,27
3325,147.17,-2.0003,62,-10.3,27
3326,147.172,-2.2399,64,-10.3,28
3327,147.174,-2.3579,67,-10.3,30
3328,147.179,-2.5224,68,-10.3,30
3329,147.181,-2.8216,70,-10.3,31
3330,147.187,-3.1995,71,-10.4,31
3331,147.191,-3.4307,73,-10.4,32
3332,147.202,-4.1853,75,-10.4,33
3333,147.21,-4.5477,76,-10.4,34
3334,147.215,-5.2093,78,-10.4,35
3335,147.226,-5.586,79,-10.4,35
3336,147.232,-6.3501,80,-10.4,36
3337,147.238,-6.7756,82,-10.4,36
3338,147.252,-7.7186,83,-10.4,37
3339,147.268,-8.1799,85,-10.4,38
3340,147.277,-9.2086,86,-10.4,38
3341,147.286,-9.7224,88,-10.4,39
3342,147.306,-10.775,90,-10.6,40
3343,147.328,-11.8264,91,-10.6,40
3344,147.34,-12.3735,92,-10.6,41
3345,147.365,-12.9231,93,-10.6,41
3346,147.379,-14.0186,94,-10.6,42
3347,147.393,-14.6718,94,-10.6,42
3348,147.423,-15.2023,94,-10.6,42
3349,147.439,-16.5541,95,-10.6,42
3350,147.472,-17.8498,96,-10.6,43
3351,147.49,-18.5055,98,-10.6,44
3352,147.528,-19.8501,99,-10.6,44
3353,147.548,-20.5391,100,-10.6,45
3354,147.589,-21.1828,100,-10.6,45
3355,147.611,-22.599,100,-10.6,45
3356,147.657,-23.3714,101,-11.2,45
3357,147.681,-24.7793,102,-11.2,45
3358,147.732,-25.5362,102,-11.2,45
3359,147.758,-27.0358,102,-11.2,45
3360,147.785,-27.9013,101,-11.2,45
3361,147.842,-29.5618,102,-11.2,45
3362,147.965,-32.8888,105,-11.2,47
3363,147.998,-33.79,107,-11.2,48
3364,148.066,-34.5315,107,-11.2,48
