cnt,pos,speed,DTorque,sTorque,Force
3065,83.1152,-1.7666,215,-13,96
3066,83.1221,-1.6713,224,-13,100
3067,83.1237,-1.5783,228,-13,102
3068,83.1268,-1.5628,230,-13,103
3069,83.1283,-1.465,231,-13,103
3070,83.1313,-1.4686,233,-13,104
3071,83.1341,-1.3911,232,-13.1,104
3072,83.1369,-1.44,231,-13.1,103
3073,83.1384,-1.5115,230,-13.1,103
3074,83.1415,-1.5938,228,-13.1,102
3075,83.1431,-1.7511,225,-13.1,101
3076,83.1449,-1.8978,224,-13.1,100
3077,83.1488,-2.2244,222,-13.1,99
3078,83.151,-2.3782,218,-13.1,98
3079,83.156,-2.5939,215,-13.1,96
3080,83.1589,-3.1208,213,-13.1,95
3081,83.162,-3.3914,208,-13.1,93
3082,83.1731,-4.0148,204,-13.1,91
3083,83.1774,-4.705,198,13,89
3084,83.1872,-5.0889,195,13,87
3085,83.1927,-5.8637,193,13,86
3086,83.4063,-18.7665,144,1.3,64
3087,83.4654,-22.5692,140,-13,63
3088,83.5575,-25.4158,141,-13,63
3089,83.6367,-28.3983,139,-13,62
3090,83.6945,-30.3223,140,-13,63
3091,83.7885,-33.4169,137,-1.7,61
3092,84.1269,-42.8234,142,-14,63
3093,84.2584,-45.8822,145,-14,65
3094,84.399,-49.8518,146,-14,65
3095,84.6005,-53.0131,149,-0.5,67
3096,84.7624,-56.0707,150,-0.5,67
3097,84.9339,-59.2201,156,-0.5,70
3098,85.1146,-63.2803,156,-15.4,70
3099,85.3695,-66.1329,160,-15.4,72
3100,85.5708,-69.0546,160,-15.4,72
3101,85.7809,-72.0598,160,-6,72
3102,86,-74.8945,163,-6,73
3103,86.1507,-76.8149,163,-6,73
3104,86.3052,-78.6423,164,-6,73
3105,86.5439,-81.5032,162,-8,72
3106,86.7079,-83.426,163,-8,73
3107,86.8756,-85.3202,161,-8,72
3108,86.9609,-86.2631,162,-8,72
3109,87.1343,-88.1144,160,-8,72
3110,87.2224,-89.037,160,-8,72
3111,87.4014,-90.9133,159,-8,71
3112,87.4923,-91.9993,157,-8,70
3113,87.6772,-93.9602,157,-8,70
3114,87.866,-95.8461,156,-1.9,70
3115,88.0586,-96.7484,156,-1.9,70
3116,88.1563,-98.6879,155,-1.9,69
3117,88.3547,-99.6559,155,-1.9,69
3118,88.4553,-101.65,152,-1.9,68
3119,88.6596,-103.576,154,-1.9,69
3120,88.7632,-104.52,150,-1.9,67
3121,89.1871,-108.429,147,-21.5,66
3122,89.405,-110.513,145,-21.5,65
3123,89.627,-112.534,145,-21.5,65
3124,89.7395,-113.504,143,-21.5,64
3125,89.9676,-115.498,142,-21.5,63
3126,90.1996,-117.643,141,-21.5,63
3127,90.436,-118.755,141,-22.9,63
3128,90.5558,-120.876,144,-22.9,64
3129,90.7986,-121.894,142,-22.9,63
3130,90.9215,-123.996,143,-22.9,64
3131,91.1706,-126.11,143,-22.9,64
3132,91.4239,-128.279,142,-22.9,63
3133,91.6814,-129.275,144,-22.9,64
3134,91.8118,-131.426,143,-22.9,64
3135,92.0757,-132.434,143,-22.9,64
3136,92.2091,-134.588,146,-25.3,65
3137,92.4793,-136.723,145,-25.3,65
3138,92.7537,-137.693,145,-25.3,65
3139,92.8924,-139.739,147,-25.3,66
3140,93.1729,-140.75,147,-25.3,66
3141,93.4576,-142.902,147,-25.3,66
3142,93.7465,-145.881,147,-25.3,66
3143,94.0393,-146.957,148,-25.3,66
3144,94.1872,-148.964,149,-25.3,67
3145,94.4861,-149.956,149,-29.8,67
3146,94.6371,-151.845,149,-29.8,67
3147,94.9417,-153.89,148,-29.8,66
3148,95.0956,-154.909,148,-29.8,66
3149,95.4063,-155.765,148,-29.8,66
3150,95.5629,-157.648,147,-29.8,66
3151,96.3611,-161.645,145,-29.8,65
3152,96.5236,-163.611,145,-32.4,65
3153,96.8517,-165.586,144,-32.4,64
3154,97.1838,-167.59,144,-32.4,64
3155,97.5199,-169.644,144,-32.4,64
3156,97.6896,-170.589,143,-32.4,64
3157,98.2045,-173.804,144,-32.4,64
3158,98.3783,-174.703,145,-32.4,65
3159,98.7289,-176.822,145,-32.4,65
3160,99.0836,-178.878,147,-35,66
3161,99.6232,-180.933,146,-35,65
3162,99.8051,-182.921,146,-35,65
3163,100.172,-183.901,146,-35,65
3164,100.357,-185.962,147,-35,66
3165,100.73,-187.026,148,-35,66
3166,100.918,-189.179,149,-35,67
3167,101.297,-190.088,150,-35,67
3168,101.489,-192.154,150,-35,67
3169,101.874,-193.297,151,-35,67
3170,102.263,-196.247,153,-37.7,68
3171,102.657,-197.365,153,-37.7,68
3172,102.855,-199.313,155,-37.7,69
3173,103.255,-200.262,156,-37.7,70
3174,103.456,-202.384,155,-37.7,69
3175,103.862,-204.256,156,-37.7,70
3176,104.271,-205.211,157,-37.7,70
3177,104.478,-207.39,157,-37.7,70
3178,104.893,-208.25,159,-37.7,71
3179,105.103,-210.242,158,-37.7,71
3180,105.524,-212.231,159,-40.7,71
3181,106.379,-216.367,161,-40.7,72
3182,106.813,-217.292,162,-40.7,72
3183,107.031,-219.207,164,-40.7,73
3184,107.471,-221.244,163,-40.7,73
3185,107.914,-222.118,164,-40.7,73
3186,108.137,-224.159,163,-40.7,73
3187,108.586,-225.067,164,-43.7,73
3188,108.812,-227.025,163,-43.7,73
3189,109.496,-228.968,164,-43.7,73
3190,109.726,-230.944,163,-43.7,73
3191,110.189,-232.905,163,-43.7,73
3192,110.422,-233.889,163,-43.7,73
3193,110.891,-235.719,163,-43.7,73
3194,111.363,-237.647,163,-43.7,73
3195,111.84,-238.778,163,-43.7,73
3196,112.079,-240.76,163,-46.9,73
3197,112.562,-241.59,164,-46.9,73
3198,112.804,-244.716,163,-46.9,73
3199,113.538,-245.616,164,-46.9,73
3200,113.785,-247.657,163,-46.9,73
3201,114.282,-249.577,164,-46.9,73
3202,114.782,-250.781,163,-46.9,73
3203,115.286,-253.531,164,-46.9,73
3204,115.54,-254.473,162,-46.9,72
3205,116.05,-256.737,162,-49.7,72
3206,116.307,-257.635,165,-49.7,74
3207,116.823,-258.639,164,-49.7,73
3208,117.082,-260.757,165,-49.7,74
3209,117.605,-262.628,165,-49.7,74
3210,118.131,-264.651,164,-49.7,73
