cnt,pos,speed,DTorque,sTorque,Force
3018,82.9999,0.0024,44,-12,19
3019,82.9998,0,44,-12,19
3020,82.9999,-0.0036,44,-12,19
3021,82.9999,-0.0072,43,-12,19
3022,82.9999,-0.0334,41,-12,18
3023,83,-0.0894,37,-12,16
3024,83.0002,-0.1264,35,-12,15
3025,83.0004,-0.2396,33,-12,14
3026,83.0006,-0.3052,28,-12,12
3027,83.0013,-0.3779,25,-12,11
3028,83.0018,-0.5627,19,-12,8
3029,83.003,-0.6532,16,-12,7
3030,83.0038,-0.9453,12,-12,5
3031,83.0047,-1.136,6,-12,2
3032,83.0087,-1.5378,2,-12.7,0
3033,83.0105,-1.9705,1,-12.7,0
3034,83.0125,-2.1636,1,-12.7,0
3035,83.0171,-2.5963,1,-12.7,0
3036,83.0196,-2.7858,1,-12.7,0
3037,83.0254,-3.1435,2,-12.7,0
3038,83.0318,-3.302,4,-12.7,1
3039,83.0352,-3.5559,7,-12.7,3
3040,83.0424,-3.7431,9,-12,4
3041,83.1176,-3.8694,25,-12,11
3042,83.1291,-3.7705,28,-12.7,12
3043,83.144,-3.5988,30,-12.7,13
3044,83.1546,-3.4593,32,-12.7,14
3045,83.1614,-3.3199,34,-12.7,15
3046,83.1711,-3.1256,35,-12.7,15
3047,83.1773,-2.9396,36,-12.7,16
3048,83.1831,-2.7668,37,-12.7,16
3049,83.1886,-2.6833,38,-12.7,17
3050,83.1912,-2.4997,38,-12.7,17
3051,83.1961,-2.3841,38,-12.7,17
3052,83.1983,-2.1707,38,-12.7,17
3053,83.2026,-2.0837,38,-12.7,17
3054,83.2046,-1.8715,38,-12,17
3055,83.2082,-1.7404,38,-12,17
3056,83.2098,-1.5902,37,-12,16
3057,83.2129,-1.502,38,-12,17
3058,83.2143,-1.3339,37,-12,16
3059,83.2169,-1.2397,37,-12,16
3060,83.218,-1.0693,37,-12,16
3061,83.2191,-0.9811,36,-12,16
3062,83.2219,-0.863,36,-12,16
3063,83.2226,-0.714,36,-12,16
3064,83.224,-0.6509,35,-12,15
3065,83.2246,-0.5352,35,-12,15
3066,83.2251,-0.4756,35,-12.7,15
3067,83.226,-0.3636,34,-12.7,15
3068,83.2264,-0.3099,34,-12.7,15
3069,83.227,-0.2134,33,-12.7,14
3070,83.2272,-0.1705,33,-12.7,14
3071,83.2275,-0.1228,33,-12.7,14
3072,83.2276,-0.0548,32,-12.7,14
3073,83.2276,-0.025,32,-12.7,14
3074,83.2276,0.0203,31,-12.7,13
3075,83.2276,0.0334,31,-12.7,13
3076,83.2275,0.0274,31,-12.7,13
3077,83.2275,0.0155,31,-12.7,13
3078,83.2275,-0.0107,31,-1,13
3079,83.2275,-0.0215,31,-1,13
3080,83.2276,-0.0262,31,-1,13
3081,83.2276,-0.0107,31,-1,13
3082,83.2276,0.0095,31,-1,13
3083,83.2276,0.0131,31,-1,13
3084,83.2276,0.0167,31,-1,13
3085,83.2275,0.0095,31,-1,13
3086,83.2275,0.0024,32,-1,14
3087,83.2275,-0.0095,32,-1,14
3088,83.2276,-0.0107,32,-1,14
3089,83.2276,-0.0048,32,-12,14
3090,83.2276,-0.0012,32,-12,14
3091,83.2276,0.0024,31,-12,13
3092,83.2276,0.0072,32,-12,14
3093,83.2276,0.006,31,-12,13
3094,83.2276,-0.006,31,-12,13
3095,83.2276,-0.0048,32,-12,14
3096,83.2276,0.0012,32,-12,14
3097,83.2276,0.0036,32,-12,14
3098,83.2276,0.0072,32,-12,14
3099,83.2275,0.0072,32,-12,14
3100,83.2275,0.0048,32,-12,14
3101,83.2275,-0.0024,32,-12,14
3102,83.2275,-0.006,32,-12,14
3103,83.2276,-0.0036,32,-12,14
3104,83.2276,0.0012,32,-12,14
3105,83.2275,0.006,32,-12,14
3106,83.2275,0.0036,32,-12,14
3107,83.2275,0.0036,32,-12,14
3108,83.2275,0,32,-12,14
3109,83.2275,-0.0024,32,-12.7,14
3110,83.2275,-0.0024,32,-12.7,14
3111,83.2275,0.0012,32,-12.7,14
3112,83.2275,0.0036,32,-12.7,14
3113,83.2275,0.0048,32,-12.7,14
3114,83.2275,0.0036,32,-12.7,14
3115,83.2275,-0.0036,32,-12.7,14
3116,83.2275,-0.0036,32,-12.7,14
3117,83.2275,-0.0048,32,-12.7,14
3118,83.2275,-0.006,32,-12.7,14
3119,83.2275,0.0024,32,-12.7,14
3120,83.2275,0.0012,33,-12.7,14
3121,83.2275,0.006,32,-12.7,14
3122,83.2275,0.0012,32,-12.7,14
3123,83.2275,0.0012,33,-12.7,14
3124,83.2275,0,33,-12.7,14
3125,83.2275,-0.0048,33,-12.7,14
3126,83.2275,0,33,-12.7,14
3127,83.2275,-0.0024,33,-12.7,14
3128,83.2275,0.0072,33,-12.7,14
3129,83.2275,0.0048,33,-12.7,14
3130,83.2275,0.0024,33,-12.7,14
3131,83.2275,-0.0024,33,-12.7,14
3132,83.2275,-0.0024,33,-12.7,14
3133,83.2275,-0.006,33,-12.7,14
3134,83.2275,-0.006,33,-12.7,14
3135,83.2275,0.0036,33,-12.7,14
3136,83.2275,0.0048,33,-12.7,14
3137,83.2275,0.0048,33,-12.7,14
3138,83.2275,0.0012,33,-12.7,14
3139,83.2275,0.0024,33,-12.7,14
3140,83.2275,0.0024,33,-12.7,14
3141,83.2275,-0.0012,33,-12.7,14
3142,83.2275,-0.0024,33,-12.7,14
3143,83.2275,-0.0012,33,-12.7,14
3144,83.2275,-0.0012,33,-12.7,14
3145,83.2275,0.0024,33,-12.7,14
3146,83.2275,0.0036,33,-12.7,14
3147,83.2275,0.0024,34,-12.7,15
3148,83.2275,-0.0012,34,-12.7,15
3149,83.2275,0.0012,34,-12.7,15
3150,83.2275,0.0024,33,-12.7,14
3151,83.2275,0.0024,34,-12.7,15
3152,83.2275,-0.0036,34,-12.7,15
3153,83.2275,0.0036,34,-12.7,15
3154,83.2275,-0.0012,34,-12.7,15
3155,83.2275,0,34,-12.7,15
3156,83.2275,0.0024,34,-12.7,15
3157,83.2275,-0.0012,34,-12.7,15
3158,83.2275,-0.0036,34,-12.7,15
3159,83.2275,0.0036,34,-12.7,15
3160,83.2275,0.0048,34,-12.7,15
3161,83.2275,0.0036,34,-12.7,15
3162,83.2275,-0.0036,34,-12.7,15
3163,83.2275,0,34,-12.7,15
3164,83.2275,-0.0012,34,-12.7,15
3165,83.2275,0.0012,34,-12.7,15
3166,83.2275,0,34,-12.7,15
3167,83.2275,0.0036,34,-12.7,15
3168,83.2275,0.0024,34,-12.7,15
3169,83.2275,0.0048,34,-12.7,15
3170,83.2274,0.0024,34,-12.7,15
3171,83.2274,0.0012,34,-12.7,15
3172,83.2274,0,34,-12.7,15
3173,83.2274,0.0012,35,-12.7,15
3174,83.2274,0.0036,34,-12.7,15
3175,83.2274,0.0072,34,-12.7,15
3176,83.2274,0.0048,34,-12.7,15
3177,83.2274,0.0048,34,-12.7,15
3178,83.2274,-0.0012,34,-12.7,15
3179,83.2274,0,34,-12.7,15
3180,83.2274,-0.0012,34,-12.7,15
3181,83.2274,0,34,-12.7,15
3182,83.2274,0.0036,34,-12.7,15
3183,83.2274,0.0024,35,-12.7,15
3184,83.2274,0.0036,34,-12.7,15
3185,83.2274,0.0024,34,-12.7,15
3186,83.2274,0.0012,35,-12.7,15
3187,83.2274,-0.0012,35,-12.7,15
3188,83.2274,0.0024,35,-12.6,15
3189,83.2274,0,35,-12.6,15
3190,83.2274,0,35,-12.6,15
3191,83.2274,0.0012,35,-12.6,15
3192,83.2274,0.0012,35,-12.6,15
3193,83.2274,0.006,35,-12.6,15
3194,83.2274,0.0024,35,-12.6,15
3195,83.2274,0.0072,35,-12.6,15
3196,83.2274,0.0036,35,-12.6,15
3197,83.2274,0.0036,35,-12.6,15
3198,83.2274,0,35,-12.6,15
3199,83.2274,0,35,-12.6,15
3200,83.2274,0,35,-12.6,15
3201,83.2274,-0.006,35,-12.6,15
3202,83.2274,0.006,35,-12.6,15
3203,83.2274,0.006,35,-12.6,15
3204,83.2274,0.0012,35,-12.6,15
3205,83.2274,0.0024,36,-12.6,16
3206,83.2274,-0.0024,35,-12.6,15
3207,83.2274,-0.006,35,-12.6,15
3208,83.2274,-0.0107,35,-12.6,15
3209,83.2274,-0.0119,36,-12.6,16
3210,83.2274,-0.0036,36,-12.6,16
3211,83.2274,-0.0083,35,-12.6,15
3212,83.2274,-0.0143,36,-12.5,16
3213,83.2274,-0.0131,36,-12.5,16
3214,83.2275,-0.0262,36,-12.5,16
3215,83.2275,-0.0286,36,-12.5,16
3216,83.2276,-0.0334,36,-12.5,16
3217,83.2276,-0.0405,36,-12.5,16
3218,83.2277,-0.0525,36,-12.5,16
3219,83.2278,-0.0727,36,-12.5,16
3220,83.2278,-0.0799,37,-12.5,16
3221,83.228,-0.0894,37,-12.5,16
3222,83.2281,-0.1061,37,-12,16
3223,83.2282,-0.1132,37,-12,16
3224,83.2285,-0.149,37,-12,16
3225,83.2286,-0.1681,38,-12,17
3226,83.229,-0.2325,39,-12,17
3227,83.2295,-0.273,39,-12,17
3228,83.2298,-0.3743,40,-12,18
3229,83.2302,-0.4315,41,-12,18
3230,83.2311,-0.54,42,-12,18
3231,83.2316,-0.5948,44,-12,19
3232,83.2329,-0.726,45,-12,20
3233,83.2344,-0.8023,47,-12,21
3234,83.2353,-0.9465,49,-12,22
3235,83.2372,-0.9823,50,-12,22
3236,83.2383,-1.1575,51,-12,22
3237,83.2407,-1.2791,52,-12,23
3238,83.2421,-1.5103,52,-12,23
3239,83.2436,-1.6713,52,-12,23
3240,83.2471,-1.7929,52,-12,23
3241,83.2491,-2.2005,51,-12,22
3242,83.2563,-2.849,50,-12.2,22
3243,83.2592,-3.1673,49,-12.2,22
3244,83.2658,-3.7848,48,-12.2,21
3245,83.2737,-4.1376,47,-12.2,21
3246,83.2782,-4.8827,46,-12.2,20
3247,83.2884,-5.2927,46,-12.2,20
3248,83.2941,-6.1439,45,-12.2,20
3249,83.3068,-6.5778,45,-12.2,20
3250,83.314,-7.504,44,-12.2,19
3251,83.3295,-8.038,43,-12.2,19
3252,83.3381,-9.1037,43,-12.2,19
3253,83.3568,-10.2123,42,-12.1,18
3254,83.3671,-10.8525,42,-12.1,18
3255,83.3893,-12.1006,41,-12.1,18
3256,83.4014,-12.7252,41,-12.1,18
3257,83.4276,-14.1533,41,-12.1,18
3258,83.4418,-14.8876,41,-12.1,18
3259,83.4723,-15.6433,41,-12.1,18
3260,83.4887,-17.1692,42,-12.1,18
3261,83.5238,-17.9261,43,-12.1,19
3262,83.5425,-19.5545,45,-12.1,20
3263,83.5824,-20.3603,46,-12.1,20
3264,83.6036,-22.0328,48,-12.1,21
3265,83.6484,-22.8136,49,-12,22
3266,83.6966,-24.5027,51,-12,22
3267,83.722,-26.137,53,-12,23
3268,83.7751,-27.0072,54,-12,24
3269,83.803,-28.725,55,-12,24
3270,83.8613,-29.5833,61,-12,27
3271,83.8917,-31.1842,67,-12,30
3272,84.0212,-34.3229,80,-11,36
3273,84.0905,-35.6544,85,-11,38
3274,84.1625,-37.0181,88,-11,39
3275,84.2372,-37.6404,96,-11,43
3276,84.2755,-38.9147,98,-11,44
3277,84.3539,-39.4833,105,-11,47
3278,84.3939,-40.6062,109,-11,49
3279,84.4757,-41.2118,114,-11,51
3280,84.5175,-42.3192,123,-11,55
3281,84.6027,-42.8806,127,-11,57
3282,84.6899,-43.8867,136,-11,61
3283,84.7342,-44.7951,143,-11,64
3284,84.8241,-45.1718,145,-11,65
3285,84.8698,-46.1099,157,-11,70
3286,84.9623,-46.7906,161,-11,72
3287,85.0091,-47.1244,170,-11,76
3288,85.1036,-47.3473,173,-11,77
3289,85.1512,-47.9648,178,-11,80
3290,85.2474,-48.1912,184,-11,82
3291,85.2958,-48.5226,191,-11,85
3292,85.4419,-49.0424,198,-11,89
3293,85.5403,-49.4036,207,-11,93
3294,85.6391,-49.4751,210,-11,94
3295,85.7385,-49.7505,217,-11,97
3296,85.7883,-49.9531,220,-11,99
3297,85.8883,-50.0985,228,-11,102
3298,85.9885,-50.0938,230,-11,103
3299,86.0387,-50.0652,234,-11,105
3300,86.1388,-50.0795,236,-11,106
3301,86.1889,-50.145,242,-11,108
3302,86.439,-49.9209,249,-11,112
3303,86.4888,-49.9293,251,-11,112
3304,86.5886,-49.7922,255,-11,114
3305,86.6882,-49.6885,260,-11.8,117
3306,86.7874,-49.5514,259,-11.8,116
3307,86.837,-49.5502,262,-11.8,117
3308,86.9359,-49.4012,264,-11.8,118
3309,86.9852,-49.2212,265,-11.8,119
3310,87.0835,-48.9375,266,-11.8,119
3311,87.1814,-48.9244,264,-11.8,118
3312,87.2303,-48.8111,268,-11.8,120
3313,87.3279,-48.7563,269,-11.8,121
3314,87.4253,-48.5822,270,-11,121
3315,87.5226,-48.6764,269,-11,121
3316,87.5713,-48.6442,273,-11,122
3317,87.6686,-48.643,273,-11,122
3318,87.7172,-48.5751,275,-11,123
3319,87.8144,-48.6061,275,-11,123
3320,87.863,-48.6049,277,-11,124
3321,87.9601,-48.5679,278,-11,125
3322,88.0572,-48.5238,280,-11,126
3323,88.1056,-48.4559,278,-11,125
3324,88.2027,-48.6228,280,-11,126
3325,88.2513,-48.5906,283,-11,127
3326,88.3486,-48.7169,286,-11,128
3327,88.446,-48.7503,285,-11,128
3328,88.4947,-48.9148,288,-11,129
3329,88.5926,-48.9148,291,-11,130
3330,88.6415,-48.9649,293,-11,131
3331,88.8371,-48.9315,292,-11,131
3332,88.9349,-48.7932,296,-11,133
3333,89.0325,-48.7455,298,-11,134
3334,89.1299,-48.7253,295,-11,132
3335,89.2274,-48.8218,298,-11,134
3336,89.2762,-48.8206,300,-11,135
3337,89.3739,-48.8445,301,-11,135
3338,89.4227,-48.7634,300,-11,135
3339,89.5203,-48.8588,300,-11,135
3340,89.5692,-48.8218,305,-11,137
3341,89.6668,-48.804,304,-11,136
3342,89.7642,-48.4952,301,-11,135
3343,89.8613,-48.5083,304,-11,136
3344,89.9582,-48.3307,303,-11,136
3345,90.0548,-48.2127,303,-11,136
3346,90.1513,-48.2282,299,-11,134
3347,90.1996,-48.3665,303,-11,136
3348,90.2963,-48.3283,303,-118,136
3349,90.3447,-48.4022,303,-118,136
3350,90.4414,-48.2854,302,-118,135
3351,90.4898,-48.4809,300,-118,135
3352,90.5867,-48.3939,304,-118,136
3353,90.6351,-48.4058,304,-118,136
3354,90.7319,-48.2258,304,-118,136
3355,90.8283,-48.2163,299,-118,134
3356,90.8766,-48.2556,302,-118,135
3357,90.9732,-48.2783,301,-118,135
3358,91.0215,-48.3808,302,-118,135
3359,91.1182,-48.2961,300,-118,135
3360,91.1667,-48.655,302,-11.8,135
3361,91.3618,-48.9863,307,-11.8,138
3362,91.4598,-49.1461,305,-11.8,137
3363,91.5583,-49.3285,308,-11.8,138
3364,91.6076,-49.3106,310,-11.8,139
3365,91.7063,-49.375,311,-11.8,139
3366,91.7556,-49.2927,309,-11,139
3367,91.8543,-49.4226,309,-11,139
3368,91.9038,-49.4906,312,-11,140
3369,92.0029,-49.5561,314,-11,141
3370,92.0525,-49.6479,315,-11,141
3371,92.1519,-49.8863,314,-11,141
3372,92.2518,-50.0008,321,-11,144
3373,92.3519,-50.1808,322,-11,144
3374,92.4523,-50.1438,323,-12,145
3375,92.5025,-50.2988,322,-12,144
3376,92.5528,-50.213,328,-12,147
3377,92.6532,-50.1283,328,-12,147
3378,92.7533,-50.0091,328,-12,147
3379,92.8032,-49.8887,326,-12,146
3380,92.8531,-49.9114,328,-12,147
3381,92.9528,-49.8327,329,-12,148
3382,93.0524,-49.6968,329,-12,148
3383,93.1519,-49.9388,327,-12,147
3384,93.2518,-49.9901,332,-12,149
3385,93.3018,-49.9781,333,-12,149
3386,93.4017,-49.8029,334,-12,150
