cnt,pos,speed,DTorque,sTorque,Force
3028,83.0044,0.0191,49,-8.3,22
3029,83.0043,0.0095,49,-0.5,22
3030,83.0043,0.0048,48,-0.5,21
3031,83.0043,-0.0179,46,-0.5,20
3032,83.0046,-0.1824,39,-0.5,17
3033,83.005,-0.3374,32,8,14
3034,83.0058,-0.4375,25,8,11
3035,83.0063,-0.6711,21,8,9
3036,83.007,-0.8189,12,8,5
3037,83.0088,-0.9918,7,8,3
3038,83.0101,-1.5199,-1,8,0
3039,83.0134,-1.7785,-4,8,-1
3040,83.0179,-2.7405,-8,8,-3
3041,83.0237,-3.0481,-9,8,-4
3042,83.0271,-3.6572,-6,8.8,-2
3043,83.0347,-3.9517,-4,8.8,-1
3044,83.0389,-4.444,1,8.8,0
3045,83.0433,-4.6478,4,8.8,1
3046,83.0528,-4.9971,8,8.8,3
3047,83.0578,-5.1175,15,8.8,6
3048,83.0681,-5.1854,19,8.8,8
3049,83.0733,-5.2844,25,8.8,11
3050,83.0838,-5.1974,28,8.8,12
3051,83.0891,-5.1485,33,8.8,14
3052,83.0994,-5.0424,36,8.8,16
3053,83.1094,-5.0293,37,-0.9,16
3054,83.1144,-4.9089,40,-0.9,18
3055,83.124,-4.7456,41,-0.9,18
3056,83.1334,-4.6323,43,-0.9,19
3057,83.138,-4.469,44,-0.9,19
3058,83.1425,-4.4261,45,-0.9,20
3059,83.1512,-4.2926,46,-0.9,20
3060,83.1555,-4.1627,47,-0.9,21
3061,83.1637,-4.0673,48,-0.9,21
3062,83.1677,-3.8909,48,-0.9,21
3063,83.1754,-3.7288,48,9,21
3064,83.1828,-3.6608,45,9,20
3065,83.1864,-3.5344,40,9,18
3066,83.1934,-3.5464,38,9,17
3067,83.197,-3.4856,32,9,14
3068,83.204,-3.5809,29,9,13
3069,83.2077,-3.7049,22,9,9
3070,83.2153,-3.8897,19,9,8
3071,83.2192,-4.1579,15,9,6
3072,83.2278,-4.3593,8,9,3
3073,83.2324,-4.8266,5,9,2
3074,83.2422,-5.0519,3,9,1
3075,83.2475,-5.5264,4,9,1
3076,83.2588,-5.7052,6,9,2
3077,83.2647,-6.0604,10,9,4
3078,83.277,-6.2392,12,9,5
3079,83.2833,-6.4311,15,9,6
3080,83.2963,-6.4967,20,9,9
3081,83.3028,-6.4943,23,9,10
3082,83.3093,-6.505,29,9,13
3083,83.3222,-6.3346,32,-9,14
3084,83.3349,-6.3048,37,-9,16
3085,83.341,-6.033,39,-9,17
3086,83.3471,-5.9805,42,-9,18
3087,83.3588,-5.6301,43,-9,19
3088,83.3644,-5.5156,44,-9,19
3089,83.3753,-5.3809,44,-9,19
3090,83.3805,-5.0972,45,-9,20
3091,83.3907,-5.0448,46,-9,20
3092,83.4004,-4.6502,47,-9,21
3093,83.405,-4.6156,47,-9,21
3094,83.4141,-4.3903,47,-9,21
3095,83.4185,-4.3152,44,-1.1,19
3096,83.4271,-4.2461,42,-1.1,18
3097,83.4314,-4.1805,38,-1.1,17
3098,83.4398,-4.2306,35,-1.1,15
3099,83.444,-4.3069,30,-1.1,13
3100,83.4527,-4.3534,27,-1.1,12
3101,83.4571,-4.5298,20,-1.1,9
3102,83.4662,-4.6419,17,-1.1,7
3103,83.471,-4.9363,14,-1.1,6
3104,83.476,-5.108,10,-1.1,4
3105,83.4864,-5.276,9,-1.1,4
3106,83.4918,-5.6337,9,-1.1,4
3107,83.5032,-5.7874,11,-1.4,4
3108,83.5093,-6.0604,14,-1.4,6
3109,83.5215,-6.1892,17,-1.4,7
3110,83.5278,-6.3453,22,-1.4,9
3111,83.5405,-6.3537,25,-1.4,11
3112,83.5469,-6.3751,28,-1.4,12
3113,83.5597,-6.3477,35,-1.4,15
3114,83.5659,-6.1951,37,-1.4,16
3115,83.5783,-6.1331,42,-1.4,18
3116,83.5842,-5.8721,44,-1.4,19
3117,83.5959,-5.6062,47,-1.8,21
3118,83.6015,-5.5395,49,-1.8,22
3119,83.6123,-5.2617,50,-1.8,22
3120,83.6176,-5.0865,51,-1.8,22
3121,83.6277,-4.8302,51,-1.8,22
3122,83.6418,-4.5119,44,-1.8,19
3123,83.6507,-4.3796,39,-1.8,17
3124,83.6595,-4.3796,36,-1,16
3125,83.6638,-4.3891,30,-1,13
3126,83.6727,-4.4285,27,-1,12
3127,83.6817,-4.5954,20,-1,9
3128,83.6865,-4.8243,17,-1,7
3129,83.6913,-4.9613,9,-1,4
3130,83.7014,-5.1556,5,-1,2
3131,83.7068,-5.5919,1,-1,0
3132,83.7123,-5.8303,-4,-1,-1
3133,83.7243,-6.3358,-4,-1,-1
3134,83.7307,-6.5885,-4,-1,-1
3135,83.7441,-6.8877,-3,-1,-1
3136,83.7512,-7.2692,0,-1,0
3137,83.766,-7.504,2,-11.7,0
3138,83.7736,-7.8199,8,-11.7,3
3139,83.7893,-7.9737,12,-11.7,5
3140,83.7973,-8.0595,19,-11.7,8
3141,83.8134,-8.0416,22,-11.7,9
3142,83.8215,-7.9594,29,-11.7,13
3143,83.8373,-7.9105,33,-11.7,14
3144,83.8451,-7.6947,38,-11.7,17
3145,83.8604,-7.5886,41,-11.7,18
3146,83.8678,-7.2537,43,-11.7,19
3147,83.8751,-7.1488,46,-11.7,20
3148,83.8892,-6.8305,47,-11.7,21
3149,83.8961,-6.7017,50,-12.1,22
3150,83.9093,-6.5635,51,-12.1,22
3151,83.9157,-6.2511,52,-12.1,23
3152,83.922,-6.1152,53,-12.1,23
3153,83.934,-5.9615,54,-12.1,24
3154,83.9399,-5.679,54,-12.1,24
3155,83.9511,-5.5717,52,-12.1,23
3156,83.9566,-5.3488,51,-12.1,22
3157,83.962,-5.2522,47,-12.1,21
3158,83.9724,-5.1533,44,-12.1,19
3159,83.9775,-5.0078,38,-12.1,17
3160,83.9876,-5.0793,35,-12.1,15
3161,83.9926,-5.108,28,-12.4,12
3162,84.0027,-5.0424,25,-12.4,11
3163,84.0079,-5.2295,17,-12.4,7
3164,84.0185,-5.3702,12,-12.4,5
3165,84.024,-5.6682,3,-12.4,1
3166,84.0356,-5.9186,-2,-12.4,0
3167,84.0417,-6.3668,-6,-12.4,-2
3168,84.0481,-6.6994,-10,-12.4,-4
3169,84.0618,-6.958,-11,-12.4,-4
3170,84.069,-7.628,-11,-12.4,-4
3171,84.0845,-8.1394,-9,-12.4,-4
3172,84.0926,-8.3837,-5,-12.4,-2
3173,84.1096,-8.8284,-3,-12.6,-1
3174,84.1184,-8.9786,4,-12.6,1
3175,84.1365,-9.1264,7,-12.6,3
3176,84.1458,-9.3147,10,-12.6,4
3177,84.1644,-9.3421,18,-12.6,8
3178,84.1738,-9.3171,21,-12.6,9
3179,84.1831,-9.2968,29,-12.6,13
3180,84.2016,-9.2062,32,-12.6,14
3181,84.2107,-8.9798,36,-12.6,16
3182,84.2285,-8.702,42,-12.6,18
3183,84.2372,-8.5125,47,-2,21
3184,84.2541,-8.1823,49,-2,22
3185,84.2623,-8.0047,52,-2,23
3186,84.2703,-7.8056,53,-2,23
3187,84.2857,-7.6303,54,-2,24
3188,84.2932,-7.2501,55,-2,24
3189,84.3075,-7.0546,56,-2,25
3190,84.3143,-6.6815,55,-2,24
3191,84.3275,-6.4896,54,-2,24
3192,84.3401,-6.0747,48,3,21
3193,84.3521,-5.9078,45,3,20
3194,84.3639,-5.8303,39,3,17
3195,84.3697,-5.7886,32,3,14
3196,84.3813,-5.8125,29,3,13
3197,84.3872,-5.9674,26,3,11
3198,84.3932,-6.0497,19,3,8
3199,84.4054,-6.3572,12,3,5
3200,84.4183,-6.5372,8,3,3
3201,84.425,-6.9664,4,-13,1
3202,84.4392,-7.2036,3,-13,1
3203,84.4466,-7.6268,5,-13,2
3204,84.4621,-7.8425,6,-13,2
3205,84.4701,-8.1584,8,-13,3
3206,84.4865,-8.3575,12,-13,5
3207,84.4949,-8.4421,17,-13,7
3208,84.5118,-8.5101,20,-13,9
3209,84.5204,-8.547,23,-13,10
3210,84.5289,-8.4922,29,-13,13
3211,84.5459,-8.4636,33,-13,14
3212,84.5625,-8.1632,39,-3,17
3213,84.5787,-7.9987,45,-3,20
3214,84.5865,-7.7031,47,-3,21
3215,84.5942,-7.5004,50,-3,22
3216,84.609,-7.1237,51,-3,22
3217,84.6161,-7.0355,53,-3,23
3218,84.63,-6.7828,54,-3,24
3219,84.6366,-6.4466,54,-3,24
3220,84.6492,-6.1963,54,-3,24
3221,84.6552,-5.9102,53,-3,23
3222,84.6668,-5.6623,49,-3,22
3223,84.6724,-5.4477,47,-3,21
3224,84.6778,-5.3535,41,-3,18
3225,84.6884,-5.2284,38,-3,17
3226,84.6937,-5.2367,31,-14,13
3227,84.7041,-5.2939,27,-14,12
3228,84.7094,-5.2999,21,-14,9
3229,84.7202,-5.5121,17,-14,7
3230,84.7314,-5.7123,10,-14,4
3231,84.7373,-6.0735,7,-14,3
3232,84.7497,-6.3096,5,-14,2
3233,84.7561,-6.6529,5,-14,2
3234,84.7628,-6.8758,7,-14,3
3235,84.7767,-7.1547,9,-14,4
3236,84.7838,-7.2596,14,14.2,6
3237,84.7985,-7.38,17,14.2,7
3238,84.8059,-7.4229,22,14.2,9
3239,84.8207,-7.4384,25,14.2,11
3240,84.8281,-7.3168,31,14.2,13
3241,84.8427,-7.2644,34,14.2,15
3242,84.857,-7.0903,40,14.2,18
3243,84.8638,-6.728,43,14.2,19
3244,84.8772,-6.6386,44,14.2,19
3245,84.8836,-6.2666,46,14.2,20
3246,84.8899,-6.2118,48,14.2,21
3247,84.9021,-5.8446,48,14.2,21
3248,84.9079,-5.7135,50,14.2,22
3249,84.9192,-5.5526,50,-14.2,22
3250,84.9246,-5.2629,49,-14.2,22
3251,84.9351,-5.1843,48,-14.2,21
3252,84.9401,-4.9542,46,-14.2,20
3253,84.945,-4.8636,42,-14.2,18
3254,84.9547,-4.8231,39,-14.2,17
3255,84.9595,-4.736,33,-14.2,14
3256,84.9689,-4.7062,30,-14.2,13
3257,84.9737,-4.7456,27,-14.2,12
3258,84.9784,-4.8266,19,-14.2,8
3259,84.9881,-4.866,15,-14.2,6
3260,84.9931,-5.0734,6,-14,2
3261,85.0035,-5.487,3,-14,1
3262,85.009,-5.6801,-3,-14,-1
3263,85.0206,-5.8911,-4,-14,-1
3264,85.0267,-6.0747,-4,-14,-1
3265,85.033,-6.4991,-3,-14,-1
3266,85.0462,-6.6958,-2,-14,0
3267,85.0531,-7.0474,0,-14,0
3268,85.0602,-7.2441,5,-14,2
3269,85.0748,-7.4563,8,-14,3
3270,85.0822,-7.5052,15,-14,6
3271,85.1049,-7.5576,22,-4.2,9
3272,85.1124,-7.5088,29,-4.2,13
3273,85.1273,-7.4158,32,-4.2,14
3274,85.1347,-7.1905,38,-4.2,17
3275,85.1489,-7.0927,40,-4.2,18
3276,85.1559,-6.7625,41,-4.2,18
3277,85.1626,-6.666,44,-4.2,19
3278,85.1758,-6.325,45,-4.2,20
3279,85.1821,-6.2178,47,-4.2,21
3280,85.1943,-6.0223,48,-4.2,21
