cnt,pos,speed,DTorque,sTorque,Force
3028,147,0.0024,44,-9.2,19
3029,147,0,44,-9.2,19
3030,147,0,44,-9.2,19
3031,147,0,44,-9.2,19
3032,147,-0.0453,41,-9.2,18
3033,147,-0.0787,37,-9.2,16
3034,147,-0.1669,35,-9.2,15
3035,147.001,-0.2289,31,-9.2,13
3036,147.001,-0.3743,28,-9.2,12
3037,147.002,-0.4577,22,-9.2,9
3038,147.002,-0.5495,19,-9.2,8
3039,147.003,-0.7617,16,-9.2,7
3040,147.004,-0.9167,10,-9.2,4
3041,147.006,-1.2695,8,-9.2,3
3042,147.008,-1.614,4,-9.2,1
3043,147.012,-1.9585,4,-9.2,1
3044,147.016,-2.3221,4,-9.2,1
3045,147.018,-2.4699,5,-9.2,2
3046,147.023,-2.5915,6,-9.2,2
3047,147.026,-2.7978,7,-9.2,3
3048,147.029,-2.8919,10,-9.2,4
3049,147.035,-2.9408,11,-9.2,4
3050,147.038,-3.0636,12,-9.2,5
3051,147.044,-3.0922,13,-9.2,5
3052,147.05,-3.1244,14,-9.2,6
3053,147.053,-3.1506,15,-9.2,6
3054,147.06,-3.1458,15,-9.2,6
3055,147.066,-3.1113,15,-9.2,6
3056,147.072,-3.1089,16,-9.2,7
3057,147.075,-3.0493,16,-9.2,7
3058,147.078,-3.0397,16,-9.2,7
3059,147.084,-2.9468,16,-9.2,7
3060,147.087,-2.9289,16,-9.2,7
3061,147.093,-2.8669,16,-9.2,7
3062,147.101,-2.7966,17,-9.2,7
3063,147.104,-2.7274,17,-9.2,7
3064,147.11,-2.6678,18,-9.2,8
3065,147.115,-2.6905,18,-9.2,8
3066,147.118,-2.6583,19,-9.2,8
3067,147.12,-2.5736,20,-9.2,9
3068,147.126,-2.5653,20,-9.2,9
3069,147.128,-2.514,21,-9.2,9
3070,147.133,-2.5081,21,-9.2,9
3071,147.136,-2.4687,22,-9.2,9
3072,147.143,-2.3519,23,-9.2,10
3073,147.145,-2.2983,23,-9.2,10
3074,147.147,-2.2721,24,-9.2,10
3075,147.152,-2.2172,25,-9.2,11
3076,147.154,-2.1409,25,-9.2,11
3077,147.158,-2.1111,26,-9.2,11
3078,147.16,-2.0086,26,-9.2,11
3079,147.164,-1.9562,27,-9.2,12
3080,147.166,-1.8501,27,-9.2,12
3081,147.17,-1.7678,28,-9.2,12
3082,147.173,-1.6736,28,-9.2,12
3083,147.175,-1.5234,28,-9.2,12
3084,147.176,-1.465,28,-9.2,12
3085,147.179,-1.3506,28,-9.2,12
3086,147.18,-1.2099,28,-9.2,12
3087,147.183,-1.1658,28,-9.2,12
3088,147.184,-1.0109,28,-9.2,12
3089,147.186,-0.9453,28,-9.2,12
3090,147.187,-0.8142,27,-9.2,12
3091,147.188,-0.7438,27,-9.2,12
3092,147.19,-0.6139,26,-9.2,11
3093,147.19,-0.4995,26,-9.2,11
3094,147.191,-0.4458,25,-9.2,11
3095,147.192,-0.3528,25,-9.2,11
3096,147.192,-0.3028,25,-9.2,11
3097,147.193,-0.2539,24,-9.2,10
3098,147.193,-0.174,24,-9.2,10
3099,147.193,-0.1407,23,-9.2,10
3100,147.193,-0.1061,23,-9.2,10
3101,147.193,-0.0441,23,-9.2,10
3102,147.193,0.0024,22,-9.2,9
3103,147.193,0.0179,22,-9.2,9
3104,147.193,0.0238,22,-9.2,9
3105,147.193,0.0143,22,-9.2,9
3106,147.193,0.006,22,-9.2,9
3107,147.193,-0.0107,22,-9.2,9
3108,147.193,-0.0155,22,-9.2,9
3109,147.193,-0.0143,22,-9.2,9
3110,147.193,-0.0083,22,-9.2,9
3111,147.193,0.0036,22,-9.2,9
3112,147.193,0.0024,21,-9.2,9
3113,147.193,0.0012,21,-9.2,9
3114,147.193,-0.0012,21,-9.2,9
3115,147.193,-0.0012,21,-9.2,9
3116,147.193,-0.0024,21,-9.2,9
3117,147.193,-0.0048,21,-9.2,9
3118,147.193,-0.0012,21,-9.2,9
3119,147.193,0.0012,21,-9.2,9
3120,147.193,0,21,-8.9,9
3121,147.193,-0.0012,21,-8.9,9
3122,147.193,-0.006,21,-8.9,9
3123,147.193,-0.0012,21,-8.9,9
3124,147.193,0.0012,21,-8.9,9
3125,147.193,0,21,-8.9,9
3126,147.193,-0.0036,21,-8.9,9
3127,147.193,-0.0012,21,-8.9,9
3128,147.193,-0.0012,21,-8.9,9
3129,147.193,-0.0036,20,-8.9,9
