cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,49.9898,0.0061,36,0,0,6,-1
2,49.9896,0.0091,36,0,0,6,-1
3,49.9894,-0.003,36,0,0,6,-1
4,49.9893,0.0061,36,0,0,6,-1
5,49.9891,0.0061,36,0,0,6,-1
6,49.989,0.003,36,0,0,6,-1
7,49.9889,0.0091,36,0,0,6,-1
8,49.9889,0,36,0,0,6,-1
9,49.9888,0.003,35,0,0,6,-1
10,49.9887,0.0091,36,0,0,6,-1
11,49.9885,0.0091,36,0,0,6,-1
12,49.9885,0.0061,36,0,0,6,-1
13,49.9883,0.003,36,0,0,6,-1
14,49.9882,0.0061,36,0,0,6,-1
15,49.9881,-0.003,35,0,0,6,-1
16,49.9879,-0.003,35,0,0,6,-1
17,49.9879,0.003,35,0,0,6,-1
18,49.9879,0.003,35,0,0,6,-1
19,49.9878,0,36,0,0,6,-1
20,49.9877,0.003,35,0,0,6,-1
21,49.9875,0,35,0,0,6,-1
22,49.9875,-0.003,35,0,0,6,-1
23,49.9874,-0.003,35,0,0,6,-1
24,49.9874,0.0122,35,0,0,6,-1
25,49.9874,-0.003,35,0,0,6,-1
26,49.9873,0.0061,35,0,0,6,-1
27,49.9873,0,35,0,0,6,-1
28,49.9872,-0.003,35,0,0,6,-1
29,49.9871,0.003,35,0,0,6,-1
30,49.9871,-0.003,35,0,0,6,-1
31,49.987,0.003,35,0,0,6,-1
32,49.987,-0.0061,35,0,0,6,-1
33,49.987,0,35,0,0,6,-1
34,49.9869,0.003,35,0,0,6,-1
35,49.9869,-0.003,35,0,0,6,-1
36,49.9869,-0.003,35,0,0,6,-1
37,49.9868,0,35,0,0,6,-1
38,49.9868,-0.003,35,0,0,6,-1
39,49.9867,0.0061,35,0,0,6,-1
40,49.9867,-0.0061,35,0,0,6,-1
41,49.9867,0,35,0,0,6,-1
42,49.9867,0.003,35,0,0,6,-1
43,49.9866,0.0061,35,0,0,6,-1
