cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,200.014,0.0091,34,0,0,5,-1
2,200.013,0.0091,34,0,0,5,-1
3,200.013,0.0183,34,0,0,5,-1
4,200.013,0.0152,34,0,0,5,-1
5,200.012,0.0183,34,0,0,5,-1
6,200.012,0.0122,34,0,0,5,-1
7,200.011,0.0091,34,0,0,5,-1
8,200.011,0.0304,34,0,0,5,-1
9,200.01,0.0183,34,0,0,5,-1
10,200.01,0.0122,34,0,0,5,-1
11,200.01,0.0183,34,0,0,5,-1
12,200.009,0.0122,34,0,0,5,-1
13,200.009,0.0091,34,0,0,5,-1
14,200.008,0.0152,34,0,0,5,-1
15,200.008,0.0091,34,0,0,5,-1
16,200.008,0.0152,34,0,0,5,-1
17,200.007,0.0243,34,0,0,5,-1
18,200.007,0.0152,34,0,0,5,-1
19,200.006,0.0183,34,0,0,5,-1
20,200.006,0.0183,34,0,0,5,-1
21,200.006,0.0091,34,0,0,5,-1
22,200.005,0.0122,34,0,0,5,-1
23,200.005,0.0152,34,0,0,5,-1
24,200.005,0.0061,34,0,0,5,-1
25,200.004,0.0122,34,0,0,5,-1
26,200.004,0.0122,34,0,0,5,-1
27,200.004,0.0183,34,0,0,5,-1
28,200.003,0.0122,34,0,0,5,-1
29,200.003,0.0122,34,0,0,5,-1
30,200.003,0.0152,34,0,0,5,-1
31,200.003,0.0183,34,0,0,5,-1
32,200.002,0.0061,34,0,0,5,-1
33,200.002,0.0061,34,0,0,5,-1
34,200.002,0.0091,34,0,0,5,-1
35,200.002,0.0122,34,0,0,5,-1
36,200.001,0.0152,34,0,0,5,-1
37,200.001,0.0152,34,0,0,5,-1
38,200.001,0.0091,34,0,0,5,-1
39,200.001,0.0183,34,0,0,5,-1
40,200.001,0.0122,34,0,0,5,-1
41,200,0.003,34,0,0,5,-1
42,200,0.003,34,0,0,5,-1
43,200,0.0091,34,0,0,5,-1
44,199.999,0.0091,34,0,0,5,-1
45,199.999,0.0122,34,0,0,5,-1
46,199.999,0.0061,34,0,0,5,-1
47,199.999,0.0122,34,0,0,5,-1
48,199.999,0.0122,34,0,0,5,-1
49,199.998,0.0152,34,0,0,5,-1
50,199.998,0.0091,34,0,0,5,-1
51,199.998,0.003,34,0,0,5,-1
52,199.997,0.0091,34,0,0,5,-1
53,199.997,0.003,34,0,0,5,-1
54,199.997,0.0091,34,0,0,5,-1
55,199.996,0,34,0,0,5,-1
56,199.996,0.003,34,0,0,5,-1
57,199.996,0.0122,34,0,0,5,-1
58,199.996,0.0091,34,0,0,5,-1
59,199.995,0.0091,34,0,0,5,-1
60,199.995,0.0061,34,0,0,5,-1
61,199.995,0.0061,34,0,0,5,-1
62,199.995,0.0091,34,0,0,5,-1
63,199.994,0.0122,34,0,0,5,-1
64,199.994,0,34,0,0,5,-1
65,199.994,0.0091,34,0,0,5,-1
66,199.994,0.0122,34,0,0,5,-1
67,199.994,0.0091,34,0,0,5,-1
68,199.994,0.0061,34,0,0,5,-1
69,199.993,0,34,0,0,5,-1
70,199.993,0.0091,34,0,0,5,-1
71,199.993,0,34,0,0,5,-1
72,199.993,0.0061,34,0,0,5,-1
73,199.993,0.003,34,0,0,5,-1
74,199.993,0.003,34,0,0,5,-1
