cnt,pos,speed,DTorque,sTorque,Force
3170,83,0.0012,67,-16.2,30
3171,83,-0.0036,66,-16.2,29
3172,83,-0.0215,65,-16.2,29
3173,83.0001,-0.0715,61,-16.2,27
3174,83.0003,-0.1705,56,-16.2,25
3175,83.0007,-0.3254,51,-16.2,22
3176,83.0014,-0.534,44,-16.2,19
3177,83.0026,-0.7832,36,-16.2,16
3178,83.0034,-0.9417,28,-16.2,12
3179,83.0055,-1.1336,23,-16.2,10
3180,83.0068,-1.5628,19,-16.2,8
3181,83.0102,-1.8536,10,-16.2,4
3182,83.0149,-2.8657,2,-16.2,0
3183,83.021,-3.2233,-4,-16.2,-1
3184,83.0246,-3.9982,-6,-16.2,-2
3185,83.0286,-4.3737,-7,-16.2,-3
3186,83.0378,-5.096,-7,-16.2,-3
3187,83.0483,-5.4274,-6,-16.2,-2
3188,83.054,-6.0521,-5,-16.2,-2
3189,83.0664,-6.5706,-1,-16.2,0
3190,83.073,-6.8043,3,-16.2,1
3191,83.0798,-6.9688,5,-16.2,2
3192,83.2223,-6.5182,44,-16.2,19
3193,83.2479,-6.1498,49,-16.2,22
3194,83.2661,-5.8399,50,-16.2,22
3195,83.2833,-5.4966,46,-16.2,20
3196,83.2999,-5.4501,40,-16.2,18
3197,83.3218,-5.5574,32,-16.2,14
3198,83.3386,-5.9817,21,-16.2,9
3199,83.3629,-6.4764,16,-16.2,7
3200,83.376,-6.7625,17,-16.2,7
3201,83.3968,-7.1356,21,-16.2,9
3202,83.4184,-7.3431,26,-16.2,11
3203,83.433,-7.2954,33,-16.2,14
3204,83.4548,-7.1047,39,-16.2,17
3205,83.4758,-6.7351,46,-16.2,20
3206,83.4891,-6.449,50,-16.2,22
3207,83.5079,-5.9817,51,-16.2,22
3208,83.5198,-5.698,50,-16.2,22
3209,83.5311,-5.4227,47,-16.2,21
3210,83.5473,-5.338,43,-16.2,19
3211,83.558,-5.3428,38,-16.2,17
3212,83.5967,-5.9686,19,-16.2,8
3213,83.6087,-6.2476,11,-16.2,4
3214,83.6215,-6.6111,9,-16.2,4
3215,83.6349,-7.0033,10,-16.2,4
3216,83.6562,-7.4039,12,-16.2,5
3217,83.6712,-7.597,15,-16.2,6
3218,83.6864,-7.6911,20,-16.2,9
3219,83.7019,-7.7722,25,-16.2,11
3220,83.7174,-7.6923,34,-16.2,15
3221,83.7327,-7.6065,36,-16.2,16
3222,83.7478,-7.3693,44,-16.2,19
3223,83.7624,-7.113,47,-16.1,21
3224,83.7834,-6.6636,50,-16.1,22
3225,83.7966,-6.3858,53,-16.1,23
3226,83.8092,-6.0866,54,-16.1,24
3227,83.8212,-5.7827,54,-16.1,24
3228,83.8326,-5.487,51,-16.1,22
3229,83.8487,-5.2248,48,-16.1,21
3230,83.8591,-5.1235,43,-16.1,19
3231,83.8693,-5.1711,38,-16.1,17
3232,83.8796,-5.2295,32,-16.1,14
3233,83.8902,-5.4239,26,-16.1,11
3234,83.9011,-5.648,16,-16.1,7
3235,83.9126,-5.9877,10,-16.1,4
3236,83.9248,-6.356,7,-16.1,3
3237,83.9377,-6.7816,5,-16.1,2
3238,83.9514,-7.113,7,-16.1,3
3239,83.9733,-7.5409,10,-16.1,4
3240,83.9885,-7.7913,14,-16.1,6
3241,84.0042,-7.9832,19,-16.1,8
3242,84.0281,-7.9689,31,-16.1,13
3243,84.052,-7.8223,37,-16.1,16
3244,84.0675,-7.6184,42,-16.1,18
3245,84.0827,-7.4015,46,-16.1,20
3246,84.0973,-7.0749,50,-16.1,22
3247,84.1114,-6.7804,52,-16.1,23
3248,84.1247,-6.4669,54,-16.1,24
3249,84.1312,-6.3072,54,-16.1,24
3250,84.1437,-6.002,53,-16.1,23
3251,84.1555,-5.8339,50,-16.1,22
3252,84.1612,-5.636,46,-16.1,20
3253,84.1724,-5.5383,43,-16.1,19
3254,84.1779,-5.4572,37,-16.1,16
3255,84.1889,-5.5001,35,-16.1,15
3256,84.1944,-5.5502,29,-16.1,13
3257,84.1999,-5.6432,26,-16.1,11
3258,84.2113,-5.7088,23,-16.1,10
3259,84.2172,-5.9674,19,-16.1,8
3260,84.2293,-6.1391,13,-16.1,5
3261,84.2356,-6.4991,10,-16.1,4
3262,84.2421,-6.7387,7,-16.1,3
3263,84.2558,-6.9342,6,-16.1,2
3264,84.2629,-7.2954,6,-16.1,2
3265,84.2702,-7.4849,7,-16.1,3
3266,84.2853,-7.6637,9,-16.1,4
