cnt,pos,speed,DTorque,Force
3944,143,0,29,13
3945,143,0.0024,29,13
3946,143,0,29,13
3947,143,0,29,13
3948,143,-0.0036,29,13
3949,143,0.0024,29,13
3950,143,-0.0012,29,13
3951,143,0.0024,29,13
3952,143,-0.0012,29,13
3953,143,0,29,13
3954,143,0,29,13
3955,143,0.0012,29,13
3956,143,0.0024,29,13
3957,143,0.0024,29,13
3958,143,-0.0012,29,13
3959,143,0,29,13
3960,143,-0.0036,29,13
3961,143,-0.0024,29,13
3962,143,-0.0024,29,13
3963,143,-0.0024,29,13
3964,143,0,29,13
3965,143,0.0048,29,13
3966,143,0.0048,29,13
3967,143,0.0048,29,13
3968,143,0.0048,29,13
3969,143,0.006,29,13
3970,143,0.0012,29,13
3971,143,0.0012,29,13
3972,143,0,29,13
3973,143,-0.0036,29,13
3974,143,-0.0024,29,13
3975,143,-0.0048,29,13
3976,143,-0.0072,29,13
3977,143,0,29,13
3978,143,0.0036,29,13
3979,143,0.0012,29,13
3980,143,0.0024,29,13
3981,143,-0.0024,29,13
3982,143,-0.0024,29,13
3983,143,0,29,13
3984,143,0.0036,29,13
3985,143,0,29,13
3986,143,0,29,13
3987,143,0,29,13
3988,143,-0.0012,29,13
3989,143,0.0012,29,13
3990,143,0.0012,29,13
3991,143,-0.0012,29,13
3992,143,0.0012,29,13
3993,143,-0.0036,29,13
3994,143,-0.0012,29,13
3995,143,0.0012,29,13
3996,143,0.0048,29,13
3997,143,0.0036,29,13
3998,143,0.0024,29,13
3999,143,-0.0024,29,13
4000,143,-0.0012,29,13
4001,143,-0.0036,29,13
4002,143,-0.0036,29,13
4003,143,-0.0012,29,13
4004,143,-0.0012,29,13
4005,143,0.0024,29,13
4006,143,0,29,13
4007,143,0.0012,29,13
4008,143,0.0012,29,13
4009,143,0.0012,29,13
4010,143,0.0012,29,13
4011,143,0.0036,29,13
4012,143,0.0012,29,13
4013,143,0,29,13
4014,143,-0.0012,29,13
4015,143,0,29,13
4016,143,-0.0036,29,13
4017,143,-0.0024,29,13
4018,143,-0.006,29,13
4019,143,-0.0012,29,13
4020,143,-0.0012,29,13
4021,143,0.0036,29,13
4022,143,0.0024,29,13
4023,143,0.0024,29,13
4024,143,0,29,13
4025,143,0.0048,29,13
4026,143,0,29,13
4027,143,0.0012,29,13
4028,143,-0.0024,29,13
4029,143,-0.0024,29,13
4030,143,0.0012,29,13
4031,143,-0.006,29,13
4032,143,0.0012,29,13
4033,143,-0.0024,29,13
4034,143,0.0024,29,13
4035,143,0,29,13
4036,143,0.0036,29,13
4037,143,0.0012,29,13
4038,143,0.0012,29,13
4039,143,0,29,13
4040,143,-0.0012,29,13
4041,143,0,29,13
4042,143,0,29,13
4043,143,0,29,13
4044,143,0.0024,29,13
4045,143,0,29,13
4046,143,-0.0012,29,13
4047,143,0.0012,29,13
4048,143,-0.0036,29,13
4049,143,0.0012,29,13
4050,143,-0.0012,29,13
4051,143,-0.0012,29,13
4052,143,0.0012,29,13
4053,143,0.0012,29,13
4054,143,0.0024,29,13
4055,143,0.0036,29,13
4056,143,0.0012,29,13
4057,143,0.0012,29,13
4058,143,-0.0012,29,13
4059,143,-0.0012,29,13
4060,143,-0.0024,29,13
4061,143,-0.0048,29,13
4062,143,-0.0036,29,13
4063,143,0,29,13
4064,143,-0.0036,29,13
4065,143,0.0036,29,13
4066,143,0.0048,29,13
4067,143,0.0048,29,13
4068,143,0.0024,29,13
4069,143,0.0012,29,13
4070,143,0.0024,29,13
4071,143,0.0024,29,13
4072,143,-0.0024,29,13
4073,143,-0.0012,29,13
4074,143,-0.0012,29,13
4075,143,-0.0036,29,13
4076,143,-0.0024,29,13
4077,143,0.0024,29,13
4078,143,0.0024,29,13
4079,143,0.0012,29,13
4080,143,0,29,13
4081,143,-0.0012,29,13
4082,143,-0.0012,29,13
4083,143,-0.0048,29,13
4084,143,-0.0048,29,13
4085,143,0.0024,29,13
4086,143,-0.0036,29,13
4087,143,0.0048,29,13
4088,143,0.0024,29,13
4089,143,0.0024,29,13
4090,143,0.0024,29,13
4091,143,-0.0012,29,13
4092,143,-0.0012,29,13
4093,143,0,29,13
4094,143,0,29,13
4095,143,-0.0012,29,13
4096,143,-0.0024,29,13
4097,143,-0.0012,29,13
4098,143,0.0024,30,13
4099,143,0.0036,30,13
4100,143,0.0036,29,13
4101,143,0.0012,29,13
4102,143,0.0012,29,13
4103,143,0.0012,29,13
4104,143,-0.0036,29,13
4105,143,-0.0024,29,13
4106,143,-0.0048,29,13
4107,143,-0.0024,29,13
4108,143,-0.0012,30,13
4109,143,0.0012,30,13
