cnt,pos,speed,DTorque,STorque,Force,Dir
10433,131.07,-10.53,324.00,0,57.02,0
10434,131.08,-10.23,324.00,0,57.02,0
10435,131.09,-9.73,324.00,0,57.02,0
10436,131.10,-9.68,324.00,0,57.02,0
10437,131.11,-9.36,325.00,0,57.20,0
10438,131.12,-9.27,325.00,0,57.20,0
10439,131.12,-9.17,325.00,0,57.20,0
10440,131.13,-8.83,326.00,0,57.38,0
10441,131.14,-8.92,326.00,0,57.38,0
10442,131.15,-8.86,327.00,0,57.55,0
10443,131.16,-8.63,327.00,0,57.55,0
10444,131.17,-8.79,328.00,0,57.73,0
10445,131.18,-8.76,328.00,0,57.73,0
10446,131.19,-8.55,329.00,0,57.90,0
10447,131.19,-8.65,329.00,0,57.90,0
10448,131.20,-8.60,330.00,0,58.08,0
10449,131.21,-8.53,330.00,0,58.08,0
10450,131.22,-8.63,331.00,0,58.26,0
10451,131.23,-8.54,332.00,0,58.43,0
10452,131.24,-8.42,332.00,0,58.43,0
10453,131.25,-8.43,333.00,0,58.78,-1
10454,131.25,-8.35,334.00,0,58.78,-1
10455,131.26,-8.31,334.00,0,58.96,-1
10456,131.27,-8.21,335.00,0,58.96,-1
10457,131.28,-8.12,335.00,0,59.14,-1
10458,131.29,-7.95,336.00,0,59.14,-1
10459,131.29,-7.80,336.00,0,59.14,-1
10460,131.30,-7.62,337.00,0,59.31,-1
10461,131.31,-7.25,337.00,0,59.31,-1
10462,131.32,-7.16,338.00,0,59.49,-1
10463,131.32,-6.83,338.00,0,59.66,-1
10464,131.33,-6.38,339.00,0,59.66,-1
10465,131.34,-6.01,339.00,0,59.84,-1
10466,131.34,-5.23,340.00,0,59.84,-1
10467,131.35,-4.80,340.00,0,59.84,-1
10468,131.36,-4.25,340.00,0,59.84,-1
10469,131.36,-3.82,341.00,0,60.02,-1
10470,131.36,-3.82,341.00,0,60.02,-1
10471,131.36,-2.83,340.00,0,59.84,-1
10472,131.37,-2.83,341.00,0,60.02,-1
10473,131.37,-1.84,341.00,0,60.02,-1
10474,131.37,-1.84,341.00,0,60.02,-1
10475,131.37,-0.91,341.00,0,60.02,-1
10476,131.37,-0.45,341.00,0,60.02,-1
10477,131.37,-0.03,341.00,0,60.02,-1
10478,131.37,0.29,341.00,0,60.02,-1
10479,131.37,0.41,341.00,0,60.02,-1
10480,131.37,0.36,341.00,0,60.02,-1
10481,131.37,0.18,342.00,0,60.19,-1
10482,131.37,-0.02,342.00,0,60.19,-1
10483,131.37,-0.16,342.00,0,60.19,-1
10484,131.37,-0.19,343.00,0,60.37,-1
10485,131.37,-0.09,343.00,0,60.37,-1
10486,131.37,0.03,343.00,0,60.54,-1
10487,131.37,0.14,344.00,0,60.54,-1
10488,131.37,0.14,344.00,0,60.54,-1
10489,131.37,0.08,345.00,0,60.72,-1
10490,131.37,-0.02,345.00,0,60.72,-1
10491,131.37,-0.08,345.00,0,60.72,-1
10492,131.37,-0.02,346.00,0,60.90,-1
10493,131.37,0.05,346.00,0,60.90,-1
10494,131.37,0.08,346.00,0,60.90,-1
10495,131.37,0.08,347.00,0,61.07,-1
10496,131.37,0.02,347.00,0,61.07,-1
10497,131.37,0.02,347.00,0,61.07,-1
10498,131.37,-0.04,348.00,0,61.25,-1
10499,131.37,-0.01,348.00,0,61.25,-1
10500,131.37,0.03,348.00,0,61.25,-1
10501,131.37,0.05,349.00,0,61.42,-1
10502,131.37,0.04,349.00,0,61.42,-1
10503,131.37,0.01,349.00,0,61.42,-1
10504,131.37,-0.01,349.00,0,61.42,-1
10505,131.37,-0.01,350.00,0,61.60,-1
10506,131.37,0.00,350.00,0,61.60,-1
10507,131.37,0.02,351.00,0,61.78,-1
10508,131.37,0.04,351.00,0,61.78,-1
10509,131.37,0.03,351.00,0,61.78,-1
10510,131.37,0.02,351.00,0,61.78,-1
10511,131.37,0.01,352.00,0,61.95,-1
10512,131.37,0.02,352.00,0,61.95,-1
10513,131.37,0.02,352.00,0,61.95,-1
10514,131.37,0.02,352.00,0,61.95,-1
10515,131.37,0.02,353.00,0,62.13,-1
10516,131.37,0.03,353.00,0,62.13,-1
10517,131.37,0.03,353.00,0,62.13,-1
10518,131.37,0.03,353.00,0,62.13,-1
10519,131.37,0.03,353.00,0,62.13,-1
10520,131.37,0.02,353.00,0,62.13,-1
10521,131.37,0.02,354.00,0,62.30,-1
10522,131.37,0.01,354.00,0,62.30,-1
10523,131.37,0.03,354.00,0,62.30,-1
10524,131.37,0.03,354.00,0,62.30,-1
10525,131.37,0.02,354.00,0,62.30,-1
10526,131.37,0.02,354.00,0,62.30,-1
10527,131.37,0.02,354.00,0,62.30,-1
10528,131.37,0.01,355.00,0,62.48,-1
10529,131.37,0.01,355.00,0,62.48,-1
10530,131.37,0.02,355.00,0,62.48,-1
10531,131.37,0.02,355.00,0,62.48,-1
10532,131.37,0.02,355.00,0,62.48,-1
10533,131.37,0.01,355.00,0,62.48,-1
10534,131.37,0.01,355.00,0,62.48,-1
10535,131.37,0.02,355.00,0,62.48,-1
10536,131.37,0.02,355.00,0,62.48,-1
10537,131.37,0.01,355.00,0,62.48,-1
10538,131.37,0.01,355.00,0,62.48,-1
10539,131.37,0.01,355.00,0,62.48,-1
10540,131.37,0.00,355.00,0,62.48,-1
10541,131.37,0.00,355.00,0,62.48,-1
10542,131.37,-0.00,355.00,0,62.48,-1
10543,131.37,0.00,355.00,0,62.48,-1
10544,131.37,0.00,355.00,0,62.48,-1
10545,131.37,0.00,355.00,0,62.48,-1
