cnt,pos,speed,DTorque,DAC,STorque
0,-174.821,24.4944,-1,0,0
1,-174.537,22.5608,-1,0,0
2,-174.426,21.6895,-1,0,0
3,-174.319,20.8193,0,0,0
4,-174.278,20.4557,-1,0,0
5,-174.218,19.5283,-1,0,0
6,-174.141,18.6891,0,0,0
7,-174.05,17.8451,0,0,0
8,-174.015,17.4159,0,0,0
9,-173.98,16.8151,0,0,0
10,-173.947,16.4086,0,0,0
11,-173.852,14.9734,0,0,0
12,-173.808,14.5753,0,0,0
13,-173.766,13.7194,0,0,0
14,-173.725,13.0208,0,0,0
15,-173.687,12.3354,0,0,0
16,-173.65,11.706,0,0,0
17,-173.605,10.8203,0,0,0
18,-173.583,10.3554,0,0,0
19,-173.553,9.8798,0,0,0
20,-173.534,9.3839,0,0,0
21,-173.507,8.7092,0,0,0
22,-173.482,7.8139,0,0,0
23,-173.46,7.3717,0,0,0
24,-173.445,6.9509,0,0,0
25,-173.42,5.9007,0,0,0
26,-173.403,5.4394,0,0,0
27,-173.374,4.2521,0,0,0
28,-173.366,3.8921,0,0,0
29,-173.353,3.1494,-1,0,0
30,-173.347,2.6595,-1,0,0
31,-173.339,2.3627,0,0,0
32,-173.335,1.8525,0,0,0
33,-173.328,1.2958,0,0,0
34,-173.326,1.018,0,0,0
35,-173.323,0.7546,0,0,0
36,-173.322,0.385,0,0,0
37,-173.321,-0.006,0,0,0
38,-173.322,-0.3278,0,0,0
39,-173.323,-0.5078,0,0,0
40,-173.324,-0.5424,0,0,0
41,-173.327,-0.5317,0,0,0
42,-173.328,-0.5221,0,0,0
43,-173.33,-0.4458,-1,0,0
44,-173.331,-0.4005,0,0,0
45,-173.332,-0.3612,0,0,0
46,-173.333,-0.2861,0,0,0
47,-173.334,-0.2015,0,0,0
48,-173.334,-0.1538,0,0,0
49,-173.334,-0.1085,0,0,0
50,-173.335,-0.0572,-1,0,0
51,-173.335,0.0048,0,0,0
52,-173.335,0.037,0,0,0
53,-173.335,0.0358,0,0,0
54,-173.334,0.0072,0,0,0
55,-173.334,0,0,0,0
56,-173.334,-0.0143,0,0,0
57,-173.335,-0.0131,0,0,0
58,-173.335,0.0048,0,0,0
59,-173.335,0.0024,0,0,0
60,-173.335,-0.0036,0,0,0
61,-173.335,-0.0083,0,0,0
62,-173.335,-0.0095,0,0,0
63,-173.335,-0.0012,0,0,0
64,-173.335,0.0036,0,0,0
65,-173.335,0.0012,0,0,0
66,-173.335,0.006,0,0,0
67,-173.335,0.006,0,0,0
68,-173.335,-0.0024,0,0,0
69,-173.335,-0.0012,0,0,0
70,-173.335,-0.0024,0,0,0
71,-173.335,-0.0024,0,0,0
72,-173.335,-0.0024,0,0,0
73,-173.335,0.0036,0,0,0
74,-173.335,0.0036,0,0,0
75,-173.335,-0.0048,0,0,0
76,-173.335,0,0,0,0
77,-173.335,0.0012,0,0,0
78,-173.335,0.0036,0,0,0
79,-173.335,-0.0012,0,0,0
80,-173.335,-0.0048,0,0,0
81,-173.335,-0.0048,0,0,0
82,-173.335,-0.0024,0,0,0
83,-173.335,-0.0036,0,0,0
84,-173.335,-0.0024,0,0,0
85,-173.335,-0.0012,0,0,0
86,-173.335,0.0012,0,0,0
87,-173.335,-0.0012,0,0,0
88,-173.335,0.0036,0,0,0
89,-173.335,0.0024,0,0,0
90,-173.335,0.0024,0,0,0
91,-173.335,-0.0012,0,0,0
92,-173.335,-0.0012,0,0,0
93,-173.335,0,0,0,0
94,-173.335,0.0036,0,0,0
95,-173.335,0,0,0,0
96,-173.335,0.0012,0,0,0
97,-173.335,0,0,0,0
98,-173.335,0,0,0,0
99,-173.335,-0.0012,0,0,0
100,-173.335,0,0,0,0
101,-173.335,-0.0024,0,0,0
102,-173.335,0,0,0,0
103,-173.335,-0.0048,0,0,0
104,-173.335,-0.0036,0,0,0
105,-173.335,0.0012,0,0,0
106,-173.335,0.0024,0,0,0
107,-173.335,0,0,0,0
108,-173.335,0.0024,0,0,0
109,-173.335,0.0012,0,0,0
110,-173.335,0,0,0,0
111,-173.335,-0.0012,0,0,0
112,-173.335,-0.0012,0,0,0
113,-173.335,-0.0036,0,0,0
114,-173.335,-0.0024,0,0,0
115,-173.335,0.0012,0,0,0
116,-173.335,0.0036,0,0,0
117,-173.335,-0.0012,0,0,0
118,-173.335,-0.0024,0,0,0
119,-173.335,0.0012,0,0,0
120,-173.335,-0.0012,0,0,0
121,-173.335,-0.0036,0,0,0
122,-173.335,0,0,0,0
123,-173.335,-0.0024,0,0,0
124,-173.335,0.0012,0,0,0
125,-173.335,0.0012,0,0,0
126,-173.335,0,0,0,0
127,-173.335,0,0,0,0
128,-173.335,0.0024,0,0,0
129,-173.335,-0.0036,0,0,0
130,-173.335,-0.0036,0,0,0
131,-173.335,-0.0036,0,0,0
132,-173.335,-0.0024,0,0,0
133,-173.335,-0.006,0,0,0
134,-173.335,-0.0024,0,0,0
135,-173.335,0.0012,0,0,0
136,-173.335,0,0,0,0
137,-173.335,0.0012,0,0,0
138,-173.335,0.0048,0,0,0
139,-173.335,0.0024,0,0,0
140,-173.335,0.0036,0,0,0
141,-173.335,0.0012,0,0,0
142,-173.335,0,0,0,0
143,-173.335,0.0024,0,0,0
144,-173.335,-0.0012,0,0,0
145,-173.335,-0.0012,0,0,0
146,-173.335,0.0036,0,0,0
147,-173.335,-0.0036,0,0,0
148,-173.335,-0.0012,0,0,0
149,-173.335,-0.0024,0,0,0
150,-173.335,-0.0012,0,0,0
151,-173.335,0.0024,0,0,0
152,-173.335,0.0012,0,0,0
153,-173.335,0.0012,0,0,0
154,-173.335,0,0,0,0
155,-173.335,0.0024,0,0,0
156,-173.335,-0.0024,0,0,0
157,-173.335,0.0012,0,0,0
158,-173.335,0.0012,0,0,0
159,-173.335,0,0,0,0
160,-173.335,-0.0012,0,0,0
161,-173.335,-0.0012,0,0,0
162,-173.335,0,0,0,0
163,-173.335,0.0012,0,0,0
164,-173.335,-0.0012,0,0,0
165,-173.335,0,0,0,0
166,-173.335,-0.0024,0,0,0
167,-173.335,0.0012,0,0,0
168,-173.335,-0.0012,0,0,0
169,-173.335,-0.0036,0,0,0
170,-173.335,-0.0012,0,0,0
171,-173.335,-0.0024,0,0,0
172,-173.335,-0.0012,0,0,0
173,-173.335,0,0,0,0
174,-173.335,0.0012,0,0,0
175,-173.335,0.0036,0,0,0
176,-173.335,-0.0036,0,0,0
177,-173.335,0.0012,0,0,0
178,-173.335,-0.0024,0,0,0
179,-173.335,0.0012,0,0,0
180,-173.335,-0.0012,0,0,0
181,-173.335,0.0012,0,0,0
182,-173.335,-0.0024,0,0,0
183,-173.335,0,0,0,0
184,-173.335,-0.0012,0,0,0
185,-173.335,0.0036,0,0,0
186,-173.335,-0.0036,0,0,0
187,-173.335,-0.0024,0,0,0
188,-173.335,-0.0024,0,0,0
189,-173.335,0,0,0,0
190,-173.335,-0.0024,0,0,0
191,-173.335,-0.0012,0,0,0
192,-173.335,-0.0048,0,0,0
193,-173.335,0,0,0,0
194,-173.335,-0.0012,0,0,0
195,-173.335,0,0,0,0
196,-173.335,0.0024,0,0,0
197,-173.335,-0.0036,0,0,0
198,-173.335,0.0012,0,0,0
199,-173.335,0,0,0,0
200,-173.335,0.0012,0,0,0
201,-173.335,-0.0024,0,0,0
202,-173.335,-0.0048,0,0,0
203,-173.335,-0.0024,0,0,0
204,-173.335,-0.0024,0,0,0
205,-173.335,0.0036,0,0,0
206,-173.335,-0.0024,0,0,0
207,-173.335,-0.0048,0,0,0
208,-173.335,0.0036,0,0,0
209,-173.335,-0.0024,0,0,0
210,-173.335,0,0,0,0
211,-173.335,0.0024,0,0,0
212,-173.335,0,0,0,0
213,-173.335,-0.0024,0,0,0
214,-173.335,0.0024,0,0,0
215,-173.335,0.0012,0,0,0
216,-173.335,0,0,0,0
217,-173.335,0,0,0,0
218,-173.335,0.0012,0,0,0
219,-173.335,-0.0012,0,0,0
220,-173.335,-0.0012,0,0,0
221,-173.335,-0.0012,0,0,0
222,-173.335,-0.0012,0,0,0
223,-173.335,-0.0012,0,0,0
224,-173.335,-0.0012,0,0,0
225,-173.335,0.0048,0,0,0
226,-173.335,0.0024,0,0,0
227,-173.335,0.0012,0,0,0
228,-173.335,-0.0012,0,0,0
229,-173.335,-0.0036,0,0,0
230,-173.335,-0.0036,0,0,0
231,-173.335,0,0,0,0
232,-173.335,-0.0012,0,0,0
233,-173.335,0.0012,0,0,0
234,-173.335,-0.0036,0,0,0
235,-173.335,-0.0012,0,0,0
236,-173.335,0.0012,0,0,0
237,-173.335,0.0012,0,0,0
238,-173.335,0,0,0,0
239,-173.335,0.0024,0,0,0
240,-173.335,-0.0012,0,0,0
241,-173.335,0,0,0,0
242,-173.335,0,0,0,0
243,-173.335,0.0012,0,0,0
244,-173.335,-0.0012,0,0,0
245,-173.335,-0.0012,0,0,0
246,-173.335,0,0,0,0
247,-173.335,-0.0024,0,0,0
248,-173.335,0.0036,0,0,0
249,-173.335,0,0,0,0
250,-173.335,-0.0012,0,0,0
251,-173.335,-0.0036,0,0,0
252,-173.335,-0.0012,0,0,0
253,-173.335,0.0012,0,0,0
254,-173.335,0.0024,0,0,0
255,-173.335,-0.0024,0,0,0
256,-173.335,-0.0012,0,0,0
257,-173.335,0,0,0,0
258,-173.335,0.0012,0,0,0
259,-173.335,0.0012,0,0,0
260,-173.335,-0.0024,0,0,0
261,-173.335,0.0012,0,0,0
262,-173.335,0.0012,0,0,0
263,-173.335,-0.0036,0,0,0
264,-173.335,0.0012,0,0,0
265,-173.335,0,0,0,0
266,-173.335,0,0,0,0
267,-173.335,-0.0012,0,0,0
268,-173.335,-0.0024,0,0,0
269,-173.335,0.0036,0,0,0
270,-173.335,0.0012,0,0,0
271,-173.335,0.0012,0,0,0
272,-173.335,0.0012,0,0,0
273,-173.335,-0.0012,0,0,0
274,-173.335,-0.0036,0,0,0
275,-173.335,-0.0036,0,0,0
276,-173.335,0,0,0,0
277,-173.335,0.0036,0,0,0
278,-173.335,-0.0012,0,0,0
279,-173.335,-0.0012,0,0,0
280,-173.335,0,0,0,0
281,-173.335,0.0012,0,0,0
282,-173.335,0.0048,0,0,0
283,-173.335,0,0,0,0
284,-173.335,-0.0012,0,0,0
285,-173.335,0.0012,0,0,0
286,-173.335,0,0,0,0
287,-173.335,0,0,0,0
288,-173.335,-0.0048,0,0,0
289,-173.335,-0.0012,0,0,0
290,-173.335,-0.0024,0,0,0
291,-173.335,0.0012,0,0,0
292,-173.335,0,0,0,0
293,-173.335,-0.0012,0,0,0
294,-173.335,0,0,0,0
295,-173.335,0.0012,0,0,0
296,-173.335,0.0012,0,0,0
297,-173.335,0,0,0,0
298,-173.335,0.0012,0,0,0
299,-173.335,0,0,0,0
300,-173.335,-0.0024,0,0,0
301,-173.335,-0.0024,0,0,0
302,-173.335,-0.0024,0,0,0
303,-173.335,-0.0024,0,0,0
304,-173.335,0.0024,0,0,0
305,-173.335,0,0,0,0
306,-173.335,-0.0024,0,0,0
307,-173.335,-0.0012,0,0,0
308,-173.335,0,0,0,0
309,-173.335,0.0012,0,0,0
310,-173.335,-0.0012,0,0,0
311,-173.335,0.0024,0,0,0
312,-173.335,-0.0024,0,0,0
313,-173.335,0.0012,0,0,0
314,-173.335,-0.0012,0,0,0
315,-173.335,-0.0012,0,0,0
316,-173.335,0.0012,0,0,0
317,-173.335,0.0012,0,0,0
318,-173.335,0.0012,0,0,0
319,-173.335,-0.0036,0,0,0
320,-173.335,-0.0024,0,0,0
321,-173.335,0,0,0,0
322,-173.335,0,0,0,0
323,-173.335,0,0,0,0
324,-173.335,0.0036,0,0,0
325,-173.335,-0.0012,0,0,0
326,-173.335,0.0012,0,0,0
327,-173.335,0,0,0,0
328,-173.335,0.0012,0,0,0
329,-173.335,-0.0024,0,0,0
330,-173.335,0,0,0,0
331,-173.335,0.0036,0,0,0
332,-173.335,0,0,0,0
333,-173.335,0.0012,0,0,0
334,-173.335,-0.0012,0,0,0
335,-173.335,0.0012,0,0,0
336,-173.335,0.0012,0,0,0
337,-173.335,-0.0024,0,0,0
338,-173.335,-0.0024,0,0,0
339,-173.335,0,0,0,0
340,-173.335,0.0012,0,0,0
341,-173.335,-0.0024,0,0,0
342,-173.335,-0.0024,0,0,0
343,-173.335,-0.0012,0,0,0
344,-173.335,0,0,0,0
345,-173.335,-0.0012,0,0,0
346,-173.335,0,0,0,0
347,-173.335,0,0,0,0
348,-173.335,0.0012,0,0,0
349,-173.335,0.0012,0,0,0
350,-173.335,-0.0012,0,0,0
351,-173.335,0.0024,0,0,0
352,-173.335,0.0048,0,0,0
353,-173.335,-0.0024,0,0,0
354,-173.335,0,0,0,0
355,-173.335,0.0012,0,0,0
356,-173.335,0.0024,0,0,0
357,-173.335,0,0,0,0
358,-173.335,0.0036,0,0,0
359,-173.335,-0.0036,0,0,0
360,-173.335,0,0,0,0
361,-173.335,0,0,0,0
362,-173.335,-0.0072,0,0,0
363,-173.335,0.0024,0,0,0
364,-173.335,-0.0012,0,0,0
365,-173.335,-0.0024,0,0,0
366,-173.335,0,0,0,0
367,-173.335,-0.0012,0,0,0
368,-173.335,0.0012,0,0,0
369,-173.335,-0.0012,0,0,0
370,-173.335,-0.0012,0,0,0
371,-173.335,0,0,0,0
372,-173.335,0.0024,0,0,0
373,-173.335,-0.0012,0,0,0
374,-173.335,0,0,0,0
375,-173.335,-0.0012,0,0,0
376,-173.335,-0.0012,0,0,0
377,-173.335,-0.0012,0,0,0
378,-173.335,0,0,0,0
379,-173.335,-0.0036,0,0,0
380,-173.335,0.0024,0,0,0
381,-173.335,0,0,0,0
382,-173.335,-0.0012,0,0,0
383,-173.335,-0.0012,0,0,0
384,-173.335,-0.0012,0,0,0
385,-173.335,-0.0012,0,0,0
386,-173.335,0.0024,0,0,0
387,-173.335,0.006,0,0,0
388,-173.335,-0.0012,0,0,0
389,-173.335,-0.0024,0,0,0
390,-173.335,0.0012,0,0,0
391,-173.335,0.0036,0,0,0
392,-173.335,0,0,0,0
393,-173.335,-0.0024,0,0,0
394,-173.335,0.0012,0,0,0
395,-173.335,0.0036,0,0,0
396,-173.335,0.0012,0,0,0
397,-173.335,-0.0024,0,0,0
398,-173.335,-0.0024,0,0,0
399,-173.335,-0.0012,0,0,0
400,-173.335,-0.0012,0,0,0
401,-173.335,0,0,0,0
402,-173.335,0.0012,0,0,0
403,-173.335,-0.0024,0,0,0
404,-173.335,0,0,0,0
405,-173.335,-0.0024,0,0,0
406,-173.335,0.0012,0,0,0
407,-173.335,0.0012,0,0,0
408,-173.335,0.0024,0,0,0
409,-173.335,0.0024,0,0,0
410,-173.335,0,0,0,0
411,-173.335,-0.0024,0,0,0
412,-173.335,0.0024,0,0,0
413,-173.335,0.0012,0,0,0
414,-173.335,0.0036,0,0,0
415,-173.335,0,0,0,0
416,-173.335,-0.0012,0,0,0
417,-173.335,0.0012,0,0,0
418,-173.335,-0.0036,0,0,0
419,-173.335,0,0,0,0
420,-173.335,0.0024,0,0,0
421,-173.335,0.0012,0,0,0
422,-173.335,-0.0048,0,0,0
423,-173.335,0.0036,0,0,0
424,-173.335,0.0048,0,0,0
425,-173.335,-0.0024,0,0,0
426,-173.335,-0.0024,0,0,0
427,-173.335,0,0,0,0
428,-173.335,0.0036,0,0,0
429,-173.335,0.0024,0,0,0
430,-173.335,-0.0024,0,0,0
431,-173.335,0,0,0,0
432,-173.335,-0.0012,0,0,0
433,-173.335,0.0012,0,0,0
