cnt,pos,speed,DTorque,DAC,STorque
0,-174.781,25.9356,-1,0,0
1,-174.364,22.8362,-1,0,0
2,-174.208,21.3628,-1,0,0
3,-174.124,20.5046,0,0,0
4,-174.063,20.0385,0,0,0
5,-174.005,19.1909,-1,0,0
6,-173.947,18.8071,0,0,0
7,-173.874,17.6925,-1,0,0
8,-173.839,17.5137,0,0,0
9,-173.805,17.1072,0,0,0
10,-173.788,16.6375,0,0,0
11,-173.723,15.9402,-1,0,0
12,-173.691,15.5194,0,0,0
13,-173.661,14.8745,0,0,0
14,-173.617,14.4632,-1,0,0
15,-173.575,13.7778,0,0,0
16,-173.548,13.3129,0,0,0
17,-173.522,12.8957,-1,0,0
18,-173.509,12.4677,0,0,0
19,-173.461,11.7859,0,0,0
20,-173.438,11.1076,0,0,0
21,-173.405,10.6427,0,0,0
22,-173.385,10.1361,0,0,0
23,-173.356,9.459,0,0,0
24,-173.346,9.0036,0,0,0
25,-173.329,8.5876,0,0,0
26,-173.312,8.1787,0,0,0
27,-173.296,7.7996,0,0,0
28,-173.273,7.3979,0,0,0
29,-173.252,6.7613,0,0,0
30,-173.245,6.3882,-1,0,0
31,-173.227,5.9615,0,0,0
32,-173.221,5.5705,0,0,0
33,-173.2,5.0662,-1,0,0
34,-173.195,4.705,0,0,0
35,-173.181,4.2294,0,0,0
36,-173.173,3.9123,0,0,0
37,-173.158,3.4391,0,0,0
38,-173.155,3.1685,0,0,0
39,-173.149,2.911,0,0,0
40,-173.143,2.7596,0,0,0
41,-173.136,2.3793,0,0,0
42,-173.131,1.9323,0,0,0
43,-173.126,1.6784,0,0,0
44,-173.124,1.3935,0,0,0
45,-173.12,0.9417,0,0,0
46,-173.119,0.6592,0,0,0
47,-173.117,0.3552,0,0,0
48,-173.117,0.056,0,0,0
49,-173.117,-0.2217,0,0,0
50,-173.118,-0.4434,0,0,0
51,-173.12,-0.6223,0,0,0
52,-173.121,-0.6664,0,0,0
53,-173.122,-0.6807,0,0,0
54,-173.123,-0.6759,0,0,0
55,-173.126,-0.6294,0,0,0
56,-173.127,-0.6115,0,0,0
57,-173.129,-0.5352,0,0,0
58,-173.129,-0.4697,0,0,0
59,-173.131,-0.3731,-1,0,0
60,-173.131,-0.3087,0,0,0
61,-173.132,-0.236,0,0,0
62,-173.132,-0.1633,0,0,0
63,-173.133,-0.056,0,0,0
64,-173.133,0.0393,0,0,0
65,-173.133,0.0799,0,0,0
66,-173.133,0.0918,0,0,0
67,-173.132,0.1013,0,0,0
68,-173.132,0.0858,0,0,0
69,-173.132,0.0548,0,0,0
70,-173.132,0.0215,0,0,0
71,-173.132,-0.0155,0,0,0
72,-173.132,-0.0405,0,0,0
73,-173.132,-0.056,0,0,0
74,-173.132,-0.0501,0,0,0
75,-173.132,-0.0358,0,0,0
76,-173.132,-0.0179,0,0,0
77,-173.132,0.0072,0,0,0
78,-173.132,0.0155,0,0,0
79,-173.132,0.0191,0,0,0
80,-173.132,0.0143,0,0,0
81,-173.132,0.0107,0,0,0
82,-173.132,-0.0048,0,0,0
83,-173.132,-0.006,0,0,0
84,-173.132,-0.0119,0,0,0
85,-173.132,-0.0095,0,0,0
86,-173.132,0.006,0,0,0
87,-173.132,0.006,0,0,0
88,-173.132,0.0012,0,0,0
89,-173.132,-0.0024,0,0,0
90,-173.132,0.0024,0,0,0
91,-173.132,0.0036,0,0,0
92,-173.132,0.0012,0,0,0
93,-173.132,-0.0024,0,0,0
94,-173.132,-0.0036,0,0,0
95,-173.132,-0.0024,0,0,0
96,-173.132,0,0,0,0
97,-173.132,-0.0012,0,0,0
98,-173.132,0,0,0,0
99,-173.132,-0.0012,0,0,0
100,-173.132,-0.0036,0,0,0
101,-173.132,-0.0012,0,0,0
102,-173.132,-0.0012,0,0,0
103,-173.132,0.0024,0,0,0
104,-173.132,0.0024,0,0,0
105,-173.132,0.0012,0,0,0
106,-173.132,-0.0012,0,0,0
107,-173.132,0,0,0,0
108,-173.132,0.0012,0,0,0
109,-173.132,0,0,0,0
110,-173.132,0,0,0,0
111,-173.132,0,0,0,0
112,-173.132,0.0024,0,0,0
113,-173.132,0,0,0,0
114,-173.132,0,0,0,0
115,-173.132,0,0,0,0
116,-173.132,-0.0024,0,0,0
117,-173.132,0,0,0,0
118,-173.132,-0.0024,0,0,0
119,-173.132,0,0,0,0
120,-173.132,-0.0024,0,0,0
121,-173.132,-0.0024,0,0,0
122,-173.132,0,0,0,0
123,-173.132,0.0024,0,0,0
124,-173.132,-0.0048,0,0,0
125,-173.132,-0.0024,0,0,0
126,-173.132,-0.006,0,0,0
127,-173.132,-0.0024,0,0,0
128,-173.132,0.0036,0,0,0
129,-173.132,0.0036,0,0,0
130,-173.132,0.0024,0,0,0
131,-173.132,0,0,0,0
132,-173.132,0,0,0,0
133,-173.132,-0.0024,0,0,0
134,-173.132,0,0,0,0
135,-173.132,0.0024,0,0,0
136,-173.132,0.0024,0,0,0
137,-173.132,-0.0024,0,0,0
138,-173.132,0,0,0,0
139,-173.132,0.0012,0,0,0
140,-173.132,0.0024,0,0,0
141,-173.132,0.0048,0,0,0
142,-173.132,0.0036,0,0,0
143,-173.132,0,0,0,0
144,-173.132,-0.0012,0,0,0
145,-173.132,-0.0012,0,0,0
146,-173.132,-0.0024,0,0,0
147,-173.132,-0.0048,0,0,0
148,-173.132,-0.0024,0,0,0
149,-173.132,-0.0036,0,0,0
150,-173.132,0.0012,0,0,0
151,-173.132,0.0012,0,0,0
152,-173.132,0.0012,0,0,0
153,-173.132,0.0048,0,0,0
154,-173.132,-0.0012,0,0,0
155,-173.132,0.0012,0,0,0
156,-173.132,0.0012,0,0,0
157,-173.132,0,0,0,0
158,-173.132,-0.0036,0,0,0
159,-173.132,-0.0012,0,0,0
160,-173.132,-0.0024,0,0,0
161,-173.132,-0.0036,0,0,0
162,-173.132,-0.0012,0,0,0
163,-173.132,-0.0024,0,0,0
164,-173.132,-0.0024,0,0,0
165,-173.132,0.0036,0,0,0
166,-173.132,0.0036,0,0,0
167,-173.132,0.0024,0,0,0
168,-173.132,-0.0024,0,0,0
169,-173.132,-0.0012,0,0,0
170,-173.132,0.0012,0,0,0
171,-173.132,0,0,0,0
172,-173.132,0,0,0,0
173,-173.132,-0.0012,0,0,0
174,-173.132,0.0012,0,0,0
175,-173.132,0.0024,0,0,0
176,-173.132,0,0,0,0
177,-173.132,-0.0012,0,0,0
178,-173.132,0.0012,0,0,0
179,-173.132,0,0,0,0
180,-173.132,0,0,0,0
181,-173.132,0,0,0,0
182,-173.132,0,0,0,0
183,-173.132,0.0012,0,0,0
184,-173.132,-0.0036,0,0,0
185,-173.132,0.0012,0,0,0
186,-173.132,-0.0048,0,0,0
187,-173.132,-0.0048,0,0,0
188,-173.132,-0.0036,0,0,0
189,-173.132,-0.0036,0,0,0
190,-173.132,-0.0036,0,0,0
191,-173.132,0,0,0,0
192,-173.132,0.0024,0,0,0
193,-173.132,0.0012,0,0,0
194,-173.132,0,0,0,0
195,-173.132,0.0012,0,0,0
196,-173.132,0,0,0,0
197,-173.132,0.0036,0,0,0
198,-173.132,0,0,0,0
199,-173.132,0.0012,0,0,0
200,-173.132,0.0024,0,0,0
201,-173.132,0.0036,0,0,0
202,-173.132,0.0012,0,0,0
203,-173.132,0,0,0,0
204,-173.132,-0.0024,0,0,0
205,-173.132,-0.0012,0,0,0
206,-173.132,0.0012,0,0,0
207,-173.132,0.0012,0,0,0
208,-173.132,0,0,0,0
209,-173.132,0.0012,0,0,0
210,-173.132,0,0,0,0
211,-173.132,-0.0036,0,0,0
212,-173.132,-0.0012,0,0,0
213,-173.132,0.0012,0,0,0
214,-173.132,-0.0012,0,0,0
215,-173.132,-0.0012,0,0,0
216,-173.132,-0.0024,0,0,0
217,-173.132,0.0012,0,0,0
218,-173.132,0,0,0,0
219,-173.132,0.0024,0,0,0
220,-173.132,0.0036,0,0,0
221,-173.132,0.0012,0,0,0
222,-173.132,-0.0024,0,0,0
223,-173.132,-0.0024,0,0,0
224,-173.132,-0.0024,0,0,0
225,-173.132,0.0012,0,0,0
226,-173.132,0.0024,0,0,0
227,-173.132,0.0012,0,0,0
228,-173.132,0.0012,0,0,0
229,-173.132,0.0024,0,0,0
230,-173.132,0.0036,0,0,0
231,-173.132,0,0,0,0
232,-173.132,-0.0036,0,0,0
233,-173.132,-0.0024,0,0,0
234,-173.132,0,0,0,0
235,-173.132,0.0048,0,0,0
236,-173.132,0.0024,0,0,0
237,-173.132,0,0,0,0
238,-173.132,-0.0012,0,0,0
239,-173.132,-0.0012,0,0,0
240,-173.132,0,0,0,0
241,-173.132,0.0048,0,0,0
242,-173.132,0.0012,0,0,0
243,-173.132,-0.0012,0,0,0
244,-173.132,0,0,0,0
245,-173.132,-0.0036,0,0,0
246,-173.132,-0.0024,0,0,0
247,-173.132,0.0036,0,0,0
248,-173.132,0.0083,0,0,0
249,-173.132,0,0,0,0
250,-173.132,-0.0036,0,0,0
251,-173.132,-0.0036,0,0,0
252,-173.132,0.0024,0,0,0
253,-173.132,0.0012,0,0,0
254,-173.132,-0.0012,0,0,0
255,-173.132,-0.0024,0,0,0
256,-173.132,-0.0012,0,0,0
257,-173.132,-0.0012,0,0,0
258,-173.132,0,0,0,0
259,-173.132,0.0024,0,0,0
260,-173.132,0.0024,0,0,0
261,-173.132,0,0,0,0
262,-173.132,-0.0024,0,0,0
263,-173.132,0.0048,0,0,0
264,-173.132,-0.0012,0,0,0
265,-173.132,-0.0024,0,0,0
266,-173.132,0,0,0,0
267,-173.132,0,0,0,0
268,-173.132,0.0012,0,0,0
269,-173.132,0.0012,0,0,0
270,-173.132,0.0012,0,0,0
