cnt,pos,speed,DTorque,DAC,STorque
0,-174.555,-12.1339,0,0,0
1,-174.72,-9.8643,0,0,0
2,-174.767,-9.0429,0,0,0
3,-174.828,-8.367,0,0,0
4,-174.845,-8.2037,0,0,0
5,-174.877,-7.92,0,0,0
6,-174.893,-7.7448,0,0,0
7,-174.916,-7.4372,0,0,0
8,-174.93,-7.2847,0,0,0
9,-174.952,-7.1309,0,0,0
10,-174.959,-7.0045,0,0,0
11,-174.987,-6.6815,0,0,0
12,-175,-6.5587,0,0,0
13,-175.013,-6.2869,0,0,0
14,-175.025,-6.0628,0,0,0
15,-175.055,-5.4501,0,0,0
16,-175.065,-5.1902,0,0,0
17,-175.085,-4.6824,0,0,0
18,-175.095,-4.4488,0,0,0
19,-175.107,-4.1686,0,0,0
20,-175.111,-3.8968,0,0,0
21,-175.126,-3.3962,0,0,0
22,-175.133,-3.1232,0,0,0
23,-175.139,-2.8907,0,0,0
24,-175.145,-2.5939,0,0,0
25,-175.15,-2.346,0,0,0
26,-175.156,-1.9013,0,0,0
27,-175.16,-1.6117,0,0,0
28,-175.164,-1.285,0,0,0
29,-175.166,-0.9918,0,0,0
30,-175.169,-0.3934,0,0,0
31,-175.169,-0.1025,0,0,0
32,-175.169,0.1705,0,0,0
33,-175.169,0.3874,0,0,0
34,-175.166,0.596,0,0,0
35,-175.16,-0.0024,0,0,0
36,-175.159,0.0215,0,0,0
37,-175.159,0.0024,0,0,0
38,-175.159,-0.0155,0,0,0
39,-175.159,0.0024,0,0,0
40,-175.159,0.0036,0,0,0
41,-175.159,0.0072,0,0,0
42,-175.159,0.0072,0,0,0
43,-175.159,0.0036,0,0,0
44,-175.159,-0.0095,0,0,0
45,-175.159,-0.006,0,0,0
46,-175.159,0,0,0,0
47,-175.159,0.0036,0,0,0
48,-175.159,0.0036,0,0,0
49,-175.159,0,0,0,0
50,-175.159,0.0024,0,0,0
51,-175.159,0.0012,0,0,0
52,-175.159,0.006,0,0,0
53,-175.159,0.0083,0,0,0
54,-175.159,0.0036,0,0,0
55,-175.159,-0.0024,0,0,0
56,-175.159,-0.0048,0,0,0
57,-175.159,-0.0072,0,0,0
58,-175.159,-0.0095,0,0,0
59,-175.159,-0.0072,0,0,0
60,-175.159,-0.0036,0,0,0
61,-175.159,-0.0012,0,0,0
62,-175.159,0,0,0,0
63,-175.159,0.0024,0,0,0
64,-175.159,-0.0024,0,0,0
65,-175.159,0.0012,0,0,0
66,-175.159,0.0012,0,0,0
67,-175.159,0.0012,0,0,0
68,-175.159,0.0036,0,0,0
69,-175.159,0.0095,0,0,0
70,-175.159,0.0083,0,0,0
71,-175.159,0.0048,0,0,0
72,-175.159,-0.0036,0,0,0
73,-175.159,-0.0036,0,0,0
74,-175.159,-0.0012,0,0,0
75,-175.159,0,0,0,0
76,-175.159,0,0,0,0
77,-175.159,0.0012,0,0,0
78,-175.159,-0.0012,0,0,0
79,-175.159,0.0036,0,0,0
80,-175.159,0,0,0,0
81,-175.159,0.0024,0,0,0
82,-175.159,-0.0036,0,0,0
83,-175.159,-0.0024,0,0,0
84,-175.159,0,0,0,0
85,-175.159,-0.0036,0,0,0
86,-175.159,-0.0012,0,0,0
87,-175.159,0.0024,0,0,0
88,-175.159,-0.0012,0,0,0
89,-175.159,0.0024,0,0,0
90,-175.159,0,0,0,0
91,-175.159,-0.0012,0,0,0
92,-175.159,-0.0012,0,0,0
93,-175.159,0.0012,0,0,0
94,-175.159,0.0024,0,0,0
95,-175.159,0,0,0,0
96,-175.159,-0.0024,0,0,0
97,-175.159,0.0012,0,0,0
