cnt,pos,speed,DTorque,DAC,STorque
0,-244.872,-9.8082,61,0,0
1,-244.947,-5.1735,43,0,0
2,-244.972,-3.1589,29,0,0
3,-244.985,-1.9931,20,0,0
4,-244.99,-1.0919,12,0,0
5,-244.994,-0.3338,0,0,0
6,-244.994,0.0525,-6,0,0
7,-244.994,0.1836,-12,0,0
8,-244.993,0.1931,-14,0,0
9,-244.992,0.2229,-17,0,0
10,-244.992,0.2086,-18,0,0
11,-244.992,0.0966,-18,0,0
12,-244.992,-0.1454,-16,0,0
13,-244.992,-0.2432,-13,0,0
14,-244.993,-0.1538,-14,0,0
15,-244.993,-0.0215,-16,0,0
16,-244.993,-0.0083,-17,0,0
17,-244.993,-0.0083,-17,0,0
18,-244.993,-0.006,-17,0,0
19,-244.993,-0.0155,-18,0,0
20,-244.993,-0.0238,-18,0,0
21,-244.993,-0.0346,-18,0,0
22,-244.993,-0.0584,-18,0,0
23,-244.994,-0.0763,-17,0,0
24,-244.994,-0.0799,-18,0,0
25,-244.994,-0.0787,-18,0,0
26,-244.994,-0.0668,-18,0,0
27,-244.994,-0.0393,-18,0,0
28,-244.995,-0.037,-19,0,0
29,-244.995,-0.0465,-18,0,0
30,-244.995,-0.0513,-18,0,0
31,-244.995,-0.0465,-19,0,0
32,-244.995,-0.0453,-19,0,0
33,-244.995,-0.0501,-19,0,0
34,-244.995,-0.0584,-19,0,0
35,-244.995,-0.0727,-19,0,0
36,-244.995,-0.0858,-18,0,0
37,-244.996,-0.1097,-18,0,0
38,-244.996,-0.1216,-18,0,0
39,-244.996,-0.1275,-18,0,0
40,-244.997,-0.1264,-17,0,0
41,-244.997,-0.1299,-17,0,0
42,-244.997,-0.1299,-17,0,0
43,-244.998,-0.124,-17,0,0
44,-244.998,-0.1144,-17,0,0
45,-244.998,-0.0751,-17,0,0
46,-244.999,-0.0572,-17,0,0
47,-244.999,-0.0322,-17,0,0
48,-244.999,-0.0298,-17,0,0
49,-244.999,-0.0131,-17,0,0
50,-244.999,-0.0095,-18,0,0
51,-244.999,0,-18,0,0
52,-244.999,-0.0024,-18,0,0
53,-244.999,-0.0024,-18,0,0
54,-244.999,-0.006,-18,0,0
55,-244.999,-0.0119,-18,0,0
56,-244.999,-0.0155,-18,0,0
57,-244.999,-0.0179,-18,0,0
58,-244.999,-0.0179,-18,0,0
59,-244.999,-0.0215,-18,0,0
60,-244.999,-0.0226,-18,0,0
61,-244.999,-0.0298,-18,0,0
62,-244.999,-0.0274,-17,0,0
63,-244.999,-0.0238,-18,0,0
64,-244.999,-0.0155,-18,0,0
65,-244.999,-0.0191,-18,0,0
66,-244.999,-0.0095,-18,0,0
67,-244.999,-0.0095,-18,0,0
68,-244.999,-0.0072,-18,0,0
69,-244.999,-0.0083,-18,0,0
70,-244.999,-0.0072,-18,0,0
