cnt,pos,speed,DTorque,DAC,STorque
0,-174.873,26.8451,-1,0,0
1,-174.561,24.7781,-1,0,0
2,-174.439,23.7016,-1,0,0
3,-174.322,22.8994,0,0,0
4,-174.276,22.3773,-1,0,0
5,-174.188,21.4844,0,0,0
6,-174.124,21.0732,-1,0,0
7,-174.003,19.6773,0,0,0
8,-173.964,19.0407,0,0,0
9,-173.926,18.5603,-1,0,0
10,-173.836,17.6961,0,0,0
11,-173.801,16.9737,0,0,0
12,-173.751,16.0498,-1,0,0
13,-173.687,15.5849,0,0,0
14,-173.641,14.7648,0,0,0
15,-173.598,14.1843,0,0,0
16,-173.542,13.3248,0,0,0
17,-173.516,12.9255,0,0,0
18,-173.478,12.3104,0,0,0
19,-173.454,11.8514,0,0,0
20,-173.419,11.2125,-1,0,0
21,-173.396,10.7416,0,0,0
22,-173.375,10.3327,0,0,0
23,-173.355,9.9251,0,0,0
24,-173.307,8.9166,0,0,0
25,-173.29,8.4564,0,0,0
26,-173.257,7.5779,0,0,0
27,-173.221,6.7947,0,0,0
28,-173.208,6.219,0,0,0
29,-173.179,5.5013,0,0,0
30,-173.159,4.8004,0,0,0
31,-173.15,4.3629,0,0,0
32,-173.133,3.6322,0,0,0
33,-173.126,3.3008,0,0,0
34,-173.111,2.5927,0,0,0
35,-173.105,2.1481,0,0,0
36,-173.098,1.4519,0,0,0
37,-173.095,1.1313,0,0,0
38,-173.093,0.4315,0,0,0
39,-173.092,-0.0465,0,0,0
40,-173.093,-0.4303,0,0,0
41,-173.094,-0.5293,0,0,0
42,-173.096,-0.72,0,0,0
43,-173.098,-0.7283,0,0,0
44,-173.099,-0.7415,-1,0,0
45,-173.101,-0.7164,0,0,0
46,-173.104,-0.6878,0,0,0
47,-173.105,-0.6544,0,0,0
48,-173.107,-0.6091,0,0,0
49,-173.107,-0.5436,0,0,0
50,-173.109,-0.4685,-1,0,0
51,-173.11,-0.3815,-1,0,0
52,-173.111,-0.3147,0,0,0
53,-173.111,-0.2456,0,0,0
54,-173.112,-0.1323,0,0,0
55,-173.112,-0.0644,0,0,0
56,-173.113,0.006,0,0,0
57,-173.112,0.0584,0,0,0
58,-173.112,0.0608,0,0,0
59,-173.112,0.0381,0,0,0
60,-173.112,0.0036,0,0,0
61,-173.112,-0.0393,0,0,0
62,-173.112,-0.0441,0,0,0
63,-173.112,-0.0381,0,0,0
64,-173.112,-0.0286,0,0,0
65,-173.112,-0.0012,0,0,0
66,-173.112,0.0167,0,0,0
67,-173.112,0.0226,0,0,0
68,-173.112,0.0179,0,0,0
69,-173.112,0.0119,0,0,0
70,-173.112,-0.0072,0,0,0
71,-173.112,-0.0107,0,0,0
72,-173.112,-0.0083,0,0,0
73,-173.112,0,0,0,0
74,-173.112,0.0072,0,0,0
75,-173.112,0.0083,0,0,0
76,-173.112,0.0024,0,0,0
77,-173.112,-0.0024,0,0,0
78,-173.112,-0.0048,0,0,0
79,-173.112,0,0,0,0
80,-173.112,0.0024,0,0,0
81,-173.112,0.006,0,0,0
82,-173.112,0.0024,0,0,0
83,-173.112,-0.0024,0,0,0
84,-173.112,-0.0048,0,0,0
85,-173.112,-0.0012,0,0,0
86,-173.112,0.0012,0,0,0
87,-173.112,0.0012,0,0,0
88,-173.112,-0.0036,0,0,0
89,-173.112,-0.0024,0,0,0
90,-173.112,-0.0024,0,0,0
91,-173.112,0.0024,0,0,0
92,-173.112,0.0048,0,0,0
93,-173.112,0.0024,0,0,0
94,-173.112,0,0,0,0
95,-173.112,-0.0024,0,0,0
96,-173.112,0.0024,0,0,0
97,-173.112,0.0024,0,0,0
98,-173.112,0,0,0,0
99,-173.112,0.0012,0,0,0
100,-173.112,0,0,0,0
101,-173.112,0,0,0,0
102,-173.112,0.0024,0,0,0
103,-173.112,-0.0024,0,0,0
104,-173.112,-0.0048,0,0,0
105,-173.112,-0.0024,0,0,0
106,-173.112,-0.0024,0,0,0
107,-173.112,-0.0024,0,0,0
108,-173.112,-0.0012,0,0,0
109,-173.112,-0.0012,0,0,0
110,-173.112,0.0024,0,0,0
111,-173.112,0,0,0,0
112,-173.112,0.0012,0,0,0
113,-173.112,0,0,0,0
114,-173.112,-0.0012,0,0,0
115,-173.112,-0.0083,0,0,0
116,-173.112,0,0,0,0
117,-173.112,0.006,0,0,0
118,-173.112,0.0024,0,0,0
119,-173.112,0.0012,0,0,0
120,-173.112,0.0012,0,0,0
121,-173.112,-0.0012,0,0,0
122,-173.112,0.0012,0,0,0
123,-173.112,0.0036,0,0,0
124,-173.112,0.0036,0,0,0
125,-173.112,-0.0048,0,0,0
126,-173.112,-0.0072,0,0,0
127,-173.112,-0.0024,0,0,0
128,-173.112,0,0,0,0
129,-173.112,-0.0012,0,0,0
130,-173.112,-0.0024,0,0,0
131,-173.112,0.0012,0,0,0
132,-173.112,0.0024,0,0,0
133,-173.112,-0.0012,0,0,0
134,-173.112,-0.0036,0,0,0
135,-173.112,-0.0036,0,0,0
136,-173.112,0,0,0,0
137,-173.112,-0.0012,0,0,0
138,-173.112,0.0012,0,0,0
139,-173.112,0.0024,0,0,0
140,-173.112,0,0,0,0
141,-173.112,-0.0012,0,0,0
142,-173.112,0.0024,0,0,0
143,-173.112,0,0,0,0
144,-173.112,-0.0012,0,0,0
145,-173.112,0.0012,0,0,0
146,-173.112,-0.0036,0,0,0
147,-173.112,-0.0036,0,0,0
148,-173.112,0,0,0,0
149,-173.112,0.0036,0,0,0
150,-173.112,0.0024,0,0,0
151,-173.112,-0.0024,0,0,0
152,-173.112,-0.0048,0,0,0
153,-173.112,-0.0012,0,0,0
154,-173.112,-0.0012,0,0,0
155,-173.112,0,0,0,0
156,-173.112,0.0012,0,0,0
157,-173.112,0.0012,0,0,0
158,-173.112,0.0024,0,0,0
159,-173.112,-0.0024,0,0,0
160,-173.112,-0.0012,0,0,0
161,-173.112,0.0036,0,0,0
162,-173.112,0,0,0,0
163,-173.112,-0.0012,0,0,0
164,-173.112,0,0,0,0
165,-173.112,0.0036,0,0,0
166,-173.112,0.0048,0,0,0
167,-173.112,0,0,0,0
168,-173.112,-0.0012,0,0,0
169,-173.112,0,0,0,0
170,-173.112,-0.0012,0,0,0
171,-173.112,-0.0024,0,0,0
172,-173.112,0,0,0,0
173,-173.112,0.0024,0,0,0
174,-173.112,0.0024,0,0,0
175,-173.112,0.0024,0,0,0
176,-173.112,0.0024,0,0,0
177,-173.112,0,0,0,0
178,-173.112,0,0,0,0
179,-173.112,0.0012,0,0,0
180,-173.112,-0.0036,0,0,0
181,-173.112,-0.0072,0,0,0
182,-173.112,0,0,0,0
183,-173.112,0.0012,0,0,0
184,-173.112,0.0036,0,0,0
185,-173.112,-0.0012,0,0,0
186,-173.112,0.0024,0,0,0
187,-173.112,0.0012,0,0,0
188,-173.112,0.0012,0,0,0
189,-173.112,0,0,0,0
190,-173.112,0,0,0,0
191,-173.112,-0.0024,0,0,0
192,-173.112,0.0036,0,0,0
193,-173.112,0.0024,0,0,0
194,-173.112,0,0,0,0
195,-173.112,0,0,0,0
196,-173.112,0.0024,0,0,0
197,-173.112,0.0012,0,0,0
198,-173.112,-0.0036,0,0,0
199,-173.112,-0.0036,0,0,0
200,-173.112,0.0012,0,0,0
201,-173.112,0.0036,0,0,0
202,-173.112,0,0,0,0
203,-173.112,0,0,0,0
204,-173.112,-0.0024,0,0,0
205,-173.112,-0.0036,0,0,0
206,-173.112,0,0,0,0
207,-173.112,-0.0012,0,0,0
208,-173.112,-0.0036,0,0,0
209,-173.112,-0.0012,0,0,0
210,-173.112,0.0024,0,0,0
211,-173.112,-0.0012,0,0,0
212,-173.112,0,0,0,0
213,-173.112,-0.0024,0,0,0
214,-173.112,-0.0012,0,0,0
215,-173.112,0.0012,0,0,0
216,-173.112,-0.0012,0,0,0
217,-173.112,-0.0024,0,0,0
218,-173.112,-0.0012,0,0,0
219,-173.112,-0.0012,0,0,0
220,-173.112,0,0,0,0
221,-173.112,-0.0012,0,0,0
