cnt,pos,speed,DTorque,DAC,STorque
0,-175.002,29.265,-1,0,0
1,-174.663,27.0525,-1,0,0
2,-174.53,26.044,-1,0,0
3,-174.427,25.2048,0,0,0
4,-174.352,24.4586,-1,0,0
5,-174.256,23.53,-1,0,0
6,-174.186,23.0639,-1,0,0
7,-174.14,22.4238,0,0,0
8,-174.052,21.7097,-1,0,0
9,-173.988,20.8657,0,0,0
10,-173.926,20.1457,-1,0,0
11,-173.847,19.1742,0,0,0
12,-173.79,18.5341,0,0,0
13,-173.717,17.6341,-1,0,0
14,-173.682,17.2181,0,0,0
15,-173.615,16.5732,-1,0,0
16,-173.598,16.1071,-1,0,0
17,-173.535,15.4204,0,0,0
18,-173.49,14.5431,0,0,0
19,-173.447,13.8648,0,0,0
20,-173.393,13.1186,0,0,0
21,-173.332,11.9492,0,0,0
22,-173.308,11.5117,0,0,0
23,-173.264,10.4329,0,0,0
24,-173.234,9.7546,0,0,0
25,-173.196,8.9166,0,0,0
26,-173.178,8.5447,0,0,0
27,-173.145,8.0118,0,0,0
28,-173.122,7.3168,0,0,0
29,-173.094,6.5825,0,0,0
30,-173.069,6.0545,0,0,0
31,-173.057,5.6849,0,0,0
32,-173.046,5.1795,0,0,0
33,-173.022,4.4094,0,0,0
34,-173.009,4.1114,0,0,0
35,-172.998,3.5225,0,0,0
36,-172.991,3.2507,0,0,0
37,-172.982,2.9193,0,0,0
38,-172.976,2.5117,0,0,0
39,-172.965,1.9252,0,0,0
40,-172.962,1.4627,0,0,0
41,-172.958,1.1217,0,0,0
42,-172.957,0.7915,0,0,0
43,-172.955,0.2968,0,0,0
44,-172.955,-0.025,0,0,0
45,-172.956,-0.4113,0,0,0
46,-172.956,-0.5996,0,0,0
47,-172.959,-0.7164,0,0,0
48,-172.96,-0.7343,0,0,0
49,-172.962,-0.7486,0,0,0
50,-172.962,-0.7248,0,0,0
51,-172.965,-0.6771,0,0,0
52,-172.968,-0.5674,0,0,0
53,-172.969,-0.4721,-1,0,0
54,-172.97,-0.4113,-1,0,0
55,-172.972,-0.2813,-1,0,0
56,-172.972,-0.1526,0,0,0
57,-172.973,0.0477,0,0,0
58,-172.972,0.1073,0,0,0
59,-172.972,0.118,0,0,0
60,-172.972,0.0977,-1,0,0
61,-172.971,0.0441,0,0,0
62,-172.971,-0.0167,0,0,0
63,-172.971,-0.0513,0,0,0
64,-172.972,-0.0489,0,0,0
65,-172.972,-0.025,0,0,0
66,-172.972,0.0191,0,0,0
67,-172.972,0.0167,0,0,0
68,-172.972,0.0072,0,0,0
69,-172.972,-0.0072,0,0,0
70,-172.972,-0.0143,0,0,0
71,-172.972,-0.0024,0,0,0
72,-172.972,0.0083,0,0,0
73,-172.972,0.0048,0,0,0
74,-172.972,-0.0048,0,0,0
75,-172.972,-0.006,0,0,0
76,-172.972,-0.0012,0,0,0
77,-172.972,0.0048,0,0,0
78,-172.972,0.0048,0,0,0
79,-172.972,0,0,0,0
80,-172.972,-0.0036,0,0,0
81,-172.972,-0.0072,0,0,0
82,-172.972,-0.006,0,0,0
83,-172.972,0.0012,0,0,0
84,-172.972,0.0024,0,0,0
85,-172.972,0,0,0,0
