cnt,pos,speed,DTorque,DAC,STorque
0,-176.025,-81.2148,58,0,0
1,-177.303,-61.2443,40,0,0
2,-177.653,-55.9527,11,0,0
3,-177.927,-53.4554,-9,0,0
4,-178.086,-52.4266,-20,0,0
5,-178.295,-51.6124,-31,0,0
6,-178.449,-51.4432,-36,0,0
7,-178.654,-51.0152,-39,0,0
8,-178.807,-50.9592,-40,0,0
9,-179.011,-50.9818,-41,0,0
10,-179.113,-50.9973,-41,0,0
11,-179.419,-51.0987,-37,0,0
12,-179.572,-51.1392,-34,0,0
13,-179.777,-51.1034,-33,0,0
14,-179.879,-50.9687,-32,0,0
15,-179.981,-51.0021,-32,0,0
16,-180.032,-50.9568,-31,0,0
17,-180.338,-51.169,-25,0,0
18,-180.492,-51.5052,-20,0,0
19,-180.749,-51.2369,-15,0,0
20,-180.851,-50.9735,-16,0,0
21,-181.055,-50.8972,-15,0,0
22,-181.208,-50.8281,-14,0,0
23,-181.411,-50.5575,-14,0,0
24,-181.512,-50.4323,-14,0,0
25,-181.713,-50.2845,-14,0,0
26,-181.814,-50.1891,-15,0,0
27,-182.014,-50.0711,-16,0,0
28,-182.164,-49.9054,-18,0,0
29,-182.363,-49.7612,-20,0,0
30,-182.463,-49.6062,-23,0,0
31,-182.611,-49.493,-25,0,0
32,-182.809,-49.3428,-29,0,0
33,-183.006,-49.3201,-32,0,0
34,-183.203,-49.3368,-35,0,0
35,-183.351,-49.338,-36,0,0
36,-183.499,-49.2462,-39,0,0
37,-183.598,-49.2093,-43,0,0
38,-183.795,-49.3654,-43,0,0
39,-183.943,-49.5323,-44,0,0
40,-184.092,-49.6003,-45,0,0
41,-184.291,-49.7314,-44,0,0
42,-184.44,-49.8577,-45,0,0
43,-184.589,-49.8601,-46,0,0
44,-184.789,-49.8863,-46,0,0
45,-184.939,-49.9245,-47,0,0
46,-185.038,-49.965,-46,0,0
47,-185.239,-50.0437,-47,0,0
48,-185.389,-50.1331,-46,0,0
49,-185.439,-50.1486,-46,0,0
50,-185.539,-50.1367,-47,0,0
51,-185.74,-50.201,-47,0,0
52,-185.84,-50.1856,-46,0,0
53,-185.941,-50.1319,-46,0,0
54,-186.141,-50.2106,-46,0,0
55,-186.342,-50.2928,-45,0,0
56,-186.443,-50.3405,-44,0,0
57,-186.594,-50.2916,-44,0,0
58,-186.745,-50.2368,-44,0,0
59,-186.845,-50.2857,-44,0,0
60,-186.996,-50.2547,-44,0,0
61,-187.046,-50.2583,-45,0,0
62,-187.248,-50.2905,-43,0,0
63,-187.348,-50.3155,-42,0,0
64,-187.449,-50.3691,-43,0,0
65,-187.55,-50.3691,-41,0,0
66,-187.751,-50.3667,-41,0,0
67,-187.852,-50.2547,-41,0,0
68,-188.003,-50.2499,-40,0,0
69,-188.053,-50.306,-41,0,0
70,-188.254,-50.3286,-39,0,0
71,-188.355,-50.3465,-38,0,0
72,-188.456,-50.4228,-38,0,0
73,-188.556,-50.4085,-36,0,0
74,-188.758,-50.4395,-35,0,0
75,-188.859,-50.3083,-34,0,0
