cnt,pos,speed,DTorque,STorque,Force
3084,118,0.0012,-5,0.2,-2
3085,118,-0.0012,-5,0.2,-2
3086,118,0.0024,-5,0.2,-2
3087,118,0,-5,0.2,-2
3088,118,0.0012,-5,0.2,-2
3089,118,0.0012,-5,0.2,-2
3090,118,-0.0012,-5,0.2,-2
3091,118,-0.0012,-5,0.2,-2
3092,118,0.0012,-5,0.2,-2
3093,118,0.0024,-5,0.2,-2
3094,118,-0.0012,-5,0.2,-2
3095,118,0.0024,-5,0.2,-2
3096,118,-0.0048,-5,0.2,-2
3097,118,-0.0036,-5,0.2,-2
3098,118,-0.0036,-5,0.2,-2
3099,118,0.0036,-5,0.2,-2
3100,118,0.0012,-5,0.2,-2
3101,118,0,-5,0.2,-2
3102,118,-0.0024,-5,0.2,-2
3103,118,0,-5,0.2,-2
3104,118,-0.0012,-5,0.2,-2
3105,118,0.0012,-5,0.2,-2
3106,118,0.0048,-5,0.2,-2
3107,118,0.0012,-5,0.2,-2
3108,118,0.0012,-5,0.2,-2
3109,118,0,-5,0.2,-2
3110,118,0,-5,0.2,-2
3111,118,0.0036,-5,0.2,-2
3112,118,-0.0024,-5,0.2,-2
3113,118,0.0012,-5,0.2,-2
3114,118,-0.0012,-5,0.2,-2
3115,118,-0.0024,-5,0.2,-2
3116,118,0.0012,-5,0.2,-2
3117,118,0,-5,0.2,-2
3118,118,0.0024,-5,0.2,-2
3119,118,0.0024,-5,0.2,-2
3120,118,-0.0048,-5,0.2,-2
3121,118,-0.0012,-5,0.2,-2
3122,118,0.0012,-5,0.2,-2
3123,118,0.0012,-5,0.2,-2
3124,118,-0.0024,-5,0.2,-2
3125,118,0.0012,-5,0.2,-2
3126,118,-0.0024,-5,0.2,-2
3127,118,-0.0024,-5,0.2,-2
3128,118,0.0012,-5,0.2,-2
3129,118,0,-5,0.2,-2
3130,118,0,-5,0.2,-2
3131,118,-0.0012,-5,0.2,-2
3132,118,-0.0012,-5,0.2,-2
3133,118,-0.0024,-5,0.2,-2
3134,118,-0.0012,-5,0.2,-2
3135,118,0.0012,-5,0.2,-2
3136,118,0,-5,0.2,-2
3137,118,0.0024,-5,0.2,-2
3138,118,-0.0024,-5,0.2,-2
3139,118,0.0024,-5,0.2,-2
3140,118,0.0024,-5,0.2,-2
3141,118,0,-5,0.2,-2
3142,118,-0.0012,-5,0.2,-2
3143,118,-0.0012,-5,0.2,-2
3144,118,-0.0012,-5,0.2,-2
3145,118,0,-5,0.2,-2
3146,118,0,-5,0.2,-2
3147,118,0,-5,0.2,-2
3148,118,0.0012,-5,0.2,-2
3149,118,0.0024,-5,0.2,-2
3150,118,-0.0048,-5,0.2,-2
3151,118,-0.0024,-5,0.2,-2
3152,118,-0.0036,-5,0.2,-2
3153,118,0.0036,-5,0.2,-2
3154,118,0.0036,-5,0.2,-2
3155,118,0,-5,0.2,-2
3156,118,-0.0012,-5,0.2,-2
3157,118,0.0024,-5,0.2,-2
3158,118,0.0012,-5,0.2,-2
3159,118,0.0024,-5,0.2,-2
3160,118,-0.0012,-5,0.2,-2
3161,118,0,-5,0.2,-2
3162,118,-0.0012,-5,0.2,-2
3163,118,0.0012,-5,0.2,-2
3164,118,0,-5,0.2,-2
3165,118,0.0012,-5,0.2,-2
3166,118,-0.0036,-5,0.2,-2
3167,118,-0.0012,-5,0.2,-2
3168,118,0.0024,-5,0.2,-2
3169,118,0.0036,-5,0.2,-2
3170,118,0.0024,-5,0.2,-2
3171,118,-0.0012,-5,0.2,-2
3172,118,-0.0024,-5,0.2,-2
3173,118,-0.0012,-5,0.2,-2
3174,118,0,-5,0.2,-2
3175,118,0.0012,-5,0.2,-2
3176,118,0.0036,-5,0.2,-2
3177,118,0,-5,0.2,-2
3178,118,-0.0012,-5,0.2,-2
3179,118,0,-5,0.2,-2
3180,118,0.0024,-5,0.2,-2
3181,118,-0.0024,-5,0.2,-2
3182,118,-0.0036,-5,0.2,-2
3183,118,-0.0036,-5,0.2,-2
3184,118,0,-5,0.2,-2
3185,118,0.0036,-5,0.2,-2
3186,118,0.0048,-5,0.2,-2
3187,118,0,-5,0.2,-2
3188,118,0,-5,0.2,-2
3189,118,-0.0024,-5,0.2,-2
3190,118,0,-5,0.2,-2
3191,118,0.0012,-5,0.2,-2
3192,118,0.0012,-5,0.2,-2
3193,118,0,-5,0.2,-2
3194,118,0,-5,0.2,-2
3195,118,-0.0012,-5,0.2,-2
3196,118,-0.0012,-5,0.2,-2
3197,118,0.0024,-5,0.2,-2
3198,118,0,-5,0.2,-2
3199,118,0.0012,-5,0.2,-2
3200,118,-0.0012,-5,0.2,-2
3201,118,0.0024,-5,0.2,-2
3202,118,-0.0012,-5,0.2,-2
3203,118,-0.0024,-5,0.2,-2
3204,118,-0.0036,-5,0.2,-2
3205,118,-0.0012,-5,0.2,-2
3206,118,0,-5,0.2,-2
3207,118,0.0048,-5,0.2,-2
3208,118,0.0012,-5,0.2,-2
3209,118,-0.0024,-5,0.2,-2
3210,118,-0.006,-5,0.2,-2
3211,118,-0.0048,-5,0.2,-2
3212,118,0.0024,-5,0.2,-2
3213,118,0.0048,-5,0.2,-2
3214,118,0.0036,-5,0.2,-2
3215,118,0,-5,0.2,-2
3216,118,-0.0036,-5,0.2,-2
3217,118,-0.0012,-5,0.2,-2
3218,118,0.0036,-5,0.2,-2
3219,118,0.0024,-5,0.2,-2
3220,118,-0.0024,-5,0.2,-2
3221,118,0,-5,0.2,-2
3222,118,0,-5,0.2,-2
3223,118,-0.0012,-5,0.2,-2
3224,118,0.0012,-5,0.2,-2
3225,118,0,-5,0.2,-2
3226,118,-0.0012,-5,0.2,-2
3227,118,-0.0012,-5,0.2,-2
3228,118,0,-5,0.2,-2
3229,118,0,-5,0.2,-2
3230,118,-0.0012,-5,0.2,-2
3231,118,0.0024,-5,0.2,-2
3232,118,0.0012,-5,0.2,-2
3233,118,-0.0048,-5,0.2,-2
3234,118,0.0024,-5,0.2,-2
3235,118,0.0012,-5,0.2,-2
3236,118,-0.0024,-5,0.2,-2
3237,118,-0.0036,-5,0.2,-2
3238,118,0.0024,-5,0.2,-2
3239,118,0.0012,-5,0.2,-2
3240,118,0.0012,-5,0.2,-2
3241,118,-0.0024,-5,0.2,-2
3242,118,-0.0012,-5,0.2,-2
3243,118,-0.0012,-5,0.2,-2
3244,118,-0.0024,-5,0.2,-2
3245,118,0,-5,0.2,-2
3246,118,0.0036,-5,0.2,-2
3247,118,0,-5,0.2,-2
3248,118,-0.0012,-5,0.2,-2
3249,118,0.0012,-5,0.2,-2
3250,118,-0.0012,-5,0.2,-2
3251,118,0.0012,-5,0.2,-2
3252,118,-0.0036,-5,0.2,-2
3253,118,-0.0048,-5,0.2,-2
3254,118,-0.0012,-5,0.2,-2
3255,118,-0.0024,-5,0.2,-2
3256,118,0,-5,0.2,-2
3257,118,0.0036,-5,0.2,-2
3258,118,0.0036,-5,0.2,-2
3259,118,0.0012,-5,0.2,-2
3260,118,0,-5,0.2,-2
3261,118,0.0036,-5,0.2,-2
3262,118,0.0012,-5,0.2,-2
3263,118,-0.0012,-5,0.2,-2
3264,118,0.0012,-5,0.2,-2
3265,118,-0.0024,-5,0.2,-2
3266,118,0.0012,-5,0.2,-2
3267,118,0,-5,0.2,-2
3268,118,0.0036,-5,0.2,-2
3269,118,-0.0036,-5,0.2,-2
3270,118,-0.0024,-5,0.2,-2
3271,118,-0.0024,-5,0.2,-2
3272,118,0,-5,0.2,-2
3273,118,0.0012,-5,0.2,-2
3274,118,-0.0012,-5,0.2,-2
3275,118,-0.0012,-5,0.2,-2
3276,118,0,-5,0.2,-2
3277,118,-0.0012,-5,0.2,-2
3278,118,0.0012,-5,0.2,-2
3279,118,0.0036,-5,0.2,-2
3280,118,-0.0012,-5,0.2,-2
3281,118,-0.0048,-5,0.2,-2
3282,118,0.0012,-5,0.2,-2
3283,118,-0.0024,-5,0.2,-2
3284,118,0,-5,0.2,-2
3285,118,0.0024,-5,0.2,-2
3286,118,0.0036,-5,0.2,-2
3287,118,0.0012,-5,0.2,-2
3288,118,0,-5,0.2,-2
3289,118,0,-5,0.2,-2
3290,118,0,-5,0.2,-2
3291,118,-0.0012,-5,0.2,-2
3292,118,0,-5,0.2,-2
3293,118,-0.0024,-5,0.2,-2
3294,118,0.0012,-5,0.2,-2
3295,118,0.0036,-5,0.2,-2
3296,118,0,-5,0.2,-2
3297,118,0,-5,0.2,-2
3298,118,-0.0012,-5,0.2,-2
3299,118,0,-5,0.2,-2
3300,118,0,-5,0.2,-2
3301,118,0.0012,-5,0.2,-2
3302,118,0.0012,-5,0.2,-2
3303,118,0,-5,0.2,-2
3304,118,-0.0012,-5,0.2,-2
3305,118,0.0012,-5,0.2,-2
3306,118,-0.0036,-5,0.2,-2
3307,118,0.0012,-5,0.2,-2
3308,118,0.0012,-5,0.2,-2
