cnt,pos,speed,DTorque,Force
3756,118.104,-0.0048,0,0
3757,118.104,-0.0036,0,0
3758,118.104,-0.0048,0,0
3759,118.104,-0.0048,0,0
3760,118.104,-0.0036,0,0
3761,118.104,-0.0036,0,0
3762,118.104,-0.0036,0,0
3763,118.104,-0.006,0,0
3764,118.104,-0.0012,0,0
3765,118.104,-0.0048,0,0
3766,118.104,-0.0048,0,0
3767,118.104,-0.0048,0,0
3768,118.104,-0.0036,0,0
3769,118.104,-0.0048,0,0
3770,118.104,-0.0048,0,0
3771,118.104,-0.0024,0,0
3772,118.104,-0.0036,0,0
3773,118.104,-0.0036,0,0
3774,118.104,-0.0024,0,0
3775,118.104,-0.0024,0,0
3776,118.104,-0.0036,0,0
3777,118.104,-0.0036,0,0
3778,118.104,-0.0036,0,0
3779,118.104,-0.0012,0,0
3780,118.104,-0.0024,0,0
3781,118.104,-0.0012,0,0
3782,118.104,-0.0048,0,0
3783,118.104,-0.0024,0,0
3784,118.104,-0.0024,0,0
3785,118.104,-0.0024,0,0
3786,118.104,-0.0048,0,0
3787,118.104,-0.0036,0,0
3788,118.104,0,0,0
3789,118.104,-0.006,0,0
3790,118.104,0,0,0
3791,118.104,-0.006,0,0
3792,118.104,-0.0012,0,0
3793,118.104,-0.0024,0,0
3794,118.104,0,0,0
3795,118.104,-0.0012,0,0
3796,118.104,-0.0012,0,0
3797,118.104,-0.0012,0,0
3798,118.104,-0.0036,0,0
3799,118.104,-0.0048,0,0
3800,118.104,-0.0036,0,0
3801,118.104,-0.0024,0,0
3802,118.104,-0.0036,0,0
3803,118.104,-0.0036,0,0
3804,118.104,-0.0024,0,0
3805,118.104,-0.0012,0,0
3806,118.104,-0.006,0,0
3807,118.104,-0.0036,0,0
3808,118.104,-0.0036,0,0
3809,118.104,-0.0024,0,0
3810,118.104,-0.0012,0,0
3811,118.104,-0.0036,0,0
3812,118.104,-0.0012,0,0
3813,118.104,-0.0012,0,0
3814,118.104,-0.0036,0,0
3815,118.104,0,0,0
3816,118.104,-0.0024,0,0
3817,118.104,-0.0048,0,0
3818,118.104,-0.0048,0,0
3819,118.104,-0.0048,0,0
3820,118.104,-0.006,0,0
3821,118.104,-0.0048,0,0
3822,118.104,-0.0024,0,0
3823,118.104,-0.0024,0,0
3824,118.104,-0.0024,0,0
3825,118.104,-0.0036,0,0
3826,118.104,-0.0012,0,0
3827,118.104,-0.0024,0,0
3828,118.104,0,0,0
3829,118.104,0.0024,0,0
3830,118.104,-0.0036,0,0
3831,118.104,-0.0024,0,0
3832,118.104,-0.0012,0,0
3833,118.104,-0.0036,0,0
3834,118.104,-0.0024,0,0
3835,118.104,-0.0036,0,0
3836,118.104,-0.0036,0,0
3837,118.104,-0.0048,0,0
3838,118.104,-0.0012,0,0
3839,118.104,-0.006,0,0
3840,118.104,-0.0048,0,0
3841,118.104,-0.0024,0,0
