cnt,pos,speed,DTorque,STorque,Force
3028,118,0.0024,0,0,0
3029,118,0.0012,-1,0,0
3030,118,-0.0012,-1,0,0
3031,118,0,-1,0,0
3032,118,0,0,0,0
3033,118,0.0024,-1,0,0
3034,118,-0.0024,-1,0,0
3035,118,0,-1,0,0
3036,118,0,-1,0,0
3037,118,-0.0024,-1,0,0
3038,118,0.0012,0,0,0
3039,118,0.0012,0,0,0
3040,118,0.0012,0,0,0
3041,118,-0.0024,-1,0,0
3042,118,0.0012,-1,0,0
3043,118,0,0,0,0
3044,118,-0.0024,0,0,0
3045,118,-0.0012,0,0,0
3046,118,0.0012,-1,0,0
3047,118,-0.0024,-1,0,0
3048,118,-0.0036,-1,0,0
3049,118,0.0012,0,0,0
3050,118,0.0012,0,0,0
3051,118,0.0012,-1,0,0
3052,118,0.0012,-1,0,0
3053,118,0,-1,0,0
3054,118,-0.0036,-1,0,0
3055,118,0.0024,-1,0,0
3056,118,0,-1,0,0
3057,118,-0.0012,-1,0,0
3058,118,0.0012,0,0,0
3059,118,0.0012,-1,0,0
3060,118,0.0012,-1,0,0
3061,118,-0.0024,-1,0,0
3062,118,-0.0012,0,0,0
3063,118,-0.0012,0,0,0
3064,118,0.0036,0,0,0
3065,118,0,0,0,0
3066,118,0.0012,0,0,0
3067,118,0,-1,0,0
3068,118,-0.0024,-1,0,0
3069,118,-0.0012,0,0,0
3070,118,0.0012,0,0,0
3071,118,0.0024,-1,0,0
3072,118,-0.0012,0,0,0
3073,118,-0.0024,0,0,0
3074,118,0.0012,0,0,0
3075,118,0.0036,0,0,0
3076,118,0,0,0,0
3077,118,0.0012,0,0,0
3078,118,-0.0012,-1,0,0
3079,118,-0.0012,-1,0,0
3080,118,-0.0024,0,0,0
3081,118,0,-1,0,0
3082,118,-0.0036,-1,0,0
3083,118,0.0024,-1,0,0
3084,118,-0.0012,-1,0,0
3085,118,0,-1,0,0
3086,118,0,-1,0,0
3087,118,0.0024,-1,0,0
3088,118,-0.0012,-1,0,0
3089,118,0.0012,0,0,0
3090,118,0,-1,0,0
3091,118,0.0012,-1,0,0
3092,118,-0.0024,-1,0,0
3093,118,0,-1,0,0
3094,118,-0.0024,-1,0,0
3095,118,-0.0012,-1,0,0
3096,118,0,-1,0,0
3097,118,0.0012,0,0,0
3098,118,0.0024,-1,0,0
3099,118,0.0012,-1,0,0
