cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,19.9309,-0.0852,0,0,0,0,0
2,19.9317,-0.003,0,0,0,0,0
3,19.9318,0,0,0,0,0,0
4,19.9318,-0.003,0,0,0,0,0
5,19.9318,0,0,0,0,0,0
6,19.9319,0.003,0,0,0,0,0
7,19.9319,0,0,0,0,0,0
8,19.9319,-0.0061,0,0,0,0,0
9,19.9319,0,0,0,0,0,0
10,19.9319,-0.003,0,0,0,0,0
11,19.9319,0,0,0,0,0,0
12,19.932,-0.0061,0,0,0,0,0
13,19.932,-0.003,0,0,0,0,0
14,19.932,0.003,0,0,0,0,0
15,19.932,-0.003,0,0,0,0,0
16,19.932,0.003,0,0,0,0,0
17,19.932,-0.0061,0,0,0,0,0
18,19.932,0.003,0,0,0,0,0
19,19.932,0,0,0,0,0,0
20,19.932,0,0,0,0,0,0
21,19.932,0,0,0,0,0,0
22,19.9321,0,0,0,0,0,0
23,19.9321,0,0,0,0,0,0
24,19.9321,0.003,0,0,0,0,0
25,19.9321,-0.003,0,0,0,0,0
26,19.9321,0,0,0,0,0,0
27,19.9321,0.003,0,0,0,0,0
28,19.9321,0.0061,0,0,0,0,0
29,19.9321,-0.003,0,0,0,0,0
30,19.9321,0.003,0,0,0,0,0
31,19.9321,0,0,0,0,0,0
32,19.9322,-0.003,0,0,0,0,0
33,19.9322,0.0061,0,0,0,0,0
34,19.9323,0.003,0,0,0,0,0
35,19.9323,0.003,0,0,0,0,0
36,19.9323,0.003,0,0,0,0,0
37,19.9323,-0.003,0,0,0,0,0
38,19.9323,0.0061,0,0,0,0,0
39,19.9324,-0.0061,0,0,0,0,0
40,19.9324,-0.0091,0,0,0,0,0
41,19.9325,0,0,0,0,0,0
42,19.9324,-0.0091,0,0,0,0,0
43,19.9324,0,0,0,0,0,0
44,19.9325,0,0,0,0,0,0
45,19.9325,0.0061,0,0,0,0,0
46,19.9325,0,0,0,0,0,0
47,19.9325,0.003,0,0,0,0,0
48,19.9326,0,0,0,0,0,0
49,19.9326,0.003,0,0,0,0,0
50,19.9326,0.0091,0,0,0,0,0
51,19.9326,-0.003,0,0,0,0,0
52,19.9326,-0.0061,0,0,0,0,0
53,19.9326,0.003,0,0,0,0,0
54,19.9326,-0.003,0,0,0,0,0
55,19.934,-0.2343,0,0,0,0,0
56,19.944,-0.9372,0,0,0,0,0
57,19.9872,-1.5062,0,0,0,0,0
58,20.0289,-2.4373,0,0,0,0,0
59,20.1151,-3.8523,0,0,0,0,0
60,20.2679,-1.8318,0,0,0,0,0
61,20.3023,-0.0061,0,0,0,0,0
62,20.3031,0.003,0,0,0,0,0
63,20.3028,0.0122,0,0,0,0,0
64,20.3025,0.0061,0,0,0,0,0
65,20.3025,-0.0061,0,0,0,0,0
66,20.3026,-0.003,0,0,0,0,0
67,20.3029,-0.0061,0,0,0,0,0
68,20.3026,0.0091,0,0,0,0,0
69,20.3026,-0.0213,0,0,0,0,0
70,20.3031,-0.0152,0,0,0,0,0
71,20.3047,-0.1095,0,0,0,0,0
72,20.3058,-0.0091,0,0,0,0,0
73,20.3089,-0.4838,0,0,0,0,0
74,20.3422,-3.0703,0,0,0,0,0
75,20.5123,-9.1773,0,0,0,0,0
76,20.8398,-15.1292,0,4.5732,0,1,0
77,21.3769,-20.9897,5,7.1209,0,1,0
78,22.0504,-24.9029,9,12.5198,0,2,0
79,23.3424,-21.8174,13,16.7267,0,3,0
80,23.9654,-12.4727,17,18.7665,0,3,0
81,24.3045,0.2556,19,19.615,0,3,0
82,24.3145,0,19,19.615,0,3,0
83,24.3145,0,19,19.615,0,3,0
84,24.3144,-0.0091,19,19.615,0,3,0
85,24.3144,0.0091,19,19.615,0,3,0
86,24.3143,0,19,19.615,0,3,0
87,24.3143,-0.0304,19,19.615,0,3,0
88,24.3149,-0.0365,19,19.615,0,3,0
89,24.322,-1.1989,19,19.615,0,3,0
90,24.3771,-9.5029,19,20.9367,0,4,0
91,25.3796,-38.0146,22,25.1087,0,4,0
92,26.8508,-66.0607,28,34.7263,0,6,0
93,32.2477,-133.402,52,70.694,0,12,0
94,37.7954,-173.721,71,85.5565,0,15,0
95,43.2771,-197.802,96,110.285,0,19,0
96,48.5476,-209.474,113,113.636,0,20,0
97,53.0119,-220.547,113,113.636,0,20,0
98,61.822,-238.862,113,113.636,0,20,0
99,69.1918,-258.005,113,113.636,0,20,0
100,75.7928,-275.584,112,113.636,0,20,0
101,84.262,-296.519,112,113.636,0,20,0
102,93.8328,-308.791,114,113.636,0,20,0
103,103.169,-319.319,113,113.636,0,20,0
104,113.518,-332.418,114,113.636,0,20,0
105,122.609,-345.305,114,113.636,0,20,0
106,133.091,-358.131,113,113.636,0,20,0
107,142.548,-376.537,113,113.636,0,20,0
108,154.852,-398.041,114,113.636,0,20,0
109,167.481,-421.952,113,113.636,0,20,0
110,179.06,-448.982,114,113.636,0,20,0
111,194.113,-476.921,113,113.636,0,20,0
112,206.777,-504.779,114,113.636,0,20,0
113,220.147,-529.612,114,113.636,0,20,0
114,236.334,-557.274,115,113.636,0,20,0
115,253.211,-574.476,112,113.636,0,20,0
116,267.048,-579.956,114,113.636,0,20,0
117,280.376,-577.777,112,113.636,0,20,0
118,298.767,-567.806,112,113.636,0,20,0
119,317.915,-553.243,113,113.636,0,20,0
120,331.059,-539.133,112,113.636,0,20,0
121,345.402,-518.07,113,113.636,0,20,0
122,355.137,-498.258,112,113.636,0,20,0
123,368.853,-472.266,114,113.636,0,20,0
124,380.903,-447.938,112,113.636,0,20,0
125,390.225,-429.882,112,113.636,0,20,0
126,402.521,-406.948,113,113.636,0,20,0
127,416.875,-377.961,113,113.636,0,20,0
128,432.091,-356.698,112,113.636,0,20,0
129,444.738,-343.565,114,113.636,0,20,0
130,451.574,-338.942,114,113.636,0,20,0
131,459.673,-334.99,112,113.636,0,20,0
132,467.011,-330.72,113,113.636,0,20,0
133,477.521,-323.978,113,113.636,0,20,0
134,486.834,-303.645,229,496.934,0,87,0
135,493.663,-45.7009,739,970.383,0,171,0
136,489.95,350.027,614,295.686,0,52,0
137,479.154,332.592,173,170.454,0,30,0
138,471.568,206.626,171,170.454,0,30,0
139,465.2,111.439,169,170.454,0,30,0
140,462.308,8.3405,169,170.454,0,30,0
141,462.133,-6.9317,169,170.454,0,30,0
142,462.321,-2.1361,169,170.454,0,30,0
143,462.334,0.7638,170,170.454,0,30,0
144,462.292,4.8625,170,170.454,0,30,0
145,462.113,17.2652,170,170.454,0,30,0
146,461.178,32.5648,170,170.454,0,30,0
147,460.026,45.9839,172,170.454,0,30,0
148,458.685,53.7645,170,170.454,0,30,0
149,457.301,65.4887,172,170.454,0,30,0
150,455.566,76.6834,171,170.454,0,30,0
151,452.055,100.025,170,170.454,0,30,0
152,449.761,116.606,169,170.454,0,30,0
153,445.259,141.15,170,170.454,0,30,0
154,439.667,167.102,170,170.454,0,30,0
155,435.909,183.966,170,170.454,0,30,0
156,430.292,198.179,169,170.454,0,30,0
157,425.194,215.198,170,170.454,0,30,0
158,407.389,267.341,170,170.454,0,30,0
159,398.02,287.46,170,170.454,0,30,0
160,387.375,306.563,170,170.454,0,30,0
