cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,20.2003,-0.2252,-1,0,0,0,0
2,20.202,-0.0213,0,0,0,0,0
3,20.2028,-0.0213,0,0,0,0,0
4,20.2031,0,0,0,0,0,0
5,20.2032,-0.0091,0,0,0,0,0
6,20.2034,-0.0122,0,0,0,0,0
7,20.2035,0.0061,0,0,0,0,0
8,20.2035,-0.0091,0,0,0,0,0
9,20.2031,-0.1734,0,0,0,0,0
10,20.2032,0,0,0,0,0,0
11,20.203,-0.0761,0,0,0,0,0
12,20.2031,0.0091,0,0,0,0,0
13,20.2031,-0.0639,0,0,0,0,0
14,20.203,-0.0213,0,0,0,0,0
15,20.2032,-0.0426,0,0,0,0,0
16,20.2034,0.0183,0,0,0,0,0
17,20.2034,-0.0152,0,0,0,0,0
18,20.2034,0.0091,0,0,0,0,0
19,20.2033,0,0,0,0,0,0
20,20.2034,0.0243,0,0,0,0,0
21,20.2033,0.0122,0,0,0,0,0
22,20.2033,-0.0061,0,0,0,0,0
23,20.2033,0.0152,0,0,0,0,0
24,20.2033,0,0,0,0,0,0
25,20.2033,0,0,0,0,0,0
26,20.2032,0,0,0,0,0,0
27,20.2032,-0.0061,0,0,0,0,0
28,20.2031,0,0,0,0,0,0
29,20.2031,-0.003,0,0,0,0,0
30,20.2031,-0.0061,0,0,0,0,0
31,20.2032,0.003,0,0,0,0,0
32,20.2032,-0.003,0,0,0,0,0
33,20.2032,0.0061,0,0,0,0,0
34,20.2032,0,0,0,0,0,0
35,20.2033,0,0,0,0,0,0
36,20.2033,0.0061,0,0,0,0,0
37,20.2034,-0.003,0,0,0,0,0
38,20.2035,0,0,0,0,0,0
39,20.2036,0,0,0,0,0,0
40,20.2039,-0.0152,0,0,0,0,0
41,20.2042,-0.0061,0,0,0,0,0
42,20.2044,-0.003,0,0,0,0,0
43,20.2044,0.0243,0,0,0,0,0
44,20.2043,0.003,0,0,0,0,0
45,20.2041,-0.003,0,0,0,0,0
46,20.2041,0,0,0,0,0,0
47,20.2041,0.0061,0,0,0,0,0
48,20.2042,-0.003,0,0,0,0,0
49,20.2043,-0.0061,0,0,0,0,0
50,20.2044,-0.0122,0,0,0,0,0
51,20.2044,0.0091,0,0,0,0,0
52,20.2042,0.0061,0,0,0,0,0
53,20.204,0,0,0,0,0,0
54,20.2039,0,0,0,0,0,0
