cnt,pos,speed,DTorque,STorque,Force
4002,354.12,-0.01,-8.00,0,-1.41,0
4003,354.12,0.00,-8.00,0,-1.41,0
4004,354.12,0.02,-8.00,0,-1.41,0
4005,354.12,0.05,-8.00,0,-1.41,0
4006,354.12,0.05,-8.00,0,-1.41,0
4007,354.12,0.05,-8.00,0,-1.41,0
4008,354.12,0.01,-8.00,0,-1.41,0
4009,354.12,-0.02,-8.00,0,-1.41,0
4010,354.12,-0.01,-8.00,0,-1.41,0
4011,354.12,0.01,-8.00,0,-1.41,0
4012,354.12,-0.01,-8.00,0,-1.41,0
4013,354.12,-0.03,-8.00,0,-1.41,0
4014,354.12,-0.01,-8.00,0,-1.41,0
4015,354.12,0.02,-8.00,0,-1.41,0
4016,354.12,0.03,-8.00,0,-1.41,0
4017,354.12,0.01,-8.00,0,-1.41,0
4018,354.12,-0.01,-8.00,0,-1.41,0
4019,354.12,-0.03,-8.00,0,-1.41,0
4020,354.12,-0.03,-8.00,0,-1.41,0
4021,354.12,-0.00,-8.00,0,-1.41,0
4022,354.12,0.01,-8.00,0,-1.41,0
4023,354.12,0.02,-8.00,0,-1.41,0
4024,354.12,0.02,-8.00,0,-1.41,0
4025,354.12,0.01,-8.00,0,-1.41,0
4026,354.12,-0.00,-8.00,0,-1.41,0
4027,354.12,-0.01,-8.00,0,-1.41,0
4028,354.12,-0.01,-8.00,0,-1.41,0
4029,354.12,-0.00,-8.00,0,-1.41,0
4030,354.12,0.00,-8.00,0,-1.41,0
4031,354.12,0.00,-8.00,0,-1.41,0
4032,354.12,0.00,-8.00,0,-1.41,0
4033,354.12,0.00,-8.00,0,-1.41,0
4034,354.12,0.00,-8.00,0,-1.41,0
4035,354.12,-0.01,-8.00,0,-1.41,0
4036,354.12,-0.02,-8.00,0,-1.41,0
4037,354.12,-0.02,-8.00,0,-1.41,0
4038,354.12,0.01,-8.00,0,-1.41,0
4039,354.12,0.02,-8.00,0,-1.41,0
4040,354.12,0.01,-8.00,0,-1.41,0
4041,354.12,0.01,-8.00,0,-1.41,0
4042,354.12,0.00,-8.00,0,-1.41,0
4043,354.12,0.00,-8.00,0,-1.41,0
4044,354.12,-0.00,-8.00,0,-1.41,0
4045,354.12,-0.00,-8.00,0,-1.41,0
4046,354.12,-0.01,-8.00,0,-1.41,0
4047,354.12,-0.01,-8.00,0,-1.41,0
4048,354.12,-0.02,-8.00,0,-1.41,0
4049,354.12,-0.01,-8.00,0,-1.41,0
4050,354.12,0.01,-8.00,0,-1.41,0
4051,354.12,0.02,-8.00,0,-1.41,0
4052,354.12,0.02,-8.00,0,-1.41,0
4053,354.12,0.00,-8.00,0,-1.41,0
4054,354.12,0.00,-8.00,0,-1.41,0
4055,354.12,0.00,-8.00,0,-1.41,0
4056,354.12,-0.00,-8.00,0,-1.41,0
4057,354.12,-0.01,-8.00,0,-1.41,0
4058,354.12,-0.01,-8.00,0,-1.41,0
4059,354.12,0.00,-8.00,0,-1.41,0
4060,354.12,-0.01,-8.00,0,-1.41,0
4061,354.12,0.00,-8.00,0,-1.41,0
4062,354.12,-0.01,-8.00,0,-1.41,0
4063,354.12,0.01,-8.00,0,-1.41,0
4064,354.12,0.01,-8.00,0,-1.41,0
4065,354.12,0.01,-8.00,0,-1.41,0
4066,354.12,0.00,-8.00,0,-1.41,0
4067,354.12,-0.01,-8.00,0,-1.41,0
4068,354.12,-0.01,-8.00,0,-1.41,0
4069,354.12,-0.01,-8.00,0,-1.41,0
4070,354.12,0.00,-8.00,0,-1.41,0
4071,354.12,0.00,-8.00,0,-1.41,0
4072,354.12,-0.01,-8.00,0,-1.41,0
4073,354.12,-0.01,-8.00,0,-1.41,0
4074,354.12,0.01,-8.00,0,-1.41,0
4075,354.12,0.02,-8.00,0,-1.41,0
4076,354.12,0.02,-8.00,0,-1.41,0
4077,354.12,0.01,-8.00,0,-1.41,0
4078,354.12,0.00,-8.00,0,-1.41,0
4079,354.12,-0.01,-8.00,0,-1.41,0
4080,354.12,-0.01,-8.00,0,-1.41,0
4081,354.12,-0.02,-8.00,0,-1.41,0
4082,354.12,-0.00,-8.00,0,-1.41,0
4083,354.12,0.02,-8.00,0,-1.41,0
4084,354.12,0.01,-8.00,0,-1.41,0
4085,354.12,0.01,-8.00,0,-1.41,0
4086,354.12,0.00,-8.00,0,-1.41,0
4087,354.12,-0.01,-8.00,0,-1.41,0
4088,354.12,-0.00,-8.00,0,-1.41,0
4089,354.12,-0.01,-8.00,0,-1.41,0
4090,354.12,0.00,-8.00,0,-1.41,0
4091,354.12,-0.00,-8.00,0,-1.41,0
4092,354.12,0.00,-8.00,0,-1.41,0
4093,354.12,0.00,-8.00,0,-1.41,0
4094,354.12,0.00,-8.00,0,-1.41,0
4095,354.12,0.01,-8.00,0,-1.41,0
4096,354.12,0.00,-8.00,0,-1.41,0
4097,354.12,-0.00,-8.00,0,-1.41,0
4098,354.12,-0.00,-8.00,0,-1.41,0
4099,354.12,0.00,-8.00,0,-1.41,0
4100,354.12,0.00,-8.00,0,-1.41,0
4101,354.12,0.00,-8.00,0,-1.41,0
4102,354.12,-0.01,-8.00,0,-1.41,0
4103,354.12,-0.01,-8.00,0,-1.41,0
4104,354.12,0.00,-8.00,0,-1.41,0
4105,354.12,0.01,-8.00,0,-1.41,0
4106,354.12,0.00,-8.00,0,-1.41,0
4107,354.12,0.01,-8.00,0,-1.41,0
4108,354.12,-0.01,-8.00,0,-1.41,0
4109,354.12,-0.01,-8.00,0,-1.41,0
4110,354.12,0.01,-8.00,0,-1.41,0
4111,354.12,0.01,-8.00,0,-1.41,0
4112,354.12,0.00,-8.00,0,-1.41,0
