cnt,pos,speed,DTorque,STorque,Force
4030,271.00,0.00,3.00,0,0.53,0
4031,271.00,-0.00,3.00,0,0.53,0
4032,271.00,-0.01,3.00,0,0.53,0
4033,271.00,0.00,3.00,0,0.53,0
4034,271.00,-0.00,3.00,0,0.53,0
4035,271.00,0.00,2.00,0,0.35,0
4036,271.00,0.00,3.00,0,0.53,0
4037,271.00,-0.00,3.00,0,0.53,0
4038,271.00,0.01,3.00,0,0.53,0
4039,271.00,-0.01,3.00,0,0.53,0
4040,271.00,0.00,3.00,0,0.53,0
4041,271.00,-0.00,3.00,0,0.53,0
4042,271.00,0.00,3.00,0,0.53,0
4043,271.00,0.00,3.00,0,0.53,0
4044,271.00,0.00,3.00,0,0.53,0
4045,271.00,0.00,3.00,0,0.53,0
4046,271.00,0.00,3.00,0,0.53,0
4047,271.00,0.00,3.00,0,0.53,0
4048,271.00,0.00,3.00,0,0.53,0
4049,271.00,0.01,3.00,0,0.53,0
4050,271.00,-0.01,3.00,0,0.53,0
4051,271.00,0.00,3.00,0,0.53,0
4052,271.00,0.00,3.00,0,0.53,0
4053,271.00,-0.00,3.00,0,0.53,0
4054,271.00,0.00,3.00,0,0.53,0
4055,271.00,0.00,3.00,0,0.53,0
4056,271.00,-0.00,3.00,0,0.53,0
4057,271.00,-0.00,3.00,0,0.53,0
4058,271.00,0.00,3.00,0,0.53,0
4059,271.00,0.00,3.00,0,0.53,0
4060,271.00,0.00,3.00,0,0.53,0
4061,271.00,0.00,3.00,0,0.53,0
4062,271.00,-0.01,3.00,0,0.53,0
4063,271.00,-0.00,3.00,0,0.53,0
4064,271.00,0.01,2.00,0,0.35,0
4065,271.00,0.00,3.00,0,0.53,0
4066,271.00,0.00,3.00,0,0.53,0
4067,271.00,-0.00,3.00,0,0.53,0
4068,271.00,0.01,3.00,0,0.53,0
4069,271.00,0.01,3.00,0,0.53,0
4070,271.00,-0.01,3.00,0,0.53,0
4071,271.00,-0.00,3.00,0,0.53,0
4072,271.00,-0.00,3.00,0,0.53,0
4073,271.00,0.00,3.00,0,0.53,0
4074,271.00,0.00,3.00,0,0.53,0
4075,271.00,0.00,3.00,0,0.53,0
4076,271.00,0.00,3.00,0,0.53,0
4077,271.00,-0.00,3.00,0,0.53,0
4078,271.00,-0.01,3.00,0,0.53,0
4079,271.00,0.00,3.00,0,0.53,0
4080,271.00,0.00,3.00,0,0.53,0
4081,271.00,0.01,3.00,0,0.53,0
4082,271.00,0.01,3.00,0,0.53,0
4083,271.00,-0.00,3.00,0,0.53,0
4084,271.00,-0.01,3.00,0,0.53,0
4085,271.00,0.00,3.00,0,0.53,0
4086,271.00,0.00,3.00,0,0.53,0
4087,271.00,0.00,3.00,0,0.53,0
4088,271.00,0.00,3.00,0,0.53,0
4089,271.00,0.00,3.00,0,0.53,0
4090,271.00,0.00,3.00,0,0.53,0
4091,271.00,-0.01,3.00,0,0.53,0
4092,271.00,0.00,3.00,0,0.53,0
4093,271.00,-0.00,3.00,0,0.53,0
4094,271.00,0.00,3.00,0,0.53,0
4095,271.00,0.01,3.00,0,0.53,0
4096,271.00,0.00,3.00,0,0.53,0
4097,271.00,-0.01,3.00,0,0.53,0
4098,271.00,-0.01,3.00,0,0.53,0
4099,271.00,0.00,3.00,0,0.53,0
4100,271.00,0.00,3.00,0,0.53,0
4101,271.00,0.00,3.00,0,0.53,0
4102,271.00,0.01,3.00,0,0.53,0
4103,271.00,-0.00,3.00,0,0.53,0
4104,271.00,0.00,3.00,0,0.53,0
4105,271.00,-0.00,3.00,0,0.53,0
4106,271.00,-0.01,3.00,0,0.53,0
4107,271.00,0.00,3.00,0,0.53,0
4108,271.00,0.00,2.00,0,0.35,0
4109,271.00,0.00,3.00,0,0.53,0
4110,271.00,-0.00,3.00,0,0.53,0
4111,271.00,-0.00,3.00,0,0.53,0
4112,271.00,0.00,3.00,0,0.53,0
4113,271.00,0.00,3.00,0,0.53,0
4114,271.00,-0.00,3.00,0,0.53,0
4115,271.00,0.00,3.00,0,0.53,0
4116,271.00,0.00,3.00,0,0.53,0
4117,271.00,-0.00,3.00,0,0.53,0
4118,271.00,0.00,3.00,0,0.53,0
4119,271.00,0.02,3.00,0,0.53,0
4120,271.00,0.00,3.00,0,0.53,0
