cnt,pos,speed,DTorque,STorque,Force
4057,309.86,0.00,11.00,0,1.94,0
4058,309.86,0.00,11.00,0,1.94,0
4059,309.86,-0.00,11.00,0,1.94,0
4060,309.86,-0.01,10.00,0,1.76,0
4061,309.86,-0.01,10.00,0,1.76,0
4062,309.86,-0.01,11.00,0,1.94,0
4063,309.86,-0.01,11.00,0,1.94,0
4064,309.86,-0.01,11.00,0,1.94,0
4065,309.86,0.01,11.00,0,1.94,0
4066,309.86,0.01,10.00,0,1.76,0
4067,309.86,0.00,11.00,0,1.94,0
4068,309.86,-0.01,10.00,0,1.76,0
4069,309.86,-0.00,11.00,0,1.94,0
4070,309.86,-0.01,11.00,0,1.94,0
4071,309.86,0.00,10.00,0,1.76,0
4072,309.86,0.01,10.00,0,1.76,0
4073,309.86,-0.00,10.00,0,1.76,0
4074,309.86,-0.01,10.00,0,1.76,0
4075,309.86,0.00,11.00,0,1.94,0
4076,309.86,0.00,10.00,0,1.76,0
4077,309.86,-0.00,10.00,0,1.76,0
4078,309.86,0.00,11.00,0,1.94,0
4079,309.86,0.00,10.00,0,1.76,0
4080,309.86,0.01,10.00,0,1.76,0
4081,309.86,-0.01,11.00,0,1.94,0
4082,309.86,0.00,10.00,0,1.76,0
4083,309.86,0.00,10.00,0,1.76,0
4084,309.86,0.00,10.00,0,1.76,0
4085,309.86,-0.01,11.00,0,1.94,0
4086,309.86,-0.00,11.00,0,1.94,0
4087,309.86,0.00,10.00,0,1.76,0
4088,309.86,-0.01,10.00,0,1.76,0
4089,309.86,-0.01,10.00,0,1.76,0
4090,309.86,-0.00,10.00,0,1.76,0
4091,309.86,-0.01,10.00,0,1.76,0
4092,309.86,-0.01,10.00,0,1.76,0
4093,309.86,-0.01,10.00,0,1.76,0
4094,309.86,-0.01,10.00,0,1.76,0
4095,309.86,-0.01,10.00,0,1.76,0
4096,309.86,-0.01,10.00,0,1.76,0
4097,309.86,-0.01,10.00,0,1.76,0
4098,309.86,-0.01,10.00,0,1.76,0
4099,309.86,-0.00,10.00,0,1.76,0
4100,309.86,0.00,10.00,0,1.76,0
4101,309.86,-0.01,10.00,0,1.76,0
4102,309.86,-0.01,10.00,0,1.76,0
4103,309.86,-0.00,10.00,0,1.76,0
4104,309.86,-0.01,10.00,0,1.76,0
4105,309.86,-0.00,10.00,0,1.76,0
4106,309.86,-0.01,10.00,0,1.76,0
4107,309.86,-0.01,10.00,0,1.76,0
4108,309.86,-0.00,10.00,0,1.76,0
4109,309.86,-0.01,10.00,0,1.76,0
4110,309.86,-0.00,10.00,0,1.76,0
4111,309.86,-0.01,10.00,0,1.76,0
4112,309.86,-0.01,10.00,0,1.76,0
4113,309.86,-0.01,11.00,0,1.94,0
4114,309.86,-0.01,10.00,0,1.76,0
4115,309.86,-0.00,10.00,0,1.76,0
4116,309.86,-0.01,10.00,0,1.76,0
4117,309.86,-0.01,10.00,0,1.76,0
4118,309.86,-0.01,10.00,0,1.76,0
4119,309.86,-0.01,10.00,0,1.76,0
4120,309.86,-0.02,10.00,0,1.76,0
4121,309.86,-0.01,10.00,0,1.76,0
4122,309.86,0.00,10.00,0,1.76,0
4123,309.86,0.00,10.00,0,1.76,0
4124,309.86,0.00,10.00,0,1.76,0
4125,309.86,-0.01,10.00,0,1.76,0
4126,309.86,0.00,10.00,0,1.76,0
4127,309.86,0.00,10.00,0,1.76,0
4128,309.86,0.00,10.00,0,1.76,0
4129,309.86,0.00,10.00,0,1.76,0
4130,309.86,0.00,10.00,0,1.76,0
4131,309.86,0.00,10.00,0,1.76,0
4132,309.86,-0.00,10.00,0,1.76,0
4133,309.86,0.00,10.00,0,1.76,0
4134,309.86,0.00,10.00,0,1.76,0
4135,309.86,0.01,10.00,0,1.76,0
4136,309.86,0.01,10.00,0,1.76,0
4137,309.86,0.01,10.00,0,1.76,0
4138,309.86,0.00,10.00,0,1.76,0
4139,309.86,0.00,10.00,0,1.76,0
4140,309.86,-0.00,10.00,0,1.76,0
4141,309.86,0.00,10.00,0,1.76,0
4142,309.86,0.01,10.00,0,1.76,0
4143,309.86,0.01,10.00,0,1.76,0
4144,309.86,0.01,10.00,0,1.76,0
4145,309.86,0.01,10.00,0,1.76,0
4146,309.86,0.01,10.00,0,1.76,0
4147,309.86,0.00,10.00,0,1.76,0
4148,309.86,-0.00,10.00,0,1.76,0
4149,309.86,0.00,10.00,0,1.76,0
4150,309.86,0.01,10.00,0,1.76,0
4151,309.86,0.02,10.00,0,1.76,0
4152,309.86,0.02,10.00,0,1.76,0
4153,309.86,0.00,10.00,0,1.76,0
4154,309.86,0.01,10.00,0,1.76,0
4155,309.86,0.01,10.00,0,1.76,0
4156,309.86,0.00,10.00,0,1.76,0
4157,309.86,0.01,10.00,0,1.76,0
4158,309.86,0.00,10.00,0,1.76,0
4159,309.86,-0.00,10.00,0,1.76,0
4160,309.86,0.01,10.00,0,1.76,0
4161,309.86,0.00,10.00,0,1.76,0
4162,309.86,0.00,10.00,0,1.76,0
4163,309.86,0.00,10.00,0,1.76,0
4164,309.86,0.01,10.00,0,1.76,0
4165,309.86,0.01,10.00,0,1.76,0
4166,309.86,0.01,10.00,0,1.76,0
4167,309.86,0.01,10.00,0,1.76,0
4168,309.86,0.01,10.00,0,1.76,0
4169,309.86,-0.00,10.00,0,1.76,0
4170,309.86,0.00,10.00,0,1.76,0
4171,309.86,-0.00,10.00,0,1.76,0
4172,309.86,0.00,10.00,0,1.76,0
4173,309.86,0.01,10.00,0,1.76,0
4174,309.86,0.01,10.00,0,1.76,0
4175,309.86,0.00,10.00,0,1.76,0
4176,309.86,-0.00,10.00,0,1.76,0
4177,309.86,-0.00,10.00,0,1.76,0
4178,309.86,0.00,10.00,0,1.76,0
4179,309.86,0.01,10.00,0,1.76,0
4180,309.86,-0.01,10.00,0,1.76,0
4181,309.86,0.00,10.00,0,1.76,0
4182,309.86,0.00,10.00,0,1.76,0
4183,309.86,0.00,10.00,0,1.76,0
4184,309.86,0.00,10.00,0,1.76,0
4185,309.86,0.01,10.00,0,1.76,0
4186,309.86,0.00,10.00,0,1.76,0
4187,309.86,-0.01,10.00,0,1.76,0
4188,309.86,-0.01,10.00,0,1.76,0
4189,309.86,-0.00,10.00,0,1.76,0
4190,309.86,0.01,10.00,0,1.76,0
4191,309.86,0.00,10.00,0,1.76,0
4192,309.86,0.00,10.00,0,1.76,0
4193,309.86,0.00,10.00,0,1.76,0
4194,309.86,0.00,10.00,0,1.76,0
4195,309.86,-0.00,10.00,0,1.76,0
4196,309.86,-0.00,10.00,0,1.76,0
4197,309.86,0.00,10.00,0,1.76,0
4198,309.86,0.00,10.00,0,1.76,0
4199,309.86,-0.01,10.00,0,1.76,0
4200,309.86,-0.00,10.00,0,1.76,0
4201,309.86,0.01,10.00,0,1.76,0
4202,309.86,0.00,10.00,0,1.76,0
4203,309.86,-0.00,10.00,0,1.76,0
4204,309.86,-0.01,10.00,0,1.76,0
4205,309.86,0.00,10.00,0,1.76,0
4206,309.86,-0.00,10.00,0,1.76,0
4207,309.86,0.00,10.00,0,1.76,0
4208,309.86,0.01,10.00,0,1.76,0
4209,309.86,0.00,10.00,0,1.76,0
4210,309.86,0.00,10.00,0,1.76,0
4211,309.86,-0.01,10.00,0,1.76,0
4212,309.86,0.01,10.00,0,1.76,0
4213,309.86,-0.01,10.00,0,1.76,0
4214,309.86,0.00,10.00,0,1.76,0
4215,309.86,0.00,10.00,0,1.76,0
4216,309.86,0.01,10.00,0,1.76,0
4217,309.86,-0.00,10.00,0,1.76,0
4218,309.86,0.01,10.00,0,1.76,0
4219,309.86,-0.00,10.00,0,1.76,0
4220,309.86,-0.01,9.00,0,1.58,0
4221,309.86,-0.01,9.00,0,1.58,0
4222,309.86,0.00,10.00,0,1.76,0
4223,309.86,0.00,10.00,0,1.76,0
4224,309.86,0.02,10.00,0,1.76,0
4225,309.86,0.00,10.00,0,1.76,0
4226,309.86,-0.02,10.00,0,1.76,0
4227,309.86,-0.01,10.00,0,1.76,0
4228,309.86,-0.00,10.00,0,1.76,0
4229,309.86,0.01,10.00,0,1.76,0
4230,309.86,0.02,10.00,0,1.76,0
4231,309.86,0.00,10.00,0,1.76,0
4232,309.86,-0.01,10.00,0,1.76,0
4233,309.86,0.00,10.00,0,1.76,0
4234,309.86,-0.01,10.00,0,1.76,0
4235,309.86,0.00,10.00,0,1.76,0
4236,309.86,-0.00,10.00,0,1.76,0
4237,309.86,0.00,10.00,0,1.76,0
4238,309.86,0.00,10.00,0,1.76,0
4239,309.86,0.00,10.00,0,1.76,0
4240,309.86,0.00,10.00,0,1.76,0
4241,309.86,-0.00,10.00,0,1.76,0
4242,309.86,0.00,10.00,0,1.76,0
4243,309.86,0.00,10.00,0,1.76,0
4244,309.86,-0.01,10.00,0,1.76,0
4245,309.86,0.01,10.00,0,1.76,0
4246,309.86,0.00,10.00,0,1.76,0
