cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,310.605,0,-18,0,0,-3,0
2,310.605,-0.003,-18,0,0,-3,0
3,310.605,0.003,-18,0,0,-3,0
4,310.605,0.0061,-18,0,0,-3,0
5,310.605,0.0061,-17,0,0,-2,0
6,310.605,0,-17,0,0,-2,0
7,310.605,-0.003,-17,0,0,-2,0
8,310.605,0.003,-16,0,0,-2,0
9,310.605,0.003,-16,0,0,-2,0
10,310.604,0.003,-16,0,0,-2,0
11,310.604,0,-15,0,0,-2,0
12,310.604,-0.003,-15,0,0,-2,0
13,310.604,0.003,-15,0,0,-2,0
14,310.604,0.0061,-14,0,0,-2,0
15,310.604,0.003,-14,0,0,-2,0
16,310.604,0.003,-14,0,0,-2,0
17,310.604,-0.003,-13,0,0,-2,0
18,310.604,-0.003,-13,0,0,-2,0
19,310.604,-0.003,-13,0,0,-2,0
20,310.604,0.0061,-13,0,0,-2,0
21,310.604,0.003,-12,0,0,-2,0
22,310.604,0,-12,0,0,-2,0
23,310.604,0,-12,0,0,-2,0
24,310.604,0.0061,-12,0,0,-2,0
25,310.604,0.003,-11,0,0,-1,0
26,310.604,0.003,-11,0,0,-1,0
27,310.604,-0.003,-11,0,0,-1,0
28,310.603,0.0061,-11,0,0,-1,0
29,310.603,-0.003,-10,0,0,-1,0
30,310.603,-0.003,-10,0,0,-1,0
31,310.603,0,-10,0,0,-1,0
32,310.603,-0.003,-10,0,0,-1,0
33,310.603,-0.003,-9,0,0,-1,0
34,310.603,0.003,-9,0,0,-1,0
35,310.603,0,-9,0,0,-1,0
36,310.603,0.0061,-8,0,0,-1,0
37,310.603,0.003,-8,0,0,-1,0
38,310.603,-0.003,-8,0,0,-1,0
39,310.603,0.003,-7,0,0,-1,0
40,310.603,0,-7,0,0,-1,0
41,310.603,0.0091,-7,0,0,-1,0
42,310.603,-0.0061,-6,0,0,-1,0
43,310.602,-0.003,-6,0,0,-1,0
44,310.602,-0.0061,-6,0,0,-1,0
45,310.602,0.003,-6,0,0,-1,0
46,310.602,0,-6,0,0,-1,0
47,310.602,-0.0061,-5,0,0,0,0
48,310.602,-0.003,-5,0,0,0,0
49,310.602,0.0122,-5,0,0,0,0
50,310.602,0.0122,-4,0,0,0,0
51,310.601,0.0061,-4,0,0,0,0
52,310.601,0.0091,-4,0,0,0,0
53,310.601,0.0061,-4,0,0,0,0
54,310.6,0.003,-3,0,0,0,0
55,310.6,0,-2,0,0,0,0
56,310.6,0.003,-2,0,0,0,0
57,310.6,0.0091,-2,0,0,0,0
58,310.599,0.0091,-2,0,0,0,0
59,310.599,0.0152,-2,0,0,0,0
60,310.599,0.0122,-1,0,0,0,0
61,310.599,-0.003,-1,0,0,0,0
62,310.598,0.003,-1,0,0,0,0
63,310.598,0.0061,-1,0,0,0,0
64,310.598,0.003,0,0,0,0,0
65,310.598,0.003,0,0,0,0,0
66,310.598,0.003,0,0,0,0,0
67,310.598,0.003,0,0,0,0,0
68,310.598,0.0091,1,0,0,0,0
69,310.597,0,1,0,0,0,0
70,310.597,0,1,0,0,0,0
71,310.597,0.0061,1,0,0,0,0
72,310.596,0.0183,1,0,0,0,0
73,310.596,0.003,2,0,0,0,0
74,310.595,0.003,2,0,0,0,0
75,310.594,0.0091,3,0,0,0,0
76,310.594,0.003,3,0,0,0,0
77,310.594,0.0122,3,0,0,0,0
78,310.593,0.0091,3,0,0,0,0
79,310.592,0.0152,4,0,0,0,0
80,310.592,0.0426,4,0,0,0,0
81,310.591,0.0091,4,0,0,0,0
82,310.591,0,5,0,0,0,0
83,310.591,0.003,5,0,0,0,0
84,310.591,-0.0091,5,0,0,0,0
85,310.591,-0.003,5,0,0,0,0
86,310.592,0.003,5,0,0,0,0
87,310.592,-0.0091,6,0,0,1,0
88,310.592,-0.0183,6,0,0,1,0
89,310.592,-0.003,7,0,0,1,0
90,310.592,0,7,0,0,1,0
91,310.596,-0.0852,7,0,0,1,0
92,310.605,-0.4443,8,0,0,1,0
93,310.673,-2.2517,11,0,0,1,0
94,311.005,-9.0099,23,0,0,4,0
95,311.612,-5.0725,29,0,0,5,0
96,311.794,-1.9931,31,0,0,5,0
97,311.848,-0.1461,32,0,0,5,0
98,311.878,-0.9402,36,0,0,6,0
99,311.949,-0.6694,41,0,0,7,0
100,311.961,-0.0122,43,0,0,7,0
101,311.961,0.0304,46,0,0,8,0
102,311.96,0.0426,48,0,0,8,0
103,311.803,7.3607,41,0,0,7,0
104,311.5,3.2041,45,0,0,7,0
105,311.408,0.0456,49,0,0,8,0
106,311.408,0.0243,50,0,0,8,0
107,311.409,-0.0122,53,0,0,9,0
108,311.41,-0.1156,54,0,0,9,0
109,311.416,-0.0882,57,0,0,10,0
110,311.418,0.0122,59,0,0,10,0
111,311.418,-0.0122,60,0,0,10,0
112,311.418,-0.0152,62,0,0,10,0
113,311.419,0.003,66,0,0,11,0
114,311.418,0.0061,67,0,0,11,0
115,311.418,0.0152,70,0,0,12,0
116,311.418,-0.003,71,0,0,12,0
117,311.418,0,74,0,0,13,0
118,311.418,0.0061,75,0,0,13,0
119,311.418,0.0152,77,0,0,13,0
120,311.418,0.0274,79,0,0,13,0
121,311.416,0.0396,82,0,0,14,0
122,311.415,0.0943,83,0,0,14,0
123,311.406,0.4777,85,0,0,14,0
124,311.36,3.481,84,0,0,14,0
125,311.098,10.3731,76,0,0,13,0
126,310.589,14.7944,66,0,0,11,0
127,309.454,10.8235,52,0,0,9,0
128,309.087,4.7165,51,0,0,8,0
129,308.928,0,51,0,0,8,0
130,308.928,-0.0122,46,0,0,8,0
131,308.929,-0.0183,43,0,0,7,0
132,308.93,-0.003,40,0,0,7,0
133,308.931,-0.0365,37,0,0,6,0
134,308.932,-0.0243,34,0,0,5,0
135,308.933,-0.0243,30,0,0,5,0
136,308.934,-0.0365,27,0,0,4,0
137,308.936,-0.07,24,0,0,4,0
138,308.939,-0.14,21,0,0,3,0
139,308.954,-0.423,18,0,0,3,0
140,308.983,-0.6725,14,0,0,2,0
141,309.04,-1.1532,12,0,0,2,0
142,309.096,-1.0072,9,0,0,1,0
143,309.121,-1.1715,8,0,0,1,0
144,309.183,-2.3369,7,0,0,1,0
145,309.299,-2.9212,8,0,0,1,0
146,309.381,-1.847,6,0,0,1,0
147,309.446,-1.275,5,0,0,0,0
148,309.481,-1.4149,4,0,0,0,0
149,309.527,-2.6382,3,0,0,0,0
150,309.702,-3.8249,4,0,0,0,0
151,309.834,-3.6849,5,0,0,0,0
152,310.026,-4.6191,7,0,0,1,0
153,310.479,-4.6495,12,0,0,2,0
154,310.721,-4.0409,15,0,0,2,0
155,310.958,-1.0376,17,0,0,2,0
156,311.016,-0.0122,18,0,0,3,0
157,311.017,0.003,20,0,0,3,0
158,311.017,0.0061,21,0,0,3,0
159,311.017,-0.003,22,0,0,3,0
160,311.017,0.003,23,0,0,4,0
161,311.017,0.0091,24,0,0,4,0
