cnt,pos,speed,DTorque,STorque,Force,Dir
9191,45.93,-2.24,233.00,0,41.01,0
9192,45.94,-2.09,233.00,0,41.01,0
9193,45.94,-2.01,233.00,0,41.01,0
9194,45.94,-1.87,233.00,0,41.01,0
9195,45.94,-1.72,232.00,0,40.83,0
9196,45.94,-1.53,232.00,0,40.83,0
9197,45.94,-1.41,232.00,0,40.83,0
9198,45.95,-1.29,232.00,0,40.83,0
9199,45.95,-1.18,232.00,0,40.83,0
9200,45.95,-1.10,232.00,0,40.83,0
9201,45.95,-1.00,232.00,0,40.83,0
9202,45.95,-0.90,232.00,0,40.83,0
9203,45.95,-0.82,232.00,0,40.83,0
9204,45.95,-0.77,232.00,0,40.83,0
9205,45.95,-0.69,232.00,0,40.83,0
9206,45.95,-0.62,232.00,0,40.83,0
9207,45.95,-0.57,232.00,0,40.83,0
9208,45.95,-0.53,232.00,0,40.83,0
9209,45.95,-0.48,232.00,0,40.83,0
9210,45.95,-0.45,232.00,0,40.83,0
9211,45.95,-0.45,233.00,0,41.01,0
9212,45.96,-0.43,233.00,0,41.01,0
9213,45.96,-0.41,233.00,0,41.01,0
9214,45.96,-0.39,234.00,0,41.18,0
9215,45.96,-0.37,234.00,0,41.18,0
9216,45.96,-0.33,234.00,0,41.18,0
9217,45.96,-0.30,235.00,0,41.36,0
9218,45.96,-0.27,235.00,0,41.36,0
9219,45.96,-0.24,235.00,0,41.36,0
9220,45.96,-0.21,236.00,0,41.54,0
9221,45.96,-0.17,236.00,0,41.54,0
9222,45.96,-0.15,236.00,0,41.54,0
9223,45.96,-0.11,236.00,0,41.54,0
9224,45.96,-0.09,237.00,0,41.71,0
9225,45.96,-0.05,237.00,0,41.71,0
9226,45.96,-0.02,238.00,0,41.89,0
9227,45.96,-0.01,238.00,0,41.89,0
9228,45.96,0.01,239.00,0,42.06,0
9229,45.96,0.02,239.00,0,42.06,0
9230,45.96,0.02,240.00,0,42.24,0
9231,45.96,0.02,240.00,0,42.24,-1
9232,45.96,0.00,241.00,0,42.42,-1
9233,45.96,0.01,241.00,0,42.42,-1
9234,45.96,0.01,241.00,0,42.42,-1
9235,45.96,0.02,242.00,0,42.59,-1
9236,45.96,0.02,242.00,0,42.59,-1
9237,45.96,0.04,243.00,0,42.77,-1
9238,45.96,0.04,244.00,0,42.94,-1
9239,45.96,0.04,244.00,0,42.94,-1
9240,45.96,0.02,245.00,0,43.12,-1
9241,45.96,0.01,245.00,0,43.12,-1
9242,45.96,0.02,246.00,0,43.30,-1
9243,45.96,0.03,246.00,0,43.30,-1
9244,45.96,0.05,247.00,0,43.47,-1
9245,45.96,0.07,247.00,0,43.47,-1
9246,45.96,0.07,247.00,0,43.47,-1
9247,45.96,0.04,248.00,0,43.65,-1
9248,45.96,0.04,248.00,0,43.65,-1
9249,45.96,0.03,249.00,0,43.82,-1
9250,45.96,0.04,249.00,0,43.82,-1
9251,45.96,0.04,249.00,0,43.82,-1
9252,45.96,0.04,250.00,0,44.00,-1
9253,45.96,0.04,250.00,0,44.00,-1
9254,45.96,0.04,250.00,0,44.00,-1
9255,45.96,0.03,250.00,0,44.00,-1
9256,45.96,0.04,250.00,0,44.00,-1
9257,45.96,0.03,250.00,0,44.00,-1
9258,45.96,0.03,251.00,0,44.18,-1
9259,45.96,0.04,251.00,0,44.18,-1
9260,45.96,0.03,250.00,0,44.00,-1
9261,45.96,0.02,250.00,0,44.00,-1
9262,45.96,0.01,250.00,0,44.00,-1
9263,45.96,0.01,250.00,0,44.00,-1
9264,45.96,0.02,250.00,0,44.00,-1
9265,45.96,0.02,250.00,0,44.00,-1
9266,45.96,0.02,250.00,0,44.00,-1
9267,45.96,0.02,249.00,0,43.82,-1
9268,45.96,0.02,249.00,0,43.82,-1
9269,45.96,0.02,249.00,0,43.65,-1
9270,45.96,0.02,248.00,0,43.65,-1
9271,45.96,0.01,247.00,0,43.47,-1
9272,45.96,-0.00,247.00,0,43.47,-1
9273,45.96,-0.01,246.00,0,43.30,-1
9274,45.96,-0.01,246.00,0,43.30,-1
9275,45.96,-0.01,245.00,0,43.12,-1
9276,45.96,-0.01,245.00,0,43.12,-1
9277,45.96,-0.01,244.00,0,42.94,-1
9278,45.96,0.00,244.00,0,42.94,-1
9279,45.96,-0.02,242.00,0,42.59,-1
9280,45.96,-0.02,241.00,0,42.42,-1
9281,45.96,-0.04,240.00,0,42.24,-1
9282,45.96,-0.06,240.00,0,42.24,-1
9283,45.96,-0.05,239.00,0,42.06,-1
9284,45.96,-0.04,238.00,0,41.89,-1
9285,45.96,-0.02,237.00,0,41.54,-1
9286,45.96,-0.01,236.00,0,41.36,-1
9287,45.96,-0.03,234.00,0,41.18,-1
9288,45.96,-0.07,233.00,0,41.01,-1
9289,45.96,-0.09,231.00,0,40.66,-1
9290,45.96,-0.10,230.00,0,40.48,-1
9291,45.96,-0.11,229.00,0,40.30,-1
9292,45.96,-0.10,228.00,0,40.13,-1
9293,45.96,-0.09,227.00,0,39.95,-1
9294,45.96,-0.09,224.00,0,39.42,-1
9295,45.96,-0.09,223.00,0,39.25,-1
9296,45.96,-0.13,221.00,0,38.90,-1
9297,45.96,-0.16,219.00,0,38.54,-1
9298,45.96,-0.19,218.00,0,38.37,-1
9299,45.96,-0.23,216.00,0,38.02,-1
9300,45.96,-0.28,215.00,0,37.84,-1
9301,45.96,-0.33,214.00,0,37.66,-1
9302,45.96,-0.41,212.00,0,37.31,-1
9303,45.96,-0.51,210.00,0,36.96,-1
9304,45.96,-0.64,208.00,0,36.61,-1
9305,45.96,-0.92,206.00,0,36.26,-1
9306,45.96,-1.09,205.00,0,36.08,-1
9307,45.97,-1.28,203.00,0,35.73,-1
9308,45.97,-1.46,202.00,0,35.55,-1
9309,45.97,-1.67,201.00,0,35.38,-1
9310,45.97,-1.92,200.00,0,35.20,-1
9311,45.97,-2.16,198.00,0,34.85,-1
9312,45.97,-2.46,198.00,0,34.85,-1
9313,45.98,-2.70,196.00,0,34.32,-1
9314,45.98,-2.91,195.00,0,34.32,-1
9315,45.99,-3.56,194.00,0,34.14,-1
9316,45.99,-3.88,193.00,0,33.97,-1
9317,46.00,-4.11,192.00,0,33.79,-1
9318,46.00,-4.54,191.00,0,33.62,-1
9319,46.00,-4.68,190.00,0,33.44,-1
9320,46.01,-5.00,189.00,0,33.26,-1
9321,46.01,-5.47,189.00,0,33.26,-1
9322,46.02,-5.72,188.00,0,33.09,-1
9323,46.03,-6.14,187.00,0,32.91,-1
9324,46.03,-6.24,186.00,0,32.74,-1
9325,46.04,-6.76,186.00,0,32.74,-1
9326,46.05,-7.12,185.00,0,32.56,-1
9327,46.05,-7.45,184.00,0,32.38,-1
9328,46.06,-7.72,184.00,0,32.38,-1
9329,46.07,-8.20,183.00,0,32.21,-1
9330,46.08,-8.53,182.00,0,32.03,-1
9331,46.09,-8.84,181.00,0,31.86,-1
9332,46.10,-9.35,181.00,0,31.68,-1
9333,46.11,-9.63,179.00,0,31.50,-1
9334,46.12,-10.07,179.00,0,31.50,-1
9335,46.13,-10.47,178.00,0,31.33,-1
9336,46.14,-11.31,178.00,0,31.33,-1
9337,46.15,-11.61,177.00,0,31.15,-1
9338,46.16,-12.22,177.00,0,31.15,-1
9339,46.17,-12.57,176.00,0,30.98,-1
9340,46.20,-13.21,175.00,0,30.80,-1
9341,46.21,-13.51,175.00,0,30.80,-1
9342,46.23,-14.20,175.00,0,30.80,-1
9343,46.23,-14.56,174.00,0,30.62,-1
9344,46.26,-15.08,174.00,0,30.62,-1
9345,46.27,-15.62,174.00,0,30.62,-1
9346,46.29,-16.01,173.00,0,30.45,-1
9347,46.30,-16.62,173.00,0,30.45,-1
9348,46.32,-17.07,173.00,0,30.45,-1
9349,46.34,-17.57,172.00,0,30.27,-1
9350,46.36,-17.94,172.00,0,30.27,-1
9351,46.38,-18.56,172.00,0,30.27,-1
9352,46.39,-18.67,171.00,0,30.10,-1
9353,46.41,-19.12,170.00,0,29.92,-1
9354,46.43,-19.36,170.00,0,29.92,-1
9355,46.45,-19.85,169.00,0,29.74,-1
9356,46.47,-20.08,168.00,0,29.57,-1
9357,46.49,-20.37,166.00,0,29.22,-1
9358,46.51,-20.85,165.00,0,29.04,-1
9359,46.53,-21.15,164.00,0,28.86,-1
9360,46.56,-21.71,163.00,0,28.69,-1
9361,46.58,-22.20,162.00,0,28.51,-1
9362,46.60,-22.85,161.00,0,28.34,-1
9363,46.63,-23.43,160.00,0,28.16,-1
9364,46.65,-24.13,160.00,0,27.98,-1
9365,46.67,-24.74,159.00,0,27.98,-1
9366,46.73,-26.07,159.00,0,27.98,-1
9367,46.75,-26.75,160.00,0,28.16,-1
9368,46.78,-27.40,160.00,0,28.16,-1
9369,46.81,-28.00,160.00,0,28.16,-1
9370,46.84,-28.59,160.00,0,28.16,-1
9371,46.87,-28.97,160.00,0,28.16,-1
9372,46.89,-29.41,160.00,0,27.98,-1
9373,46.92,-29.80,159.00,0,27.81,-1
9374,46.98,-30.48,158.00,0,27.81,-1
9375,47.02,-31.07,157.00,0,27.63,-1
9376,47.05,-31.69,156.00,0,27.46,-1
9377,47.08,-31.96,155.00,0,27.28,-1
9378,47.11,-32.78,154.00,0,27.10,-1
9379,47.15,-33.37,154.00,0,27.10,-1
9380,47.18,-33.77,153.00,0,26.93,-1
9381,47.21,-34.56,153.00,0,26.93,-1
9382,47.25,-35.44,151.00,0,26.58,-1
9383,47.28,-36.19,151.00,0,26.58,-1
9384,47.36,-36.47,150.00,0,26.40,-1
9385,47.39,-37.30,149.00,0,26.22,-1
9386,47.43,-37.66,148.00,0,26.05,-1
9387,47.47,-38.71,148.00,0,26.05,-1
9388,47.51,-39.32,147.00,0,25.87,-1
9389,47.55,-40.26,147.00,0,25.87,-1
9390,47.59,-41.12,147.00,0,25.87,-1
9391,47.63,-42.01,148.00,0,26.22,-1
9392,47.72,-43.58,150.00,0,26.40,-1
9393,47.76,-44.09,150.00,0,26.40,-1
