cnt,pos,speed,DTorque,Force
3768,204.198,-0.0668,0,0
3769,204.198,-0.0823,0,0
3770,204.199,-0.0894,0,0
3771,204.199,-0.0942,0,0
3772,204.199,-0.1001,0,0
3773,204.199,-0.1013,0,0
3774,204.199,-0.1073,0,0
3775,204.199,-0.1156,0,0
3776,204.2,-0.1192,0,0
3777,204.2,-0.1323,0,0
3778,204.2,-0.1407,0,0
3779,204.2,-0.1454,0,0
3780,204.201,-0.1574,0,0
3781,204.201,-0.1717,0,0
3782,204.201,-0.1824,0,0
3783,204.201,-0.1907,0,0
3784,204.202,-0.2086,0,0
3785,204.202,-0.217,0,0
3786,204.202,-0.2313,0,0
3787,204.203,-0.2479,0,0
3788,204.203,-0.2587,0,0
3789,204.204,-0.2777,0,0
3790,204.204,-0.2897,0,0
3791,204.204,-0.2956,0,0
3792,204.204,-0.3087,0,0
3793,204.205,-0.3195,0,0
3794,204.205,-0.3385,0,0
3795,204.205,-0.3517,0,0
3796,204.216,-0.7999,0,0
3797,204.218,-0.8523,0,0
3798,204.22,-0.9298,0,0
3799,204.222,-1.0681,0,0
3800,204.224,-1.1158,0,0
3801,204.228,-1.2076,0,0
3802,204.231,-1.322,0,0
3803,204.234,-1.3887,0,0
3804,204.237,-1.4877,0,0
3805,204.238,-1.5091,0,0
3806,204.241,-1.6021,0,0
3807,204.245,-1.6105,0,0
3808,204.246,-1.6987,0,0
3809,204.25,-1.7583,0,0
3810,204.251,-1.7988,0,0
3811,204.255,-1.856,0,0
3812,204.26,-1.9109,0,0
3813,204.264,-1.9478,0,0
3814,204.268,-1.9609,0,0
3815,204.27,-2.0146,0,0
3816,204.274,-2.0122,0,0
3817,204.278,-2.0491,0,0
3818,204.28,-2.1409,0,0
3819,204.285,-2.1946,0,0
3820,204.287,-2.1779,0,0
3821,204.291,-2.2363,0,0
3822,204.296,-2.3042,0,0
3823,204.301,-2.3484,0,0
3824,204.303,-2.427,0,0
3825,204.305,-2.4413,0,0
3826,204.31,-2.5093,0,0
3827,204.313,-2.5582,0,0
3828,204.315,-2.5415,0,0
3829,204.32,-2.6297,0,0
3830,204.326,-2.6845,0,0
3831,204.329,-2.7548,0,0
3832,204.331,-2.7858,0,0
3833,204.337,-2.8144,0,0
3834,204.34,-2.8585,0,0
3835,204.343,-2.8991,0,0
3836,204.346,-2.9646,0,0
3837,204.348,-2.9301,0,0
3838,204.352,-3.0719,0,0
3839,204.355,-3.0719,0,0
3840,204.358,-3.1184,0,0
3841,204.361,-3.1363,0,0
3842,204.37,-3.2066,0,0
3843,204.374,-3.2066,0,0
3844,204.377,-3.1911,0,0
3845,204.38,-3.2305,0,0
3846,204.383,-3.234,0,0
3847,204.386,-3.2269,0,0
3848,204.39,-3.2734,0,0
3849,204.393,-3.2877,0,0
3850,204.396,-3.2519,0,0
3851,204.4,-3.3008,0,0
3852,204.403,-3.3258,0,0
3853,204.406,-3.3044,0,0
3854,204.41,-3.3604,0,0
3855,204.413,-3.3795,0,0
3856,204.416,-3.3616,0,0
3857,204.42,-3.4236,0,0
3858,204.423,-3.4045,0,0
3859,204.426,-3.4725,0,0
3860,204.43,-3.5035,0,0
3861,204.434,-3.445,0,0
3862,204.437,-3.5404,0,0
3863,204.44,-3.5416,0,0
3864,204.444,-3.5416,0,0
3865,204.448,-3.5762,0,0
3866,204.451,-3.6453,0,0
3867,204.455,-3.6501,0,0
3868,204.459,-3.7574,0,0
3869,204.462,-3.7407,0,0
3870,204.466,-3.8515,0,0
3871,204.47,-3.8635,0,0
3872,204.474,-3.8635,0,0
3873,204.478,-3.9457,0,0
3874,204.482,-3.9314,0,0
3875,204.486,-4.0423,0,0
3876,204.49,-4.0411,0,0
3877,204.494,-4.0983,0,0
3878,204.498,-4.1436,0,0
3879,204.502,-4.1662,0,0
3880,204.506,-4.2497,0,0
3881,204.51,-4.2556,0,0
