cnt,pos,speed,DTorque,STorque,Force
3212,209.002,0.0274,45,-9.5,20
3213,209.002,0.0238,45,-9.5,20
3214,209.002,0.0095,44,-9.6,19
3215,209.002,-0.0322,42,-9.6,18
3216,209.002,-0.1085,38,-9.6,17
3217,209.002,-0.2253,32,-9.6,14
3218,209.003,-0.3934,25,-9.6,11
3219,209.004,-0.6127,17,-9.6,7
3220,209.005,-0.869,8,-9.6,3
3221,209.007,-1.1885,1,-9.6,0
3222,209.01,-1.5139,-3,-9.6,-1
3223,209.013,-1.9144,-5,-9.6,-2
3224,209.017,-2.067,-4,-9.6,-1
3225,209.021,-2.4938,-2,-9.6,0
3226,209.026,-2.7298,2,-9.6,0
3227,209.032,-2.855,6,-9.6,2
3228,209.038,-2.8657,10,-9.6,4
3229,209.043,-2.8812,12,-9.6,5
3230,209.049,-2.8061,13,-9.6,5
3231,209.055,-2.8109,14,-9.6,6
3232,209.063,-2.7358,15,-9.6,6
3233,209.069,-2.6738,16,-9.6,7
3234,209.074,-2.6929,17,-9.6,7
3235,209.121,-2.1266,27,-9.3,12
3236,209.125,-1.9216,28,-9.3,12
3237,209.131,-1.8501,28,-9.3,12
3238,209.135,-1.7225,29,-9.3,13
3239,209.138,-1.5437,28,-9.3,12
3240,209.141,-1.4436,28,-9.3,12
3241,209.144,-1.3113,28,-9.3,12
3242,209.149,-1.0228,26,-9.3,11
3243,209.151,-0.9548,26,-9.3,11
3244,209.153,-0.8297,26,-9.1,11
3245,209.154,-0.7903,25,-9.1,11
3246,209.155,-0.7081,25,-9.1,11
3247,209.156,-0.6127,24,-9.1,10
3248,209.158,-0.5579,24,-9.1,10
3249,209.159,-0.4959,24,-9.1,10
3250,209.16,-0.4589,24,-9.1,10
3251,209.16,-0.4375,23,-9.1,10
3252,209.161,-0.3981,23,-9.1,10
3253,209.162,-0.3552,23,-9.1,10
3254,209.162,-0.3242,23,-9.1,10
3255,209.163,-0.3099,23,-9.8,10
3256,209.163,-0.2777,23,-9.8,10
3257,209.164,-0.2515,23,-9.8,10
3258,209.164,-0.2396,23,-9.8,10
3259,209.165,-0.2289,23,-9.8,10
3260,209.165,-0.2038,23,-9.8,10
3261,209.165,-0.1955,22,-9.8,9
3262,209.165,-0.1883,22,-9.8,9
3263,209.166,-0.1776,22,-9.8,9
