cnt,pos,speed,DTorque,Force
3779,214.996,-0.0048,33,14
3780,214.996,0.0012,33,14
3781,214.996,-0.0036,33,14
3782,214.996,-0.0048,33,14
3783,214.996,-0.0072,33,14
3784,214.996,-0.006,33,14
3785,214.996,-0.0072,33,14
3786,214.996,-0.0036,33,14
3787,214.996,-0.0048,33,14
3788,214.996,0,33,14
3789,214.996,-0.0024,33,14
3790,214.996,0.0024,33,14
3791,214.996,-0.0012,33,14
3792,214.996,-0.0024,33,14
3793,214.996,-0.0024,33,14
3794,214.996,0,33,14
3795,214.996,0,33,14
3796,214.996,0.0048,33,14
3797,214.996,0.0024,33,14
3798,214.996,0.0048,33,14
3799,214.996,0.0036,33,14
3800,214.996,-0.0012,33,14
3801,214.996,-0.0036,33,14
3802,214.996,-0.0036,33,14
3803,214.996,-0.0048,33,14
3804,214.996,-0.0024,33,14
3805,214.996,-0.0048,33,14
3806,214.996,-0.0012,33,14
3807,214.996,0.006,33,14
3808,214.996,0.0072,32,14
3809,214.996,0,33,14
3810,214.996,-0.0024,33,14
3811,214.996,-0.0012,33,14
3812,214.996,-0.0024,33,14
3813,214.996,0.0036,33,14
3814,214.996,0,33,14
3815,214.996,0.0024,33,14
3816,214.996,-0.0012,33,14
3817,214.996,0,33,14
3818,214.996,-0.0024,33,14
3819,214.996,0,33,14
3820,214.996,0,33,14
3821,214.996,-0.0024,33,14
3822,214.996,0,33,14
3823,214.996,0.0024,33,14
3824,214.996,0.0024,32,14
3825,214.996,0.0012,33,14
3826,214.996,-0.0012,33,14
3827,214.996,-0.0012,33,14
3828,214.996,-0.0012,33,14
3829,214.996,-0.0036,32,14
3830,214.996,-0.0048,33,14
3831,214.996,-0.0048,33,14
3832,214.996,0,33,14
3833,214.996,-0.0012,33,14
3834,214.996,-0.0024,33,14
3835,214.996,-0.0012,33,14
3836,214.996,-0.0083,33,14
3837,214.996,-0.0095,33,14
3838,214.996,-0.0083,33,14
3839,214.996,-0.0048,33,14
3840,214.996,-0.0072,33,14
3841,214.996,-0.0036,33,14
3842,214.996,0,33,14
3843,214.996,-0.0012,33,14
3844,214.996,0.0012,33,14
3845,214.996,0,33,14
3846,214.996,-0.0024,33,14
3847,214.996,0,33,14
3848,214.996,-0.006,33,14
3849,214.996,-0.0083,33,14
3850,214.996,-0.0107,33,14
3851,214.996,-0.0095,33,14
3852,214.996,-0.0083,33,14
3853,214.996,-0.0072,33,14
3854,214.996,-0.0083,33,14
3855,214.996,-0.0048,33,14
3856,214.996,-0.0048,33,14
3857,214.996,-0.0072,33,14
3858,214.996,-0.0107,33,14
3859,214.996,-0.0095,33,14
3860,214.996,-0.0095,33,14
3861,214.996,-0.0083,33,14
3862,214.996,-0.006,33,14
3863,214.996,-0.0036,33,14
3864,214.996,-0.0036,33,14
3865,214.996,-0.0036,33,14
3866,214.996,-0.0012,33,14
3867,214.996,0,33,14
3868,214.996,0.0012,33,14
3869,214.996,0,33,14
3870,214.996,0,33,14
3871,214.996,0.0012,33,14
3872,214.996,0,33,14
3873,214.996,0,33,14
3874,214.996,-0.0036,33,14
3875,214.996,0,33,14
3876,214.996,-0.0036,33,14
3877,214.996,0.0012,33,14
3878,214.996,0,33,14
3879,214.996,0.0024,33,14
3880,214.996,0.0048,33,14
3881,214.996,0,33,14
3882,214.996,0.0012,33,14
3883,214.996,-0.0036,33,14
3884,214.996,0,33,14
3885,214.996,0,33,14
3886,214.996,0.0012,33,14
3887,214.996,0.0036,33,14
3888,214.996,0.0024,33,14
