cnt,pos,speed,DTorque,sTorque,Force
3068,83.0024,-0.0024,16,-35,7
3069,83.0024,0,17,-35,7
3070,83.0024,0.0012,17,-35,7
3071,83.0024,0,17,-35,7
3072,83.0024,-0.0012,17,-3.5,7
3073,83.0024,0,17,-3.5,7
3074,83.0024,-0.0012,17,-3.5,7
3075,83.0024,0.0012,17,-3.5,7
3076,83.0024,0.0012,17,-3.5,7
3077,83.0024,-0.0012,17,-3.5,7
3078,83.0024,0.0036,17,-3.5,7
3079,83.0024,0.0048,17,-3.5,7
3080,83.0024,0.0036,17,-3.5,7
3081,83.0024,0.0095,17,-3.5,7
3082,83.0024,0.0072,17,-3.5,7
3083,83.0024,0.0083,17,-3.5,7
3084,83.0024,0.0107,17,-3.5,7
3085,83.0023,0.0107,17,-3.5,7
3086,83.0023,0.0095,17,-3.5,7
3087,83.0023,0.0083,17,-3.5,7
3088,83.0023,0.0072,17,-3.5,7
3089,83.0023,0.0072,17,-3.5,7
3090,83.0023,0.0048,17,-3.5,7
3091,83.0023,-0.0012,17,-3.5,7
3092,83.0023,-0.0048,18,-3.5,8
3093,83.0023,-0.0024,17,-3.5,7
3094,83.0023,0.0024,17,-3.5,7
3095,83.0023,0,17,-3,7
3096,83.0023,-0.0012,17,-3,7
3097,83.0023,0.0012,18,-3,8
3098,83.0023,0,18,-3,8
3099,83.0023,-0.0024,17,-3,7
3100,83.0023,-0.0072,18,-3,8
3101,83.0023,-0.0048,18,-3,8
3102,83.0023,-0.0036,18,-3,8
3103,83.0023,-0.0024,18,-3,8
3104,83.0023,-0.006,18,-3,8
3105,83.0023,-0.0048,18,-3,8
3106,83.0023,-0.0072,18,-3,8
3107,83.0023,-0.0095,18,-3.5,8
3108,83.0024,-0.006,18,-3.5,8
3109,83.0024,-0.0024,18,-3.5,8
3110,83.0024,-0.006,18,-3.5,8
3111,83.0024,-0.0107,18,-3.5,8
3112,83.0024,-0.0107,18,-3.5,8
3113,83.0024,-0.0095,18,-3.5,8
3114,83.0024,-0.0131,18,-3.5,8
3115,83.0024,-0.0072,18,-3.5,8
3116,83.0025,-0.0048,18,-3.5,8
3117,83.0025,-0.0107,18,-36,8
3118,83.0025,0,18,-36,8
3119,83.0025,0,18,-36,8
3120,83.0025,0,18,-36,8
3121,83.0025,0.0036,18,-36,8
3122,83.0025,0,18,-36,8
3123,83.0025,0.0048,18,-36,8
3124,83.0025,-0.0012,18,-36,8
3125,83.0025,0.0012,18,-36,8
3126,83.0025,0.0024,18,-3.6,8
3127,83.0025,0.0048,18,-3.6,8
3128,83.0025,0.0012,19,-3.6,8
3129,83.0024,0.0036,19,-3.6,8
3130,83.0024,0.0083,19,-3.6,8
3131,83.0024,0.0036,19,-3.6,8
3132,83.0024,0.006,19,-3.6,8
3133,83.0024,-0.0024,19,-3.6,8
3134,83.0024,-0.0012,19,-3.6,8
3135,83.0024,-0.0036,19,-3.6,8
3136,83.0024,-0.0012,19,-0.7,8
3137,83.0024,0,19,-0.7,8
3138,83.0024,-0.006,19,-0.7,8
3139,83.0024,-0.0024,19,-0.7,8
3140,83.0024,-0.0012,19,-0.7,8
3141,83.0024,0.0012,19,-0.7,8
3142,83.0024,-0.0012,19,-0.7,8
3143,83.0024,-0.0036,19,-0.7,8
