cnt,pos,speed,DTorque,Force
3214,143,-0.0036,-4,-1
3215,143,0,-4,-1
3216,143,-0.0024,-4,-1
3217,143,-0.0036,-4,-1
3218,143,-0.0012,-4,-1
3219,143,-0.0024,-4,-1
3220,143,0.0024,-4,-1
3221,143,-0.0024,-4,-1
3222,143,0.0012,-4,-1
3223,143,-0.0012,-4,-1
3224,143,-0.0012,-4,-1
3225,143,-0.0024,-4,-1
3226,143,0.0012,-4,-1
3227,143,0,-4,-1
3228,143,0.0024,-4,-1
3229,143,0,-4,-1
3230,143,0.0012,-4,-1
3231,143,-0.006,-4,-1
3232,143,-0.0024,-4,-1
3233,143,-0.0036,-4,-1
3234,143,0.0024,-4,-1
3235,143,0,-4,-1
3236,143,0.0012,-4,-1
3237,143,0,-4,-1
3238,143,-0.0024,-4,-1
3239,143,0.0012,-4,-1
3240,143,0.0012,-4,-1
3241,143,0.0024,-4,-1
3242,143,0.0024,-4,-1
3243,143,0.0012,-4,-1
3244,143,0,-4,-1
3245,143,-0.0012,-4,-1
3246,143,0.0024,-4,-1
3247,143,-0.0012,-4,-1
3248,143,-0.0036,-4,-1
3249,143,-0.0048,-4,-1
3250,143,-0.0012,-4,-1
3251,143,-0.0036,-4,-1
3252,143,0,-4,-1
3253,143,0.0012,-4,-1
3254,143,0.0024,-4,-1
3255,143,0.0012,-4,-1
3256,143,0.0012,-4,-1
3257,143,0,-4,-1
3258,143,-0.0012,-4,-1
3259,143,0.0012,-4,-1
3260,143,0.0012,-4,-1
3261,143,0,-4,-1
3262,143,0.0012,-4,-1
3263,143,0.0024,-4,-1
3264,143,-0.0012,-4,-1
3265,143,0,-4,-1
3266,143,-0.0012,-4,-1
3267,143,-0.0024,-4,-1
3268,143,0,-4,-1
3269,143,-0.0024,-4,-1
3270,143,0,-4,-1
3271,143,0.0024,-4,-1
3272,143,0,-4,-1
3273,143,0.0012,-4,-1
3274,143,0,-4,-1
3275,143,-0.0012,-4,-1
3276,143,0.0024,-4,-1
3277,143,0.0012,-4,-1
3278,143,-0.0024,-4,-1
3279,143,-0.0012,-4,-1
3280,143,-0.0048,-4,-1
3281,143,-0.0036,-4,-1
3282,143,-0.0024,-4,-1
3283,143,-0.0012,-4,-1
3284,143,0.0024,-4,-1
3285,143,0,-4,-1
3286,143,0.0024,-4,-1
3287,143,0.0048,-4,-1
3288,143,0.0024,-4,-1
3289,143,-0.0012,-4,-1
3290,143,-0.0012,-4,-1
3291,143,-0.0024,-4,-1
3292,143,-0.0012,-4,-1
3293,143,0,-4,-1
3294,143,0,-4,-1
