cnt,pos,speed,DTorque,sTorque,Force
2424,83.0078,0.087,43,-0.8,19
2425,83.0072,0.0763,44,-1.2,19
2426,83.0071,0.0799,44,-1.2,19
2427,83.007,0.0787,44,-1.2,19
2428,83.0069,0.0763,44,-1.2,19
2429,83.0067,0.0739,44,-1.2,19
2430,83.0066,0.0799,44,-1.2,19
2431,83.0064,0.0775,44,-1.8,19
2432,83.006,0.0787,44,-1.8,19
2433,83.0059,0.0787,44,-1.8,19
2434,83.0058,0.0751,44,-1.8,19
2435,83.0057,0.0787,44,-1.8,19
2436,83.0055,0.0799,44,-2.4,19
2437,83.0054,0.0787,44,-2.4,19
2438,83.0052,0.0787,44,-2.4,19
2439,83.0051,0.0823,44,-2.4,19
2440,83.005,0.0846,44,-2.4,19
2441,83.0049,0.0811,45,-2.4,20
2442,83.0047,0.0811,44,-2.4,19
2443,83.0047,0.0811,44,-2.4,19
2444,83.0046,0.0763,44,-2.4,19
2445,83.0044,0.0727,44,-3,19
2446,83.0043,0.0703,45,-3,20
2447,83.0041,0.0691,45,-3,20
2448,83.004,0.0644,45,-3,20
2449,83.0039,0.0632,45,-3,20
2450,83.0038,0.0572,45,-3,20
2451,83.0037,0.0536,45,-3.7,20
2452,83.0036,0.0513,45,-3.7,20
2453,83.0035,0.0525,45,-3.7,20
2454,83.0034,0.0501,45,-3.7,20
2455,83.0033,0.0525,45,-3.7,20
2456,83.0032,0.0501,45,-3.7,20
2457,83.0032,0.0513,45,-3.7,20
2458,83.0031,0.0501,45,-3.7,20
2459,83.003,0.056,45,-3.7,20
2460,83.003,0.0548,45,-3.7,20
2461,83.0029,0.0596,45,-4.3,20
2462,83.0027,0.0596,45,-4.3,20
2463,83.0026,0.0548,44,-4.3,19
2464,83.0025,0.0513,45,-4.3,20
2465,83.0024,0.0608,44,-4.3,19
2466,83.0022,0.0644,44,-4.3,19
2467,83.0021,0.0668,44,-4.8,19
2468,83.002,0.0656,44,-4.8,19
2469,83.0019,0.0656,44,-4.8,19
2470,83.0018,0.0703,44,-4.8,19
2471,83.0016,0.0715,44,-4.8,19
2472,83.0015,0.0679,44,-4.8,19
2473,83.0014,0.0656,44,-4.8,19
2474,83.0013,0.0632,44,-4.8,19
2475,83.0012,0.0596,44,-5,19
2476,83.0011,0.0525,44,-5,19
2477,83.0011,0.0536,44,-5,19
2478,83.001,0.0525,44,-5,19
2479,83.0009,0.0477,44,-5,19
2480,83.0009,0.0429,44,-5,19
2481,83.0008,0.0417,44,-5,19
2482,83.0007,0.037,44,-5,19
2483,83.0007,0.0346,44,-5,19
2484,83.0006,0.0298,44,-5,19
2485,83.0006,0.0274,44,-5.9,19
2486,83.0006,0.031,44,-5.9,19
2487,83.0005,0.0274,44,-5.9,19
2488,83.0005,0.0286,44,-5.9,19
2489,83.0004,0.0298,44,-5.9,19
2490,83.0004,0.037,44,-5.9,19
2491,83.0004,0.0381,44,-5.9,19
2492,83.0002,0.0429,44,-5.9,19
2493,83.0002,0.0393,43,-5.9,19
2494,83.0001,0.0441,43,-5.9,19
2495,83,0.0453,43,-6.5,19
2496,83,0.0513,43,-6.5,19
2497,82.9999,0.056,43,-6.5,19
2498,82.9998,0.0656,43,-6.5,19
2499,82.9997,0.0691,42,-6.5,18
2500,82.9996,0.0751,42,-6.5,18
2501,82.9995,0.0882,42,-6.5,18
2502,82.9993,0.0942,42,-6.5,18
2503,82.9992,0.1073,41,-6.5,18
2504,82.999,0.1132,41,-6.5,18
2505,82.9988,0.1204,41,-7,18
2506,82.9987,0.1228,40,-7,18
2507,82.9984,0.1275,40,-7,18
2508,82.9983,0.1287,40,-7,18
2509,82.9982,0.1287,40,-7,18
2510,82.9979,0.1216,40,-7,18
2511,82.9978,0.1216,40,-7,18
2512,82.9976,0.1144,39,-7,17
2513,82.9974,0.1037,39,-7,17
2514,82.9973,0.0954,39,-7,17
2515,82.9972,0.087,39,-7.3,17
2516,82.9971,0.0644,39,-7.3,17
2517,82.997,0.0525,39,-7.3,17
2518,82.9969,0.0262,39,-7.3,17
2519,82.9969,-0.0012,40,-7.3,18
2520,82.997,-0.0954,41,-7.3,18
2521,82.9972,-0.1478,42,-7.3,18
2522,82.9979,-0.3004,45,-7.3,20
2523,82.9986,-0.3374,46,-7.7,20
2524,82.9996,-0.416,47,-7.7,21
2525,83.001,-0.5412,51,-7.7,22
2526,83.0021,-0.7415,55,-8,24
2527,83.0043,-0.8738,60,-8,27
2528,83.0072,-1.0585,64,-8,28
2529,83.0093,-1.1575,69,-8,31
2530,83.0117,-1.1587,72,-8,32
2531,83.0128,-1.1384,75,-8,33
2532,83.0161,-1.074,77,-8.3,34
2533,83.0171,-0.9036,78,-8.3,35
2534,83.0188,-0.7927,77,-8.3,34
2535,83.0195,-0.5126,76,-8.3,34
2536,83.02,-0.3457,73,-8.3,32
2537,83.0205,0.1204,69,-8.3,31
2538,83.0202,0.3922,63,-8.3,28
2539,83.0193,0.6687,59,-8.5,26
2540,83.0173,0.7248,56,-8.5,25
2541,83.0165,0.8344,53,-8.5,23
2542,83.0139,0.9286,50,-8.5,22
2543,83.0129,1.024,49,-8.5,22
2544,83.0118,1.1205,46,-8.5,20
2545,83.0085,1.1325,43,-8.7,19
2546,83.0062,1.1706,39,-8.7,17
2547,83.0039,1.1336,37,-8.7,16
2548,83.0016,1.0967,36,-8.7,16
2549,82.9995,1.0049,35,-8.7,15
2550,82.9975,0.9501,35,-8.7,15
2551,82.9966,0.8476,34,-8.7,15
2552,82.995,0.6699,34,-8.9,15
2553,82.9938,0.4649,37,-8.9,16
2554,82.9929,0.2634,39,-8.9,17
2555,82.9925,0.1121,41,-8.9,18
2556,82.9923,-0.0107,42,-8.9,18
2557,82.9924,-0.124,44,-9.1,19
2558,82.9927,-0.1419,45,-9.1,20
2559,82.993,-0.1502,45,-9.1,20
