cnt,pos,speed,DTorque,sTorque,Force
3016,83.0007,0.0012,6,-1,2
3017,83.0007,0.0012,6,-1,2
3018,83.0007,0.0048,6,-1,2
3019,83.0007,-0.0036,6,-1,2
3020,83.0007,0.0036,6,-1,2
3021,83.0007,0,6,-1,2
3022,83.0007,0.0024,6,-1,2
3023,83.0007,0.0048,6,-1,2
3024,83.0007,0.0083,6,-1,2
3025,83.0007,0.0012,6,-1,2
3026,83.0007,0.0036,6,-1,2
3027,83.0007,-0.0012,6,-1,2
3028,83.0007,0,6,-1,2
3029,83.0007,-0.0012,6,-1,2
3030,83.0007,0,6,-1,2
3031,83.0007,0.0024,6,-1,2
3032,83.0007,0.0036,6,-1,2
3033,83.0007,0,6,-1,2
3034,83.0007,0.0012,6,-1.2,2
3035,83.0007,0,6,-1.2,2
3036,83.0007,0,6,-1.2,2
3037,83.0007,-0.0012,6,-1.2,2
3038,83.0007,0.0036,6,-1.2,2
3039,83.0007,-0.0012,6,-1.2,2
3040,83.0007,0,6,-1.2,2
3041,83.0007,0.0012,6,-1.2,2
3042,83.0009,-0.0238,7,-4,3
3043,83.001,-0.037,7,-1,3
3044,83.0011,-0.0405,7,-1,3
3045,83.0011,-0.0393,8,-1,3
3046,83.0012,-0.0429,8,-1,3
3047,83.0012,-0.0489,8,-1,3
3048,83.0013,-0.0536,8,-1,3
3049,83.0014,-0.0525,8,-1,3
3050,83.0014,-0.0513,8,-1,3
3051,83.0015,-0.0477,8,-1,3
3052,83.0016,-0.0429,8,-5,3
3053,83.0016,-0.037,8,-5,3
3054,83.0017,-0.0215,8,-5,3
3055,83.0017,-0.0131,9,-5,4
3056,83.0017,-0.0095,8,-5,3
3057,83.0017,0.0024,8,-5,3
3058,83.0017,0.0048,8,-5,3
3059,83.0017,0.0083,8,-5,3
3060,83.0017,0.0119,8,-5,3
3061,83.0017,0.0083,8,-5,3
3062,83.0017,0.0119,8,-16,3
3063,83.0016,0.0095,8,-16,3
3064,83.0016,0.0072,8,-16,3
3065,83.0016,0.0036,8,-16,3
3066,83.0016,0.0036,8,-16,3
3067,83.0016,-0.0012,8,-16,3
3068,83.0016,-0.0036,8,-16,3
3069,83.0016,-0.006,9,-16,4
3070,83.0016,-0.0036,9,-16,4
3071,83.0016,0.0012,8,-1.7,3
3072,83.0016,-0.0012,8,-1.7,3
3073,83.0016,0,9,-1.7,4
3074,83.0016,0.0012,9,-1.7,4
3075,83.0016,0.0036,9,-1.7,4
3076,83.0016,0.0048,9,-1.7,4
3077,83.0016,0.0036,9,-1.7,4
3078,83.0016,0.0048,9,-1.7,4
3079,83.0016,0.0024,9,-1.7,4
3080,83.0016,0.0072,9,-1.7,4
3081,83.0016,0.0048,9,-1.7,4
3082,83.0016,0.0095,9,-1,4
3083,83.0016,0.0095,9,-1,4
3084,83.0016,0.0083,9,-1,4
3085,83.0015,0.0048,9,-1,4
3086,83.0015,0.0072,9,-1,4
3087,83.0015,0.0012,9,-1,4
3088,83.0015,0.006,9,-1,4
3089,83.0015,0.0024,9,-1,4
3090,83.0015,0.0012,9,-1,4
3091,83.0015,0.006,9,-19,4
3092,83.0015,0.0024,9,-19,4
3093,83.0015,0.006,9,-19,4
3094,83.0015,0.0072,9,-19,4
3095,83.0015,0.0036,9,-19,4
3096,83.0015,0.0083,9,-19,4
3097,83.0015,0.006,9,-19,4
3098,83.0015,0.0107,9,-19,4
3099,83.0014,0.0072,9,-19,4
3100,83.0014,0.0107,9,-9,4
3101,83.0014,0.006,9,-9,4
3102,83.0014,0.0119,9,-9,4
3103,83.0014,0.0107,9,-9,4
3104,83.0014,0.0083,9,-9,4
3105,83.0014,0.0107,9,-9,4
3106,83.0014,0.0119,9,-9,4
3107,83.0013,0.0119,9,-9,4
3108,83.0013,0.0048,9,-9,4
3109,83.0013,0.0036,9,-9,4
3110,83.0013,0.0024,9,-9,4
3111,83.0013,0,10,-20,4
3112,83.0013,-0.006,10,-20,4
3113,83.0013,-0.0048,10,-20,4
3114,83.0013,-0.0012,10,-20,4
3115,83.0013,0.0048,10,-20,4
3116,83.0013,0.0036,10,-20,4
3117,83.0013,0.0072,10,-20,4
3118,83.0013,0.0036,10,-20,4
3119,83.0013,0.0024,10,-20,4
3120,83.0013,0,10,-20,4
3121,83.0013,-0.0024,10,-21,4
3122,83.0013,-0.0036,10,-21,4
3123,83.0013,0.0024,10,-21,4
3124,83.0013,0.0048,10,-21,4
3125,83.0013,0.0048,10,-21,4
3126,83.0013,0.006,10,-21,4
3127,83.0013,0.0048,10,-21,4
3128,83.0013,0.006,10,-21,4
3129,83.0013,0.0024,10,-21,4
3130,83.0013,0.0012,10,-21,4
3131,83.0013,0.0024,10,-21,4
