cnt,pos,speed,DTorque,DAC,STorque,Force
1,-102.009,0.0179,30,0,0,13
3,-102.009,0.0203,31,0,0,13
5,-102.009,0.0095,31,0,0,13
7,-102.009,0.0179,31,0,0,13
9,-102.009,0.0155,32,0,0,14
11,-102.009,0.025,32,0,0,14
13,-102.009,0.0286,32,0,0,14
15,-102.009,0.0405,32,0,0,14
17,-102.009,0.0417,32,0,0,14
19,-102.009,0.0334,32,0,0,14
21,-102.009,0.0322,32,0,0,14
23,-102.008,0.0381,33,0,0,14
25,-102.008,0.0417,32,0,0,14
27,-102.008,0.031,33,0,0,14
29,-102.008,0.031,33,0,0,14
31,-102.008,0.0298,33,0,0,14
33,-102.008,0.0191,34,0,0,15
35,-102.008,0.0215,34,0,0,15
37,-102.008,0.0286,34,0,0,15
39,-102.008,0.0298,34,0,0,15
41,-102.008,0.0298,34,0,0,15
43,-102.008,0.0203,34,0,0,15
45,-102.008,0.0131,34,0,0,15
47,-102.008,0.0107,34,0,0,15
49,-102.008,0.0119,35,0,0,15
51,-102.008,0.0179,35,0,0,15
53,-102.008,0.0286,35,0,0,15
55,-102.008,0.0322,35,0,0,15
57,-102.008,0.0274,35,0,0,15
59,-102.007,0.0286,35,0,0,15
61,-102.007,0.031,35,0,0,15
63,-102.007,0.0274,35,0,0,15
65,-102.007,0.0274,36,0,0,16
67,-102.007,0.0274,36,0,0,16
69,-102.007,0.0393,36,0,0,16
71,-102.007,0.0417,36,0,0,16
73,-102.007,0.0453,36,0,0,16
75,-102.007,0.0477,36,0,0,16
77,-102.007,0.0489,36,0,0,16
79,-102.007,0.0525,36,0,0,16
81,-102.007,0.0513,36,0,0,16
83,-102.007,0.0525,36,0,0,16
85,-102.006,0.0501,36,0,0,16
87,-102.006,0.0489,36,0,0,16
89,-102.006,0.0465,37,0,0,16
91,-102.006,0.0465,36,0,0,16
93,-102.006,0.0441,37,0,0,16
95,-102.006,0.0477,37,0,0,16
97,-102.006,0.0477,37,0,0,16
99,-102.006,0.0489,37,0,0,16
101,-102.006,0.0477,37,0,0,16
103,-102.006,0.0477,37,0,0,16
105,-102.005,0.0393,37,0,0,16
107,-102.005,0.0393,37,0,0,16
109,-102.005,0.0465,37,0,0,16
111,-102.005,0.0489,37,0,0,16
113,-102.005,0.0477,38,0,0,17
115,-102.005,0.0525,37,0,0,16
117,-102.005,0.0525,37,0,0,16
119,-102.005,0.0536,37,0,0,16
121,-102.005,0.0536,37,0,0,16
123,-102.004,0.056,37,0,0,16
125,-102.004,0.0536,37,0,0,16
127,-102.004,0.056,37,0,0,16
129,-102.004,0.056,37,0,0,16
131,-102.004,0.0572,37,0,0,16
133,-102.004,0.0501,38,0,0,17
135,-102.004,0.0536,38,0,0,17
137,-102.004,0.0513,38,0,0,17
139,-102.004,0.0465,38,0,0,17
141,-102.004,0.0429,38,0,0,17
143,-102.003,0.0417,38,0,0,17
145,-102.003,0.0381,38,0,0,17
147,-102.003,0.0381,38,0,0,17
