cnt,pos,speed,DTorque,DAC,STorque,Force
1,-102.014,0.0477,62,0,0,27
3,-102.013,0.0262,64,0,0,28
5,-102.013,0.0262,64,0,0,28
7,-102.013,0.0298,65,0,0,29
9,-102.013,0.0381,65,0,0,29
11,-102.013,0.0441,65,0,0,29
13,-102.013,0.0453,65,0,0,29
15,-102.013,0.0465,66,0,0,29
17,-102.013,0.0429,66,0,0,29
19,-102.012,0.0453,66,0,0,29
21,-102.012,0.0465,66,0,0,29
23,-102.012,0.0513,66,0,0,29
25,-102.012,0.0525,66,0,0,29
27,-102.012,0.0477,67,0,0,30
29,-102.012,0.056,67,0,0,30
31,-102.012,0.0536,67,0,0,30
33,-102.012,0.0489,67,0,0,30
35,-102.012,0.0465,68,0,0,30
37,-102.012,0.0548,68,0,0,30
39,-102.011,0.062,68,0,0,30
41,-102.011,0.062,68,0,0,30
43,-102.011,0.0679,68,0,0,30
45,-102.011,0.0763,68,0,0,30
47,-102.011,0.0823,68,0,0,30
49,-102.011,0.0858,68,0,0,30
51,-102.01,0.0882,68,0,0,30
53,-102.01,0.0966,69,0,0,31
55,-102.01,0.0989,69,0,0,31
57,-102.01,0.1037,69,0,0,31
59,-102.01,0.1049,69,0,0,31
61,-102.009,0.1061,69,0,0,31
63,-102.009,0.1085,69,0,0,31
65,-102.009,0.1001,69,0,0,31
67,-102.009,0.1049,69,0,0,31
69,-102.009,0.1013,69,0,0,31
71,-102.008,0.1001,69,0,0,31
73,-102.008,0.0954,69,0,0,31
75,-102.008,0.093,69,0,0,31
77,-102.008,0.0906,69,0,0,31
79,-102.007,0.087,70,0,0,31
81,-102.007,0.0942,69,0,0,31
83,-102.007,0.093,69,0,0,31
85,-102.007,0.093,69,0,0,31
87,-102.007,0.0942,69,0,0,31
89,-102.007,0.0906,70,0,0,31
91,-102.006,0.0882,69,0,0,31
93,-102.006,0.0882,70,0,0,31
95,-102.006,0.0882,70,0,0,31
97,-102.006,0.087,70,0,0,31
99,-102.006,0.0823,70,0,0,31
101,-102.006,0.0823,70,0,0,31
103,-102.005,0.0775,70,0,0,31
105,-102.005,0.0775,69,0,0,31
107,-102.005,0.0668,70,0,0,31
109,-102.005,0.0656,70,0,0,31
111,-102.005,0.062,70,0,0,31
113,-102.005,0.0572,70,0,0,31
115,-102.004,0.0536,70,0,0,31
117,-102.004,0.0572,70,0,0,31
119,-102.004,0.056,70,0,0,31
121,-102.004,0.0548,70,0,0,31
123,-102.004,0.0596,70,0,0,31
125,-102.004,0.056,70,0,0,31
127,-102.004,0.0572,70,0,0,31
129,-102.004,0.056,70,0,0,31
131,-102.004,0.0596,70,0,0,31
133,-102.003,0.0584,70,0,0,31
135,-102.003,0.0596,70,0,0,31
137,-102.003,0.0584,70,0,0,31
139,-102.003,0.0572,70,0,0,31
141,-102.003,0.0572,70,0,0,31
143,-102.003,0.056,70,0,0,31
145,-102.003,0.0548,70,0,0,31
147,-102.003,0.0489,70,0,0,31
149,-102.002,0.0501,70,0,0,31
151,-102.002,0.0441,70,0,0,31
153,-102.002,0.037,70,0,0,31
155,-102.002,0.0334,70,0,0,31
157,-102.002,0.0322,70,0,0,31
159,-102.002,0.0346,70,0,0,31
161,-102.002,0.0405,70,0,0,31
163,-102.002,0.037,70,0,0,31
165,-102.002,0.037,70,0,0,31
167,-102.002,0.0393,70,0,0,31
169,-102.002,0.0322,70,0,0,31
171,-102.002,0.0346,70,0,0,31
173,-102.002,0.031,70,0,0,31
175,-102.001,0.0286,70,0,0,31
177,-102.001,0.0286,70,0,0,31
179,-102.001,0.0274,70,0,0,31
181,-102.001,0.025,70,0,0,31
183,-102.001,0.0262,70,0,0,31
185,-102.001,0.0215,70,0,0,31
187,-102.001,0.025,70,0,0,31
189,-102.001,0.0215,70,0,0,31
191,-102.001,0.0226,70,0,0,31
193,-102.001,0.0191,70,0,0,31
195,-102.001,0.025,70,0,0,31
197,-102.001,0.0215,70,0,0,31
199,-102.001,0.0203,70,0,0,31
201,-102.001,0.0155,70,0,0,31
203,-102.001,0.0143,70,0,0,31
205,-102.001,0.0167,70,0,0,31
207,-102.001,0.0179,70,0,0,31
209,-102.001,0.0155,70,0,0,31
211,-102.001,0.0143,70,0,0,31
213,-102.001,0.0179,70,0,0,31
215,-102.001,0.0167,70,0,0,31
217,-102.001,0.0167,70,0,0,31
219,-102.001,0.0155,70,0,0,31
221,-102.001,0.0131,70,0,0,31
223,-102,0.0143,70,0,0,31
225,-102,0.0155,70,0,0,31
227,-102,0.0179,70,0,0,31
229,-102,0.0179,70,0,0,31
231,-102,0.0119,70,0,0,31
233,-102,0.0179,70,0,0,31
235,-102,0.0179,70,0,0,31
237,-102,0.0226,70,0,0,31
239,-102,0.025,70,0,0,31
241,-102,0.025,70,0,0,31
243,-102,0.0238,70,0,0,31
245,-102,0.0215,70,0,0,31
247,-102,0.0215,70,0,0,31
249,-102,0.0167,69,0,0,31
251,-102,0.0119,70,0,0,31
253,-102,0.0191,70,0,0,31
255,-102,0.0226,70,0,0,31
257,-102,0.0226,70,0,0,31
259,-102,0.0191,69,0,0,31
261,-102,0.0203,69,0,0,31
263,-102,0.0179,69,0,0,31
265,-102,0.0191,69,0,0,31
267,-101.999,0.0179,69,0,0,31
269,-101.999,0.0179,69,0,0,31
271,-101.999,0.0203,69,0,0,31
273,-101.999,0.0179,69,0,0,31
275,-101.999,0.0203,69,0,0,31
277,-101.999,0.0179,69,0,0,31
279,-101.999,0.0179,69,0,0,31
281,-101.999,0.0155,69,0,0,31
283,-101.999,0.0131,69,0,0,31
285,-101.999,0.0107,69,0,0,31
287,-101.999,0.0167,69,0,0,31
289,-101.999,0.0155,69,0,0,31
291,-101.999,0.0131,69,0,0,31
293,-101.999,0.0119,69,0,0,31
295,-101.999,0.0107,69,0,0,31
297,-101.999,0.0095,69,0,0,31
299,-101.999,0.0131,69,0,0,31
301,-101.999,0.006,69,0,0,31
303,-101.999,0.006,69,0,0,31
305,-101.999,0.0048,69,0,0,31
307,-101.999,0.0024,69,0,0,31
309,-101.999,0.0048,69,0,0,31
311,-101.999,0.0083,69,0,0,31
313,-101.999,0.0048,69,0,0,31
315,-101.999,0.0036,69,0,0,31
317,-101.999,0.0048,69,0,0,31
319,-101.999,0.0036,69,0,0,31
321,-101.999,0.0012,68,0,0,30
323,-101.999,0.0024,69,0,0,31
325,-101.999,0.006,68,0,0,30
327,-101.999,0.0036,68,0,0,30
329,-101.999,0.0012,68,0,0,30
331,-101.999,-0.0024,68,0,0,30
333,-101.999,-0.0012,68,0,0,30
335,-101.999,0.0036,68,0,0,30
337,-101.999,0.0048,68,0,0,30
339,-101.999,0.0024,68,0,0,30
341,-101.999,-0.0012,68,0,0,30
343,-101.999,0.0012,68,0,0,30
345,-101.999,0,68,0,0,30
347,-101.999,0.0012,68,0,0,30
349,-101.999,0.006,68,0,0,30
351,-101.999,0.0012,68,0,0,30
353,-101.999,-0.0024,68,0,0,30
355,-101.999,-0.0012,68,0,0,30
357,-101.999,-0.0012,68,0,0,30
359,-101.999,0.0012,68,0,0,30
361,-101.999,0,68,0,0,30
363,-101.999,0.0024,68,0,0,30
365,-101.999,0.0024,68,0,0,30
367,-101.999,0,68,0,0,30
369,-101.999,0,68,0,0,30
371,-101.999,-0.0072,68,0,0,30
373,-101.999,0.0012,68,0,0,30
375,-101.999,0.0024,68,0,0,30
377,-101.999,0.0024,68,0,0,30
379,-101.999,-0.0036,68,0,0,30
381,-101.999,0.0024,68,0,0,30
383,-101.999,0,67,0,0,30
385,-101.999,-0.0048,68,0,0,30
387,-101.999,0.0036,68,0,0,30
389,-101.999,0,68,0,0,30
391,-101.999,0.0012,68,0,0,30
393,-101.999,0,68,0,0,30
395,-101.999,0.0024,67,0,0,30
397,-101.999,-0.0024,68,0,0,30
399,-101.999,-0.0012,67,0,0,30
401,-101.999,0,67,0,0,30
403,-101.999,0.0012,67,0,0,30
405,-101.999,0.0012,67,0,0,30
407,-101.999,0.0012,67,0,0,30
409,-101.999,-0.0024,67,0,0,30
411,-101.999,-0.0024,67,0,0,30
413,-101.999,0,67,0,0,30
415,-101.999,0.0012,67,0,0,30
417,-101.999,0.006,67,0,0,30
419,-101.999,0,67,0,0,30
421,-101.999,-0.0048,67,0,0,30
423,-101.999,-0.0012,67,0,0,30
425,-101.999,-0.0036,67,0,0,30
427,-101.999,0.0036,67,0,0,30
429,-101.999,0.0036,67,0,0,30
431,-101.999,-0.0012,67,0,0,30
433,-101.999,-0.0012,67,0,0,30
435,-101.999,0,67,0,0,30
437,-101.999,0,67,0,0,30
439,-101.999,-0.0012,67,0,0,30
441,-101.999,0.0012,67,0,0,30
443,-101.999,0.0048,67,0,0,30
445,-101.999,0.0083,67,0,0,30
447,-101.999,-0.0048,67,0,0,30
449,-101.999,-0.0083,67,0,0,30
451,-101.999,-0.0024,67,0,0,30
453,-101.999,0.0036,67,0,0,30
455,-101.999,-0.0012,67,0,0,30
457,-101.999,-0.0024,67,0,0,30
459,-101.999,-0.0036,67,0,0,30
461,-101.999,-0.0024,67,0,0,30
463,-101.999,0.006,67,0,0,30
465,-101.999,0.0012,66,0,0,29
467,-101.999,-0.006,67,0,0,30
469,-101.999,-0.006,67,0,0,30
471,-101.999,0,67,0,0,30
473,-101.999,0.0036,67,0,0,30
475,-101.999,-0.0012,66,0,0,29
477,-101.999,-0.0072,67,0,0,30
479,-101.999,-0.0036,66,0,0,29
481,-101.999,0.0012,66,0,0,29
483,-101.999,-0.0012,66,0,0,29
485,-101.999,0,66,0,0,29
487,-101.999,0,66,0,0,29
489,-101.999,0.0024,66,0,0,29
491,-101.999,-0.0024,66,0,0,29
493,-101.999,-0.0048,66,0,0,29
495,-101.999,-0.0036,66,0,0,29
497,-101.999,-0.0048,66,0,0,29
499,-101.999,-0.006,66,0,0,29
501,-101.999,-0.0048,66,0,0,29
