cnt,pos,speed,DTorque,DAC,STorque,Force
1,-276.5,0.006,72,0,0,32
3,-276.5,0.0083,71,0,0,31
5,-276.5,0.0048,72,0,0,32
7,-276.5,0.006,71,0,0,31
9,-276.5,0.0036,71,0,0,31
11,-276.5,0.0036,71,0,0,31
13,-276.5,0.0024,72,0,0,32
15,-276.5,0,71,0,0,31
17,-276.5,0.0048,72,0,0,32
19,-276.5,0,71,0,0,31
21,-276.5,0.0012,72,0,0,32
23,-276.5,0.0012,71,0,0,31
25,-276.5,-0.0024,71,0,0,31
27,-276.5,-0.0024,71,0,0,31
29,-276.5,0.0012,71,0,0,31
31,-276.5,0,71,0,0,31
33,-276.5,-0.0024,71,0,0,31
35,-276.5,0.0024,71,0,0,31
37,-276.5,-0.0024,71,0,0,31
39,-276.5,-0.0012,71,0,0,31
41,-276.5,0.0036,71,0,0,31
43,-276.5,0.0024,71,0,0,31
45,-276.5,0,71,0,0,31
47,-276.5,0,71,0,0,31
49,-276.5,-0.0012,71,0,0,31
51,-276.5,0.0024,71,0,0,31
53,-276.5,0.0024,71,0,0,31
55,-276.499,0.0012,71,0,0,31
57,-276.499,0.0048,71,0,0,31
59,-276.499,0.0036,71,0,0,31
61,-276.499,0.0036,71,0,0,31
63,-276.499,0.0024,71,0,0,31
65,-276.499,0.0048,71,0,0,31
67,-276.499,0,71,0,0,31
69,-276.499,-0.0036,71,0,0,31
71,-276.499,-0.0012,71,0,0,31
73,-276.499,0.0012,71,0,0,31
75,-276.499,0,71,0,0,31
77,-276.499,0.0024,71,0,0,31
79,-276.499,0,71,0,0,31
81,-276.499,0.0036,71,0,0,31
83,-276.499,0.006,71,0,0,31
85,-276.499,0.0048,71,0,0,31
87,-276.499,0,70,0,0,31
89,-276.499,0.0012,71,0,0,31
91,-276.499,0.0048,71,0,0,31
93,-276.499,0.0036,70,0,0,31
95,-276.499,0.0024,70,0,0,31
97,-276.499,0.0036,71,0,0,31
99,-276.499,0.0048,70,0,0,31
101,-276.499,0.0012,70,0,0,31
103,-276.499,0.0024,70,0,0,31
105,-276.499,0.0036,70,0,0,31
107,-276.499,0.006,70,0,0,31
109,-276.499,0.0024,70,0,0,31
111,-276.499,-0.0048,70,0,0,31
113,-276.499,0.0095,70,0,0,31
115,-276.499,0.006,70,0,0,31
117,-276.499,0.0012,70,0,0,31
119,-276.499,0.0048,70,0,0,31
121,-276.499,0.0012,70,0,0,31
123,-276.499,0.0012,70,0,0,31
125,-276.499,0.0048,70,0,0,31
127,-276.499,0.0036,70,0,0,31
129,-276.499,0.0036,69,0,0,31
131,-276.499,0.0024,69,0,0,31
133,-276.499,0.0036,69,0,0,31
135,-276.499,0.0083,70,0,0,31
137,-276.499,0.0024,69,0,0,31
139,-276.499,0.006,69,0,0,31
141,-276.499,0.0036,69,0,0,31
143,-276.499,0.0036,69,0,0,31
145,-276.499,0,69,0,0,31
147,-276.499,0.0048,69,0,0,31
149,-276.499,0.0036,69,0,0,31
151,-276.499,0.0036,69,0,0,31
153,-276.499,0.006,69,0,0,31
155,-276.499,0.0107,69,0,0,31
157,-276.499,0.0072,69,0,0,31
159,-276.499,0.006,69,0,0,31
161,-276.499,0.006,69,0,0,31
163,-276.499,0.0036,69,0,0,31
165,-276.499,0.0083,68,0,0,30
167,-276.499,0.0095,68,0,0,30
169,-276.499,0.006,68,0,0,30
171,-276.499,0.0024,68,0,0,30
173,-276.499,0.0012,68,0,0,30
175,-276.499,0.0048,68,0,0,30
177,-276.499,0.0083,68,0,0,30
179,-276.499,0.0048,68,0,0,30
181,-276.499,0.0048,68,0,0,30
183,-276.499,0.0048,68,0,0,30
185,-276.499,-0.0012,68,0,0,30
187,-276.499,0.0012,68,0,0,30
189,-276.499,0,68,0,0,30
191,-276.499,0.0024,68,0,0,30
193,-276.499,-0.0012,68,0,0,30
195,-276.499,0.0036,68,0,0,30
197,-276.499,0,68,0,0,30
199,-276.499,0.0036,68,0,0,30
201,-276.499,-0.0012,67,0,0,30
203,-276.499,0.0036,67,0,0,30
205,-276.499,0,67,0,0,30
207,-276.499,0.0012,67,0,0,30
209,-276.499,-0.0012,67,0,0,30
211,-276.499,0.0024,67,0,0,30
213,-276.499,-0.0024,67,0,0,30
215,-276.499,0.0024,67,0,0,30
217,-276.499,0.0024,67,0,0,30
219,-276.499,0,67,0,0,30
221,-276.499,0,67,0,0,30
223,-276.499,0.0036,67,0,0,30
225,-276.499,0.0012,66,0,0,29
227,-276.499,0.0024,66,0,0,29
229,-276.498,0.0048,66,0,0,29
231,-276.498,0.0012,66,0,0,29
233,-276.498,0.0036,66,0,0,29
235,-276.498,0.0083,66,0,0,29
237,-276.498,0.0095,66,0,0,29
239,-276.498,0.0095,66,0,0,29
241,-276.498,0.0107,66,0,0,29
243,-276.498,0.0119,66,0,0,29
245,-276.498,0.0048,66,0,0,29
247,-276.498,0.0036,65,0,0,29
249,-276.498,0.0083,66,0,0,29
251,-276.498,0.0083,65,0,0,29
253,-276.498,0.006,65,0,0,29
255,-276.498,0.0048,65,0,0,29
257,-276.498,0.0024,65,0,0,29
259,-276.498,0.0012,65,0,0,29
261,-276.498,0.0072,65,0,0,29
263,-276.498,0.0012,65,0,0,29
265,-276.498,0.0036,65,0,0,29
267,-276.498,-0.0012,65,0,0,29
269,-276.498,0.0012,65,0,0,29
271,-276.498,0.0048,65,0,0,29
273,-276.498,0.0048,65,0,0,29
275,-276.498,0.0036,64,0,0,28
277,-276.498,0.0072,64,0,0,28
279,-276.498,0.0024,64,0,0,28
281,-276.498,0.0095,64,0,0,28
283,-276.498,0.0107,64,0,0,28
285,-276.498,0.006,64,0,0,28
287,-276.498,0.0083,64,0,0,28
289,-276.498,0.0143,64,0,0,28
291,-276.498,0.0143,63,0,0,28
293,-276.498,0.0131,63,0,0,28
295,-276.498,0.0119,63,0,0,28
297,-276.498,0.0095,63,0,0,28
299,-276.498,0.0083,63,0,0,28
301,-276.498,0.0095,63,0,0,28
303,-276.498,0.0095,63,0,0,28
305,-276.497,0.0143,63,0,0,28
307,-276.497,0.0095,62,0,0,27
309,-276.497,0,63,0,0,28
311,-276.497,0.0036,62,0,0,27
313,-276.497,-0.0012,62,0,0,27
315,-276.497,0.0083,62,0,0,27
317,-276.497,-0.0024,62,0,0,27
319,-276.497,0.0012,62,0,0,27
321,-276.497,-0.0024,62,0,0,27
323,-276.497,-0.0024,62,0,0,27
325,-276.497,-0.0036,61,0,0,27
327,-276.497,-0.0048,62,0,0,27
329,-276.497,0.0024,61,0,0,27
331,-276.497,-0.0024,61,0,0,27
333,-276.497,0,61,0,0,27
335,-276.497,0.0036,61,0,0,27
337,-276.497,-0.0012,61,0,0,27
339,-276.497,0.0012,61,0,0,27
341,-276.497,-0.0036,61,0,0,27
343,-276.497,-0.0048,60,0,0,27
345,-276.497,0.0072,60,0,0,27
347,-276.497,-0.0024,60,0,0,27
349,-276.497,0,60,0,0,27
351,-276.497,-0.0024,60,0,0,27
353,-276.497,0.0036,60,0,0,27
355,-276.497,-0.0012,60,0,0,27
357,-276.497,0,60,0,0,27
359,-276.497,-0.0012,60,0,0,27
361,-276.497,-0.006,59,0,0,26
363,-276.497,0,60,0,0,27
365,-276.497,0.0024,59,0,0,26
367,-276.497,0.0024,59,0,0,26
369,-276.497,-0.0012,59,0,0,26
371,-276.497,0.0036,59,0,0,26
373,-276.497,-0.0048,59,0,0,26
375,-276.497,-0.0048,59,0,0,26
377,-276.498,-0.0048,59,0,0,26
379,-276.498,0.0036,59,0,0,26
381,-276.498,0,59,0,0,26
383,-276.498,-0.0036,58,0,0,26
385,-276.498,-0.0024,59,0,0,26
387,-276.498,-0.0036,58,0,0,26
389,-276.498,-0.0024,58,0,0,26
391,-276.498,-0.0024,58,0,0,26
393,-276.498,-0.0024,58,0,0,26
395,-276.498,0,58,0,0,26
397,-276.498,0.0012,58,0,0,26
399,-276.498,-0.0012,58,0,0,26
401,-276.498,-0.0036,58,0,0,26
403,-276.498,-0.0036,58,0,0,26
405,-276.498,-0.006,57,0,0,25
407,-276.498,-0.0024,57,0,0,25
409,-276.498,-0.0036,57,0,0,25
411,-276.498,0.0012,57,0,0,25
413,-276.498,-0.0012,57,0,0,25
415,-276.498,0,57,0,0,25
417,-276.498,-0.0048,57,0,0,25
419,-276.498,-0.0072,57,0,0,25
421,-276.498,-0.0012,57,0,0,25
423,-276.498,-0.0012,57,0,0,25
425,-276.498,-0.0036,56,0,0,25
427,-276.498,-0.0036,56,0,0,25
429,-276.498,-0.0072,56,0,0,25
431,-276.498,-0.0095,56,0,0,25
433,-276.498,-0.0024,56,0,0,25
435,-276.498,-0.0024,56,0,0,25
437,-276.498,-0.0083,56,0,0,25
