cnt,pos,speed,DTorque,DAC,STorque,Force
1,-79.0924,-4.984,0,0,0,0
3,-79.1922,-6.964,0,0,0,0
5,-79.2439,-7.9164,0,0,0,0
7,-79.2848,-8.3956,0,0,0,0
9,-79.3019,-8.6817,0,0,0,0
11,-79.3373,-9.0596,0,0,0,0
13,-79.3739,-9.3898,0,0,0,0
15,-79.412,-9.7391,0,0,0,0
17,-79.4316,-9.9274,0,0,0,0
19,-79.4616,-10.0836,0,0,0,0
21,-79.482,-10.3411,0,0,0,0
23,-79.5344,-10.7166,0,0,0,0
25,-79.578,-11.1576,0,0,0,0
27,-79.6233,-11.5999,0,0,0,0
29,-79.6466,-11.7501,0,0,0,0
31,-79.682,-11.9957,0,0,0,0
33,-79.7304,-12.2317,0,0,0,0
35,-79.7678,-12.606,-1,0,0,0
37,-79.7931,-12.8027,0,0,0,0
39,-79.8447,-13.0304,0,0,0,0
41,-79.8709,-13.2628,0,0,0,0
43,-79.9245,-13.624,0,0,0,0
45,-79.9656,-13.7599,0,0,0,0
47,-80.0074,-14.0853,0,0,0,0
49,-80.0499,-14.2737,0,0,0,0
51,-80.0787,-14.4727,0,0,0,0
53,-80.1375,-14.8375,0,0,0,0
55,-80.1824,-15.058,0,0,0,0
57,-80.2127,-15.2953,0,0,0,0
59,-80.2434,-15.4371,0,0,0,0
61,-80.3057,-15.7649,0,0,0,0
63,-80.3373,-15.8877,0,0,0,0
65,-80.3851,-15.9783,0,0,0,0
67,-80.4335,-16.2048,0,0,0,0
69,-80.4826,-16.4933,0,0,0,0
71,-80.5156,-16.5672,0,0,0,0
73,-80.5656,-16.7377,0,0,0,0
75,-80.6333,-17.0631,0,0,0,0
77,-80.6676,-17.1728,0,0,0,0
79,-80.7195,-17.3587,0,0,0,0
81,-80.7545,-17.5292,0,0,0,0
83,-80.8075,-17.7867,0,0,0,0
85,-80.8431,-17.9094,0,0,0,0
87,-80.897,-17.9786,0,0,0,0
89,-80.9332,-18.1371,0,0,0,0
91,-81.0246,-18.3481,1,0,0,0
93,-81.0614,-18.5484,0,0,0,0
95,-81.136,-18.7642,0,0,0,0
97,-81.1735,-18.8536,1,0,0,0
99,-81.2302,-18.9394,0,0,0,0
101,-81.2682,-19.0908,0,0,0,0
103,-81.3447,-19.2422,0,0,0,0
105,-81.3833,-19.3673,0,0,0,0
107,-81.4416,-19.4996,0,0,0,0
109,-81.4807,-19.6057,0,0,0,0
111,-81.5398,-19.8418,0,0,0,0
113,-81.5796,-19.98,-1,0,0,0
115,-81.6398,-20.1744,0,0,0,0
117,-81.7004,-20.2542,0,0,0,0
119,-81.7615,-20.4962,-1,0,0,0
121,-81.8232,-20.5975,0,0,0,0
123,-81.8645,-20.6822,0,0,0,0
125,-81.9059,-20.7096,0,0,0,0
127,-82.0104,-21.035,0,0,0,0
129,-82.0735,-21.0851,0,0,0,0
131,-82.1585,-21.2937,0,0,0,0
133,-82.2225,-21.4308,0,0,0,0
135,-82.2654,-21.5095,0,0,0,0
137,-82.3086,-21.6561,0,0,0,0
139,-82.3954,-21.8718,0,0,0,0
141,-82.4392,-22.0375,-1,0,0,0
143,-82.5053,-22.1341,0,0,0,0
145,-82.5719,-22.2283,0,0,0,0
147,-82.639,-22.4774,0,0,0,0
149,-82.7065,-22.5668,1,0,0,0
151,-82.7745,-22.7003,0,0,0,0
153,-82.8427,-22.7766,0,0,0,0
155,-82.8883,-22.891,0,0,0,0
157,-82.9571,-22.9661,-1,0,0,0
159,-83.0031,-23.0103,0,0,0,0
161,-83.1187,-23.1819,-1,0,0,0
163,-83.1653,-23.294,0,0,0,0
165,-83.2587,-23.443,-1,0,0,0
167,-83.3057,-23.5133,0,0,0,0
169,-83.3529,-23.5407,0,0,0,0
171,-83.4002,-23.7529,-1,0,0,0
173,-83.4955,-23.8566,0,0,0,0
175,-83.5673,-23.9842,0,0,0,0
177,-83.6155,-24.1594,0,0,0,0
179,-83.6638,-24.225,0,0,0,0
181,-83.7608,-24.3465,0,0,0,0
183,-83.8096,-24.3704,0,0,0,0
185,-83.8828,-24.4765,0,0,0,0
187,-83.9563,-24.5337,0,0,0,0
189,-84.0546,-24.5957,0,0,0,0
191,-84.104,-24.7149,0,0,0,0
193,-84.1535,-24.7769,0,0,0,0
195,-84.203,-24.7852,0,0,0,0
197,-84.3276,-25.0379,0,0,0,0
199,-84.4028,-25.1381,0,0,0,0
201,-84.529,-25.3419,1,0,0,0
203,-84.6051,-25.4099,0,0,0,0
205,-84.6561,-25.4909,0,0,0,0
207,-84.7327,-25.5219,0,0,0,0
209,-84.8353,-25.6852,0,0,0,0
211,-84.8866,-25.684,0,0,0,0
213,-84.9382,-25.7782,0,0,0,0
215,-85.0413,-25.845,0,0,0,0
217,-85.1189,-25.8843,-1,0,0,0
219,-85.1966,-25.9248,0,0,0,0
221,-85.2484,-26.0154,0,0,0,0
223,-85.3525,-26.0285,0,0,0,0
225,-85.4046,-26.1549,0,0,0,0
227,-85.5353,-26.2073,0,0,0,0
229,-85.6403,-26.3206,0,0,0,0
231,-85.7456,-26.323,0,0,0,0
233,-85.7983,-26.3552,-1,0,0,0
235,-85.8773,-26.3397,0,0,0,0
237,-85.9564,-26.3707,0,0,0,0
239,-86.0877,-26.3373,-1,0,0,0
241,-86.1403,-26.2526,0,0,0,0
243,-86.2191,-26.2646,0,0,0,0
245,-86.2717,-26.3063,0,0,0,0
247,-86.3507,-26.3552,1,0,0,0
249,-86.4298,-26.4458,0,0,0,0
251,-86.5093,-26.5089,0,0,0,0
253,-86.5623,-26.5495,1,0,0,0
255,-86.6422,-26.6877,0,0,0,0
257,-86.7222,-26.6806,1,0,0,0
259,-86.8291,-26.7068,0,0,0,0
261,-86.9093,-26.7199,0,0,0,0
263,-86.9894,-26.6842,0,0,0,0
265,-87.0427,-26.6734,0,0,0,0
267,-87.1494,-26.6925,0,0,0,0
269,-87.2026,-26.6281,0,0,0,0
271,-87.2559,-26.6329,0,0,0,0
273,-87.3092,-26.652,1,0,0,0
275,-87.4158,-26.7319,-1,0,0,0
277,-87.496,-26.7235,0,0,0,0
279,-87.5495,-26.7473,0,0,0,0
281,-87.603,-26.807,-1,0,0,0
283,-87.7103,-26.8296,0,0,0,0
285,-87.7908,-26.826,-1,0,0,0
287,-87.8981,-26.7831,0,0,0,0
289,-87.9517,-26.7974,0,0,0,0
291,-88.0319,-26.739,1,0,0,0
293,-88.1122,-26.7116,-1,0,0,0
295,-88.2458,-26.7533,0,0,0,0
297,-88.2994,-26.7855,0,0,0,0
299,-88.3797,-26.8153,0,0,0,0
301,-88.487,-26.8761,0,0,0,0
303,-88.5407,-26.8522,1,0,0,0
305,-88.6214,-26.913,0,0,0,0
307,-88.7023,-26.9417,1,0,0,0
309,-88.837,-26.8856,0,0,0,0
311,-88.8907,-26.913,0,0,0,0
313,-88.9983,-26.8821,0,0,0,0
315,-89.0789,-26.8105,0,0,0,0
317,-89.1862,-26.7962,0,0,0,0
319,-89.2399,-26.8534,0,0,0,0
321,-89.3473,-26.8534,1,0,0,0
323,-89.401,-26.8177,0,0,0,0
325,-89.5085,-26.8856,0,0,0,0
327,-89.6163,-26.9238,-1,0,0,0
329,-89.6702,-26.9703,1,0,0,0
331,-89.7241,-26.9393,0,0,0,0
333,-89.832,-26.9381,0,0,0,0
335,-89.9128,-26.9929,0,0,0,0
337,-89.9667,-26.9035,0,0,0,0
339,-90.0475,-26.8797,0,0,0,0
341,-90.1551,-26.95,0,0,0,0
343,-90.2089,-26.8868,1,0,0,0
345,-90.3166,-26.9417,1,0,0,0
347,-90.3974,-26.9095,0,0,0,0
349,-90.4784,-27.006,-1,0,0,0
351,-90.5325,-27.0203,0,0,0,0
353,-90.6407,-27.0561,0,0,0,0
355,-90.722,-27.1395,0,0,0,0
357,-90.7761,-27.1348,0,0,0,0
359,-90.8575,-27.0668,0,0,0,0
361,-90.9657,-27.0227,0,0,0,0
363,-91.0468,-27.0179,0,0,0,0
365,-91.1548,-26.9953,0,0,0,0
367,-91.2088,-26.9476,0,0,0,0
369,-91.2897,-26.9691,0,0,0,0
371,-91.3706,-26.9524,1,0,0,0
373,-91.4785,-26.9667,0,0,0,0
375,-91.5326,-26.9524,1,0,0,0
377,-91.6135,-27.0203,0,0,0,0
379,-91.6676,-27.0013,0,0,0,0
381,-91.7756,-27.043,0,0,0,0
383,-91.8836,-26.9834,0,0,0,0
385,-91.9916,-26.925,1,0,0,0
387,-92.0724,-26.9655,0,0,0,0
389,-92.1263,-26.9464,-1,0,0,0
391,-92.2342,-26.9536,0,0,0,0
393,-92.3151,-27.0013,-1,0,0,0
395,-92.3961,-26.9941,0,0,0,0
397,-92.4502,-27.0311,0,0,0,0
399,-92.5584,-27.0418,1,0,0,0
401,-92.6126,-27.0942,0,0,0,0
403,-92.7752,-27.1181,0,0,0,0
405,-92.8834,-27.0704,0,0,0,0
407,-92.9645,-26.9989,0,0,0,0
409,-93.0994,-26.9619,0,0,0,0
411,-93.1534,-26.9369,0,0,0,0
413,-93.2343,-27.0013,0,0,0,0
415,-93.3421,-26.95,1,0,0,0
417,-93.4229,-26.9297,0,0,0,0
419,-93.4768,-26.9011,0,0,0,0
421,-93.6115,-26.9631,0,0,0,0
423,-93.6923,-26.9643,0,0,0,0
425,-93.7462,-26.8964,0,0,0,0
427,-93.8537,-26.8522,0,0,0,0
429,-93.9074,-26.857,0,0,0,0
431,-93.9611,-26.7795,0,0,0,0
433,-94.0683,-26.776,0,0,0,0
435,-94.1755,-26.7831,0,0,0,0
437,-94.2559,-26.7831,0,0,0,0
439,-94.3095,-26.8213,0,0,0,0
441,-94.4167,-26.8451,0,0,0,0
443,-94.4972,-26.8201,0,0,0,0
445,-94.5777,-26.8499,0,0,0,0
447,-94.712,-26.8213,0,0,0,0
449,-94.7657,-26.8809,0,0,0,0
451,-94.8462,-26.8368,1,0,0,0
453,-95.007,-26.7414,1,0,0,0
455,-95.114,-26.7545,0,0,0,0
457,-95.2476,-26.7009,0,0,0,0
459,-95.3545,-26.7068,1,0,0,0
461,-95.488,-26.6568,0,0,0,0
463,-95.568,-26.7044,0,0,0,0
465,-95.648,-26.6711,0,0,0,0
467,-95.728,-26.6436,0,0,0,0
469,-95.8878,-26.5936,0,0,0,0
471,-95.9674,-26.4934,0,0,0,0
473,-96.0998,-26.4219,0,0,0,0
475,-96.1527,-26.3921,0,0,0,0
477,-96.3373,-26.3373,1,0,0,0
479,-96.469,-26.3385,-1,0,0,0
481,-96.6006,-26.379,0,0,0,0
483,-96.6532,-26.3206,0,0,0,0
485,-96.837,-26.2121,0,0,0,0
487,-96.9154,-26.1179,0,0,0,0
489,-97.0197,-25.9856,1,0,0,0
491,-97.0976,-25.9379,0,0,0,0
493,-97.2012,-25.8831,0,0,0,0
495,-97.2786,-25.7532,0,0,0,0
497,-97.3818,-25.7079,0,0,0,0
499,-97.4589,-25.7508,0,0,0,0
501,-97.5874,-25.6793,0,0,0,0
503,-97.6644,-25.6077,0,0,0,0
505,-97.7412,-25.566,0,0,0,0
507,-97.7924,-25.5458,0,0,0,0
509,-97.9452,-25.3789,0,0,0,0
511,-98.0465,-25.2287,0,0,0,0
513,-98.223,-25.1273,0,0,0,0
515,-98.3236,-25.1345,1,0,0,0
517,-98.4991,-25.0391,0,0,0,0
519,-98.6242,-25.0189,0,0,0,0
