cnt,pos,speed,DTorque,DAC,STorque,Force
1,-78.9973,-0.056,-12,0,0,-5
3,-78.9977,0,-13,0,0,-5
5,-78.9977,-0.0095,-14,0,0,-6
7,-78.9978,-0.0036,-14,0,0,-6
9,-78.9978,0,-14,0,0,-6
11,-78.9978,0.0072,-14,0,0,-6
13,-78.9977,0.0048,-14,0,0,-6
15,-78.9977,-0.0012,-14,0,0,-6
17,-78.9977,-0.0072,-14,0,0,-6
19,-78.9977,-0.0119,-14,0,0,-6
21,-78.9978,-0.0155,-14,0,0,-6
23,-78.9978,-0.0131,-14,0,0,-6
25,-78.9978,-0.0095,-14,0,0,-6
27,-78.9978,0,-14,0,0,-6
29,-78.9978,0,-14,0,0,-6
31,-78.9979,-0.0036,-14,0,0,-6
33,-78.9979,-0.0083,-14,0,0,-6
35,-78.9979,-0.0095,-14,0,0,-6
37,-78.9979,-0.0107,-14,0,0,-6
39,-78.9979,-0.0131,-14,0,0,-6
41,-78.9979,-0.0083,-14,0,0,-6
43,-78.998,-0.0048,-15,0,0,-6
45,-78.998,-0.006,-15,0,0,-6
47,-78.998,-0.0095,-15,0,0,-6
49,-78.998,-0.006,-15,0,0,-6
51,-78.998,-0.0119,-15,0,0,-6
53,-78.998,-0.0107,-15,0,0,-6
55,-78.9981,-0.0083,-15,0,0,-6
57,-78.9981,-0.0024,-15,0,0,-6
59,-78.9981,0.0024,-15,0,0,-6
61,-78.9981,0.0012,-15,0,0,-6
63,-78.9981,0.0012,-15,0,0,-6
65,-78.9981,0.0012,-15,0,0,-6
67,-78.9981,-0.0012,-15,0,0,-6
69,-78.9981,-0.0048,-15,0,0,-6
71,-78.9981,-0.0048,-15,0,0,-6
73,-78.9981,-0.0048,-15,0,0,-6
75,-78.9981,0,-15,0,0,-6
77,-78.9981,-0.0012,-15,0,0,-6
79,-78.9981,-0.0024,-15,0,0,-6
81,-78.9981,-0.0036,-15,0,0,-6
83,-78.9981,-0.0072,-15,0,0,-6
85,-78.9982,-0.0107,-15,0,0,-6
87,-78.9982,-0.0143,-15,0,0,-6
89,-78.9982,-0.0131,-15,0,0,-6
91,-78.9982,-0.0083,-15,0,0,-6
93,-78.9983,-0.0083,-16,0,0,-7
95,-78.9983,-0.006,-16,0,0,-7
97,-78.9983,-0.0095,-16,0,0,-7
99,-78.9983,-0.0119,-16,0,0,-7
101,-78.9983,-0.0083,-16,0,0,-7
103,-78.9984,-0.0119,-16,0,0,-7
105,-78.9984,-0.0048,-16,0,0,-7
107,-78.9984,-0.0036,-16,0,0,-7
109,-78.9984,-0.0036,-16,0,0,-7
111,-78.9984,-0.0048,-16,0,0,-7
113,-78.9984,-0.0048,-16,0,0,-7
115,-78.9984,-0.0036,-16,0,0,-7
117,-78.9984,-0.0083,-16,0,0,-7
119,-78.9984,-0.0036,-16,0,0,-7
121,-78.9985,-0.0024,-16,0,0,-7
123,-78.9985,-0.0048,-16,0,0,-7
