cnt,pos,speed,DTorque,STorque,Force,Dir
1,24.94,-0.03,-36.00,0,-6.34,-1
2,24.94,-0.03,-36.00,0,-6.34,-1
3,24.94,-0.03,-36.00,0,-6.34,-1
4,24.94,-0.02,-36.00,0,-6.34,-1
5,24.94,-0.02,-36.00,0,-6.34,-1
6,24.94,-0.02,-36.00,0,-6.34,-1
7,24.94,-0.03,-35.00,0,-6.16,-1
8,24.94,-0.03,-36.00,0,-6.34,-1
9,24.94,-0.03,-36.00,0,-6.34,-1
10,24.94,-0.02,-36.00,0,-6.34,-1
11,24.94,-0.03,-36.00,0,-6.34,-1
12,24.94,-0.03,-36.00,0,-6.34,-1
13,24.94,-0.02,-36.00,0,-6.34,-1
14,24.94,-0.04,-36.00,0,-6.34,-1
15,24.94,-0.03,-36.00,0,-6.34,-1
16,24.94,-0.03,-36.00,0,-6.34,-1
17,24.94,-0.04,-35.00,0,-6.16,-1
18,24.94,-0.04,-36.00,0,-6.34,-1
19,24.94,-0.02,-36.00,0,-6.34,-1
20,24.94,-0.01,-36.00,0,-6.34,-1
21,24.94,-0.02,-36.00,0,-6.34,-1
22,24.94,-0.02,-36.00,0,-6.34,-1
23,24.94,-0.03,-36.00,0,-6.34,-1
24,24.94,-0.03,-36.00,0,-6.34,-1
25,24.94,-0.03,-36.00,0,-6.34,-1
26,24.94,-0.04,-36.00,0,-6.34,-1
27,24.94,-0.02,-35.00,0,-6.16,-1
28,24.94,-0.03,-36.00,0,-6.34,-1
29,24.94,-0.03,-36.00,0,-6.34,-1
30,24.94,-0.03,-36.00,0,-6.34,-1
31,24.94,-0.03,-36.00,0,-6.34,-1
32,24.94,-0.04,-36.00,0,-6.34,-1
33,24.94,-0.03,-36.00,0,-6.34,-1
34,24.94,-0.03,-36.00,0,-6.34,-1
35,24.94,-0.03,-36.00,0,-6.34,-1
36,24.94,-0.03,-36.00,0,-6.34,-1
37,24.94,-0.03,-36.00,0,-6.34,-1
38,24.94,-0.02,-36.00,0,-6.34,-1
39,24.94,-0.03,-36.00,0,-6.34,-1
40,24.94,-0.03,-36.00,0,-6.34,-1
41,24.94,-0.03,-36.00,0,-6.34,-1
42,24.94,-0.03,-36.00,0,-6.34,-1
43,24.94,-0.03,-36.00,0,-6.34,-1
44,24.94,-0.02,-36.00,0,-6.34,-1
45,24.94,-0.03,-36.00,0,-6.34,-1
46,24.94,-0.04,-36.00,0,-6.34,-1
47,24.94,-0.04,-36.00,0,-6.34,-1
48,24.94,-0.03,-36.00,0,-6.34,-1
49,24.94,-0.02,-36.00,0,-6.34,-1
50,24.94,-0.03,-36.00,0,-6.34,-1
51,24.94,-0.02,-36.00,0,-6.34,-1
52,24.94,-0.02,-36.00,0,-6.34,-1
53,24.94,-0.02,-36.00,0,-6.34,-1
54,24.94,-0.02,-36.00,0,-6.34,-1
55,24.94,-0.04,-36.00,0,-6.34,-1
56,24.94,-0.04,-36.00,0,-6.34,-1
57,24.94,-0.04,-36.00,0,-6.34,-1
58,24.94,-0.02,-36.00,0,-6.34,-1
59,24.94,-0.02,-36.00,0,-6.34,-1
60,24.94,-0.03,-36.00,0,-6.34,-1
61,24.94,-0.03,-36.00,0,-6.34,-1
62,24.94,-0.04,-36.00,0,-6.34,-1
63,24.94,-0.04,-36.00,0,-6.34,-1
64,24.94,-0.04,-36.00,0,-6.34,-1
65,24.94,-0.03,-36.00,0,-6.34,-1
66,24.94,-0.03,-36.00,0,-6.34,-1
67,24.94,-0.03,-36.00,0,-6.34,-1
68,24.94,-0.02,-36.00,0,-6.34,-1
69,24.94,-0.02,-36.00,0,-6.34,-1
70,24.94,-0.03,-36.00,0,-6.34,-1
71,24.94,-0.03,-36.00,0,-6.34,-1
72,24.94,-0.03,-36.00,0,-6.34,-1
73,24.94,-0.02,-36.00,0,-6.34,-1
74,24.94,-0.03,-36.00,0,-6.34,-1
75,24.94,-0.02,-36.00,0,-6.34,-1
76,24.94,-0.02,-36.00,0,-6.34,-1
77,24.94,-0.03,-36.00,0,-6.34,-1
78,24.94,-0.04,-36.00,0,-6.34,-1
79,24.94,-0.03,-36.00,0,-6.34,-1
80,24.94,-0.03,-36.00,0,-6.34,-1
81,24.94,-0.03,-36.00,0,-6.34,-1
82,24.94,-0.02,-36.00,0,-6.34,-1
83,24.94,-0.02,-36.00,0,-6.34,-1
84,24.94,-0.02,-36.00,0,-6.34,-1
85,24.94,-0.02,-36.00,0,-6.34,-1
86,24.94,-0.03,-36.00,0,-6.34,-1
87,24.94,-0.03,-36.00,0,-6.34,-1
88,24.94,-0.04,-36.00,0,-6.34,-1
89,24.94,-0.03,-36.00,0,-6.34,-1
90,24.94,-0.02,-36.00,0,-6.34,-1
91,24.94,-0.02,-36.00,0,-6.34,-1
92,24.94,-0.02,-36.00,0,-6.34,-1
93,24.94,-0.02,-36.00,0,-6.34,-1
94,24.94,-0.04,-36.00,0,-6.34,-1
95,24.94,-0.03,-36.00,0,-6.34,-1
96,24.94,-0.03,-36.00,0,-6.34,-1
97,24.94,-0.02,-36.00,0,-6.34,-1
98,24.94,-0.02,-36.00,0,-6.34,-1
99,24.94,-0.02,-36.00,0,-6.34,-1
100,24.94,-0.02,-36.00,0,-6.34,-1
101,24.94,-0.03,-36.00,0,-6.34,-1
102,24.94,-0.03,-36.00,0,-6.34,-1
103,24.94,-0.05,-36.00,0,-6.34,-1
104,24.94,-0.03,-36.00,0,-6.34,-1
105,24.94,-0.03,-36.00,0,-6.34,-1
106,24.94,-0.02,-36.00,0,-6.34,-1
107,24.94,-0.01,-36.00,0,-6.34,-1
108,24.94,-0.01,-36.00,0,-6.34,-1
109,24.94,-0.03,-36.00,0,-6.34,-1
110,24.94,-0.02,-36.00,0,-6.34,-1
