cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,118.619,-0.9311,-7,0,0,-1,0
2,118.737,-2.8147,-2,0,0,0,0
3,118.795,0.0213,-5,0,0,0,0
4,118.796,0,-7,0,0,-1,0
5,118.796,0.003,-7,0,0,-1,0
6,118.796,-0.003,-8,0,0,-1,0
7,118.796,-0.0183,-8,0,0,-1,0
8,118.797,-0.0426,-8,0,0,-1,0
9,118.797,-0.003,-9,0,0,-1,0
10,118.798,0,-9,0,0,-1,0
11,118.798,0.0061,-10,0,0,-1,0
12,118.797,0.0091,-10,0,0,-1,0
13,118.797,0.0061,-11,0,0,-1,0
14,118.797,0.003,-11,0,0,-1,0
15,118.797,0,-12,0,0,-2,0
16,118.798,-0.0061,-12,0,0,-2,0
17,118.798,-0.0091,-13,0,0,-2,0
18,118.798,-0.0061,-13,0,0,-2,0
19,118.798,-0.0152,-13,0,0,-2,0
20,118.799,-0.0091,-14,0,0,-2,0
21,118.799,-0.0091,-15,0,0,-2,0
22,118.799,0.0061,-15,0,0,-2,0
23,118.799,-0.0061,-16,0,0,-2,0
24,118.799,-0.0122,-16,0,0,-2,0
25,118.8,0.0061,-17,0,0,-2,0
26,118.8,-0.0091,-17,0,0,-2,0
27,118.8,-0.0061,-18,0,0,-3,0
28,118.8,0,-18,0,0,-3,0
29,118.8,-0.0061,-19,0,0,-3,0
30,118.8,-0.0061,-19,0,0,-3,0
31,118.8,-0.0396,-20,0,0,-3,0
32,118.803,-0.2526,-20,0,0,-3,0
33,118.824,-1.3115,-18,0,0,-3,0
34,118.864,-2.2852,-16,0,0,-2,0
35,119.036,-5.4833,-7,0,0,-1,0
36,119.299,-4.4122,-1,0,0,0,0
37,119.551,-6.0249,9,0,0,1,0
38,119.927,-9.9897,27,0,0,4,0
39,120.502,-15.1505,53,0,0,9,0
40,120.99,-18.6376,67,0,0,11,0
41,121.737,-26.0804,81,0,0,14,0
42,122.658,-33.9219,90,0,0,15,0
43,123.765,-47.697,101,0,0,17,0
44,124.973,-62.1202,114,0,0,20,0
45,126.973,-80.344,133,0,0,23,0
46,129.647,-105.813,158,0,0,27,0
47,133.063,-128.062,196,0,0,34,0
48,137.894,-144.053,232,0,0,40,0
49,143.27,-156.644,267,0,0,46,0
50,148.971,-159.303,288,0,0,50,0
51,155.691,-160.137,307,0,0,54,0
52,165.322,-168.38,332,0,0,58,0
53,172.092,-170.261,347,0,0,61,0
54,177.044,-170.69,356,0,0,62,0
55,182.706,-174.058,363,0,0,63,0
56,188.92,-183.954,390,0,0,68,0
57,195.654,-190.882,415,0,0,73,0
58,202.149,-190.125,434,0,0,76,0
59,208.199,-186.777,442,0,0,77,0
60,214.852,-183.153,445,0,0,78,0
61,220.355,-184.264,452,0,0,79,0
62,228.434,-193.125,476,0,0,83,0
63,235.695,-200.48,506,0,0,89,0
64,242.861,-195.538,521,0,0,91,0
65,250.04,-190.867,526,0,0,92,0
66,256.134,-190.949,532,0,0,93,0
67,263.314,-196.554,555,0,0,97,0
68,269.822,-188.512,549,0,0,96,0
69,277.197,-189.473,557,0,0,98,0
70,283.704,-163.335,523,0,0,92,0
71,288.675,-171.399,510,0,0,89,0
72,295.98,-163.88,480,0,0,84,0
73,302.316,-190.377,492,0,0,86,0
74,309.429,-215.484,527,0,0,92,0
75,318.283,-234.703,556,0,0,97,0
76,327.176,-245.934,590,0,0,103,0
77,335.6,-249.61,620,0,0,109,0
78,344.714,-237.995,645,0,0,113,0
79,353.009,-223.681,655,0,0,115,0
80,361.869,-212.599,672,0,0,118,0
81,370.289,-188.567,666,0,0,117,0
82,377.298,-176.255,661,0,0,116,0
83,383.626,-167.51,650,0,0,114,0
84,390.031,-166.357,654,0,0,115,0
85,396.409,-149.113,653,0,0,114,0
86,402.01,-133.722,655,0,0,115,0
87,406.156,-120.981,663,0,0,116,0
88,411.011,-100.433,670,0,0,107,0
89,414.429,-77.6267,664,0,0,106,0
90,417.698,-55.1094,636,0,0,101,0
91,419.779,-36.4749,586,0,0,93,0
92,420.779,-24.3034,587,0,0,93,0
93,421.425,-6.4722,563,0,0,89,0
94,421.464,1.6675,605,0,0,96,0
95,421.18,24.9059,626,0,0,110,0
96,419.721,38.9913,625,0,0,110,0
97,417.242,52.596,638,0,0,112,0
98,414.215,67.7465,639,0,0,112,0
99,411.699,70.762,672,0,0,118,0
100,408.946,79.9484,661,0,0,116,0
101,405.223,85.2673,646,0,0,113,0
102,401.584,92.6189,639,0,0,112,0
103,397.871,98.8385,559,0,0,98,0
104,394.208,98.7138,553,0,0,97,0
105,390.562,99.6571,520,0,0,91,0
106,386.784,92.4211,551,0,0,96,0
107,383.095,92.9141,563,0,0,99,0
108,379.401,93.5226,576,0,0,101,0
109,375.564,99.9857,536,0,0,94,0
110,371.428,97.6579,540,0,0,95,0
111,366.865,95.2814,543,0,0,95,0
112,362.871,96.1365,558,0,0,98,0
113,359.114,95.7105,562,0,0,98,0
114,355.341,99.4319,556,0,0,97,0
115,351.679,99.0789,542,0,0,95,0
116,348.03,97.8374,562,0,0,98,0
117,344.816,98.6833,558,0,0,98,0
118,340.859,99.1763,554,0,0,97,0
119,337.054,100.576,542,0,0,95,0
120,333.244,99.2341,546,0,0,96,0
121,329.035,101.163,530,0,0,93,0
122,326.107,99.7879,530,0,0,93,0
123,322.4,101.881,532,0,0,93,0
124,318.56,100.302,517,0,0,90,0
125,314.443,99.651,521,0,0,91,0
126,310.69,98.4795,530,0,0,93,0
127,307.079,102.539,513,0,0,90,0
128,303.448,99.3954,508,0,0,89,0
129,299.53,102.298,503,0,0,88,0
130,295.403,99.4532,498,0,0,87,0
131,290.873,101.191,483,0,0,85,0
132,287.033,100.993,482,0,0,84,0
133,283.3,100.171,470,0,0,82,0
134,279.51,98.8872,480,0,0,84,0
135,275.721,99.9279,467,0,0,82,0
136,272.312,99.2798,463,0,0,81,0
137,269.202,100.816,455,0,0,80,0
138,265.265,100.372,437,0,0,76,0
139,260.64,100.451,436,0,0,76,0
140,257.345,98.9176,436,0,0,76,0
141,254.149,98.9603,434,0,0,76,0
142,249.222,97.2928,449,0,0,79,0
143,245.551,101.02,427,0,0,75,0
144,241.628,98.5769,428,0,0,75,0
145,237.765,99.5262,426,0,0,74,0
146,234.591,97.7035,426,0,0,74,0
147,231.528,98.7898,427,0,0,75,0
148,228.033,101.005,418,0,0,73,0
149,224.148,97.9622,422,0,0,74,0
150,220.286,100.503,421,0,0,74,0
151,215.917,98.0078,426,0,0,74,0
152,212.655,101.166,422,0,0,74,0
153,208.823,100.244,404,0,0,71,0
154,206.091,100.774,397,0,0,69,0
155,202.851,100.512,397,0,0,69,0
156,199.53,101.075,392,0,0,68,0
157,196.319,100.193,386,0,0,67,0
158,192.384,102.831,375,0,0,66,0
159,188.69,101.337,356,0,0,62,0
160,184.765,100.345,365,0,0,64,0
161,180.552,100.257,352,0,0,61,0
162,176.593,103.144,329,0,0,57,0
163,172.709,100.457,323,0,0,56,0
164,169.511,99.6053,330,0,0,58,0
165,166.042,98.4643,327,0,0,57,0
166,162.043,97.1863,346,0,0,60,0
167,158.296,99.9735,324,0,0,57,0
168,154.975,100.162,309,0,0,54,0
169,151.139,101.979,296,0,0,52,0
170,147.184,100.339,289,0,0,50,0
171,141.632,100.32,278,0,0,48,0
172,137.202,93.7935,251,0,0,44,0
173,133.941,83.3503,233,0,0,41,0
174,131.419,70.2234,217,0,0,38,0
175,129.803,59.5581,193,0,0,33,0
176,128.03,40.2176,169,0,0,29,0
177,127.125,24.6533,153,0,0,26,0
178,126.583,0.1004,120,0,0,21,0
179,126.641,-12.8135,11,0,0,1,0
180,127.609,-43.2483,1,0,0,0,0
181,130.086,-62.7683,1,0,0,0,0
182,133.476,-68.0964,9,0,0,1,0
183,136.448,-61.8251,23,0,0,4,0
184,138.555,-53.9197,37,0,0,6,0
185,140.172,-50.4934,61,0,0,10,0
186,142.034,-55.4381,126,0,0,22,0
187,144.345,-60.2701,178,0,0,31,0
188,146.697,-69.983,219,0,0,38,0
189,149.397,-82.124,254,0,0,44,0
190,152.459,-96.7755,264,0,0,46,0
191,155.531,-112.79,290,0,0,51,0
192,162.234,-133.269,333,0,0,58,0
193,167.937,-148.145,373,0,0,65,0
194,173.848,-154.563,398,0,0,70,0
195,178.214,-158.251,385,0,0,67,0
196,183.51,-165.237,393,0,0,69,0
197,189.7,-170.912,407,0,0,71,0
198,197.208,-177.217,439,0,0,77,0
199,203.943,-176.806,418,0,0,73,0
200,211.565,-180.807,401,0,0,70,0
201,220.991,-190.739,444,0,0,78,0
202,226.747,-193.003,472,0,0,83,0
203,234.49,-195.641,494,0,0,86,0
204,242.71,-194.108,513,0,0,90,0
205,250.066,-193.225,502,0,0,88,0
206,257.805,-193.594,508,0,0,89,0
207,265.188,-195.066,513,0,0,90,0
208,273.422,-197.358,538,0,0,94,0
209,281.182,-199.141,565,0,0,99,0
210,289.908,-197.406,559,0,0,98,0
211,298.753,-196.046,562,0,0,98,0
212,305.065,-200.066,577,0,0,101,0
213,311.069,-200.705,599,0,0,105,0
214,318.438,-199.244,601,0,0,105,0
215,326.988,-197.324,608,0,0,107,0
216,335.266,-197.248,603,0,0,106,0
217,342.802,-197.927,614,0,0,108,0
218,350.643,-195.924,591,0,0,104,0
219,359.529,-198.03,611,0,0,107,0
220,367.409,-196.709,595,0,0,104,0
221,376.472,-194.881,592,0,0,104,0
222,384.669,-184.422,580,0,0,102,0
223,391.872,-172.461,586,0,0,103,0
224,398.639,-149.947,594,0,0,104,0
225,404.046,-127.88,581,0,0,102,0
226,408.857,-99.8853,557,0,0,98,0
227,412.25,-81.9902,517,0,0,80,0
228,415.142,-63.7907,478,0,0,74,0
229,417.313,-50.9833,446,0,0,68,0
230,419.133,-31.725,426,0,0,64,0
231,420.171,-12.1289,424,0,0,64,0
232,420.33,1.1745,445,0,0,68,0
233,420.026,15.0044,522,0,0,91,0
234,418.475,38.7936,511,0,0,89,0
235,415.998,53.2137,544,0,0,95,0
236,413.366,61.7551,576,0,0,101,0
237,410.695,68.0964,603,0,0,106,0
238,408.333,74.3708,608,0,0,107,0
239,405.483,79.0081,623,0,0,109,0
240,402.255,87.6621,627,0,0,110,0
241,398.12,97.804,557,0,0,98,0
242,393.554,106.723,460,0,0,80,0
243,388.517,103.038,423,0,0,74,0
244,384.36,98.0565,425,0,0,74,0
245,379.656,95.3453,425,0,0,74,0
246,375.721,98.3395,414,0,0,72,0
247,371.982,98.3091,388,0,0,68,0
248,368.426,99.4806,381,0,0,67,0
249,364.572,97.3323,363,0,0,63,0
250,360.686,97.5757,373,0,0,65,0
251,357.271,97.9591,353,0,0,62,0
252,352.783,98.1265,351,0,0,61,0
253,348.856,96.9246,346,0,0,60,0
254,345.733,98.5038,343,0,0,60,0
255,342.291,98.802,331,0,0,58,0
256,338.561,97.2775,338,0,0,59,0
257,334.535,99.6023,321,0,0,56,0
258,330.671,98.7929,319,0,0,56,0
259,326.381,99.3467,300,0,0,52,0
260,322.085,100.272,292,0,0,51,0
261,316.608,99.3406,288,0,0,50,0
262,311.351,99.3589,280,0,0,49,0
263,307.576,99.6236,277,0,0,48,0
264,303.87,100.57,259,0,0,45,0
265,300.067,99.5262,258,0,0,45,0
266,296.372,100.083,248,0,0,43,0
267,292.687,99.3345,249,0,0,43,0
268,289.303,100.469,243,0,0,42,0
269,285.603,100.01,231,0,0,40,0
270,281.398,101.084,221,0,0,38,0
271,276.757,101.492,202,0,0,35,0
272,272.396,100.454,185,0,0,32,0
273,268.053,100.865,174,0,0,30,0
274,263.916,100.591,165,0,0,29,0
275,261.502,99.7331,160,0,0,28,0
276,257.905,99.9127,150,0,0,26,0
277,254.522,99.0424,148,0,0,26,0
278,250.766,99.0424,148,0,0,26,0
279,247.711,99.2585,145,0,0,25,0
280,244.052,99.6875,142,0,0,24,0
281,240.158,100.713,124,0,0,21,0
282,236.953,100.11,121,0,0,21,0
283,233.755,99.4045,119,0,0,20,0
284,229.981,98.6864,120,0,0,21,0
285,225.838,98.726,121,0,0,21,0
286,221.98,99.6692,114,0,0,20,0
287,217.999,100.156,105,0,0,18,0
288,214.307,99.7849,102,0,0,17,0
289,210.818,99.1611,101,0,0,17,0
290,207.545,98.9146,103,0,0,18,0
291,203.298,98.6042,105,0,0,18,0
292,199.547,98.5555,106,0,0,18,0
293,195.698,98.6925,106,0,0,18,0
294,192.022,99.7544,100,0,0,17,0
295,187.834,99.6571,98,0,0,17,0
296,181.347,99.2919,93,0,0,16,0
297,177.86,99.0759,95,0,0,16,0
298,173.78,99.0667,95,0,0,16,0
299,169.908,98.6529,99,0,0,17,0
300,165.744,99.0242,103,0,0,18,0
301,162.568,98.4217,104,0,0,18,0
302,159.594,98.7199,104,0,0,18,0
303,156.724,99.791,105,0,0,18,0
304,153.646,99.4076,110,0,0,19,0
305,150.174,99.0363,115,0,0,20,0
306,147.193,99.1246,115,0,0,20,0
307,143.4,100.034,111,0,0,19,0
308,139.522,96.4408,105,0,0,18,0
309,136.15,87.9116,100,0,0,17,0
310,133.01,73.8383,91,0,0,16,0
311,131.144,61.3747,89,0,0,15,0
312,128.932,36.8796,82,0,0,14,0
313,127.879,10.0354,82,0,0,14,0
314,127.793,-6.247,10,0,0,1,0
315,128.382,-31.5454,4,0,0,0,0
316,130.205,-51.5523,22,0,0,3,0
317,132.585,-58.4444,52,0,0,9,0
318,134.308,-61.8737,65,0,0,11,0
319,136.025,-67.5274,77,0,0,13,0
320,138.754,-79.1238,96,0,0,16,0
321,141.826,-94.6728,124,0,0,21,0
322,145.602,-112.063,143,0,0,25,0
323,148.972,-122.813,141,0,0,24,0
324,152.651,-133.752,148,0,0,26,0
325,156.503,-143.508,162,0,0,28,0
326,161.559,-155.217,197,0,0,34,0
327,167.773,-164.099,223,0,0,39,0
328,174.235,-167.461,221,0,0,38,0
329,180.484,-172.016,211,0,0,37,0
330,187.097,-176.794,218,0,0,38,0
331,194.421,-180.923,221,0,0,38,0
332,201.71,-183.954,220,0,0,38,0
333,208.544,-185.646,212,0,0,37,0
334,214.322,-187.569,207,0,0,36,0
335,220.872,-187.359,184,0,0,32,0
336,226.486,-187.62,161,0,0,28,0
337,232.911,-192.148,160,0,0,28,0
338,240.484,-196.706,190,0,0,33,0
339,247.801,-199.527,214,0,0,37,0
340,253.394,-200.711,230,0,0,40,0
341,261.62,-199.938,242,0,0,42,0
342,269.607,-201.189,253,0,0,44,0
343,279.463,-200.017,275,0,0,48,0
344,290.421,-198.404,273,0,0,48,0
345,297.963,-198.596,275,0,0,48,0
346,304.708,-197.175,271,0,0,47,0
347,310.424,-196.944,262,0,0,46,0
348,316.707,-195.562,249,0,0,43,0
349,325.317,-195.906,233,0,0,41,0
350,332.989,-198.34,236,0,0,41,0
351,341.122,-197.814,230,0,0,40,0
352,346.657,-197.625,222,0,0,39,0
353,356.305,-197.294,196,0,0,34,0
354,365.424,-199.329,204,0,0,35,0
355,372.811,-199.381,206,0,0,36,0
356,381.326,-193.953,221,0,0,38,0
357,388.55,-182.934,236,0,0,41,0
358,394.923,-166.981,250,0,0,44,0
359,402.888,-139.552,275,0,0,48,0
360,409.216,-108.028,293,0,0,41,0
361,413.166,-91.0823,323,0,0,46,0
362,416.664,-70.5642,342,0,0,50,0
363,418.825,-59.6981,355,0,0,52,0
364,420.693,-45.3722,393,0,0,59,0
365,422.026,-22.1278,378,0,0,56,0
366,422.539,-2.8268,402,0,0,60,0
367,422.556,2.0266,487,0,0,75,0
368,422.013,29.5828,521,0,0,91,0
369,420.223,49.0998,496,0,0,87,0
370,417.39,65.9481,461,0,0,81,0
371,414.137,74.9976,468,0,0,82,0
372,411.199,80.7852,433,0,0,76,0
373,408.666,83.6942,429,0,0,75,0
374,405.686,87.7747,417,0,0,73,0
375,403.136,87.5099,424,0,0,74,0
376,399.734,90.2485,420,0,0,73,0
377,397.245,91.3348,411,0,0,72,0
378,394.414,90.921,431,0,0,75,0
379,391.834,92.8197,427,0,0,75,0
380,388.371,94.1525,422,0,0,74,0
381,384.297,95.9539,419,0,0,73,0
382,381.098,98.799,405,0,0,71,0
383,378.362,98.6407,395,0,0,69,0
384,374.918,99.1732,379,0,0,66,0
385,372.027,99.6297,368,0,0,64,0
386,368.421,101.005,360,0,0,63,0
387,364.818,99.8883,345,0,0,60,0
388,361.055,98.02,359,0,0,63,0
389,357.112,98.9389,345,0,0,60,0
390,352.874,99.0029,351,0,0,61,0
391,348.746,98.0109,353,0,0,62,0
392,346.173,99.1398,345,0,0,60,0
393,342.677,101.264,326,0,0,57,0
394,339.259,99.8762,318,0,0,55,0
395,336.076,98.2634,328,0,0,57,0
396,332.418,99.2189,324,0,0,57,0
397,328.358,99.0454,322,0,0,56,0
398,324.862,101.364,305,0,0,53,0
399,321.642,100.676,297,0,0,52,0
400,318.212,100.482,289,0,0,50,0
401,312.375,100.829,278,0,0,48,0
402,306.443,100.378,259,0,0,45,0
403,301.735,100.655,254,0,0,44,0
404,297.724,99.6723,248,0,0,43,0
