cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,118.762,0,28,0,0,4,1
2,118.762,-0.003,28,0,0,4,1
3,118.762,0.003,27,0,0,4,1
4,118.762,0,27,0,0,4,1
5,118.763,0,26,0,0,4,1
6,118.763,0,26,0,0,4,1
7,118.763,-0.003,26,0,0,4,1
8,118.763,0.0061,25,0,0,4,1
9,118.763,-0.003,25,0,0,4,1
10,118.763,0,25,0,0,4,1
11,118.763,0,24,0,0,4,1
12,118.763,0,24,0,0,4,1
13,118.763,0,23,0,0,4,1
14,118.763,-0.0061,23,0,0,4,1
15,118.763,0,23,0,0,4,1
16,118.763,-0.003,22,0,0,3,1
17,118.763,0,22,0,0,3,1
18,118.763,0,22,0,0,3,1
19,118.763,-0.003,21,0,0,3,1
20,118.763,-0.003,21,0,0,3,1
21,118.763,0.003,21,0,0,3,1
22,118.763,0,20,0,0,3,1
23,118.763,-0.003,20,0,0,3,1
24,118.763,0.003,20,0,0,3,1
25,118.763,0,20,0,0,3,1
26,118.763,-0.0061,19,0,0,3,1
27,118.763,0,19,0,0,3,1
28,118.763,-0.0061,18,0,0,3,1
29,118.763,0,18,0,0,3,1
30,118.763,-0.003,18,0,0,3,1
31,118.763,-0.0061,18,0,0,3,1
32,118.763,-0.003,17,0,0,2,1
33,118.763,0,17,0,0,2,1
34,118.763,0,17,0,0,2,1
35,118.763,0,16,0,0,2,1
36,118.763,0.003,16,0,0,2,1
37,118.763,0.003,15,0,0,2,1
38,118.763,-0.003,15,0,0,2,1
39,118.763,-0.003,15,0,0,2,1
40,118.763,-0.0061,14,0,0,2,1
41,118.763,-0.003,14,0,0,2,1
42,118.764,-0.0183,14,0,0,2,1
43,118.764,-0.0061,13,0,0,2,1
44,118.764,0,13,0,0,2,1
45,118.764,-0.003,12,0,0,2,1
46,118.764,-0.003,12,0,0,2,1
47,118.764,0.003,12,0,0,2,1
48,118.764,0.003,11,0,0,1,1
49,118.764,0,11,0,0,1,1
50,118.764,0.0061,11,0,0,1,1
51,118.764,0,10,0,0,1,1
52,118.764,0,10,0,0,1,1
53,118.764,-0.0061,10,0,0,1,1
54,118.764,0,9,0,0,1,1
55,118.764,0,9,0,0,1,1
56,118.764,0,9,0,0,1,1
57,118.764,-0.003,8,0,0,1,1
58,118.764,0,8,0,0,1,1
59,118.765,-0.003,8,0,0,1,1
60,118.765,-0.0061,7,0,0,1,1
61,118.765,-0.003,7,0,0,1,1
62,118.765,0.0061,7,0,0,1,1
63,118.765,0,6,0,0,1,1
64,118.765,0.003,6,0,0,1,1
65,118.765,-0.0091,6,0,0,1,1
66,118.765,0,5,0,0,0,1
67,118.765,0.003,5,0,0,0,1
68,118.765,0.0061,5,0,0,0,1
69,118.765,0.003,4,0,0,0,1
70,118.765,-0.0061,4,0,0,0,1
71,118.765,0,3,0,0,0,1
72,118.765,0,3,0,0,0,1
73,118.765,-0.0061,3,0,0,0,1
74,118.765,-0.0061,3,0,0,0,1
75,118.765,-0.003,2,0,0,0,1
76,118.765,-0.0061,2,0,0,0,1
77,118.765,0,1,0,0,0,1
78,118.765,-0.0061,1,0,0,0,1
79,118.766,-0.003,1,0,0,0,1
80,118.766,-0.003,0,0,0,0,1
81,118.766,-0.0091,0,0,0,0,1
82,118.766,0.0091,-1,0,0,0,1
83,118.766,0,-1,0,0,0,1
84,118.766,-0.003,-2,0,0,0,1
85,118.766,-0.0061,-2,0,0,0,1
86,118.766,-0.0091,-2,0,0,0,1
87,118.766,-0.0061,-3,0,0,0,1
88,118.766,-0.003,-3,0,0,0,1
89,118.766,0,-4,0,0,0,1
90,118.766,0.003,-4,0,0,0,1
91,118.766,-0.003,-4,0,0,0,1
92,118.766,-0.003,-5,0,0,0,1
93,118.766,-0.003,-5,0,0,0,1
94,118.767,-0.0091,-5,0,0,0,1
95,118.767,-0.073,-5,0,0,0,1
96,118.768,-0.003,-6,0,0,-1,1
97,118.768,0,-6,0,0,-1,1
98,118.768,0.0061,-7,0,0,-1,1
99,118.768,-0.0122,-7,0,0,-1,1
100,118.768,-0.003,-7,0,0,-1,1
101,118.768,-0.0091,-7,0,0,-1,1
102,118.768,0.003,-8,0,0,-1,1
103,118.768,-0.003,-8,0,0,-1,1
104,118.768,-0.0061,-8,0,0,-1,1
105,118.768,-0.0061,-9,0,0,-1,1
106,118.771,-0.003,-10,0,0,-1,1
107,118.823,-0.0091,-12,0,0,-2,1
108,118.823,0.003,-12,0,0,-2,1
109,118.823,0.0122,-12,0,0,-2,1
110,118.823,0.003,-13,0,0,-2,1
111,118.823,0.0122,-13,0,0,-2,1
112,118.823,0.0061,-13,0,0,-2,1
113,118.823,-0.0061,-13,0,0,-2,1
114,118.823,0.003,-14,0,0,-2,1
115,118.823,-0.07,-14,0,0,-2,1
116,118.823,-0.1248,-14,0,0,-2,1
117,118.827,-0.2069,-14,0,0,-2,1
118,118.833,-0.1887,-14,0,0,-2,1
119,118.844,-2.0479,-13,0,0,-2,1
120,118.959,-6.4144,-4,0,0,0,1
121,119.134,-5.6293,-1,0,0,0,1
122,119.24,-1.7101,-4,0,0,0,1
123,119.264,-0.2769,-6,0,0,-1,1
124,119.271,-0.7851,-5,0,0,0,1
125,119.298,-1.777,-3,0,0,0,1
126,119.364,-8.8456,4,0,0,0,1
127,119.593,-17.2348,23,0,0,4,1
128,120.182,-28.7734,56,0,0,9,1
129,120.985,-31.8802,74,0,0,13,1
130,122.067,-32.7961,92,0,0,16,1
131,123.26,-40.2389,105,0,0,18,1
132,124.396,-54.0262,122,0,0,21,1
133,125.594,-65.3761,142,0,0,24,1
134,126.972,-79.3064,161,0,0,28,1
135,129.048,-93.0693,182,0,0,32,1
136,131.409,-107.1,202,0,0,35,1
137,133.746,-119.122,220,0,0,38,1
138,136.554,-129.958,241,0,0,42,1
139,139.429,-134.559,252,0,0,44,1
140,143.099,-138.992,266,0,0,46,1
141,146.752,-143.827,280,0,0,49,1
142,149.524,-149.119,288,0,0,50,1
143,158.119,-159.163,320,0,0,56,1
144,162.095,-154.709,326,0,0,57,1
145,171.784,-154.137,319,0,0,56,1
146,177.775,-154.024,316,0,0,55,1
147,185.712,-145.881,295,0,0,51,1
148,190.635,-146.253,269,0,0,47,1
149,194.638,-157.03,265,0,0,46,1
150,199.425,-177.415,283,0,0,49,1
151,204.673,-187.173,295,0,0,51,1
