cnt,pos,speed,DTorque,DAC,STorque,Force
1,64.1513,-1.8048,0,0,1,0
3,64.1888,-2.855,0,0,0.3,0
5,64.2092,-2.9372,0,0,0.3,0
7,64.2264,-2.7477,0,0,0.3,0
9,64.2369,-2.489,0,0,0.3,0
11,64.2549,-2.0182,0,0,-1.6,0
13,64.2607,-1.8691,0,0,-1.6,0
15,64.2678,-1.657,0,0,-1.6,0
17,64.2711,-1.6069,0,0,-1.6,0
19,64.2818,-1.4329,0,0,-3.1,0
21,64.286,-1.4269,0,0,-3.1,0
23,64.2916,-1.3721,0,0,-3.1,0
25,64.2957,-1.3589,0,0,-3.1,0
27,64.3012,-1.3554,0,0,-3.1,0
29,64.3066,-1.3423,0,0,-2.5,0
31,64.3132,-1.297,0,0,-2.5,0
33,64.3171,-1.2505,0,0,-2.5,0
35,64.3244,-1.1706,0,0,-2.5,0
37,64.3278,-1.0824,0,0,-2.5,0
39,64.333,-0.962,0,0,-1.9,0
41,64.335,-0.9143,0,0,-1.9,0
43,64.34,-0.757,0,0,-1.9,0
45,64.3422,-0.6723,0,0,-1.9,0
47,64.3448,-0.5829,0,0,-1.9,0
49,64.3469,-0.5019,0,0,-2.4,0
51,64.3484,-0.4554,0,0,-2.4,0
53,64.3496,-0.4148,0,0,-2.4,0
55,64.3511,-0.3576,0,0,-2.4,0
57,64.3518,-0.3302,0,0,-2.4,0
59,64.3534,-0.3135,0,0,-2.4,0
61,64.354,-0.3111,0,0,-2.2,0
63,64.355,-0.3099,0,0,-2.2,0
65,64.3559,-0.3147,0,0,-2.2,0
67,64.3568,-0.2932,0,0,-2.2,0
69,64.3574,-0.2837,0,0,-2.2,0
71,64.3582,-0.2694,0,0,-2.2,0
73,64.3587,-0.2408,0,0,-2.2,0
75,64.3596,-0.1788,0,0,-2.2,0
77,64.3601,-0.1252,0,0,-2,0
79,64.3607,-0.0656,0,0,-2,0
81,64.3609,-0.0358,0,0,-2,0
83,64.361,-0.0119,0,0,-2,0
85,64.361,-0.0012,0,0,-2,0
87,64.361,0.0024,0,0,-2.2,0
89,64.361,-0.0048,0,0,-2.2,0
91,64.3611,-0.0095,0,0,-2.2,0
93,64.3611,-0.0143,0,0,-2.2,0
95,64.3611,-0.0119,0,0,-2.2,0
97,64.3612,-0.0095,0,0,-2.2,0
99,64.3612,-0.0083,0,0,-2.2,0
101,64.3612,-0.0036,0,0,-2.3,0
103,64.3612,0,0,0,-2.3,0
105,64.3612,0.0036,0,0,-2.3,0
107,64.3612,0,0,0,-2.3,0
109,64.3612,-0.0024,0,0,-2.3,0
111,64.3612,-0.006,0,0,-2.3,0
113,64.3612,-0.0036,0,0,-2.3,0
115,64.3613,0,0,0,-2.2,0
117,64.3613,-0.0024,0,0,-2.2,0
119,64.3613,0,0,0,-2.2,0
121,64.3613,-0.0024,0,0,-2.2,0
123,64.3613,-0.0072,0,0,-2.2,0
125,64.3613,-0.006,0,0,-2.2,0
127,64.3613,-0.0083,0,0,-2.2,0
129,64.3613,-0.0095,0,0,-2.2,0
131,64.3614,-0.0095,0,0,-2.2,0
133,64.3614,-0.0036,0,0,-2.2,0
135,64.3614,-0.0012,0,0,-2.2,0
137,64.3614,-0.0024,0,0,-2.2,0
139,64.3614,-0.0012,0,0,-2.2,0
141,64.3614,-0.0048,0,0,-2.2,0
143,64.3614,0.0024,0,0,-2.2,0
145,64.3614,0.0012,0,0,-2.2,0
147,64.3614,-0.0012,0,0,-2.2,0
149,64.3614,-0.0012,0,0,-2.2,0
151,64.3614,0,0,0,-2.2,0
153,64.3614,0.0012,0,0,-2.2,0
155,64.3614,-0.0036,0,0,-2.2,0
157,64.3614,-0.0072,0,0,-2.2,0
159,64.3614,0,0,0,-2.2,0
161,64.3614,0.0024,0,0,-2.2,0
163,64.3614,-0.0012,0,0,-2.2,0
165,64.3614,0.0012,0,0,-2.2,0
167,64.3614,0,0,0,-2.2,0
169,64.3614,0.0012,0,0,-2.1,0
171,64.3614,0,0,0,-2.1,0
173,64.3614,-0.0012,0,0,-2.1,0
175,64.3614,0.0036,0,0,-2.1,0
177,64.3614,0.0048,0,0,-2.1,0
179,64.3614,0.0048,0,0,-2.1,0
181,64.3614,0.0048,0,0,-2.1,0
183,64.3614,0.0024,0,0,-2.1,0
185,64.3614,0.006,0,0,-2.1,0
187,64.3614,0.0024,0,0,-2.1,0
189,64.3614,0.0036,0,0,-2.1,0
191,64.3613,0.0048,0,0,-2.1,0
193,64.3613,0.006,0,0,-2,0
195,64.3613,0.0036,0,0,-2,0
197,64.3613,0.0048,0,0,-2,0
199,64.3612,0.006,0,0,-2,0
201,64.3612,0.0048,0,0,-2,0
203,64.3612,0.0012,0,0,-2,0
205,64.3612,0,0,0,-1.9,0
207,64.3612,-0.0036,0,0,-1.9,0
209,64.3612,-0.0024,0,0,-1.9,0
211,64.3612,-0.0012,0,0,-1.9,0
213,64.3612,0.0048,0,0,-1.9,0
215,64.3612,0.0072,0,0,-1.9,0
217,64.3612,0.0048,0,0,-1.9,0
219,64.3612,0.0012,0,0,-1.8,0
221,64.3612,-0.0036,0,0,-1.8,0
223,64.3612,-0.0012,0,0,-1.8,0
225,64.3612,0.006,0,0,-1.8,0
227,64.3612,0.0024,0,0,-1.8,0
229,64.3612,-0.0012,0,0,-1.6,0
231,64.3612,-0.0036,0,0,-1.6,0
233,64.3612,-0.0012,0,0,-1.6,0
235,64.3612,-0.0036,0,0,-1.6,0
