cnt,pos,speed,DTorque,STorque,Force
2510,256.001,0.0012,387,-112.5,174
2511,256.001,-0.0072,387,-112.5,174
2512,256.001,-0.0632,379,-112.5,170
2513,256.001,-0.3028,370,-112.6,166
2514,256.002,-0.5066,358,-112.6,161
2515,256.005,-0.9668,343,-112.6,154
2516,256.008,-1.7082,334,-112.6,150
2517,256.011,-2.0038,324,-112.6,145
2518,256.014,-2.7536,315,-112.6,141
2519,256.02,-3.6382,308,-112.6,138
2520,256.032,-4.6657,300,-112.6,135
2521,256.037,-5.8411,294,-112.6,132
2522,256.073,-8.3611,284,-112.7,127
2523,256.091,-10.3709,280,-112.7,126
2524,256.113,-11.6178,276,-112.7,124
2525,256.137,-12.817,269,-112.7,121
2526,256.163,-13.4333,261,-112.7,117
2527,256.192,-15.5981,253,-112.7,113
2528,256.224,-17.2777,247,-112.7,111
2529,256.259,-19.0336,243,-112.7,109
2530,256.774,-36.6438,218,-112.7,98
2531,257.095,-44.7855,216,-111.4,97
2532,257.48,-52.4278,218,-111.4,98
2533,257.809,-59.306,215,-108.4,96
2534,258.37,-67.1413,212,-108.4,95
2535,258.933,-74.7657,208,-108.4,93
2536,259.317,-79.5328,201,-106.7,90
2537,259.641,-83.5369,200,-106.7,90
2538,259.895,-86.6458,198,-106.7,89
2539,260.158,-89.6629,198,-106.7,89
2540,260.338,-91.6846,197,-106.7,88
2541,260.522,-93.7314,197,-106.7,88
2542,260.807,-96.8605,195,-106.7,87
2543,261.001,-98.8477,196,-106.6,88
2544,261.2,-100.762,197,-106.6,88
2545,261.301,-101.86,195,-106.6,87
2546,261.506,-103.952,197,-106.6,88
2547,261.715,-105.948,194,-106.6,87
2548,261.927,-107.982,197,-106.6,88
2549,262.144,-108.955,194,-106.6,87
2550,262.365,-110.918,195,-106.6,87
2551,262.477,-113.008,195,-106.6,87
2552,263.171,-118.039,196,-106.2,88
2553,263.41,-120.063,198,-106.2,89
2554,263.653,-122.052,197,-106.2,88
2555,263.9,-123.987,198,-106.2,89
2556,264.151,-125.978,195,-106.2,87
2557,264.278,-129.031,196,-106.2,88
2558,264.665,-130.026,196,-106.2,88
2559,264.796,-131.852,196,-106.2,88
2560,265.061,-133.814,193,-106.2,86
2561,265.329,-135.773,192,-106.2,86
2562,265.602,-137.773,191,-105.2,85
2563,265.879,-139.733,190,-105.2,85
2564,266.159,-141.731,191,-105.2,85
2565,266.587,-144.84,190,-105.2,85
2566,267.025,-146.671,188,-105.2,84
2567,267.321,-148.727,188,-105.2,84
2568,267.471,-150.737,187,-105.2,84
2569,267.773,-151.724,187,-105.2,84
2570,268.08,-154.701,186,-105.2,83
2571,268.39,-156.696,185,-105.2,83
2572,268.863,-158.664,184,-104.9,82
2573,269.184,-161.766,184,-104.9,82
2574,269.508,-162.729,183,-104.9,82
2575,269.836,-165.622,181,-104.9,81
2576,270.337,-167.877,182,-104.9,81
2577,270.505,-169.651,181,-104.9,81
2578,270.846,-171.895,182,-104.9,81
2579,271.365,-174.883,182,-104.9,81
2580,271.715,-175.813,181,-104.9,81
2581,271.892,-178.862,182,-104.8,81
2582,272.791,-182.849,179,-104.8,80
2583,273.343,-185.706,179,-104.8,80
2584,273.715,-186.763,177,-104.8,79
2585,274.092,-188.7,177,-104.8,79
2586,274.281,-190.634,176,-104.8,79
2587,274.664,-191.791,176,-104.8,79
2588,275.245,-195.731,173,-104.8,77
2589,275.835,-197.77,175,-104.1,78
2590,276.234,-199.821,173,-104.1,77
2591,276.435,-201.965,174,-104.1,78
2592,277.043,-204.837,174,-104.1,78
2593,277.454,-206.939,175,-104.1,78
2594,278.078,-208.801,175,-104.1,78
2595,278.288,-210.904,175,-104.1,78
2596,278.711,-212.991,174,-104.1,78
2597,279.353,-216.086,175,-104.1,78
2598,279.786,-217.868,174,-104.1,78
2599,280.223,-220.08,175,-103.1,78
2600,280.664,-221.942,175,-103.1,78
2601,281.333,-225.059,177,-103.1,79
2602,281.784,-225.978,176,-103.1,79
2603,282.239,-229.122,176,-103.1,79
2604,282.698,-231.038,177,-103.1,79
2605,282.929,-232.038,178,-103.1,80
2606,283.628,-235.003,175,-103.1,78
2607,284.099,-236.933,176,-103.1,79
2608,284.574,-238.851,174,-102,78
2609,285.053,-239.669,173,-102,77
2610,285.535,-241.631,171,-102,76
2611,286.266,-244.733,168,-102,75
2612,287.254,-249.576,167,-102,75
2613,287.754,-251.62,165,-102,74
2614,288.512,-253.593,164,-102,73
2615,289.022,-255.632,164,-102,73
2616,289.536,-257.733,163,-102,73
2617,289.795,-259.707,164,-101.9,73
2618,290.84,-262.793,165,-101.9,74
2619,291.369,-266.13,167,-101.9,75
2620,291.902,-268.096,169,-101.9,76
2621,292.439,-269.16,170,-101.9,76
2622,292.981,-271.2,170,-101.9,76
2623,293.253,-273.261,172,-101.9,77
2624,294.076,-275.395,174,-101.9,78
2625,294.352,-277.346,175,-101.9,78
2626,295.467,-280.213,176,-101.8,79
2627,296.031,-282.179,174,-101.8,78
2628,296.598,-285.199,176,-101.8,79
2629,297.169,-287.142,176,-101.8,79
2630,298.034,-289.108,174,-101.8,78
2631,298.324,-291.03,174,-101.8,78
2632,298.907,-293.051,175,-101.8,78
2633,299.789,-295.91,175,-101.8,78
2634,300.381,-297.931,173,-101.8,77
2635,300.978,-299.849,174,-101.4,78
2636,301.579,-301.92,173,-101.4,77
2637,301.881,-302.792,173,-101.4,77
2638,302.792,-304.672,174,-101.4,78
2639,303.098,-306.715,172,-101.4,77
2640,304.021,-308.69,170,-101.4,76
2641,304.641,-310.522,169,-101.4,76
2642,305.578,-314.272,163,-101.4,73
2643,306.524,-317.38,161,-101.4,72
2644,307.479,-319.332,160,-102.7,72
2645,307.799,-321.097,158,-102.7,71
2646,308.766,-323.387,158,-102.7,71
2647,309.09,-325.183,155,-102.7,69
2648,310.069,-328.545,156,-102.7,70
2649,310.727,-329.388,156,-102.7,70
2650,311.389,-332.747,157,-102.7,70
2651,312.056,-334.871,160,-102.7,72
2652,312.727,-337.061,162,-102.7,72
2653,313.741,-340.213,163,-104.3,73
2654,314.422,-341.275,166,-104.3,74
2655,314.765,-343.248,167,-104.3,75
2656,316.143,-346.221,167,-104.3,75
2657,316.839,-348.172,170,-104.3,76
2658,317.538,-350.253,168,-104.3,75
2659,318.241,-352.078,169,-104.3,76
2660,319.304,-355.043,170,-104.3,76
2661,319.66,-357.03,168,-104.3,75
2662,320.734,-360.226,170,-104,76
2663,321.818,-362.278,172,-104,77
2664,322.545,-365.104,174,-104,78
2665,323.277,-367.17,176,-104,79
2666,324.382,-370.245,175,-104,78
2667,325.123,-371.068,174,-104,78
2668,325.495,-373.113,176,-104,79
2669,326.617,-375.705,181,-104,81
2670,327.747,-378.36,184,-103.7,82
2671,328.505,-380.184,187,-103.7,84
2672,330.413,-383.803,200,-103.7,90
2673,331.567,-385.896,206,-103.7,92
2674,332.726,-387.179,208,-103.7,93
2675,333.114,-388.573,212,-103.7,95
2676,334.672,-390.124,231,-103.7,103
2677,335.453,-391.677,232,-105,104
2678,336.629,-392.334,240,-105,108
2679,337.416,-393.504,249,-105,112
2680,338.598,-394.514,257,-105,115
2681,339.782,-395.379,269,-105,121
2682,341.76,-395.884,305,-105,137
2683,343.74,-395.677,325,-106.1,146
2684,345.321,-394.202,352,-106.1,158
2685,346.503,-393.089,365,-106.1,164
2686,348.464,-390.659,374,-106.1,168
2687,349.245,-389.702,387,-106.1,174
2688,351.187,-386.596,401,-106.8,180
2689,352.345,-384.475,410,-106.8,184
2690,353.113,-383.004,419,-106.8,188
2691,354.641,-379.675,427,-106.8,192
2692,356.155,-376.277,426,-106.8,191
2693,356.906,-375.293,429,-106.8,193
2694,358.027,-372.52,432,-106.8,194
2695,358.769,-370.81,429,-106.8,193
2696,359.508,-369.021,432,-109.8,194
2697,360.243,-367.06,435,-109.8,195
2698,360.974,-364.254,434,-109.8,195
2699,361.702,-362.448,435,-109.8,195
2700,362.787,-360.589,437,-109.8,196
2701,363.147,-358.742,439,-109.8,197
2702,364.931,-354.846,443,-109.8,199
2703,365.99,-350.897,444,-114.6,199
2704,367.04,-349.061,443,-114.6,199
2705,367.388,-346.861,440,-114.6,198
2706,368.426,-345.074,439,-114.6,197
2707,368.769,-343.069,440,-114.6,198
2708,369.796,-341.121,440,-114.6,198
2709,370.136,-339.216,440,-114.6,198
2710,370.813,-338.035,439,-114.6,197
2711,371.486,-334.186,443,-114.6,199
2712,372.821,-331.318,443,-118,199
2713,373.483,-329.172,446,-118,200
2714,374.14,-327.554,443,-118,199
2715,374.794,-325.231,446,-118,200
2716,375.767,-323.4,445,-118,200
2717,376.411,-321.166,444,-118,199
2718,377.05,-318.511,446,-118,200
2719,377.686,-317.423,448,-118,201
2720,378.633,-314.531,448,-118,201
2721,379.259,-312.413,448,-118,201
2722,379.88,-309.315,450,-118.8,202
2723,380.498,-308.436,447,-118.8,201
2724,381.112,-305.572,447,-118.8,201
2725,381.722,-303.508,446,-118.8,200
2726,382.63,-300.62,450,-118.8,202
2727,383.23,-298.461,448,-118.8,201
2728,384.122,-295.526,452,-118.8,203
2729,384.712,-293.472,449,-118.8,202
2730,385.298,-291.372,449,-118.7,202
2731,385.88,-289.463,447,-118.7,201
2732,387.317,-285.49,448,-118.7,201
2733,388.168,-282.496,450,-118.7,202
2734,388.73,-280.59,452,-118.7,203
2735,389.288,-278.617,454,-118.7,204
2736,389.842,-275.595,457,-118.7,205
2737,390.393,-273.928,458,-118.7,206
2738,391.211,-270.885,458,-118.9,206
2739,392.021,-267.769,460,-118.9,207
2740,393.086,-264.673,465,-118.9,209
2741,393.612,-261.551,460,-118.9,207
2742,394.394,-259.506,461,-118.9,207
2743,394.91,-257.38,461,-118.9,207
2744,395.676,-254.409,460,-118.9,207
2745,396.433,-250.285,462,-119.6,207
2746,397.181,-247.355,464,-119.6,208
2747,397.675,-245.554,463,-119.6,208
2748,398.409,-243.572,467,-119.6,210
2749,398.893,-240.68,469,-119.6,211
2750,399.373,-238.807,471,-119.6,211
2751,399.85,-237.845,474,-119.6,213
2752,400.557,-233.905,478,-119.6,215
2753,401.256,-230.989,480,-120.8,216
2754,401.717,-229.074,483,-120.8,217
2755,402.401,-227.066,488,-120.8,219
2756,402.853,-223.942,492,-120.8,221
2757,403.3,-223.156,491,-120.8,220
2758,403.743,-221.101,496,-120.8,223
2759,404.182,-218.076,499,-120.8,224
2760,404.833,-215.99,503,-120.8,226
2761,405.263,-213.041,506,-120.8,227
2762,406.525,-207.878,510,-122.5,229
2763,407.142,-204.71,512,-122.5,230
2764,407.95,-199.295,509,-122.5,229
2765,408.741,-195.043,510,-122.5,229
2766,409.516,-190.82,509,-125.7,229
2767,410.273,-186.782,506,-125.7,227
2768,411.013,-182.629,506,-125.7,227
2769,411.378,-180.549,504,-125.7,226
2770,411.916,-177.49,502,-125.7,225
2771,412.446,-175.525,503,-125.7,226
2772,412.794,-172.674,504,-125.7,226
2773,413.138,-171.72,506,-125.7,227
2774,413.479,-169.014,507,-130.5,228
2775,413.816,-166.885,510,-130.5,229
2776,414.314,-165.068,513,-130.5,230
2777,414.478,-163.216,515,-130.5,231
2778,414.965,-160.187,518,-130.5,233
2779,415.284,-159.318,520,-130.5,234
2780,415.6,-157.393,522,-130.5,234
2781,415.912,-154.355,524,-130.5,235
2782,416.372,-151.442,527,-134,237
2783,416.823,-149.235,528,-134,237
2784,417.119,-147.217,529,-134,238
2785,417.41,-144.252,530,-134,238
2786,417.839,-141.908,527,-134,237
2787,417.98,-139.921,528,-134,237
2788,418.259,-137.872,528,-134,237
2789,418.67,-134.708,527,-134,237
2790,419.071,-132.597,527,-134,237
2791,419.333,-129.659,526,-135,236
2792,419.971,-125.451,524,-135,235
2793,420.342,-122.659,524,-135,235
2794,420.584,-119.52,527,-135,237
2795,420.822,-117.583,527,-135,237
2796,421.172,-115.666,525,-135,236
2797,421.513,-111.481,526,-136.9,236
2798,421.953,-107.38,522,-136.9,234
2799,422.272,-104.323,524,-136.9,235
2800,422.783,-99.185,517,-136.9,232
2801,423.174,-95.3299,516,-136.9,152
2802,423.549,-92.4558,517,-136.9,152
2803,423.731,-89.6223,516,-138.2,152
2804,423.997,-86.7745,519,-138.2,153
2805,424.255,-84.1293,524,-138.2,155
2806,424.505,-82.3329,528,-138.2,157
2807,424.666,-79.2681,530,-138.2,158
2808,424.901,-76.4251,535,-138.2,160
2809,425.128,-73.5904,540,-138.2,163
2810,425.416,-69.6828,541,-137.1,163
2811,425.554,-67.6015,547,-137.1,166
2812,425.818,-64.5629,547,-137.1,166
2813,425.944,-61.3992,549,-137.1,167
2814,426.125,-58.4286,552,-137.1,168
2815,426.353,-54.2159,552,-137.1,168
2816,426.513,-51.1714,556,-135.3,170
2817,426.663,-47.7502,554,-135.3,169
2818,426.804,-44.7319,551,-135.3,167
2819,426.976,-40.2259,549,-135.3,167
2820,427.094,-37.5521,546,-135.3,165
2821,427.237,-33.3537,544,-135.3,164
2822,427.421,-27.2301,537,-136.1,161
2823,427.546,-21.7181,527,-136.1,157
2824,427.608,-18.8452,519,-136.1,153
2825,427.661,-15.3096,506,-136.1,147
2826,427.717,-11.9551,498,-136.1,144
2827,427.76,-9.13,504,-138.2,146
2828,427.778,-7.4205,509,-138.2,149
2829,427.797,-4.4666,511,-138.2,149
2830,427.805,-3.4486,509,-138.2,149
2831,427.81,0.3183,505,-138.2,147
2832,427.808,0.9143,508,-138.2,148
2833,427.805,2.228,528,-138.2,157
2834,427.8,3.1136,546,-138.2,165
2835,427.794,4.1639,566,-136.4,174
2836,427.785,5.3464,575,-136.4,178
2837,427.773,6.0103,594,-136.4,187
2838,427.759,8.0714,622,-136.4,199
2839,427.743,9.5257,632,-136.4,204
2840,427.723,11.3496,659,-136.4,216
2841,427.685,14.9973,670,-136.4,221
2842,427.654,17.9524,673,-136.4,222
