cnt,pos,speed,DTorque,STorque,Force,Dir
9349,28.13,-2.54,165.00,0,29.04,0
9350,28.13,-2.54,166.00,0,29.22,0
9351,28.13,-2.58,166.00,0,29.22,0
9352,28.13,-2.55,166.00,0,29.22,0
9353,28.13,-2.57,167.00,0,29.39,0
9354,28.14,-2.65,167.00,0,29.39,0
9355,28.14,-2.62,168.00,0,29.57,0
9356,28.14,-2.56,168.00,0,29.57,0
9357,28.15,-2.59,169.00,0,29.74,0
9358,28.15,-2.60,169.00,0,29.74,0
9359,28.15,-2.66,170.00,0,29.92,0
9360,28.15,-2.75,170.00,0,29.92,0
9361,28.16,-2.77,171.00,0,30.10,0
9362,28.16,-2.75,171.00,0,30.10,0
9363,28.16,-2.85,172.00,0,30.27,0
9364,28.16,-2.88,172.00,0,30.27,0
9365,28.17,-2.81,173.00,0,30.45,0
9366,28.17,-2.85,173.00,0,30.45,0
9367,28.17,-2.90,174.00,0,30.62,0
9368,28.18,-2.99,175.00,0,30.80,0
9369,28.18,-3.09,175.00,0,30.80,0
9370,28.18,-3.09,176.00,0,30.98,0
9371,28.19,-3.14,177.00,0,31.15,0
9372,28.19,-3.25,177.00,0,31.15,0
9373,28.19,-3.23,178.00,0,31.33,0
9374,28.19,-3.23,179.00,0,31.50,0
9375,28.20,-3.30,180.00,0,31.68,0
9376,28.20,-3.42,180.00,0,31.68,0
9377,28.21,-3.50,181.00,0,31.86,0
9378,28.21,-3.52,182.00,0,32.03,0
9379,28.21,-3.64,183.00,0,32.21,0
9380,28.22,-3.69,184.00,0,32.38,0
9381,28.22,-3.67,185.00,0,32.56,0
9382,28.22,-3.76,186.00,0,32.74,0
9383,28.23,-3.92,186.00,0,32.74,0
9384,28.23,-3.97,187.00,0,33.26,0
9385,28.24,-4.13,190.00,0,33.44,-1
9386,28.24,-4.00,190.00,0,33.44,-1
9387,28.25,-4.09,191.00,0,33.62,-1
9388,28.25,-4.21,192.00,0,33.79,-1
9389,28.26,-4.32,193.00,0,33.97,-1
9390,28.26,-4.33,194.00,0,34.14,-1
9391,28.26,-4.45,195.00,0,34.32,-1
9392,28.27,-4.31,196.00,0,34.50,-1
9393,28.27,-4.38,197.00,0,34.85,-1
9394,28.28,-4.58,199.00,0,35.02,-1
9395,28.29,-4.69,200.00,0,35.20,-1
9396,28.29,-4.59,201.00,0,35.38,-1
9397,28.30,-4.60,202.00,0,35.55,-1
9398,28.30,-4.67,203.00,0,35.73,-1
9399,28.31,-4.81,203.00,0,35.73,-1
9400,28.31,-4.82,204.00,0,35.90,-1
9401,28.32,-4.88,205.00,0,36.08,-1
9402,28.32,-4.80,206.00,0,36.26,-1
9403,28.33,-4.91,206.00,0,36.26,-1
9404,28.33,-5.05,207.00,0,36.43,-1
9405,28.34,-5.06,208.00,0,36.61,-1
9406,28.34,-5.13,208.00,0,36.61,-1
9407,28.35,-5.07,209.00,0,36.78,-1
9408,28.35,-5.16,210.00,0,36.96,-1
9409,28.36,-5.26,211.00,0,37.14,-1
9410,28.37,-5.34,212.00,0,37.31,-1
9411,28.37,-5.34,212.00,0,37.31,-1
9412,28.38,-5.52,213.00,0,37.49,-1
9413,28.38,-5.57,213.00,0,37.49,-1
9414,28.39,-5.73,214.00,0,37.66,-1
9415,28.39,-5.62,214.00,0,37.66,-1
9416,28.40,-5.73,214.00,0,37.66,-1
9417,28.41,-5.87,215.00,0,37.84,-1
9418,28.41,-5.97,215.00,0,37.84,-1
9419,28.42,-5.92,216.00,0,38.02,-1
9420,28.43,-6.21,216.00,0,38.02,-1
9421,28.44,-6.26,216.00,0,38.02,-1
9422,28.44,-6.23,217.00,0,38.19,-1
9423,28.45,-6.24,217.00,0,38.19,-1
9424,28.46,-6.43,217.00,0,38.19,-1
9425,28.46,-6.43,217.00,0,38.19,-1
9426,28.47,-6.54,217.00,0,38.19,-1
9427,28.48,-6.77,217.00,0,38.19,-1
9428,28.49,-6.90,217.00,0,38.19,-1
9429,28.50,-6.77,217.00,0,38.19,-1
9430,28.50,-6.98,217.00,0,38.19,-1
9431,28.51,-7.14,217.00,0,38.19,-1
9432,28.52,-7.27,217.00,0,38.19,-1
9433,28.53,-7.64,218.00,0,38.37,-1
9434,28.54,-7.85,218.00,0,38.37,-1
9435,28.55,-7.90,218.00,0,38.37,-1
9436,28.56,-8.26,218.00,0,38.37,-1
9437,28.56,-8.54,219.00,0,38.54,-1
9438,28.57,-8.63,220.00,0,38.72,-1
