cnt,pos,speed,DTorque,STorque,Force,Dir
9110,37.73,-3.24,577.00,0,101.55,0
9111,37.73,-2.35,573.00,0,100.85,0
9112,37.73,-1.48,569.00,0,100.14,0
9113,37.74,-0.69,565.00,0,99.44,0
9114,37.74,-0.05,561.00,0,98.74,0
9115,37.74,0.39,558.00,0,98.21,0
9116,37.73,0.46,555.00,0,97.68,0
9117,37.73,0.28,553.00,0,97.33,0
9118,37.73,-0.03,552.00,0,97.15,0
9119,37.73,-0.25,551.00,0,96.98,0
9120,37.73,-0.26,551.00,0,96.98,0
9121,37.74,-0.12,551.00,0,96.98,0
9122,37.73,0.10,551.00,0,96.98,0
9123,37.73,0.20,551.00,0,96.98,0
9124,37.73,0.15,551.00,0,96.98,0
9125,37.73,-0.01,551.00,0,96.98,0
9126,37.73,-0.13,552.00,0,97.15,0
9127,37.73,-0.11,553.00,0,97.33,0
9128,37.73,0.01,553.00,0,97.33,0
9129,37.73,0.11,554.00,0,97.50,0
9130,37.73,0.13,555.00,0,97.68,0
9131,37.73,0.05,556.00,0,97.86,0
9132,37.73,-0.05,557.00,0,98.03,0
9133,37.73,-0.09,558.00,0,98.21,0
9134,37.73,-0.03,558.00,0,98.21,0
9135,37.73,0.05,559.00,0,98.38,0
9136,37.73,0.08,560.00,0,98.56,0
9137,37.73,0.06,561.00,0,98.74,0
9138,37.73,0.00,562.00,0,98.91,0
9139,37.73,-0.05,563.00,0,99.09,0
9140,37.73,-0.03,564.00,0,99.26,0
9141,37.73,0.02,565.00,0,99.44,0
9142,37.73,0.05,565.00,0,99.44,0
9143,37.73,0.05,566.00,0,99.62,0
9144,37.73,0.01,567.00,0,99.79,0
9145,37.73,0.00,569.00,0,100.14,0
9146,37.73,0.01,570.00,0,100.32,-1
9147,37.73,0.03,571.00,0,100.50,-1
9148,37.73,0.02,572.00,0,100.67,-1
9149,37.73,0.02,574.00,0,101.02,-1
9150,37.73,0.02,575.00,0,101.20,-1
9151,37.73,0.02,576.00,0,101.38,-1
9152,37.73,0.02,577.00,0,101.55,-1
9153,37.73,0.02,578.00,0,101.73,-1
9154,37.73,0.03,579.00,0,101.90,-1
9155,37.73,0.03,580.00,0,102.08,-1
9156,37.73,-0.02,582.00,0,102.43,-1
9157,37.73,-0.01,583.00,0,102.61,-1
9158,37.73,0.01,584.00,0,102.78,-1
9159,37.73,0.02,585.00,0,102.96,-1
9160,37.73,0.01,586.00,0,103.14,-1
9161,37.73,-0.01,586.00,0,103.14,-1
9162,37.73,-0.00,587.00,0,103.49,-1
9163,37.73,-0.00,588.00,0,103.49,-1
9164,37.73,-0.01,589.00,0,103.66,-1
9165,37.73,0.00,590.00,0,103.84,-1
9166,37.73,-0.00,591.00,0,104.02,-1
9167,37.73,-0.00,591.00,0,104.02,-1
9168,37.73,-0.01,592.00,0,104.19,-1
9169,37.73,-0.04,592.00,0,104.19,-1
9170,37.73,-0.04,593.00,0,104.37,-1
9171,37.73,-0.03,594.00,0,104.54,-1
9172,37.73,0.00,594.00,0,104.54,-1
9173,37.73,-0.03,595.00,0,104.72,-1
9174,37.73,-0.05,595.00,0,104.72,-1
9175,37.73,-0.07,596.00,0,104.90,-1
9176,37.73,-0.07,596.00,0,104.90,-1
9177,37.73,-0.06,597.00,0,105.07,-1
9178,37.73,-0.05,597.00,0,105.07,-1
9179,37.73,-0.06,597.00,0,105.07,-1
9180,37.73,-0.07,597.00,0,105.07,-1
9181,37.73,-0.11,597.00,0,105.25,-1
9182,37.74,-0.17,598.00,0,105.25,-1
9183,37.74,-0.23,598.00,0,105.25,-1
9184,37.74,-0.29,598.00,0,105.25,-1
9185,37.74,-0.38,599.00,0,105.42,-1
9186,37.74,-0.45,599.00,0,105.42,-1
9187,37.74,-0.56,599.00,0,105.42,-1
9188,37.74,-0.70,599.00,0,105.42,-1
9189,37.74,-0.87,600.00,0,105.60,-1
9190,37.74,-1.32,601.00,0,105.78,-1
9191,37.74,-1.63,601.00,0,105.78,-1
9192,37.74,-1.92,602.00,0,105.95,-1
9193,37.75,-2.22,603.00,0,106.13,-1
9194,37.75,-2.53,604.00,0,106.30,-1
9195,37.75,-2.91,605.00,0,106.48,-1
9196,37.76,-3.35,607.00,0,106.83,-1
9197,37.76,-3.82,608.00,0,107.01,-1
9198,37.76,-4.14,610.00,0,107.36,-1
9199,37.77,-4.70,611.00,0,107.54,-1
9200,37.78,-5.47,615.00,0,108.24,-1
9201,37.78,-6.10,617.00,0,108.59,-1
9202,37.79,-6.63,619.00,0,108.94,-1
9203,37.80,-7.13,621.00,0,109.30,-1
9204,37.81,-7.77,623.00,0,109.65,-1
9205,37.81,-8.54,626.00,0,110.18,-1
9206,37.82,-9.31,629.00,0,110.70,-1
9207,37.83,-10.20,632.00,0,111.23,-1
9208,37.85,-11.18,635.00,0,111.76,-1
9209,37.86,-12.09,643.00,0,113.17,-1
9210,37.89,-14.40,648.00,0,114.05,-1
9211,37.90,-15.70,653.00,0,114.93,-1
9212,37.92,-17.07,658.00,0,115.81,-1
9213,37.94,-18.27,664.00,0,116.86,-1
9214,37.96,-19.70,670.00,0,117.92,-1
9215,37.98,-21.07,677.00,0,119.15,-1
9216,38.00,-22.52,683.00,0,120.21,-1
9217,38.02,-23.56,690.00,0,121.44,-1
9218,38.05,-24.70,697.00,0,123.73,-1
9219,38.10,-25.85,709.00,0,124.78,-1
9220,38.13,-25.92,714.00,0,125.66,-1
9221,38.15,-25.75,718.00,0,126.37,-1
9222,38.18,-25.27,722.00,0,127.07,-1
9223,38.20,-24.68,723.00,0,127.25,-1
9224,38.22,-24.01,724.00,0,127.42,-1
9225,38.25,-23.50,724.00,0,127.42,-1
9226,38.27,-23.03,724.00,0,127.42,-1
9227,38.32,-23.06,723.00,0,127.25,-1
9228,38.34,-23.48,723.00,0,127.25,-1
9229,38.37,-24.06,723.00,0,127.25,-1
9230,38.39,-24.90,724.00,0,127.42,-1
9231,38.42,-25.67,726.00,0,127.78,-1
9232,38.44,-26.61,728.00,0,128.13,-1
9233,38.47,-27.24,731.00,0,128.66,-1
9234,38.50,-28.04,736.00,0,129.54,-1
9235,38.55,-28.16,738.00,0,129.89,-1
9236,38.58,-27.79,739.00,0,130.06,-1
9237,38.61,-27.30,739.00,0,130.06,-1
9238,38.64,-26.66,739.00,0,130.06,-1
9239,38.66,-26.10,738.00,0,129.89,-1
9240,38.69,-25.75,737.00,0,129.71,-1
9241,38.71,-25.61,736.00,0,129.54,-1
9242,38.74,-25.91,734.00,0,129.18,-1
9243,38.77,-26.44,734.00,0,129.18,-1
9244,38.79,-27.29,734.00,0,129.18,-1
9245,38.82,-28.18,735.00,0,129.36,-1
9246,38.85,-29.27,737.00,0,129.71,-1
9247,38.88,-30.37,740.00,0,130.24,-1
9248,38.91,-31.19,742.00,0,130.59,-1
9249,38.94,-31.77,745.00,0,131.12,-1
9250,38.97,-31.70,748.00,0,131.65,-1
9251,39.01,-31.71,750.00,0,132.00,-1
9252,39.04,-31.15,751.00,0,132.18,-1
9253,39.07,-30.36,751.00,0,132.18,-1
9254,39.10,-29.63,750.00,0,132.00,-1
9255,39.13,-29.00,748.00,0,131.65,-1
9256,39.16,-28.87,746.00,0,131.30,-1
9257,39.18,-28.81,744.00,0,130.94,-1
9258,39.21,-29.15,743.00,0,130.77,-1
9259,39.24,-29.63,741.00,0,130.42,-1
9260,39.27,-30.11,741.00,0,130.42,-1
9261,39.30,-30.96,741.00,0,130.42,-1
9262,39.34,-31.40,741.00,0,130.42,-1
9263,39.37,-31.62,741.00,0,130.42,-1
9264,39.40,-31.38,741.00,0,130.42,-1
9265,39.43,-31.10,741.00,0,130.42,-1
9266,39.46,-30.35,739.00,0,130.06,-1
9267,39.49,-29.66,737.00,0,129.71,-1
9268,39.52,-28.78,734.00,0,129.18,-1
9269,39.55,-28.41,731.00,0,128.66,-1
9270,39.58,-28.26,727.00,0,127.95,-1
9271,39.60,-28.68,724.00,0,127.42,-1
9272,39.63,-29.21,722.00,0,127.07,-1
9273,39.66,-30.11,721.00,0,126.90,-1
9274,39.69,-31.11,720.00,0,126.90,-1
9275,39.73,-33.11,722.00,0,127.07,-1
9276,39.79,-33.75,724.00,0,127.42,-1
9277,39.83,-33.95,725.00,0,127.60,-1
9278,39.86,-34.02,726.00,0,127.78,-1
9279,39.89,-33.57,726.00,0,127.78,-1
9280,39.93,-33.04,725.00,0,127.60,-1
9281,39.96,-32.65,723.00,0,127.25,-1
9282,39.99,-32.41,719.00,0,126.54,-1
9283,40.06,-33.00,717.00,0,126.19,-1
9284,40.09,-33.67,716.00,0,126.02,-1
9285,40.13,-34.51,715.00,0,125.84,-1
9286,40.16,-35.59,715.00,0,125.84,-1
9287,40.20,-36.11,715.00,0,125.84,-1
9288,40.23,-36.93,716.00,0,126.02,-1
9289,40.27,-36.80,716.00,0,126.02,-1
9290,40.31,-36.92,716.00,0,126.02,-1
9291,40.35,-36.44,715.00,0,125.49,-1
9292,40.38,-36.23,711.00,0,125.14,-1
9293,40.45,-36.73,709.00,0,124.78,-1
9294,40.49,-37.69,708.00,0,124.61,-1
9295,40.53,-38.94,708.00,0,124.61,-1
9296,40.57,-40.35,709.00,0,124.78,-1
9297,40.61,-41.86,711.00,0,125.14,-1
9298,40.66,-42.77,714.00,0,125.66,-1
9299,40.70,-43.47,716.00,0,126.02,-1
9300,40.74,-43.64,718.00,0,126.37,-1
