cnt,pos,speed,DTorque,STorque,Force,Dir
7684,15.94,-0.01,15.00,0,2.64,0
7685,15.94,0.00,15.00,0,2.64,0
7686,15.94,0.00,15.00,0,2.64,0
7687,15.94,0.01,15.00,0,2.64,0
7688,15.94,-0.01,15.00,0,2.64,0
7689,15.94,-0.01,15.00,0,2.64,0
7690,15.94,-0.02,15.00,0,2.64,0
7691,15.94,-0.00,15.00,0,2.64,0
7692,15.94,-0.00,15.00,0,2.64,0
7693,15.94,-0.01,15.00,0,2.64,0
7694,15.94,0.00,15.00,0,2.64,0
7695,15.94,0.02,15.00,0,2.64,0
7696,15.94,0.00,15.00,0,2.64,0
7697,15.94,-0.02,15.00,0,2.64,0
7698,15.94,-0.02,15.00,0,2.64,0
7699,15.94,-0.01,15.00,0,2.64,0
7700,15.94,0.00,15.00,0,2.64,0
7701,15.94,0.01,15.00,0,2.64,0
7702,15.94,-0.00,15.00,0,2.64,0
7703,15.94,-0.01,15.00,0,2.64,0
7704,15.94,-0.00,15.00,0,2.64,0
7705,15.94,-0.00,15.00,0,2.64,0
7706,15.94,-0.01,15.00,0,2.64,0
7707,15.94,-0.01,15.00,0,2.64,0
7708,15.94,-0.00,15.00,0,2.64,0
7709,15.94,0.00,15.00,0,2.64,0
7710,15.94,0.00,15.00,0,2.64,0
7711,15.94,0.01,15.00,0,2.64,0
7712,15.94,-0.00,15.00,0,2.64,0
7713,15.94,-0.00,15.00,0,2.64,0
7714,15.94,-0.01,15.00,0,2.64,0
7715,15.94,-0.01,15.00,0,2.64,0
7716,15.94,-0.00,15.00,0,2.64,0
7717,15.94,0.01,15.00,0,2.64,0
7718,15.94,-0.01,14.00,0,2.46,0
7719,15.94,-0.01,15.00,0,2.64,0
7720,15.94,0.00,15.00,0,2.64,0
7721,15.94,-0.01,14.00,0,2.46,0
7722,15.94,0.00,15.00,0,2.64,-1
7723,15.94,0.00,15.00,0,2.64,-1
7724,15.94,0.00,14.00,0,2.46,-1
7725,15.94,-0.01,14.00,0,2.46,-1
7726,15.94,-0.01,14.00,0,2.46,-1
7727,15.94,-0.01,14.00,0,2.46,-1
7728,15.94,-0.01,14.00,0,2.46,-1
7729,15.94,-0.01,14.00,0,2.46,-1
7730,15.94,0.00,14.00,0,2.46,-1
7731,15.94,0.00,14.00,0,2.46,-1
7732,15.94,0.00,14.00,0,2.46,-1
7733,15.94,-0.01,14.00,0,2.46,-1
7734,15.94,-0.01,14.00,0,2.46,-1
7735,15.94,-0.01,14.00,0,2.46,-1
7736,15.94,0.00,14.00,0,2.46,-1
7737,15.94,-0.00,15.00,0,2.64,-1
7738,15.94,0.01,15.00,0,2.64,-1
7739,15.94,0.01,14.00,0,2.46,-1
7740,15.94,-0.01,14.00,0,2.46,-1
7741,15.94,-0.02,14.00,0,2.46,-1
7742,15.94,-0.01,14.00,0,2.46,-1
7743,15.94,-0.01,14.00,0,2.46,-1
7744,15.94,0.01,14.00,0,2.46,-1
