cnt,pos,speed,DTorque,STorque,Force,Dir
4533,30.80,-9.52,177.00,0,31.15,0
4534,30.81,-10.22,179.00,0,31.50,0
4535,30.82,-10.44,182.00,0,32.03,0
4536,30.83,-11.13,184.00,0,32.38,0
4537,30.85,-11.51,187.00,0,32.91,0
4538,30.86,-12.00,190.00,0,33.44,0
4539,30.87,-12.43,192.00,0,33.79,0
4540,30.88,-12.82,195.00,0,34.32,0
4541,30.90,-13.22,197.00,0,34.67,0
4542,30.91,-13.71,200.00,0,35.20,0
4543,30.92,-14.02,202.00,0,35.55,0
4544,30.94,-14.79,208.00,0,36.61,0
4545,30.97,-15.29,210.00,0,36.96,0
4546,30.98,-15.64,212.00,0,37.31,0
4547,31.00,-16.11,215.00,0,37.84,0
4548,31.02,-16.63,218.00,0,38.37,-1
4549,31.05,-17.52,223.00,0,39.25,-1
4550,31.07,-18.19,226.00,0,39.78,-1
4551,31.09,-18.74,229.00,0,40.30,-1
4552,31.11,-19.15,232.00,0,41.54,-1
4553,31.13,-19.71,239.00,0,42.06,-1
4554,31.15,-20.20,239.00,0,42.06,-1
4555,31.17,-20.84,242.00,0,42.59,-1
4556,31.19,-21.70,249.00,0,43.82,-1
4557,31.21,-22.00,252.00,0,44.35,-1
4558,31.23,-22.00,256.00,0,45.06,-1
4559,31.26,-22.41,256.00,0,45.41,-1
4560,31.30,-22.68,261.00,0,45.94,-1
4561,31.32,-22.85,264.00,0,46.46,-1
4562,31.35,-22.85,266.00,0,47.17,-1
4563,31.39,-22.90,272.00,0,47.87,-1
4564,31.44,-22.97,274.00,0,48.22,-1
4565,31.46,-23.02,275.00,0,48.40,-1
4566,31.48,-23.20,277.00,0,48.75,-1
4567,31.51,-23.35,278.00,0,48.93,-1
4568,31.53,-23.61,280.00,0,49.28,-1
4569,31.56,-23.90,282.00,0,49.63,-1
4570,31.58,-24.17,284.00,0,49.98,-1
4571,31.60,-24.46,286.00,0,50.34,-1
4572,31.63,-24.73,288.00,0,50.69,-1
4573,31.65,-24.96,290.00,0,51.39,-1
4574,31.70,-25.18,294.00,0,51.74,-1
4575,31.73,-25.13,295.00,0,51.92,-1
4576,31.75,-25.04,297.00,0,52.27,-1
4577,31.78,-24.85,298.00,0,52.45,-1
4578,31.80,-24.66,299.00,0,52.62,-1
4579,31.83,-24.48,299.00,0,52.62,-1
4580,31.85,-24.36,300.00,0,52.80,-1
4581,31.88,-24.31,300.00,0,52.80,-1
4582,31.90,-24.35,301.00,0,52.98,-1
4583,31.93,-24.49,302.00,0,53.15,-1
4584,31.95,-24.64,304.00,0,53.50,-1
4585,32.00,-25.23,305.00,0,53.68,-1
4586,32.03,-25.55,306.00,0,53.86,-1
4587,32.05,-25.88,308.00,0,54.21,-1
4588,32.08,-26.21,309.00,0,54.38,-1
4589,32.10,-26.41,311.00,0,54.74,-1
4590,32.13,-26.54,313.00,0,55.09,-1
4591,32.16,-26.61,315.00,0,55.44,-1
4592,32.18,-26.45,316.00,0,55.79,-1
4593,32.24,-26.01,318.00,0,55.97,-1
4594,32.26,-25.78,318.00,0,55.97,-1
4595,32.29,-25.57,319.00,0,56.14,-1
4596,32.31,-25.49,319.00,0,56.14,-1
4597,32.34,-25.49,319.00,0,56.14,-1
4598,32.36,-25.58,319.00,0,56.14,-1
4599,32.39,-25.71,319.00,0,56.14,-1
4600,32.42,-25.99,320.00,0,56.32,-1
4601,32.44,-26.16,321.00,0,56.50,-1
4602,32.50,-26.74,323.00,0,56.85,-1
4603,32.52,-27.02,324.00,0,57.02,-1
4604,32.55,-27.12,325.00,0,57.20,-1
4605,32.58,-27.11,326.00,0,57.38,-1
4606,32.60,-27.04,326.00,0,57.38,-1
4607,32.63,-26.91,327.00,0,57.55,-1
4608,32.66,-26.84,327.00,0,57.55,-1
4609,32.68,-26.65,327.00,0,57.55,-1
4610,32.71,-26.73,327.00,0,57.55,-1
4611,32.76,-27.17,327.00,0,57.55,-1
4612,32.79,-27.37,328.00,0,57.73,-1
4613,32.82,-28.01,328.00,0,57.73,-1
4614,32.85,-28.59,330.00,0,58.08,-1
4615,32.88,-29.07,331.00,0,58.26,-1
4616,32.91,-29.78,333.00,0,58.61,-1
4617,32.94,-30.08,335.00,0,58.96,-1
4618,32.97,-30.56,337.00,0,59.66,-1
4619,33.03,-31.11,341.00,0,60.02,-1
4620,33.06,-31.04,343.00,0,60.37,-1
4621,33.09,-30.99,344.00,0,60.54,-1
4622,33.12,-31.11,345.00,0,60.72,-1
4623,33.15,-31.17,345.00,0,60.72,-1
4624,33.19,-31.21,346.00,0,60.90,-1
4625,33.22,-31.53,347.00,0,61.07,-1
4626,33.25,-32.01,347.00,0,61.07,-1
4627,33.28,-32.45,348.00,0,61.25,-1
4628,33.31,-33.30,351.00,0,61.78,-1
4629,33.35,-33.85,352.00,0,61.95,-1
4630,33.42,-33.90,354.00,0,62.30,-1
4631,33.45,-34.24,355.00,0,62.48,-1
4632,33.48,-34.30,356.00,0,62.66,-1
4633,33.52,-34.27,357.00,0,62.83,-1
4634,33.55,-34.47,357.00,0,62.83,-1
4635,33.59,-34.64,357.00,0,62.83,-1
4636,33.62,-35.14,358.00,0,63.01,-1
4637,33.66,-36.27,360.00,0,63.36,-1
4638,33.73,-37.26,362.00,0,63.71,-1
4639,33.77,-37.79,364.00,0,64.06,-1
4640,33.81,-38.55,366.00,0,64.42,-1
4641,33.85,-38.83,369.00,0,64.94,-1
4642,33.89,-39.16,371.00,0,65.30,-1
4643,33.93,-39.28,373.00,0,65.65,-1
4644,33.97,-39.27,374.00,0,65.82,-1
4645,34.00,-39.61,375.00,0,66.00,-1
4646,34.08,-40.10,377.00,0,66.35,-1
4647,34.13,-40.62,378.00,0,66.53,-1
4648,34.17,-41.12,379.00,0,66.70,-1
4649,34.21,-41.82,381.00,0,67.06,-1
4650,34.25,-42.23,382.00,0,67.23,-1
4651,34.29,-42.45,384.00,0,67.58,-1
4652,34.34,-42.62,386.00,0,67.94,-1
4653,34.38,-42.70,387.00,0,68.11,-1
4654,34.42,-42.71,387.00,0,68.11,-1
4655,34.46,-43.75,388.00,0,68.29,-1
4656,34.55,-44.44,389.00,0,68.46,-1
4657,34.60,-45.11,391.00,0,68.82,-1
4658,34.64,-45.95,393.00,0,69.17,-1
4659,34.69,-46.53,396.00,0,69.70,-1
4660,34.74,-46.98,399.00,0,70.22,-1
4661,34.78,-47.09,401.00,0,70.58,-1
4662,34.83,-47.10,403.00,0,70.93,-1
4663,34.88,-47.27,404.00,0,71.10,-1
4664,34.93,-47.56,405.00,0,71.28,-1
4665,34.97,-48.16,407.00,0,71.63,-1
4666,35.02,-48.74,408.00,0,71.81,-1
4667,35.07,-49.50,410.00,0,72.16,-1
4668,35.12,-49.94,413.00,0,72.69,-1
4669,35.17,-50.16,415.00,0,73.04,-1
4670,35.22,-50.22,417.00,0,73.39,-1
4671,35.27,-50.38,417.00,0,73.39,-1
4672,35.32,-50.81,418.00,0,73.57,-1
4673,35.38,-51.61,419.00,0,73.74,-1
4674,35.43,-52.74,421.00,0,74.10,-1
4675,35.48,-53.81,425.00,0,74.80,-1
4676,35.54,-54.97,429.00,0,75.50,-1
4677,35.59,-55.78,433.00,0,76.21,-1
4678,35.65,-56.25,437.00,0,76.91,-1
4679,35.71,-56.46,440.00,0,77.44,-1
4680,35.76,-56.93,443.00,0,77.97,-1
4681,35.82,-57.85,445.00,0,78.32,-1
4682,35.88,-58.64,448.00,0,78.85,-1
4683,35.94,-59.49,452.00,0,79.55,-1
4684,36.00,-60.29,456.00,0,80.26,-1
4685,36.06,-60.31,460.00,0,80.96,-1
4686,36.12,-60.67,462.00,0,81.31,-1
4687,36.18,-61.00,463.00,0,81.49,-1
4688,36.24,-61.80,466.00,0,82.02,-1
4689,36.31,-62.98,469.00,0,82.54,-1
4690,36.37,-64.11,473.00,0,84.13,-1
4691,36.43,-65.35,483.00,0,85.01,-1
4692,36.56,-65.25,486.00,0,85.54,-1
4693,36.63,-65.61,489.00,0,86.06,-1
4694,36.70,-66.12,491.00,0,86.42,-1
4695,36.76,-66.55,494.00,0,86.94,-1
4696,36.83,-66.85,498.00,0,87.65,-1
4697,36.90,-66.92,500.00,0,88.35,-1
4698,36.96,-66.07,502.00,0,88.35,-1
4699,37.03,-66.49,503.00,0,88.53,-1
4700,37.10,-66.88,504.00,0,88.70,-1
4701,37.16,-67.41,507.00,0,89.23,-1
