cnt,pos,speed,DTorque,STorque,Force
4587,122.69,-12.06,410.00,0,72.16,0
4588,122.70,-11.78,411.00,0,72.34,0
4589,122.72,-11.68,412.00,0,72.51,0
4590,122.73,-11.39,413.00,0,72.69,0
4591,122.74,-11.10,414.00,0,72.86,0
4592,122.75,-10.79,415.00,0,73.04,0
4593,122.76,-10.25,415.00,0,73.04,0
4594,122.77,-9.98,416.00,0,73.22,0
4595,122.78,-9.38,415.00,0,73.04,0
4596,122.79,-9.06,415.00,0,73.04,0
4597,122.80,-8.64,415.00,0,73.04,0
4598,122.80,-8.03,415.00,0,73.04,0
4599,122.81,-7.75,414.00,0,72.86,0
4600,122.82,-7.37,414.00,0,72.86,0
4601,122.83,-6.92,413.00,0,72.69,0
4602,122.83,-6.64,412.00,0,72.51,0
4603,122.84,-6.46,412.00,0,72.51,0
4604,122.85,-6.30,412.00,0,72.51,0
4605,122.85,-5.92,411.00,0,72.34,0
4606,122.86,-5.81,411.00,0,72.34,0
4607,122.86,-5.82,411.00,0,72.34,0
4608,122.87,-5.78,411.00,0,72.34,0
4609,122.87,-5.61,411.00,0,72.34,0
4610,122.88,-5.63,412.00,0,72.51,0
4611,122.89,-5.87,412.00,0,72.51,0
4612,122.89,-5.87,413.00,0,72.69,0
4613,122.90,-6.03,414.00,0,72.86,0
4614,122.90,-6.04,415.00,0,73.04,0
4615,122.91,-6.37,416.00,0,73.22,0
4616,122.92,-6.52,417.00,0,73.39,0
4617,122.92,-6.80,418.00,0,73.57,0
4618,122.93,-6.98,420.00,0,73.92,0
4619,122.94,-7.38,422.00,0,74.27,0
4620,122.95,-7.71,423.00,0,74.45,0
4621,122.95,-7.85,427.00,0,75.15,0
4622,122.96,-8.29,427.00,0,75.15,0
4623,122.97,-8.64,429.00,0,75.50,0
4624,122.98,-8.90,432.00,0,76.03,0
4625,122.99,-9.39,434.00,0,76.38,0
4626,123.00,-9.76,436.00,0,76.74,0
4627,123.01,-10.04,439.00,0,77.26,0
4628,123.02,-10.54,441.00,0,77.62,0
4629,123.03,-10.69,444.00,0,78.14,0
4630,123.04,-11.33,447.00,0,78.67,0
4631,123.05,-11.56,450.00,0,79.20,0
4632,123.06,-11.91,452.00,0,79.55,0
4633,123.08,-12.18,455.00,0,80.08,0
4634,123.09,-12.53,458.00,0,80.61,0
4635,123.10,-12.77,461.00,0,81.14,0
4636,123.12,-12.88,464.00,0,81.66,0
4637,123.13,-12.98,466.00,0,82.02,0
4638,123.14,-13.16,468.00,0,82.37,0
4639,123.15,-12.97,471.00,0,82.90,0
4640,123.17,-12.88,473.00,0,83.25,0
4641,123.18,-12.54,474.00,0,83.42,0
4642,123.19,-12.38,476.00,0,83.78,0
4643,123.20,-11.83,477.00,0,83.95,0
4644,123.22,-11.46,477.00,0,83.95,0
4645,123.23,-10.91,478.00,0,84.13,0
4646,123.24,-10.47,478.00,0,84.13,0
4647,123.25,-9.97,478.00,0,84.13,0
4648,123.26,-9.22,478.00,0,84.13,0
4649,123.26,-8.80,477.00,0,83.95,0
4650,123.27,-8.31,477.00,0,83.95,0
4651,123.28,-7.75,476.00,0,83.78,0
4652,123.29,-7.38,475.00,0,83.60,0
4653,123.30,-7.04,475.00,0,83.60,0
4654,123.30,-6.55,474.00,0,83.42,0
4655,123.31,-6.39,473.00,0,83.25,0
4656,123.31,-6.14,473.00,0,83.25,0
4657,123.32,-6.07,473.00,0,83.25,0
4658,123.33,-5.81,473.00,0,83.25,0
4659,123.33,-5.84,472.00,0,83.07,0
4660,123.34,-5.85,473.00,0,83.25,0
4661,123.34,-5.94,473.00,0,83.25,0
4662,123.35,-5.86,474.00,0,83.42,0
4663,123.36,-5.95,474.00,0,83.42,0
4664,123.36,-6.13,475.00,0,83.60,0
4665,123.37,-6.28,476.00,0,83.78,0
4666,123.37,-6.33,477.00,0,83.95,0
4667,123.38,-6.52,478.00,0,84.13,0
4668,123.39,-6.72,480.00,0,84.48,0
4669,123.39,-6.97,481.00,0,84.66,0
